T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
208.15,-65.0,48798.005526,0.48798,4.0,0.25,242.305566,1.273375,230.106065,0.375876,1246.277592,904.363647,twophase
209.15,-64.0,51735.935097,0.517359,4.0,0.25,251.850558,1.3156,238.916574,0.397039,1206.090205,877.61886,twophase
210.15,-63.0,54815.590264,0.548156,4.0,0.25,261.723817,1.359021,248.019919,0.419146,1170.477922,853.827644,twophase
211.15,-62.0,58041.945056,0.580419,4.0,0.25,271.934188,1.403663,257.423702,0.44223,1138.853328,832.642361,twophase
212.15,-61.0,61420.070814,0.614201,4.0,0.25,282.490596,1.449549,267.135578,0.466321,1110.712741,813.758474,twophase
213.15,-60.0,64955.135841,0.649551,4.0,0.25,293.40204,1.496704,277.163256,0.491451,1085.622925,796.909008,twophase
214.15,-59.0,68652.405017,0.686524,4.0,0.25,304.677597,1.545153,287.514496,0.517653,1063.210182,781.859747,twophase
215.15,-58.0,72517.239374,0.725172,4.0,0.25,316.326415,1.59492,298.197106,0.54496,1043.151335,768.405071,twophase
216.15,-57.0,76555.095642,0.765551,4.0,0.25,328.357713,1.646029,309.218939,0.573405,1025.166237,756.364324,twophase
217.15,-56.0,80771.525762,0.807715,4.0,0.25,340.780775,1.698505,320.587894,0.603024,1009.01151,745.578675,twophase
218.15,-55.0,85172.17637,0.851722,4.0,0.25,353.604955,1.752371,332.311911,0.633852,994.47529,735.908375,twophase
219.15,-54.0,89762.788248,0.897628,4.0,0.25,366.839667,1.807651,344.39897,0.665923,981.3728,727.230371,twophase
220.15,-53.0,94549.195761,0.945492,4.0,0.25,380.49439,1.864368,356.857091,0.699276,969.5426,719.436236,twophase
221.15,-52.0,99537.32626,0.995373,4.0,0.25,394.578659,1.922547,369.694327,0.733947,958.843402,712.430349,twophase
222.15,-51.0,104733.199468,1.047332,4.0,0.25,409.102069,1.98221,382.918769,0.769974,949.151365,706.128329,twophase
223.15,-50.0,110142.926849,1.101429,4.0,0.25,424.07427,2.043381,396.538538,0.807396,940.357771,700.455646,twophase
224.15,-49.0,115772.710952,1.157727,4.0,0.25,439.504968,2.106082,410.56179,0.846252,932.367042,695.346427,twophase
225.15,-48.0,121628.844751,1.216288,4.0,0.25,455.403918,2.170336,424.996707,0.886583,925.095037,690.742397,twophase
226.15,-47.0,127717.710961,1.277177,4.0,0.25,471.780931,2.236167,439.851503,0.928429,918.467578,686.591967,twophase
227.15,-46.0,134045.781348,1.340458,4.0,0.25,488.645863,2.303596,455.134418,0.971833,912.41919,682.849425,twophase
