T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
363.15,90.0,5000.0,0.05,0.028209,35.450014,1837.54233,8.99127,1660.292259,,2202.505876,1713.663767,gas
363.15,90.0,15000.0,0.15,0.084667,11.810912,1837.226148,8.454284,1660.062462,,2204.995419,1714.884735,gas
363.15,90.0,25000.0,0.25,0.141181,7.083089,1836.909688,8.204261,1659.83245,,2207.491205,1716.107748,gas
363.15,90.0,35000.0,0.35,0.19775,5.056878,1836.592949,8.039358,1659.602223,,2209.99326,1717.332811,gas
363.15,90.0,45000.0,0.45,0.254375,3.931203,1836.275931,7.916029,1659.371778,,2212.501608,1718.559929,gas
363.15,90.0,55000.0,0.55,0.311055,3.214864,1835.958633,7.817424,1659.141117,,2215.016273,1719.789109,gas
363.15,90.0,65000.0,0.65,0.367791,2.718936,1835.641055,7.73523,1658.910239,,2217.537281,1721.020355,gas
363.15,90.0,75000.0,0.75,0.424583,2.355254,1835.323195,7.66473,1658.679143,,2220.064656,1722.253673,gas
363.15,90.0,85000.0,0.85,0.48143,2.077144,1835.005053,7.602986,1658.447828,,2222.598423,1723.489069,gas
363.15,90.0,95000.0,0.95,0.538334,1.857582,1834.686628,7.548047,1658.216294,,2225.138608,1724.726548,gas
363.15,90.0,105000.0,1.05,0.595294,1.679842,1834.36792,7.498546,1657.984541,,2227.685235,1725.966116,gas
363.15,90.0,115000.0,1.15,0.652311,1.533012,1834.048929,7.453493,1657.752567,,2230.23833,1727.207778,gas
363.15,90.0,125000.0,1.25,0.709384,1.409674,1833.729652,7.412145,1657.520373,,2232.797919,1728.45154,gas
363.15,90.0,135000.0,1.35,0.766514,1.304608,1833.41009,7.373931,1657.287958,,2235.364028,1729.697407,gas
363.15,90.0,145000.0,1.45,0.8237,1.214034,1833.090241,7.338402,1657.05532,,2237.936681,1730.945386,gas
363.15,90.0,155000.0,1.55,0.880944,1.135146,1832.770106,7.3052,1656.822461,,2240.515906,1732.195482,gas
363.15,90.0,165000.0,1.65,0.938245,1.06582,1832.449683,7.274034,1656.589379,,2243.101728,1733.447701,gas
363.15,90.0,175000.0,1.75,0.995603,1.004417,1832.128972,7.244663,1656.356073,,2245.694174,1734.702048,gas
363.15,90.0,185000.0,1.85,1.053018,0.949651,1831.807972,7.216889,1656.122543,,2248.29327,1735.95853,gas
363.15,90.0,195000.0,1.95,1.110492,0.900502,1831.486682,7.190542,1655.888788,,2250.899042,1737.217151,gas
363.15,90.0,205000.0,2.05,1.168023,0.856148,1831.165101,7.165481,1655.654809,,2253.511518,1738.477918,gas
363.15,90.0,215000.0,2.15,1.225612,0.815919,1830.84323,7.141581,1655.420604,,2256.130725,1739.740837,gas
363.15,90.0,225000.0,2.25,1.283259,0.779266,1830.521066,7.118739,1655.186172,,2258.756689,1741.005913,gas
363.15,90.0,235000.0,2.35,1.340964,0.745732,1830.19861,7.096861,1654.951513,,2261.389437,1742.273153,gas
363.15,90.0,245000.0,2.45,1.398727,0.714936,1829.87586,7.075867,1654.716627,,2264.028997,1743.542562,gas
363.15,90.0,255000.0,2.55,1.456549,0.686554,1829.552816,7.055686,1654.481513,,2266.675397,1744.814146,gas
363.15,90.0,265000.0,2.65,1.51443,0.660314,1829.229478,7.036256,1654.246171,,2269.328664,1746.087912,gas
363.15,90.0,275000.0,2.75,1.57237,0.635983,1828.905843,7.017521,1654.010599,,2271.988826,1747.363864,gas
363.15,90.0,285000.0,2.85,1.630368,0.613358,1828.581912,6.999431,1653.774797,,2274.655911,1748.64201,gas
363.15,90.0,295000.0,2.95,1.688426,0.592268,1828.257684,6.981942,1653.538765,,2277.329947,1749.922355,gas
363.15,90.0,305000.0,3.05,1.746543,0.57256,1827.933159,6.965014,1653.302502,,2280.010962,1751.204906,gas
363.15,90.0,315000.0,3.15,1.80472,0.554103,1827.608334,6.94861,1653.066007,,2282.698985,1752.489667,gas
363.15,90.0,325000.0,3.25,1.862956,0.536781,1827.28321,6.932697,1652.829281,,2285.394045,1753.776647,gas
363.15,90.0,335000.0,3.35,1.921252,0.520494,1826.957786,6.917246,1652.592321,,2288.09617,1755.065849,gas
363.15,90.0,345000.0,3.45,1.979608,0.505151,1826.632061,6.90223,1652.355128,,2290.805389,1756.357282,gas
363.15,90.0,355000.0,3.55,2.038024,0.490671,1826.306035,6.887623,1652.117701,,2293.521732,1757.650951,gas
363.15,90.0,365000.0,3.65,2.0965,0.476985,1825.979705,6.873403,1651.880039,,2296.245227,1758.946861,gas
363.15,90.0,375000.0,3.75,2.155037,0.464029,1825.653073,6.859549,1651.642142,,2298.975904,1760.245021,gas
363.15,90.0,385000.0,3.85,2.213634,0.451746,1825.326136,6.846042,1651.40401,,2301.713794,1761.545435,gas
363.15,90.0,395000.0,3.95,2.272292,0.440084,1824.998895,6.832863,1651.165641,,2304.458925,1762.848109,gas
363.15,90.0,405000.0,4.05,2.331012,0.428998,1824.671348,6.819996,1650.927034,,2307.211327,1764.153052,gas
363.15,90.0,415000.0,4.15,2.389792,0.418447,1824.343494,6.807427,1650.68819,,2309.971032,1765.460268,gas
363.15,90.0,425000.0,4.25,2.448633,0.408391,1824.015334,6.79514,1650.449108,,2312.738068,1766.769764,gas
363.15,90.0,435000.0,4.35,2.507536,0.398798,1823.686865,6.783123,1650.209787,,2315.512467,1768.081546,gas
363.15,90.0,445000.0,4.45,2.5665,0.389636,1823.358088,6.771363,1649.970226,,2318.29426,1769.395621,gas
363.15,90.0,455000.0,4.55,2.625526,0.380876,1823.029001,6.759849,1649.730425,,2321.083477,1770.711996,gas
363.15,90.0,465000.0,4.65,2.684615,0.372493,1822.699603,6.74857,1649.490383,,2323.880149,1772.030676,gas
363.15,90.0,475000.0,4.75,2.743765,0.364463,1822.369895,6.737516,1649.2501,,2326.684308,1773.351669,gas
363.15,90.0,485000.0,4.85,2.802977,0.356764,1822.039874,6.726678,1649.009574,,2329.495984,1774.67498,gas
363.15,90.0,495000.0,4.95,2.862252,0.349375,1821.70954,6.716046,1648.768806,,2332.315211,1776.000617,gas
363.15,90.0,505000.0,5.05,2.92159,0.342279,1821.378893,6.705614,1648.527794,,2335.142019,1777.328587,gas
363.15,90.0,515000.0,5.15,2.98099,0.335459,1821.047931,6.695371,1648.286539,,2337.97644,1778.658894,gas
