T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
274.15,1.0,657.085634,0.006571,250.0,0.004,4.215659,0.015402,4.213031,1.6e-05,-1.4506187219867095e+22,9.811025409297284e+22,twophase
275.15,2.0,705.985594,0.00706,250.0,0.004,8.433445,0.030759,8.430621,1.7e-05,-1.2080879577090176e+22,8.170146599112818e+22,twophase
276.15,3.0,758.080514,0.007581,250.0,0.004,12.648407,0.046049,12.645375,1.8e-05,-1.0067613258406305e+22,6.808127178958828e+22,twophase
277.15,4.0,813.548355,0.008135,250.0,0.004,16.86077,0.061274,16.857516,1.9e-05,-8.395278002291965e+21,5.676827885466213e+22,twophase
278.15,5.0,872.575114,0.008726,250.0,0.004,21.070743,0.076436,21.067253,2e-05,-7.005225968847659e+21,4.736548270072624e+22,twophase
279.15,6.0,935.355089,0.009354,250.0,0.004,25.278521,0.091536,25.274779,2.2e-05,-5.849054481598161e+21,3.954524949530572e+22,twophase
280.15,7.0,1002.091151,0.010021,250.0,0.004,29.484286,0.106575,29.480277,2.3e-05,-4.88678912187108e+21,3.303701073746271e+22,twophase
281.15,8.0,1072.995017,0.01073,250.0,0.004,33.688208,0.121553,33.683916,2.5e-05,-4.085393833509455e+21,2.7617173157021512e+22,twophase
282.15,9.0,1148.287528,0.011483,250.0,0.004,37.890449,0.136472,37.885856,2.6e-05,-3.4175483235287103e+21,2.3100839238571013e+22,twophase
283.15,10.0,1228.198931,0.012282,250.0,0.004,42.091158,0.151333,42.086245,2.8e-05,-2.8606441044840363e+21,1.9335008726310432e+22,twophase
284.15,11.0,1312.969166,0.01313,250.0,0.004,46.290476,0.166136,46.285224,3e-05,-2.3959595072314047e+21,1.6192992338567047e+22,twophase
285.15,12.0,1402.848159,0.014028,250.0,0.004,50.488536,0.180883,50.482925,3.2e-05,-2.0079812939189358e+21,1.3569818395147743e+22,twophase
286.15,13.0,1498.096113,0.014981,250.0,0.004,54.685465,0.195574,54.679472,3.4e-05,-1.6838464396376906e+21,1.1378453300366843e+22,twophase
287.15,14.0,1598.983812,0.01599,250.0,0.004,58.88138,0.210211,58.874984,3.6e-05,-1.4128824849652342e+21,9.546689576946148e+21,twophase
288.15,15.0,1705.792916,0.017058,250.0,0.004,63.076395,0.224793,63.069572,3.9e-05,-1.186228799017659e+21,8.014581823373017e+21,twophase
289.15,16.0,1818.816275,0.018188,250.0,0.004,67.270616,0.239322,67.263341,4.1e-05,-9.965243021134623e+20,6.732332711999588e+21,twophase
290.15,17.0,1938.358233,0.019384,250.0,0.004,71.464144,0.253798,71.456391,4.3e-05,-8.376498151657772e+20,5.658548881815244e+21,twophase
291.15,18.0,2064.734944,0.020647,250.0,0.004,75.657075,0.268222,75.648816,4.6e-05,-7.045153399637907e+20,4.7588010573627e+21,twophase
292.15,19.0,2198.274686,0.021983,250.0,0.004,79.849501,0.282595,79.840708,4.9e-05,-5.92884320160749e+20,4.004434550827105e+21,twophase
293.15,20.0,2339.318183,0.023393,250.0,0.004,84.04151,0.296918,84.032152,5.2e-05,-4.992283597239748e+20,3.3715859703820557e+21,twophase
294.15,21.0,2488.218927,0.024882,250.0,0.004,88.233183,0.31119,88.223231,5.5e-05,-4.206070428181393e+20,2.84036986423188e+21,twophase
295.15,22.0,2645.3435,0.026453,250.0,0.004,92.424603,0.325413,92.414021,5.8e-05,-3.5456845451169536e+20,2.39420550121486e+21,twophase
296.15,23.0,2811.071908,0.028111,250.0,0.004,96.615843,0.339587,96.604599,6.2e-05,-2.990667842818331e+20,2.0192592893547478e+21,twophase
297.15,24.0,2985.797907,0.029858,250.0,0.004,100.806979,0.353713,100.795036,6.5e-05,-2.5239403574326893e+20,1.703982678150783e+21,twophase
298.15,25.0,3169.929339,0.031699,250.0,0.004,104.99808,0.367791,104.985401,6.9e-05,-2.131233921456697e+20,1.4387289535319654e+21,twophase
299.15,26.0,3363.888465,0.033639,250.0,0.004,109.189215,0.381822,109.17576,7.3e-05,-1.8006221899719292e+20,1.2154352587098602e+21,twophase
300.15,27.0,3568.112305,0.035681,250.0,0.004,113.380449,0.395807,113.366176,7.7e-05,-1.5221303981609104e+20,1.0273585757668433e+21,twophase
301.15,28.0,3783.052978,0.037831,250.0,0.004,117.571844,0.409745,117.556712,8.2e-05,-1.2874111247019326e+20,8.688563764357737e+20,twophase
302.15,29.0,4009.178042,0.040092,250.0,0.004,121.763463,0.423638,121.747426,8.6e-05,-1.089474732495783e+20,7.352042734915998e+20,twophase
303.15,30.0,4246.970837,0.04247,250.0,0.004,125.955364,0.437485,125.938376,9.1e-05,-9.224651305481608e+19,6.224443396479742e+20,twophase
304.15,31.0,4496.930833,0.044969,250.0,0.004,130.147605,0.451288,130.129617,9.6e-05,-7.814731249391528e+19,5.272588604664666e+20,twophase
305.15,32.0,4759.573973,0.047596,250.0,0.004,134.340243,0.465047,134.321204,0.000101,-6.623809650015123e+19,4.4686519377412974e+20,twophase
306.15,33.0,5035.433021,0.050354,250.0,0.004,138.533331,0.478762,138.51319,0.000107,-5.6173279413834785e+19,3.789281550159261e+20,twophase
307.15,34.0,5325.057914,0.053251,250.0,0.004,142.726924,0.492433,142.705624,0.000113,-4.766266249364777e+19,3.214869641533426e+20,twophase
308.15,35.0,5629.016107,0.05629,250.0,0.004,146.921074,0.506062,146.898558,0.000119,-4.046242096357402e+19,2.7289429836403045e+20,twophase
309.15,36.0,5947.892925,0.059479,250.0,0.004,151.115833,0.519649,151.092041,0.000125,-3.436757976939259e+19,2.3176541492918747e+20,twophase
310.15,37.0,6282.291914,0.062823,250.0,0.004,155.311249,0.533194,155.28612,0.000132,-2.9205728520129257e+19,1.969356559319979e+20,twophase
311.15,38.0,6632.835195,0.066328,250.0,0.004,159.507375,0.546697,159.480843,0.000139,-2.483176851839072e+19,1.67424933555577e+20,twophase
312.15,39.0,7000.163809,0.070002,250.0,0.004,163.704257,0.560159,163.676256,0.000146,-2.112351989511536e+19,1.424080323992533e+20,twophase
313.15,40.0,7384.938074,0.073849,250.0,0.004,167.901945,0.57358,167.872406,0.000153,-1.797804593841308e+19,1.2118976199127045e+20,twophase
314.15,41.0,7787.837935,0.077878,250.0,0.004,172.100487,0.586961,172.069336,0.000161,-1.5308575795408636e+19,1.0318415569139294e+20,twophase
315.15,42.0,8209.563317,0.082096,250.0,0.004,176.299931,0.600302,176.267093,0.000169,-1.3041926697002686e+19,8.789704731628664e+19,twophase
316.15,43.0,8650.834469,0.086508,250.0,0.004,180.500323,0.613603,180.465719,0.000178,-1.1116343422065965e+19,7.491146891704821e+19,twophase
317.15,44.0,9112.392325,0.091124,250.0,0.004,184.70171,0.626866,184.665261,0.000187,-9.479686468220807e+18,6.3875406175769305e+19,twophase
318.15,45.0,9594.998844,0.09595,250.0,0.004,188.90414,0.640089,188.86576,0.000196,-8.087911816397469e+18,5.449152515224133e+19,twophase
319.15,46.0,10099.437363,0.100994,250.0,0.004,193.107659,0.653275,193.067261,0.000206,-6.903794666298903e+18,4.65085483142292e+19,twophase
320.15,47.0,10626.512946,0.106265,250.0,0.004,197.312313,0.666422,197.269807,0.000216,-5.895857410532604e+18,3.971401116419874e+19,twophase
321.15,48.0,11177.052726,0.111771,250.0,0.004,201.51815,0.679532,201.473442,0.000226,-5.037468679770154e+18,3.392817518187e+19,twophase
322.15,49.0,11751.906253,0.117519,250.0,0.004,205.725216,0.692604,205.678209,0.000237,-4.3060857558299085e+18,2.8998909764899897e+19,twophase
