T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
274.15,1.0,657.085634,0.006571,100.0,0.01,4.293562,0.015687,4.286991,4.7e-05,7.944139198209575e+19,4.998141845446419e+20,twophase
275.15,2.0,705.985594,0.00706,100.0,0.01,8.516764,0.031061,8.509704,5e-05,6.615184505897731e+19,4.1622103606350355e+20,twophase
276.15,3.0,758.080514,0.007581,100.0,0.01,12.737467,0.046371,12.729887,5.4e-05,5.512126970104823e+19,3.468341374498131e+20,twophase
277.15,4.0,813.548355,0.008135,100.0,0.01,16.955914,0.061618,16.947778,5.7e-05,4.595962655281809e+19,2.8920107566720772e+20,twophase
278.15,5.0,872.575114,0.008726,100.0,0.01,21.172329,0.076802,21.163603,6.1e-05,3.834526215597192e+19,2.4129934578309064e+20,twophase
279.15,6.0,935.355089,0.009354,100.0,0.01,25.386926,0.091925,25.377572,6.5e-05,3.2012737225283637e+19,2.0145984564284208e+20,twophase
280.15,7.0,1002.091151,0.010021,100.0,0.01,29.599904,0.106987,29.589884,7e-05,2.6742853471082303e+19,1.683041874757837e+20,twophase
281.15,8.0,1072.995017,0.01073,100.0,0.01,33.811454,0.121991,33.800724,7.4e-05,2.2354476073687716e+19,1.4069329475162233e+20,twophase
282.15,9.0,1148.287528,0.011483,100.0,0.01,38.021755,0.136937,38.010272,7.9e-05,1.869782380064405e+19,1.176852231078294e+20,twophase
283.15,10.0,1228.198931,0.012282,100.0,0.01,42.230977,0.151826,42.218695,8.5e-05,1.5648959529464883e+19,9.850052600552056e+19,twophase
284.15,11.0,1312.969166,0.01313,100.0,0.01,46.439283,0.16666,46.426153,9e-05,1.3105263293482123e+19,8.249379588240333e+19,twophase
285.15,12.0,1402.848159,0.014028,100.0,0.01,50.646827,0.181438,50.632799,9.6e-05,1.098171008049847e+19,6.913026361406854e+19,twophase
286.15,13.0,1498.096113,0.014981,100.0,0.01,54.853758,0.196162,54.838777,0.000102,9.207807238009089e+18,5.7966544092460196e+19,twophase
287.15,14.0,1598.983812,0.01599,100.0,0.01,59.060218,0.210833,59.044228,0.000109,7.725072891796057e+18,4.863478258438525e+19,twophase
288.15,15.0,1705.792916,0.017058,100.0,0.01,63.266343,0.225452,63.249285,0.000116,6.484958412031135e+18,4.0829592438574e+19,twophase
289.15,16.0,1818.816275,0.018188,100.0,0.01,67.472265,0.240019,67.454077,0.000123,5.447135588930884e+18,3.4297285486277382e+19,twophase
290.15,17.0,1938.358233,0.019384,100.0,0.01,71.678111,0.254535,71.658727,0.00013,4.578083558278672e+18,2.882698683820633e+19,twophase
291.15,18.0,2064.734944,0.020647,100.0,0.01,75.884002,0.269002,75.863355,0.000138,3.8499222530550216e+18,2.424329953518344e+19,twophase
292.15,19.0,2198.274686,0.021983,100.0,0.01,80.090059,0.283419,80.068076,0.000147,3.2394487432916695e+18,2.040024475416135e+19,twophase
293.15,20.0,2339.318183,0.023393,100.0,0.01,84.296396,0.297787,84.273002,0.000156,2.727340661402971e+18,1.7176252514138843e+19,twophase
294.15,21.0,2488.218927,0.024882,100.0,0.01,88.503126,0.312108,88.478244,0.000165,2.2974973188132024e+18,1.4470018104748476e+19,twophase
295.15,22.0,2645.3435,0.026453,100.0,0.01,92.710359,0.326381,92.683905,0.000175,1.9364943650136689e+18,1.2197072428404201e+19,twophase
296.15,23.0,2811.071908,0.028111,100.0,0.01,96.918201,0.340608,96.890091,0.000185,1.6331321363099876e+18,1.0286941449951105e+19,twophase
297.15,24.0,2985.797907,0.029858,100.0,0.01,101.126759,0.354789,101.096901,0.000196,1.3780613625960486e+18,8.680792079942754e+18,twophase
298.15,25.0,3169.929339,0.031699,100.0,0.01,105.336135,0.368925,105.304436,0.000208,1.1634727882714286e+18,7.329479969756681e+18,twophase
299.15,26.0,3363.888465,0.033639,100.0,0.01,109.546431,0.383016,109.512793,0.00022,9.828396333823852e+17,6.191929594395534e+18,twophase
300.15,27.0,3568.112305,0.035681,100.0,0.01,113.757747,0.397064,113.722066,0.000232,8.307037673483785e+17,5.233789233576347e+18,twophase
301.15,28.0,3783.052978,0.037831,100.0,0.01,117.970182,0.411068,117.932351,0.000245,7.024980670265312e+17,4.4263135161431967e+18,twophase
302.15,29.0,4009.178042,0.040092,100.0,0.01,122.183832,0.425029,122.143741,0.000259,5.943987460485112e+17,3.745434460889532e+18,twophase
303.15,30.0,4246.970837,0.04247,100.0,0.01,126.398797,0.438948,126.356327,0.000274,5.032025245406464e+17,3.1709887503261363e+18,twophase
