T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
274.15,1.0,657.085634,0.006571,0.1,10.0,134.000733,0.488811,127.429876,0.05196,1109600.474545,86183.176165,twophase
275.15,2.0,705.985594,0.00706,0.1,10.0,147.241804,0.535241,140.181948,0.055625,295294.974854,72097.70106,twophase
276.15,3.0,758.080514,0.007581,0.1,10.0,161.022585,0.583344,153.44178,0.059515,162754.385979,60394.789158,twophase
277.15,4.0,813.548355,0.008135,0.1,10.0,175.370424,0.633202,167.234941,0.063641,107921.208547,50664.804778,twophase
278.15,5.0,872.575114,0.008726,0.1,10.0,190.313698,0.684896,181.587946,0.068016,77871.055861,42569.659389,twophase
279.15,6.0,935.355089,0.009354,0.1,10.0,205.881842,0.738512,196.528291,0.07265,58949.607408,35830.121637,twophase
280.15,7.0,1002.091151,0.010021,0.1,10.0,222.105378,0.794139,212.084467,0.077559,46023.086465,30215.412199,twophase
281.15,8.0,1072.995017,0.01073,0.1,10.0,239.015942,0.851867,228.285992,0.082754,36714.943161,25534.666004,twophase
282.15,9.0,1148.287528,0.011483,0.1,10.0,256.646306,0.911789,245.163431,0.08825,29766.107185,21629.921718,twophase
283.15,10.0,1228.198931,0.012282,0.1,10.0,275.030413,0.974004,262.748424,0.094062,24442.872872,18370.361236,twophase
284.15,11.0,1312.969166,0.01313,0.1,10.0,294.203395,1.038608,281.073703,0.100204,20286.314416,15647.572991,twophase
285.15,12.0,1402.848159,0.014028,0.1,10.0,314.201607,1.105705,300.173125,0.106693,16993.329236,13371.654412,twophase
286.15,13.0,1498.096113,0.014981,0.1,10.0,335.062649,1.1754,320.081687,0.113543,14354.987128,11468.002664,twophase
287.15,14.0,1598.983812,0.01599,0.1,10.0,356.825393,1.247801,340.835555,0.120773,12222.273292,9874.6703,twophase
288.15,15.0,1705.792916,0.017058,0.1,10.0,379.530014,1.323018,362.472085,0.128399,10485.938572,8540.184925,twophase
289.15,16.0,1818.816275,0.018188,0.1,10.0,403.218007,1.401166,385.029844,0.136439,9064.071306,7421.750219,twophase
290.15,17.0,1938.358233,0.019384,0.1,10.0,427.932221,1.482363,408.548639,0.144913,7894.116981,6483.760628,twophase
291.15,18.0,2064.734944,0.020647,0.1,10.0,453.716882,1.566728,433.069532,0.153838,6927.573872,5696.574225,twophase
292.15,19.0,2198.274686,0.021983,0.1,10.0,480.617616,1.654384,458.634869,0.163236,6126.360368,5035.498179,twophase
293.15,20.0,2339.318183,0.023393,0.1,10.0,508.68148,1.745459,485.288299,0.173126,5460.261591,4479.949461,twophase
294.15,21.0,2488.218927,0.024882,0.1,10.0,537.956982,1.840083,513.074792,0.183529,4905.093353,4012.76006,twophase
295.15,22.0,2645.3435,0.026453,0.1,10.0,568.494106,1.938388,542.040671,0.194469,4441.355405,3619.601454,twophase
296.15,23.0,2811.071908,0.028111,0.1,10.0,600.34434,2.040511,572.233621,0.205966,4053.226207,3288.50756,twophase
297.15,24.0,2985.797907,0.029858,0.1,10.0,633.560699,2.146591,603.70272,0.218046,3727.801082,3009.479069,twophase
298.15,25.0,3169.929339,0.031699,0.1,10.0,668.197747,2.256772,636.498453,0.23073,3454.507056,2774.155055,twophase
299.15,26.0,3363.888465,0.033639,0.1,10.0,704.311622,2.3712,670.672737,0.244045,3224.648154,2575.540263,twophase
300.15,27.0,3568.112305,0.035681,0.1,10.0,741.96006,2.490025,706.278937,0.258016,3031.048437,2407.778495,twophase
301.15,28.0,3783.052978,0.037831,0.1,10.0,781.202417,2.6134,743.371887,0.272669,2867.76929,2265.964167,twophase
302.15,29.0,4009.178042,0.040092,0.1,10.0,822.099693,2.741481,782.007912,0.288031,2729.883773,2145.985533,twophase
303.15,30.0,4246.970837,0.04247,0.1,10.0,864.714552,2.874428,822.244843,0.304131,2613.295311,2044.394159,twophase
