T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
64.839204,-208.310796,10000.0,0.1,0.949692,1.052973,93.332822,1.5,82.803094,1037.12608,731.298471,twophase
81.269783,-191.880217,110000.0,1.1,8.236642,0.121409,121.079214,1.5,107.724258,1193.788263,793.101362,twophase
87.431312,-185.718688,210000.0,2.1,14.813122,0.067508,129.794301,1.5,115.617681,1317.711282,833.777784,twophase
91.654329,-181.495671,310000.0,3.1,21.165855,0.047246,135.299113,1.5,120.652882,1436.813181,867.027057,twophase
94.96196,-178.18804,410000.0,4.1,27.411604,0.036481,139.361682,1.5,124.404513,1557.613988,895.832335,twophase
97.72163,-175.42837,510000.0,5.1,33.603889,0.029758,142.591892,1.5,127.415077,1683.792523,921.565574,twophase
100.11123,-173.03877,610000.0,6.1,39.773218,0.025143,145.276414,1.5,129.939461,1818.202187,945.006043,twophase
102.231665,-170.918335,710000.0,7.1,45.939258,0.021768,147.573976,1.5,132.118785,1963.488785,966.64651,twophase
104.146207,-169.003793,810000.0,8.1,52.115766,0.019188,149.582053,1.5,134.039731,2122.377538,986.819148,twophase
105.897384,-167.252616,910000.0,9.1,58.312969,0.017149,151.364973,1.5,135.759525,2297.856921,1005.757078,twophase
107.515289,-165.634711,1010000.0,10.1,64.538843,0.015495,152.967504,1.5,137.318014,2493.332045,1023.628001,twophase
109.022077,-164.127923,1110000.0,11.1,70.799859,0.014124,154.422103,1.5,138.744106,2712.778988,1040.554088,twophase
110.434572,-162.715428,1210000.0,12.1,77.101447,0.01297,155.753079,1.5,140.05947,2960.918509,1056.624478,twophase
111.765886,-161.384114,1310000.0,13.1,83.448308,0.011983,156.979125,1.5,141.280784,3243.423888,1071.903485,twophase
113.02645,-160.12355,1410000.0,14.1,89.844618,0.01113,158.114936,1.5,142.421175,3567.177754,1086.436222,twophase
114.224717,-158.925283,1510000.0,15.1,96.294182,0.010385,159.172279,1.5,143.491165,3940.594886,1100.252569,twophase
115.367639,-157.782361,1610000.0,16.1,102.800548,0.009728,160.160727,1.5,144.499332,4374.031424,1113.370065,twophase
116.461009,-156.688991,1710000.0,17.1,109.367097,0.009144,161.088177,1.5,145.452761,4880.305041,1125.796082,twophase
117.509712,-155.640288,1810000.0,18.1,115.997112,0.008621,161.961218,1.5,146.357381,5475.354626,1137.5295,twophase
118.517905,-154.632095,1910000.0,19.1,122.69385,0.00815,162.785408,1.5,147.218206,6179.06964,1148.56205,twophase
119.489159,-153.660841,2010000.0,20.1,129.460597,0.007724,163.565481,1.5,148.039521,7016.314168,1158.879423,twophase
120.426565,-152.723435,2110000.0,21.1,136.300735,0.007337,164.305496,1.5,148.825022,8018.148992,1168.462217,twophase
121.332817,-151.817183,2210000.0,22.1,143.217804,0.006982,165.008964,1.5,149.577922,9223.197364,1177.286793,twophase
122.210278,-150.939722,2310000.0,23.1,150.215583,0.006657,165.678942,1.5,150.301043,10678.968532,1185.326064,twophase
123.061029,-150.088971,2410000.0,24.1,157.298176,0.006357,166.318102,1.5,150.996882,12442.677973,1192.550258,twophase
123.886914,-149.263086,2510000.0,25.1,164.470132,0.00608,166.928796,1.5,151.667666,14580.568236,1198.927684,twophase
124.689569,-148.460431,2610000.0,26.1,171.736598,0.005823,167.513101,1.5,152.315408,17163.778725,1204.425511,twophase
125.470455,-147.679545,2710000.0,27.1,179.103523,0.005583,168.072857,1.5,152.941943,20257.321699,1209.010605,twophase
126.230872,-146.919128,2810000.0,28.1,186.577959,0.00536,168.6097,1.5,153.548971,23896.985028,1212.650426,twophase
126.97198,-146.17802,2910000.0,29.1,194.16849,0.00515,169.125083,1.5,154.138099,28048.635485,1215.314026,twophase
127.694806,-145.455194,3010000.0,30.1,201.885896,0.004953,169.620299,1.5,154.710887,32549.92485,1216.973215,twophase
128.400257,-144.749743,3110000.0,31.1,209.744207,0.004768,170.096493,1.5,155.268908,37052.876346,1217.60396,twophase
129.089106,-144.060894,3210000.0,32.1,217.76248,0.004592,170.554666,1.5,155.813835,41017.421563,1217.18826,twophase
129.761983,-143.388017,3310000.0,33.1,225.967989,0.004425,170.995684,1.5,156.347592,43821.127511,1215.716933,twophase
130.419317,-142.730683,3410000.0,34.1,234.402486,0.004266,171.420255,1.5,156.872628,44990.342592,1213.194564,twophase
131.0612,-142.0888,3510000.0,35.1,243.136062,0.004113,171.828896,1.5,157.392535,44428.479384,1209.650316,twophase
131.686958,-141.463042,3610000.0,36.1,252.304116,0.003963,172.221821,1.5,157.913691,42476.891728,1205.168469,twophase
132.29348,-140.85652,3710000.0,37.1,262.246889,0.003813,172.598563,1.5,158.451588,39837.305557,1200.014515,twophase
132.974017,-140.175983,3810000.0,38.1,268.21042,0.003728,172.969866,1.5,158.764601,31368.309649,1186.30047,supercritical
133.68624,-139.46376,3910000.0,39.1,271.621319,0.003682,173.340346,1.5,158.945305,24396.537469,1169.336631,supercritical
134.38294,-138.76706,4010000.0,40.1,274.937106,0.003637,173.706266,1.5,159.121112,20058.784882,1153.454068,supercritical
135.064806,-138.085194,4110000.0,41.1,278.161925,0.003595,174.067859,1.5,159.292293,17098.16905,1138.571238,supercritical
135.732478,-137.417522,4210000.0,42.1,281.299728,0.003555,174.42534,1.5,159.459098,14947.861654,1124.613254,supercritical
136.386557,-136.763443,4310000.0,43.1,284.354277,0.003517,174.778908,1.5,159.62176,13314.672319,1111.511312,supercritical
137.027603,-136.122397,4410000.0,44.1,287.329154,0.00348,175.128747,1.5,159.780496,12031.702207,1099.202179,supercritical
137.656143,-135.493857,4510000.0,45.1,290.22777,0.003446,175.475029,1.5,159.93551,10996.950403,1087.627727,supercritical
138.272672,-134.877328,4610000.0,46.1,293.05337,0.003412,175.817913,1.5,160.08699,10144.560488,1076.734508,supercritical
138.877657,-134.272343,4710000.0,47.1,295.809041,0.003381,176.157546,1.5,160.235112,9430.109898,1066.473362,supercritical
139.471538,-133.678462,4810000.0,48.1,298.497721,0.00335,176.494069,1.5,160.380043,8822.543092,1056.799067,supercritical
140.054733,-133.095267,4910000.0,49.1,301.122202,0.003321,176.82761,1.5,160.521937,8299.493023,1047.670004,supercritical
140.627635,-132.522365,5010000.0,50.1,303.685137,0.003293,177.15829,1.5,160.66094,7844.439196,1039.047864,supercritical
141.190619,-131.959381,5110000.0,51.1,306.189049,0.003266,177.486223,1.5,160.797188,7444.912865,1030.897371,supercritical
141.74404,-131.40596,5210000.0,52.1,308.636336,0.00324,177.811516,1.5,160.930807,7091.325299,1023.186026,supercritical
142.288234,-130.861766,5310000.0,53.1,311.029276,0.003215,178.134268,1.5,161.06192,6776.180567,1015.883882,supercritical
142.823523,-130.326477,5410000.0,54.1,313.370033,0.003191,178.454573,1.5,161.190637,6493.533262,1008.963325,supercritical
143.350212,-129.799788,5510000.0,55.1,315.660665,0.003168,178.772519,1.5,161.317066,6238.606626,1002.398882,supercritical
143.86859,-129.28141,5610000.0,56.1,317.903126,0.003146,179.088191,1.5,161.441306,6007.518322,996.167044,supercritical
144.378936,-128.771064,5710000.0,57.1,320.099273,0.003124,179.401667,1.5,161.563451,5797.080033,990.246103,supercritical
144.881512,-128.268488,5810000.0,58.1,322.250872,0.003103,179.713022,1.5,161.68359,5604.648686,984.615998,supercritical
145.376571,-127.773429,5910000.0,59.1,324.359603,0.003083,180.022325,1.5,161.801806,5428.014421,979.258183,supercritical
145.864353,-127.285647,6010000.0,60.1,326.42706,0.003063,180.329643,1.5,161.918179,5265.315133,974.155501,supercritical
146.345088,-126.804912,6110000.0,61.1,328.454763,0.003045,180.635039,1.5,162.032782,5114.970505,969.292069,supercritical
146.818996,-126.331004,6210000.0,62.1,330.444156,0.003026,180.938574,1.5,162.145686,4975.630531,964.653173,supercritical
147.286285,-125.863715,6310000.0,63.1,332.396614,0.003008,181.240304,1.5,162.256958,4846.134954,960.225174,supercritical
147.747158,-125.402842,6410000.0,64.1,334.313446,0.002991,181.540282,1.5,162.366659,4725.480987,955.995419,supercritical
148.201806,-124.948194,6510000.0,65.1,336.195899,0.002974,181.838561,1.5,162.474851,4612.797437,951.952164,supercritical
148.650414,-124.499586,6610000.0,66.1,338.045159,0.002958,182.13519,1.5,162.581589,4507.323762,948.084499,supercritical
149.093157,-124.056843,6710000.0,67.1,339.86236,0.002942,182.430213,1.5,162.686927,4408.393023,944.38228,supercritical
149.530206,-123.619794,6810000.0,68.1,341.64858,0.002927,182.723678,1.5,162.790915,4315.417898,940.836073,supercritical
149.961721,-123.188279,6910000.0,69.1,343.404849,0.002912,183.015624,1.5,162.893602,4227.879134,937.437093,supercritical
150.387859,-122.762141,7010000.0,70.1,345.13215,0.002897,183.306094,1.5,162.995033,4145.315957,934.177155,supercritical
150.808768,-122.341232,7110000.0,71.1,346.831421,0.002883,183.595125,1.5,163.095252,4067.31806,931.048628,supercritical
151.224593,-121.925407,7210000.0,72.1,348.503557,0.002869,183.882755,1.5,163.1943,3993.518882,928.044394,supercritical
151.63547,-121.51453,7310000.0,73.1,350.149415,0.002856,184.169019,1.5,163.292217,3923.589925,925.157805,supercritical
152.041532,-121.108468,7410000.0,74.1,351.769813,0.002843,184.453951,1.5,163.389039,3857.235946,922.382648,supercritical
152.442906,-120.707094,7510000.0,75.1,353.365534,0.00283,184.737583,1.5,163.484803,3794.19085,919.713115,supercritical
152.839715,-120.310285,7610000.0,76.1,354.937326,0.002817,185.019947,1.5,163.579542,3734.214189,917.14377,supercritical
153.232075,-119.917925,7710000.0,77.1,356.485907,0.002805,185.301072,1.5,163.673289,3677.088147,914.669523,supercritical
153.620101,-119.529899,7810000.0,78.1,358.011964,0.002793,185.580988,1.5,163.766075,3622.614941,912.285604,supercritical
154.003902,-119.146098,7910000.0,79.1,359.516153,0.002782,185.859722,1.5,163.857929,3570.614578,909.987539,supercritical
154.383581,-118.766419,8010000.0,80.1,360.999106,0.00277,186.1373,1.5,163.94888,3520.922896,907.771131,supercritical
154.759242,-118.390758,8110000.0,81.1,362.461427,0.002759,186.413748,1.5,164.038954,3473.389875,905.632437,supercritical
155.13098,-118.01902,8210000.0,82.1,363.903696,0.002748,186.689091,1.5,164.128177,3427.87814,903.567753,supercritical
155.498891,-117.651109,8310000.0,83.1,365.32647,0.002737,186.963352,1.5,164.216574,3384.261669,901.573593,supercritical
155.863066,-117.286934,8410000.0,84.1,366.730284,0.002727,187.236554,1.5,164.304169,3342.424639,899.64668,supercritical
156.22359,-116.92641,8510000.0,85.1,368.115652,0.002717,187.508719,1.5,164.390984,3302.260427,897.783925,supercritical
156.58055,-116.56945,8610000.0,86.1,369.483067,0.002706,187.779869,1.5,164.477042,3263.670709,895.982421,supercritical
156.934027,-116.215973,8710000.0,87.1,370.833003,0.002697,188.050023,1.5,164.562361,3226.564677,894.239422,supercritical
157.2841,-115.8659,8810000.0,88.1,372.165917,0.002687,188.319201,1.5,164.646964,3190.858333,892.552343,supercritical
157.630845,-115.519155,8910000.0,89.1,373.482249,0.002678,188.587424,1.5,164.730868,3156.473869,890.918737,supercritical
157.974335,-115.175665,9010000.0,90.1,374.782421,0.002668,188.854708,1.5,164.814093,3123.339104,889.336299,supercritical
158.314643,-114.835357,9110000.0,91.1,376.06684,0.002659,189.121072,1.5,164.896655,3091.386992,887.802844,supercritical
158.651836,-114.498164,9210000.0,92.1,377.3359,0.00265,189.386534,1.5,164.978573,3060.555171,886.316309,supercritical
158.985983,-114.164017,9310000.0,93.1,378.589977,0.002641,189.65111,1.5,165.059862,3030.785565,884.87474,supercritical
159.317146,-113.832854,9410000.0,94.1,379.829436,0.002633,189.914815,1.5,165.140538,3002.024024,883.476287,supercritical
159.64539,-113.50461,9510000.0,95.1,381.05463,0.002624,190.177667,1.5,165.220616,2974.219997,882.119198,supercritical
