T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
65.505265,-207.644735,10000.0,0.1,0.697077,1.434562,138.242199,2.2,123.896581,1026.483712,726.295475,twophase
73.117772,-200.032228,35000.0,0.35,2.085319,0.479543,157.208436,2.2,140.42443,1056.410027,738.608453,twophase
77.038395,-196.111605,60000.0,0.6,3.327218,0.300551,166.395918,2.2,148.362836,1078.480887,747.063202,twophase
79.829795,-193.320205,85000.0,0.85,4.494351,0.222502,172.710576,2.2,153.797944,1097.248523,753.886013,twophase
82.043957,-191.106043,110000.0,1.1,5.61164,0.178201,177.590328,2.2,157.988215,1114.036246,759.719952,twophase
83.900882,-189.249118,135000.0,1.35,6.691922,0.149434,181.597298,2.2,161.423721,1129.462138,764.865564,twophase
85.512331,-187.637669,160000.0,1.6,7.743012,0.129149,185.012935,2.2,164.349141,1143.877707,769.494205,twophase
86.943458,-186.206542,185000.0,1.85,8.770154,0.114023,187.999385,2.2,166.905115,1157.506794,773.715337,twophase
88.235823,-184.914177,210000.0,2.1,9.777105,0.10228,190.659035,2.2,169.180285,1170.502928,777.604277,twophase
89.417686,-183.732314,235000.0,2.35,10.76668,0.092879,193.060887,2.2,171.234289,1182.977118,781.215643,twophase
90.509203,-182.640797,260000.0,2.6,11.741065,0.085171,195.253765,2.2,173.109266,1195.012858,784.590628,twophase
91.525294,-181.624706,285000.0,2.85,12.702003,0.078728,197.273549,2.2,174.836142,1206.674903,787.761255,twophase
92.47734,-180.67266,310000.0,3.1,13.650915,0.073255,199.147421,2.2,176.43832,1218.014724,790.753029,twophase
93.374231,-179.775769,335000.0,3.35,14.588981,0.068545,200.896489,2.2,177.933954,1229.074063,793.586667,twophase
94.223059,-178.926941,360000.0,3.6,15.517196,0.064445,202.537492,2.2,179.337425,1239.887344,796.279279,twophase
95.029579,-178.120421,385000.0,3.85,16.436409,0.060841,204.083936,2.2,180.660328,1250.483364,798.845191,twophase
95.798528,-177.351472,410000.0,4.1,17.347351,0.057646,205.546887,2.2,181.912154,1260.886508,801.296543,twophase
96.533858,-176.616142,435000.0,4.35,18.25066,0.054793,206.93553,2.2,183.100776,1271.117645,803.643728,twophase
97.238905,-175.911095,460000.0,4.6,19.146899,0.052228,208.257577,2.2,184.232799,1281.1948,805.895727,twophase
97.916508,-175.233492,485000.0,4.85,20.036562,0.049909,209.519571,2.2,185.313822,1291.133676,808.060358,twophase
98.569109,-174.580891,510000.0,5.1,20.920093,0.047801,210.727111,2.2,186.348635,1300.948047,810.14448,twophase
99.198825,-173.951175,535000.0,5.35,21.797889,0.045876,211.885029,2.2,187.341368,1310.650078,812.154145,twophase
99.8075,-173.3425,560000.0,5.6,22.670307,0.044111,212.997524,2.2,188.295609,1320.250578,814.094727,twophase
100.396757,-172.753243,585000.0,5.85,23.537672,0.042485,214.06827,2.2,189.214496,1329.759203,815.971021,twophase
101.15982,-171.99018,610000.0,6.1,24.360662,0.04105,215.103893,2.2,190.063523,1335.727177,816.525175,gas
102.356424,-170.793576,635000.0,6.35,25.081381,0.03987,216.115221,2.2,190.797637,1333.593041,814.179688,gas
103.522131,-169.627869,660000.0,6.6,25.793904,0.038769,217.098055,2.2,191.510614,1331.77309,812.044711,gas
104.658823,-168.491177,685000.0,6.85,26.498602,0.037738,218.05425,2.2,192.203829,1330.222172,810.092705,gas
105.768207,-167.381793,710000.0,7.1,27.195815,0.03677,218.985477,2.2,192.878519,1328.902717,808.300622,gas
106.851834,-166.298166,735000.0,7.35,27.885858,0.03586,219.893248,2.2,193.535801,1327.783267,806.649052,gas
107.911122,-165.238878,760000.0,7.6,28.569018,0.035003,220.778936,2.2,194.176692,1326.837324,805.121545,gas
108.947369,-164.202631,785000.0,7.85,29.245564,0.034193,221.643793,2.2,194.802116,1326.042451,803.704081,gas
109.961764,-163.188236,810000.0,8.1,29.915743,0.033427,222.488962,2.2,195.412917,1325.37955,802.384649,gas
110.955404,-162.194596,835000.0,8.35,30.579788,0.032701,223.315488,2.2,196.009871,1324.832287,801.152904,gas
111.929301,-161.220699,860000.0,8.6,31.237912,0.032012,224.124336,2.2,196.593687,1324.38663,799.999896,gas
112.884388,-160.265612,885000.0,8.85,31.890317,0.031357,224.916391,2.2,197.165021,1324.030472,798.917845,gas
113.821532,-159.328468,910000.0,9.1,32.537192,0.030734,225.692473,2.2,197.724478,1323.753329,797.899958,gas
114.741539,-158.408461,935000.0,9.35,33.178712,0.03014,226.453337,2.2,198.272618,1323.546084,796.940283,gas
115.645155,-157.504845,960000.0,9.6,33.815046,0.029573,227.199688,2.2,198.809959,1323.400785,796.033582,gas
