T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
65.124658,-208.025342,10000.0,0.1,0.822023,1.216511,112.579698,1.8,100.414588,1031.65929,728.720053,twophase
72.705577,-200.444423,35000.0,0.35,2.498728,0.400204,128.498749,1.8,114.491623,1070.07588,744.729484,twophase
76.612097,-196.537903,60000.0,0.6,4.021515,0.248662,136.113592,1.8,121.193843,1099.619357,756.260881,twophase
79.394276,-193.755724,85000.0,0.85,5.466824,0.182922,141.307705,1.8,125.759371,1125.463249,765.856265,twophase
81.601572,-191.548428,110000.0,1.1,6.861145,0.145748,145.298263,1.8,129.265954,1149.108386,774.252852,twophase
83.453025,-189.696975,135000.0,1.35,8.21807,0.121683,148.55931,1.8,132.132096,1171.2581,781.798608,twophase
85.059922,-188.090078,160000.0,1.6,9.545847,0.104758,151.327514,1.8,134.566298,1192.31467,788.694244,twophase
86.48715,-186.66285,185000.0,1.85,10.849992,0.092166,153.7389,1.8,136.688197,1212.536106,795.069518,twophase
87.776102,-185.373898,210000.0,2.1,12.134447,0.08241,155.879187,1.8,138.573083,1232.100824,801.014774,twophase
88.954928,-184.195072,235000.0,2.35,13.402156,0.074615,157.806038,1.8,140.271546,1251.138991,806.596272,twophase
90.043706,-183.106294,260000.0,2.6,14.655401,0.068234,159.560188,1.8,141.819288,1269.749471,811.86452,twophase
91.0573,-182.0927,285000.0,2.85,15.895997,0.062909,161.171529,1.8,143.242486,1288.009744,816.859182,twophase
92.007048,-181.142952,310000.0,3.1,17.125419,0.058393,162.662673,1.8,144.560927,1305.982087,821.61215,twophase
92.901809,-180.248191,335000.0,3.35,18.344892,0.054511,164.05116,1.8,145.789946,1323.717615,826.14956,twophase
93.748649,-179.401351,360000.0,3.6,19.555443,0.051137,165.35088,1.8,146.941683,1341.259023,830.493176,twophase
94.553302,-178.596698,385000.0,3.85,20.757948,0.048174,166.573029,1.8,148.025916,1358.642511,834.661364,twophase
