T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
1170.479641,897.329641,10000.0,0.1,0.029762,33.599452,1369.538973,6.0,1033.544456,1170.013982,882.96081,supercritical_gas
1581.340774,1308.190774,35000.0,0.35,0.0771,12.970201,1861.149657,6.0,1407.192637,1218.818053,931.764102,supercritical_gas
1793.732631,1520.582631,60000.0,0.6,0.116516,8.582488,2121.961495,6.0,1607.012245,1236.279983,949.226293,supercritical_gas
1944.162671,1671.012671,85000.0,0.85,0.152287,6.566534,2308.755537,6.0,1750.600142,1246.638787,959.585688,supercritical_gas
2062.719904,1789.569904,110000.0,1.1,0.185744,5.38375,2457.015527,6.0,1864.803075,1253.906438,966.854099,supercritical_gas
2161.50313,1888.35313,135000.0,1.35,0.217534,4.596988,2581.182871,6.0,1960.589508,1259.463336,972.411856,supercritical_gas
2246.688555,1973.538555,160000.0,1.6,0.248035,4.031694,2688.688236,6.0,2043.617236,1263.941026,976.890468,supercritical_gas
2321.887358,2048.737358,185000.0,1.85,0.277494,3.603686,2783.901831,6.0,2117.219879,1267.678903,980.629314,supercritical_gas
2389.407288,2116.257288,210000.0,2.1,0.306083,3.267089,2869.629437,6.0,2183.540781,1270.879547,983.830958,supercritical_gas
2450.819231,2177.669231,235000.0,2.35,0.333929,2.994647,2947.788258,6.0,2244.046222,1273.673194,986.62563,supercritical_gas
2507.244269,2234.094269,260000.0,2.6,0.361129,2.769092,3019.750967,6.0,2299.787068,1276.148346,989.101826,supercritical_gas
2559.512476,2286.362476,285000.0,2.85,0.387759,2.578921,3086.536772,6.0,2351.544255,1278.367787,991.322325,supercritical_gas
2608.256849,2335.106849,310000.0,3.1,0.41388,2.41616,3148.924824,6.0,2399.91523,1280.377617,993.333224,supercritical_gas
2653.971913,2380.821913,335000.0,3.35,0.439542,2.275096,3207.52517,6.0,2445.368084,1282.212647,995.169331,supercritical_gas
2697.051892,2423.901892,360000.0,3.6,0.464787,2.151523,3262.825089,6.0,2488.276938,1283.899787,996.857555,supercritical_gas
2737.816477,2464.666477,385000.0,3.85,0.489651,2.042272,3315.220452,6.0,2528.94589,1285.460255,998.419112,supercritical_gas
2776.528756,2503.378756,410000.0,4.1,0.514163,1.944907,3365.037576,6.0,2567.62574,1286.911068,999.871019,supercritical_gas
2813.408019,2540.258019,435000.0,4.35,0.538351,1.857524,3412.548871,6.0,2604.525948,1288.266076,1001.227124,supercritical_gas
2848.639105,2575.489105,460000.0,4.6,0.562237,1.778611,3457.984273,6.0,2639.823392,1289.536695,1002.498843,supercritical_gas
2882.379363,2609.229363,485000.0,4.85,0.58584,1.70695,3501.539781,6.0,2673.668903,1290.732446,1003.695695,supercritical_gas
2914.763924,2641.613924,510000.0,5.1,0.609179,1.641552,3543.383925,6.0,2706.192222,1291.861345,1004.825697,supercritical_gas
2945.909757,2672.759757,535000.0,5.35,0.63227,1.581602,3583.662755,6.0,2737.505822,1292.930207,1005.895662,supercritical_gas
2975.918833,2702.768833,560000.0,5.6,0.655127,1.526421,3622.503732,6.0,2767.707892,1293.944869,1006.911428,supercritical_gas
