T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
203.15,-70.0,7000000.0,70.0,727.649946,0.001374,39.618598,0.150728,29.998588,,4316.364955,2974.839865,liquid
204.15,-69.0,7000000.0,70.0,726.515317,0.001376,43.936444,0.17193,34.301409,,4319.337829,2974.843124,liquid
205.15,-68.0,7000000.0,70.0,725.380103,0.001379,48.257297,0.193043,38.607184,,4322.380937,2974.7809,liquid
206.15,-67.0,7000000.0,70.0,724.244211,0.001381,52.581226,0.214069,42.915978,,4325.487124,2974.649293,liquid
207.15,-66.0,7000000.0,70.0,723.107554,0.001383,56.90829,0.235008,47.227849,,4328.649604,2974.444813,liquid
208.15,-65.0,7000000.0,70.0,721.970043,0.001385,61.238542,0.255862,51.542849,,4331.861962,2974.164367,liquid
209.15,-64.0,7000000.0,70.0,720.831593,0.001387,65.572029,0.276631,55.861023,,4335.11815,2973.805259,liquid
210.15,-63.0,7000000.0,70.0,719.69212,0.001389,69.908791,0.297317,60.18241,,4338.412489,2973.365177,liquid
211.15,-62.0,7000000.0,70.0,718.551543,0.001392,74.248865,0.31792,64.507045,,4341.73967,2972.842191,liquid
212.15,-61.0,7000000.0,70.0,717.40978,0.001394,78.59228,0.338442,68.834955,,4345.094742,2972.234732,liquid
213.15,-60.0,7000000.0,70.0,716.266755,0.001396,82.939062,0.358883,73.166167,,4348.473115,2971.541592,liquid
214.15,-59.0,7000000.0,70.0,715.122389,0.001398,87.289233,0.379244,77.500698,,4351.87055,2970.761902,liquid
215.15,-58.0,7000000.0,70.0,713.976609,0.001401,91.642808,0.399526,81.838565,,4355.283155,2969.895126,liquid
216.15,-57.0,7000000.0,70.0,712.829341,0.001403,95.999803,0.41973,86.17978,,4358.707373,2968.941041,liquid
217.15,-56.0,7000000.0,70.0,711.680514,0.001405,100.360226,0.439857,90.524352,,4362.139978,2967.899725,liquid
218.15,-55.0,7000000.0,70.0,710.530058,0.001407,104.724084,0.459907,94.872285,,4365.578063,2966.771542,liquid
219.15,-54.0,7000000.0,70.0,709.377905,0.00141,109.091383,0.479881,99.223582,,4369.019032,2965.557127,liquid
220.15,-53.0,7000000.0,70.0,708.223987,0.001412,113.462123,0.49978,103.578244,,4372.460588,2964.257368,liquid
221.15,-52.0,7000000.0,70.0,707.068241,0.001414,117.836304,0.519604,107.936269,,4375.900725,2962.873391,liquid
222.15,-51.0,7000000.0,70.0,705.910602,0.001417,122.213923,0.539354,112.297653,,4379.337715,2961.406546,liquid
223.15,-50.0,7000000.0,70.0,704.751008,0.001419,126.594977,0.559031,116.662391,,4382.770098,2959.858386,liquid
224.15,-49.0,7000000.0,70.0,703.589398,0.001421,130.979461,0.578635,121.030477,,4386.19667,2958.230658,liquid
225.15,-48.0,7000000.0,70.0,702.425712,0.001424,135.367369,0.598167,125.401902,,4389.616473,2956.525283,liquid
226.15,-47.0,7000000.0,70.0,701.259893,0.001426,139.758692,0.617628,129.776658,,4393.028782,2954.744339,liquid
227.15,-46.0,7000000.0,70.0,700.091884,0.001428,144.153423,0.637018,134.154736,,4396.433096,2952.890051,liquid
228.15,-45.0,7000000.0,70.0,698.921628,0.001431,148.551555,0.656338,138.536126,,4399.829125,2950.964772,liquid
229.15,-44.0,7000000.0,70.0,697.749072,0.001433,152.953079,0.675588,142.920819,,4403.216779,2948.97097,liquid
230.15,-43.0,7000000.0,70.0,696.574161,0.001436,157.357986,0.694769,147.308805,,4406.596158,2946.911215,liquid
231.15,-42.0,7000000.0,70.0,695.396843,0.001438,161.766269,0.713881,151.700074,,4409.967542,2944.788164,liquid
232.15,-41.0,7000000.0,70.0,694.217066,0.00144,166.177919,0.732926,156.094617,,4413.331378,2942.604549,liquid
233.15,-40.0,7000000.0,70.0,693.03478,0.001443,170.592929,0.751903,160.492426,,4416.688272,2940.363163,liquid
