T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
203.15,-70.0,400000.0,4.0,725.190373,0.001379,33.43659,0.16502,32.885011,,4327.052628,2970.317112,liquid
204.15,-69.0,400000.0,4.0,724.038664,0.001381,37.7653,0.186276,37.212843,,4330.379859,2970.420336,liquid
205.15,-68.0,400000.0,4.0,722.886126,0.001383,42.097374,0.207444,41.544036,,4333.779021,2970.456239,liquid
206.15,-67.0,400000.0,4.0,721.732664,0.001386,46.432879,0.228526,45.878658,,4337.242928,2970.420778,liquid
207.15,-66.0,400000.0,4.0,720.578186,0.001388,50.771879,0.249523,50.216769,,4340.76477,2970.310322,liquid
208.15,-65.0,400000.0,4.0,719.4226,0.00139,55.114426,0.270436,54.558425,,4344.338115,2970.121648,liquid
209.15,-64.0,400000.0,4.0,718.265816,0.001392,59.46057,0.291266,58.903673,,4347.956906,2969.851942,liquid
210.15,-63.0,400000.0,4.0,717.107748,0.001394,63.810353,0.312014,63.252557,,4351.615467,2969.498781,liquid
211.15,-62.0,400000.0,4.0,715.948309,0.001397,68.163812,0.332681,67.605113,,4355.308493,2969.060135,liquid
212.15,-61.0,400000.0,4.0,714.787415,0.001399,72.52098,0.353267,71.961373,,4359.031053,2968.534347,liquid
213.15,-60.0,400000.0,4.0,713.624984,0.001401,76.881883,0.373775,76.321364,,4362.778584,2967.920127,liquid
214.15,-59.0,400000.0,4.0,712.460935,0.001404,81.246544,0.394204,80.68511,,4366.546882,2967.21654,liquid
215.15,-58.0,400000.0,4.0,711.29519,0.001406,85.614982,0.414555,85.052628,,4370.332099,2966.422987,liquid
216.15,-57.0,400000.0,4.0,710.127669,0.001408,89.987213,0.43483,89.423934,,4374.130735,2965.539198,liquid
217.15,-56.0,400000.0,4.0,708.958298,0.001411,94.363247,0.455029,93.799039,,4377.939625,2964.565212,liquid
218.15,-55.0,400000.0,4.0,707.787002,0.001413,98.743094,0.475152,98.177953,,4381.755938,2963.501362,liquid
219.15,-54.0,400000.0,4.0,706.613709,0.001415,103.126761,0.495201,102.560681,,4385.577159,2962.348262,liquid
220.15,-53.0,400000.0,4.0,705.438346,0.001418,107.51425,0.515176,106.947226,,4389.401087,2961.10679,liquid
221.15,-52.0,400000.0,4.0,704.260844,0.00142,111.905563,0.535078,111.337592,,4393.225817,2959.778069,liquid
222.15,-51.0,400000.0,4.0,703.081134,0.001422,116.300701,0.554907,115.731777,,4397.049734,2958.363455,liquid
223.15,-50.0,400000.0,4.0,701.899149,0.001425,120.699662,0.574664,120.129779,,4400.871499,2956.864516,liquid
224.15,-49.0,400000.0,4.0,700.714823,0.001427,125.102443,0.59435,124.531597,,4404.690041,2955.283022,liquid
225.15,-48.0,400000.0,4.0,699.528091,0.00143,129.509041,0.613966,128.937227,,4408.504544,2953.620922,liquid
226.15,-47.0,400000.0,4.0,698.338889,0.001432,133.919451,0.633511,133.346663,,4412.314434,2951.880334,liquid
227.15,-46.0,400000.0,4.0,697.147155,0.001434,138.333668,0.652987,137.759901,,4416.119371,2950.063525,liquid
228.15,-45.0,400000.0,4.0,695.952827,0.001437,142.751688,0.672394,142.176936,,4419.919235,2948.172901,liquid
229.15,-44.0,400000.0,4.0,694.755846,0.001439,147.173505,0.691733,146.597763,,4423.714117,2946.210986,liquid
230.15,-43.0,400000.0,4.0,693.556151,0.001442,151.599114,0.711004,151.022376,,4427.504308,2944.180412,liquid
231.15,-42.0,400000.0,4.0,692.353683,0.001444,156.028512,0.730208,155.450772,,4431.290285,2942.083905,liquid
232.15,-41.0,400000.0,4.0,691.148386,0.001447,160.461694,0.749345,159.882947,,4435.072707,2939.924271,liquid
233.15,-40.0,400000.0,4.0,689.940202,0.001449,164.898656,0.768417,164.318896,,4438.852397,2937.704382,liquid
234.15,-39.0,400000.0,4.0,688.729075,0.001452,169.339398,0.787423,168.758618,,4442.630339,2935.427164,liquid
235.15,-38.0,400000.0,4.0,687.514949,0.001455,173.783917,0.806364,173.202111,,4446.407666,2933.095588,liquid
236.15,-37.0,400000.0,4.0,686.297769,0.001457,178.232213,0.825241,177.649376,,4450.185649,2930.712657,liquid
237.15,-36.0,400000.0,4.0,685.07748,0.00146,182.684289,0.844054,182.100413,,4453.965691,2928.281393,liquid
238.15,-35.0,400000.0,4.0,683.85403,0.001462,187.140146,0.862803,186.555226,,4457.749316,2925.804832,liquid
239.15,-34.0,400000.0,4.0,682.627363,0.001465,191.599789,0.88149,191.013818,,4461.538164,2923.286013,liquid
240.15,-33.0,400000.0,4.0,681.397427,0.001468,196.063225,0.900115,195.476196,,4465.333982,2920.727965,liquid
241.15,-32.0,400000.0,4.0,680.164168,0.00147,200.53046,0.918678,199.942367,,4469.138614,2918.133705,liquid
