T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,500000.0,5.0,10.258934,0.097476,296.107585,2.865111,247.369579,1035.714796,721.979552,supercritical_gas
175.15,-98.0,500000.0,5.0,10.134213,0.098676,298.177905,2.876999,248.840083,1034.615002,721.700877,supercritical_gas
177.15,-96.0,500000.0,5.0,10.012643,0.099874,300.246082,2.88874,250.309217,1033.570382,721.439303,supercritical_gas
179.15,-94.0,500000.0,5.0,9.8941,0.10107,302.312221,2.900338,251.777051,1032.577382,721.193656,supercritical_gas
181.15,-92.0,500000.0,5.0,9.778465,0.102266,304.376424,2.911797,253.243655,1031.632734,720.962862,supercritical_gas
183.15,-90.0,500000.0,5.0,9.665629,0.103459,306.438782,2.923119,254.709089,1030.733432,720.745937,supercritical_gas
185.15,-88.0,500000.0,5.0,9.555484,0.104652,308.499386,2.934309,256.173414,1029.876708,720.541983,supercritical_gas
187.15,-86.0,500000.0,5.0,9.447932,0.105843,310.558316,2.94537,257.636684,1029.060008,720.350177,supercritical_gas
189.15,-84.0,500000.0,5.0,9.342878,0.107033,312.615651,2.956304,259.098952,1028.280971,720.169763,supercritical_gas
191.15,-82.0,500000.0,5.0,9.240232,0.108222,314.671463,2.967116,260.560266,1027.537418,720.00005,supercritical_gas
193.15,-80.0,500000.0,5.0,9.139907,0.10941,316.725823,2.977807,262.020671,1026.827333,719.840403,supercritical_gas
195.15,-78.0,500000.0,5.0,9.041823,0.110597,318.778794,2.988382,263.480212,1026.148844,719.690237,supercritical_gas
197.15,-76.0,500000.0,5.0,8.945903,0.111783,320.830438,2.998841,264.938929,1025.500222,719.549018,supercritical_gas
199.15,-74.0,500000.0,5.0,8.852072,0.112968,322.880814,3.009189,266.39686,1024.879856,719.416253,supercritical_gas
201.15,-72.0,500000.0,5.0,8.76026,0.114152,324.929975,3.019427,267.854043,1024.286255,719.291489,supercritical_gas
203.15,-70.0,500000.0,5.0,8.6704,0.115335,326.977976,3.029558,269.310511,1023.718029,719.17431,supercritical_gas
205.15,-68.0,500000.0,5.0,8.582429,0.116517,329.024864,3.039585,270.766299,1023.173887,719.064334,supercritical_gas
207.15,-66.0,500000.0,5.0,8.496285,0.117699,331.070686,3.049509,272.221435,1022.652627,718.961208,supercritical_gas
209.15,-64.0,500000.0,5.0,8.411909,0.118879,333.115489,3.059333,273.675952,1022.153127,718.864608,supercritical_gas
211.15,-62.0,500000.0,5.0,8.329247,0.120059,335.159313,3.069058,275.129875,1021.674343,718.774236,supercritical_gas
213.15,-60.0,500000.0,5.0,8.248244,0.121238,337.202199,3.078688,276.583234,1021.215299,718.689817,supercritical_gas
215.15,-58.0,500000.0,5.0,8.168849,0.122416,339.244186,3.088223,278.036051,1020.775085,718.611099,supercritical_gas
217.15,-56.0,500000.0,5.0,8.091013,0.123594,341.285311,3.097666,279.488354,1020.352849,718.537849,supercritical_gas
219.15,-54.0,500000.0,5.0,8.01469,0.124771,343.325609,3.107019,280.940164,1019.947796,718.469855,supercritical_gas
221.15,-52.0,500000.0,5.0,7.939834,0.125947,345.365114,3.116283,282.391504,1019.559181,718.406918,supercritical_gas
223.15,-50.0,500000.0,5.0,7.866402,0.127123,347.403856,3.125461,283.842396,1019.186307,718.348859,supercritical_gas
225.15,-48.0,500000.0,5.0,7.794353,0.128298,349.441869,3.134553,285.29286,1018.828522,718.295512,supercritical_gas
227.15,-46.0,500000.0,5.0,7.723646,0.129473,351.47918,3.143562,286.742915,1018.485212,718.246724,supercritical_gas
229.15,-44.0,500000.0,5.0,7.654244,0.130646,353.515819,3.152489,288.192581,1018.155806,718.202355,supercritical_gas
231.15,-42.0,500000.0,5.0,7.58611,0.13182,355.551812,3.161335,289.641877,1017.839763,718.162276,supercritical_gas
233.15,-40.0,500000.0,5.0,7.519208,0.132993,357.587187,3.170103,291.090819,1017.536579,718.126371,supercritical_gas
235.15,-38.0,500000.0,5.0,7.453504,0.134165,359.621967,3.178793,292.539425,1017.245779,718.09453,supercritical_gas
237.15,-36.0,500000.0,5.0,7.388966,0.135337,361.656178,3.187407,293.987711,1016.966917,718.066656,supercritical_gas
239.15,-34.0,500000.0,5.0,7.325562,0.136508,363.689842,3.195946,295.435693,1016.699574,718.042659,supercritical_gas
241.15,-32.0,500000.0,5.0,7.263262,0.137679,365.722983,3.204413,296.883386,1016.443355,718.022456,supercritical_gas
243.15,-30.0,500000.0,5.0,7.202036,0.13885,367.755623,3.212807,298.330806,1016.197891,718.005973,supercritical_gas
245.15,-28.0,500000.0,5.0,7.141856,0.14002,369.787782,3.22113,299.777966,1015.962831,717.99314,supercritical_gas
247.15,-26.0,500000.0,5.0,7.082695,0.141189,371.819481,3.229384,301.224881,1015.737847,717.983898,supercritical_gas
249.15,-24.0,500000.0,5.0,7.024526,0.142358,373.85074,3.23757,302.671565,1015.52263,717.978189,supercritical_gas
251.15,-22.0,500000.0,5.0,6.967326,0.143527,375.881578,3.245688,304.11803,1015.316887,717.975962,supercritical_gas
253.15,-20.0,500000.0,5.0,6.911068,0.144695,377.912013,3.253741,305.56429,1015.120344,717.977173,supercritical_gas
255.15,-18.0,500000.0,5.0,6.855729,0.145863,379.942065,3.261728,307.010357,1014.932742,717.981781,supercritical_gas
257.15,-16.0,500000.0,5.0,6.801286,0.147031,381.97175,3.269652,308.456244,1014.753835,717.989748,supercritical_gas
259.15,-14.0,500000.0,5.0,6.747718,0.148198,384.001086,3.277513,309.901963,1014.583393,718.001042,supercritical_gas
261.15,-12.0,500000.0,5.0,6.695003,0.149365,386.030089,3.285313,311.347525,1014.421198,718.015633,supercritical_gas
263.15,-10.0,500000.0,5.0,6.64312,0.150532,388.058776,3.293052,312.792942,1014.267045,718.033498,supercritical_gas
265.15,-8.0,500000.0,5.0,6.59205,0.151698,390.087163,3.30073,314.238226,1014.120738,718.054612,supercritical_gas
267.15,-6.0,500000.0,5.0,6.541773,0.152864,392.115264,3.308351,315.683387,1013.982095,718.078956,supercritical_gas
269.15,-4.0,500000.0,5.0,6.49227,0.154029,394.143096,3.315913,317.128436,1013.850942,718.106514,supercritical_gas
271.15,-2.0,500000.0,5.0,6.443524,0.155195,396.170673,3.323418,318.573385,1013.727114,718.137271,supercritical_gas
273.15,0.0,500000.0,5.0,6.395517,0.15636,398.198009,3.330868,320.018243,1013.610456,718.171215,supercritical_gas
275.15,2.0,500000.0,5.0,6.348231,0.157524,400.225119,3.338262,321.463021,1013.500822,718.208336,supercritical_gas
277.15,4.0,500000.0,5.0,6.301651,0.158689,402.252017,3.345602,322.907729,1013.398072,718.248627,supercritical_gas
279.15,6.0,500000.0,5.0,6.25576,0.159853,404.278716,3.352888,324.352378,1013.302074,718.29208,supercritical_gas
281.15,8.0,500000.0,5.0,6.210543,0.161017,406.30523,3.360122,325.796977,1013.212705,718.338691,supercritical_gas
283.15,10.0,500000.0,5.0,6.165986,0.16218,408.331571,3.367304,327.241536,1013.129845,718.388457,supercritical_gas
285.15,12.0,500000.0,5.0,6.122072,0.163343,410.357754,3.374434,328.686065,1013.053383,718.441377,supercritical_gas
287.15,14.0,500000.0,5.0,6.07879,0.164506,412.383789,3.381515,330.130572,1012.983212,718.497449,supercritical_gas
289.15,16.0,500000.0,5.0,6.036123,0.165669,414.40969,3.388546,331.575069,1012.919232,718.556675,supercritical_gas
291.15,18.0,500000.0,5.0,5.994061,0.166832,416.43547,3.395527,333.019564,1012.861346,718.619056,supercritical_gas
293.15,20.0,500000.0,5.0,5.952588,0.167994,418.46114,3.402461,334.464066,1012.809465,718.684593,supercritical_gas
295.15,22.0,500000.0,5.0,5.911694,0.169156,420.486712,3.409347,335.908584,1012.763501,718.753292,supercritical_gas
297.15,24.0,500000.0,5.0,5.871365,0.170318,422.512198,3.416187,337.353129,1012.723373,718.825155,supercritical_gas
299.15,26.0,500000.0,5.0,5.831591,0.17148,424.537609,3.42298,338.797707,1012.689003,718.900188,supercritical_gas
301.15,28.0,500000.0,5.0,5.792358,0.172641,426.562958,3.429728,340.24233,1012.660315,718.978395,supercritical_gas
303.15,30.0,500000.0,5.0,5.753657,0.173802,428.588254,3.436431,341.687005,1012.63724,719.059782,supercritical_gas
