T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,1000000.0,10.0,20.935817,0.047765,292.838081,2.652844,245.073048,1072.600244,728.929562,supercritical_gas
175.15,-98.0,1000000.0,10.0,20.664386,0.048392,294.980797,2.665148,246.588359,1070.138085,728.347124,supercritical_gas
177.15,-96.0,1000000.0,10.0,20.400611,0.049018,297.118722,2.677285,248.100582,1067.807882,727.800486,supercritical_gas
179.15,-94.0,1000000.0,10.0,20.144142,0.049642,299.25211,2.68926,249.609887,1065.600304,727.287047,supercritical_gas
181.15,-92.0,1000000.0,10.0,19.894652,0.050265,301.381199,2.701079,251.116434,1063.506848,726.804434,supercritical_gas
183.15,-90.0,1000000.0,10.0,19.651833,0.050886,303.506208,2.712745,252.620369,1061.519754,726.350484,supercritical_gas
185.15,-88.0,1000000.0,10.0,19.415397,0.051506,305.627344,2.724264,254.121831,1059.631922,725.923222,supercritical_gas
187.15,-86.0,1000000.0,10.0,19.185075,0.052124,307.744798,2.735639,255.620947,1057.836853,725.520839,supercritical_gas
189.15,-84.0,1000000.0,10.0,18.960613,0.052741,309.858749,2.746874,257.117838,1056.128583,725.14168,supercritical_gas
191.15,-82.0,1000000.0,10.0,18.741771,0.053357,311.969366,2.757974,258.612615,1054.501633,724.784229,supercritical_gas
193.15,-80.0,1000000.0,10.0,18.528324,0.053971,314.076807,2.768942,260.105383,1052.950961,724.447093,supercritical_gas
195.15,-78.0,1000000.0,10.0,18.320059,0.054585,316.181218,2.779781,261.596241,1051.471923,724.128994,supercritical_gas
197.15,-76.0,1000000.0,10.0,18.116776,0.055197,318.282739,2.790495,263.085279,1050.060234,723.828756,supercritical_gas
199.15,-74.0,1000000.0,10.0,17.918284,0.055809,320.381501,2.801087,264.572586,1048.711937,723.545299,supercritical_gas
201.15,-72.0,1000000.0,10.0,17.724404,0.056419,322.477627,2.81156,266.058242,1047.423371,723.277626,supercritical_gas
203.15,-70.0,1000000.0,10.0,17.534967,0.057029,324.571232,2.821917,267.542324,1046.191147,723.024821,supercritical_gas
205.15,-68.0,1000000.0,10.0,17.349809,0.057638,326.662427,2.83216,269.024904,1045.012124,722.786037,supercritical_gas
207.15,-66.0,1000000.0,10.0,17.168778,0.058245,328.751314,2.842293,270.506051,1043.883387,722.560495,supercritical_gas
209.15,-64.0,1000000.0,10.0,16.991729,0.058852,330.837992,2.852318,271.985829,1042.802228,722.347473,supercritical_gas
211.15,-62.0,1000000.0,10.0,16.818523,0.059458,332.922553,2.862238,273.464299,1041.76613,722.146306,supercritical_gas
213.15,-60.0,1000000.0,10.0,16.649028,0.060064,335.005085,2.872054,274.941519,1040.772749,721.956379,supercritical_gas
215.15,-58.0,1000000.0,10.0,16.483119,0.060668,337.085671,2.88177,276.417543,1039.819901,721.777123,supercritical_gas
217.15,-56.0,1000000.0,10.0,16.320677,0.061272,339.16439,2.891387,277.892423,1038.905552,721.608011,supercritical_gas
219.15,-54.0,1000000.0,10.0,16.161588,0.061875,341.241318,2.900908,279.366209,1038.027801,721.448557,supercritical_gas
221.15,-52.0,1000000.0,10.0,16.005742,0.062478,343.316525,2.910334,280.838948,1037.184874,721.298308,supercritical_gas
223.15,-50.0,1000000.0,10.0,15.853037,0.063079,345.390079,2.919668,282.310684,1036.375112,721.156848,supercritical_gas
225.15,-48.0,1000000.0,10.0,15.703373,0.063681,347.462046,2.928912,283.78146,1035.596962,721.023788,supercritical_gas
227.15,-46.0,1000000.0,10.0,15.556655,0.064281,349.532487,2.938067,285.251316,1034.848972,720.898771,supercritical_gas
229.15,-44.0,1000000.0,10.0,15.412792,0.064881,351.601461,2.947136,286.720291,1034.12978,720.781464,supercritical_gas
231.15,-42.0,1000000.0,10.0,15.271698,0.065481,353.669025,2.956119,288.188422,1033.438109,720.671558,supercritical_gas
233.15,-40.0,1000000.0,10.0,15.133289,0.066079,355.735231,2.96502,289.655744,1032.772761,720.568766,supercritical_gas
235.15,-38.0,1000000.0,10.0,14.997486,0.066678,357.800133,2.973838,291.122291,1032.132611,720.472825,supercritical_gas
237.15,-36.0,1000000.0,10.0,14.864212,0.067276,359.863778,2.982577,292.588096,1031.516601,720.383487,supercritical_gas
239.15,-34.0,1000000.0,10.0,14.733394,0.067873,361.926215,2.991237,294.05319,1030.923739,720.300524,supercritical_gas
241.15,-32.0,1000000.0,10.0,14.604961,0.06847,363.987488,2.999821,295.517602,1030.353088,720.223725,supercritical_gas
