T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,20000000.0,200.0,515.193234,0.001941,192.508914,1.375742,153.688528,1969.916456,844.260274,supercritical
175.15,-98.0,20000000.0,200.0,506.241925,0.001975,196.443388,1.398335,156.936585,1964.341758,841.904348,supercritical
177.15,-96.0,20000000.0,200.0,497.404781,0.00201,200.365419,1.420601,160.156718,1957.474302,839.565707,supercritical
179.15,-94.0,20000000.0,200.0,488.694354,0.002046,204.272436,1.442532,163.34706,1949.333484,837.242791,supercritical
181.15,-92.0,20000000.0,200.0,480.122379,0.002083,208.161931,1.464123,166.505884,1939.960166,834.934884,supercritical
183.15,-90.0,20000000.0,200.0,471.699601,0.00212,212.031495,1.485367,169.631629,1929.414805,832.642057,supercritical
185.15,-88.0,20000000.0,200.0,463.435624,0.002158,215.87886,1.50626,172.72292,1917.774749,830.365083,supercritical
187.15,-86.0,20000000.0,200.0,455.338817,0.002196,219.701925,1.526798,175.778588,1905.130998,828.105342,supercritical
189.15,-84.0,20000000.0,200.0,447.416246,0.002235,223.498782,1.546978,178.797678,1891.584694,825.864699,supercritical
191.15,-82.0,20000000.0,200.0,439.673652,0.002274,227.267733,1.566799,181.779449,1877.243634,823.645385,supercritical
193.15,-80.0,20000000.0,200.0,432.115467,0.002314,231.007301,1.586261,184.723375,1862.218973,821.449877,supercritical
195.15,-78.0,20000000.0,200.0,424.744852,0.002354,234.716228,1.605365,187.629136,1846.622295,819.280777,supercritical
197.15,-76.0,20000000.0,200.0,417.563767,0.002395,238.393482,1.624112,190.496606,1830.563108,817.140713,supercritical
199.15,-74.0,20000000.0,200.0,410.573055,0.002436,242.038243,1.642507,193.32584,1814.146809,815.032247,supercritical
201.15,-72.0,20000000.0,200.0,403.772541,0.002477,245.649897,1.660552,196.117059,1797.473107,812.957802,supercritical
203.15,-70.0,20000000.0,200.0,397.161138,0.002518,249.228025,1.678252,198.870631,1780.634867,810.919604,supercritical
205.15,-68.0,20000000.0,200.0,390.736953,0.002559,252.772384,1.695614,201.587054,1763.717346,808.919646,supercritical
207.15,-66.0,20000000.0,200.0,384.497397,0.002601,256.282894,1.712643,204.266937,1746.797741,806.959656,supercritical
209.15,-64.0,20000000.0,200.0,378.439289,0.002642,259.75962,1.729346,206.910985,1729.945027,805.041089,supercritical
211.15,-62.0,20000000.0,200.0,372.558955,0.002684,263.202759,1.745731,209.51998,1713.220007,803.165123,supercritical
