T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,101325.0,1.01325,2.046651,0.488603,298.652825,3.333585,249.145123,1008.804307,716.588722,supercritical_gas
175.15,-98.0,101325.0,1.01325,2.022985,0.494319,300.670232,3.34517,250.583362,1008.604043,716.538226,supercritical_gas
177.15,-96.0,101325.0,1.01325,1.999866,0.500033,302.687248,3.35662,252.021356,1008.413821,716.491353,supercritical_gas
179.15,-94.0,101325.0,1.01325,1.977275,0.505747,304.703893,3.36794,253.459118,1008.233071,716.447901,supercritical_gas
181.15,-92.0,101325.0,1.01325,1.955193,0.511458,306.720186,3.379133,254.896662,1008.061272,716.407684,supercritical_gas
183.15,-90.0,101325.0,1.01325,1.933604,0.517169,308.736144,3.3902,256.333998,1007.89794,716.370539,supercritical_gas
185.15,-88.0,101325.0,1.01325,1.912491,0.522878,310.751783,3.401146,257.771139,1007.742631,716.336315,supercritical_gas
187.15,-86.0,101325.0,1.01325,1.891838,0.528586,312.767119,3.411973,259.208094,1007.594937,716.304878,supercritical_gas
189.15,-84.0,101325.0,1.01325,1.87163,0.534294,314.782168,3.422683,260.644875,1007.454481,716.276106,supercritical_gas
191.15,-82.0,101325.0,1.01325,1.851853,0.54,316.796942,3.433278,262.081491,1007.320914,716.249892,supercritical_gas
193.15,-80.0,101325.0,1.01325,1.832494,0.545704,318.811456,3.443763,263.51795,1007.193916,716.226138,supercritical_gas
195.15,-78.0,101325.0,1.01325,1.813538,0.551408,320.825722,3.454137,264.954263,1007.073191,716.204757,supercritical_gas
197.15,-76.0,101325.0,1.01325,1.794973,0.557111,322.839753,3.464405,266.390437,1006.958466,716.185672,supercritical_gas
199.15,-74.0,101325.0,1.01325,1.776787,0.562814,324.85356,3.474569,267.826481,1006.849488,716.168815,supercritical_gas
201.15,-72.0,101325.0,1.01325,1.758969,0.568515,326.867154,3.484629,269.262402,1006.746025,716.154126,supercritical_gas
203.15,-70.0,101325.0,1.01325,1.741508,0.574215,328.880547,3.494589,270.698209,1006.647862,716.141551,supercritical_gas
205.15,-68.0,101325.0,1.01325,1.724392,0.579915,330.893749,3.50445,272.133908,1006.554801,716.131046,supercritical_gas
207.15,-66.0,101325.0,1.01325,1.707612,0.585613,332.90677,3.514215,273.569506,1006.466661,716.122571,supercritical_gas
209.15,-64.0,101325.0,1.01325,1.691157,0.591311,334.919619,3.523886,275.005011,1006.383271,716.116092,supercritical_gas
211.15,-62.0,101325.0,1.01325,1.675018,0.597008,336.932306,3.533463,276.440429,1006.304478,716.11158,supercritical_gas
213.15,-60.0,101325.0,1.01325,1.659187,0.602705,338.94484,3.54295,277.875766,1006.230138,716.109013,supercritical_gas
215.15,-58.0,101325.0,1.01325,1.643654,0.608401,340.957229,3.552347,279.311029,1006.160119,716.10837,supercritical_gas
217.15,-56.0,101325.0,1.01325,1.62841,0.614096,342.969483,3.561656,280.746225,1006.094301,716.109639,supercritical_gas
219.15,-54.0,101325.0,1.01325,1.613449,0.61979,344.981609,3.57088,282.181358,1006.032572,716.112808,supercritical_gas
221.15,-52.0,101325.0,1.01325,1.598762,0.625484,346.993616,3.580019,283.616435,1005.974829,716.117869,supercritical_gas
223.15,-50.0,101325.0,1.01325,1.584341,0.631177,349.005511,3.589076,285.051463,1005.92098,716.12482,supercritical_gas
225.15,-48.0,101325.0,1.01325,1.570179,0.63687,351.017302,3.598051,286.486446,1005.870938,716.133658,supercritical_gas
227.15,-46.0,101325.0,1.01325,1.55627,0.642562,353.028997,3.606947,287.92139,1005.824625,716.144387,supercritical_gas
229.15,-44.0,101325.0,1.01325,1.542606,0.648254,355.040603,3.615764,289.356302,1005.781968,716.15701,supercritical_gas
231.15,-42.0,101325.0,1.01325,1.529181,0.653945,357.052128,3.624504,290.791186,1005.742902,716.171534,supercritical_gas
233.15,-40.0,101325.0,1.01325,1.51599,0.659635,359.063577,3.633168,292.226048,1005.707368,716.187969,supercritical_gas
235.15,-38.0,101325.0,1.01325,1.503025,0.665325,361.074959,3.641758,293.660893,1005.675311,716.206325,supercritical_gas
237.15,-36.0,101325.0,1.01325,1.490281,0.671015,363.086281,3.650276,295.095727,1005.646682,716.226615,supercritical_gas
239.15,-34.0,101325.0,1.01325,1.477752,0.676704,365.097548,3.658721,296.530555,1005.621437,716.248854,supercritical_gas
241.15,-32.0,101325.0,1.01325,1.465433,0.682392,367.108769,3.667096,297.965382,1005.599536,716.273058,supercritical_gas
243.15,-30.0,101325.0,1.01325,1.453319,0.68808,369.119949,3.675401,299.400215,1005.580943,716.299243,supercritical_gas
245.15,-28.0,101325.0,1.01325,1.441404,0.693768,371.131095,3.683639,300.835057,1005.565626,716.32743,supercritical_gas
247.15,-26.0,101325.0,1.01325,1.429684,0.699455,373.142213,3.691809,302.269915,1005.553557,716.357637,supercritical_gas
249.15,-24.0,101325.0,1.01325,1.418154,0.705142,375.153311,3.699914,303.704793,1005.54471,716.389886,supercritical_gas
251.15,-22.0,101325.0,1.01325,1.406809,0.710828,377.164394,3.707953,305.139697,1005.539065,716.424198,supercritical_gas
253.15,-20.0,101325.0,1.01325,1.395645,0.716515,379.175469,3.715929,306.574633,1005.5366,716.460596,supercritical_gas
255.15,-18.0,101325.0,1.01325,1.384658,0.7222,381.186543,3.723842,308.009605,1005.537301,716.499103,supercritical_gas
257.15,-16.0,101325.0,1.01325,1.373842,0.727886,383.197621,3.731693,309.444618,1005.541153,716.539743,supercritical_gas
259.15,-14.0,101325.0,1.01325,1.363195,0.73357,385.20871,3.739484,310.879679,1005.548143,716.582542,supercritical_gas
261.15,-12.0,101325.0,1.01325,1.352713,0.739255,387.219815,3.747214,312.314791,1005.558264,716.627523,supercritical_gas
263.15,-10.0,101325.0,1.01325,1.342391,0.744939,389.230945,3.754886,313.749962,1005.571506,716.674713,supercritical_gas
265.15,-8.0,101325.0,1.01325,1.332226,0.750623,391.242104,3.7625,315.185195,1005.587864,716.724136,supercritical_gas
267.15,-6.0,101325.0,1.01325,1.322214,0.756307,393.253298,3.770056,316.620497,1005.607334,716.775821,supercritical_gas
269.15,-4.0,101325.0,1.01325,1.312353,0.76199,395.264535,3.777557,318.055873,1005.629913,716.829792,supercritical_gas
271.15,-2.0,101325.0,1.01325,1.302638,0.767673,397.27582,3.785002,319.491328,1005.6556,716.886077,supercritical_gas
273.15,0.0,101325.0,1.01325,1.293066,0.773356,399.287159,3.792392,320.926867,1005.684396,716.944702,supercritical_gas
275.15,2.0,101325.0,1.01325,1.283634,0.779038,401.29856,3.799729,322.362496,1005.7163,717.005694,supercritical_gas
277.15,4.0,101325.0,1.01325,1.274339,0.784721,403.310027,3.807013,323.798221,1005.751316,717.069079,supercritical_gas
279.15,6.0,101325.0,1.01325,1.265178,0.790402,405.321567,3.814245,325.234047,1005.789447,717.134885,supercritical_gas
281.15,8.0,101325.0,1.01325,1.256149,0.796084,407.333187,3.821426,326.66998,1005.830698,717.203139,supercritical_gas
283.15,10.0,101325.0,1.01325,1.247248,0.801765,409.344892,3.828556,328.106025,1005.875072,717.273866,supercritical_gas
285.15,12.0,101325.0,1.01325,1.238472,0.807446,411.356689,3.835636,329.542187,1005.922577,717.347094,supercritical_gas
287.15,14.0,101325.0,1.01325,1.22982,0.813127,413.368584,3.842667,330.978473,1005.973218,717.422848,supercritical_gas
289.15,16.0,101325.0,1.01325,1.221288,0.818808,415.380584,3.849649,332.414889,1006.027003,717.501155,supercritical_gas
291.15,18.0,101325.0,1.01325,1.212874,0.824488,417.392694,3.856584,333.851439,1006.083938,717.58204,supercritical_gas
293.15,20.0,101325.0,1.01325,1.204575,0.830168,419.404922,3.863472,335.28813,1006.144032,717.66553,supercritical_gas
295.15,22.0,101325.0,1.01325,1.19639,0.835848,421.417273,3.870313,336.724967,1006.207293,717.751649,supercritical_gas
297.15,24.0,101325.0,1.01325,1.188315,0.841528,423.429753,3.877108,338.161957,1006.27373,717.840423,supercritical_gas
299.15,26.0,101325.0,1.01325,1.180349,0.847207,425.44237,3.883859,339.599104,1006.343352,717.931875,supercritical_gas
301.15,28.0,101325.0,1.01325,1.172489,0.852886,427.455129,3.890565,341.036416,1006.416167,718.026031,supercritical_gas
303.15,30.0,101325.0,1.01325,1.164734,0.858565,429.468036,3.897227,342.473897,1006.492185,718.122913,supercritical_gas
305.15,32.0,101325.0,1.01325,1.15708,0.864244,431.481099,3.903845,343.911554,1006.571416,718.222546,supercritical_gas
307.15,34.0,101325.0,1.01325,1.149527,0.869923,433.494324,3.910421,345.349393,1006.653868,718.324952,supercritical_gas
309.15,36.0,101325.0,1.01325,1.142072,0.875601,435.507717,3.916955,346.78742,1006.739551,718.430153,supercritical_gas
311.15,38.0,101325.0,1.01325,1.134714,0.881279,437.521285,3.923447,348.225641,1006.828474,718.538172,supercritical_gas
313.15,40.0,101325.0,1.01325,1.12745,0.886958,439.535033,3.929899,349.664061,1006.920648,718.64903,supercritical_gas
315.15,42.0,101325.0,1.01325,1.120278,0.892635,441.548969,3.936309,351.102688,1007.01608,718.762748,supercritical_gas
317.15,44.0,101325.0,1.01325,1.113198,0.898313,443.5631,3.94268,352.541527,1007.114781,718.879345,supercritical_gas
319.15,46.0,101325.0,1.01325,1.106206,0.903991,445.577431,3.949012,353.980584,1007.216758,718.998843,supercritical_gas
321.15,48.0,101325.0,1.01325,1.099302,0.909668,447.591969,3.955304,355.419866,1007.322022,719.12126,supercritical_gas
323.15,50.0,101325.0,1.01325,1.092484,0.915345,449.606721,3.961558,356.859378,1007.43058,719.246615,supercritical_gas
325.15,52.0,101325.0,1.01325,1.08575,0.921022,451.621693,3.967774,358.299127,1007.54244,719.374926,supercritical_gas
327.15,54.0,101325.0,1.01325,1.079099,0.926699,453.636893,3.973953,359.73912,1007.657612,719.506211,supercritical_gas
329.15,56.0,101325.0,1.01325,1.072529,0.932376,455.652326,3.980095,361.179362,1007.776102,719.640485,supercritical_gas
