T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,300000.0,3.0,6.1069,0.163749,297.391053,3.016929,248.266294,1021.953762,719.258234,supercritical_gas
175.15,-98.0,300000.0,3.0,6.034508,0.165714,299.434326,3.028662,249.720251,1021.323863,719.095531,supercritical_gas
177.15,-96.0,300000.0,3.0,5.963866,0.167676,301.47637,3.040255,251.173427,1020.724984,718.943022,supercritical_gas
179.15,-94.0,300000.0,3.0,5.894908,0.169638,303.517245,3.051711,252.625862,1020.155209,718.800037,supercritical_gas
181.15,-92.0,300000.0,3.0,5.827572,0.171598,305.557009,3.063033,254.077594,1019.612774,718.665961,supercritical_gas
183.15,-90.0,300000.0,3.0,5.761801,0.173557,307.595713,3.074226,255.528658,1019.096054,718.540233,supercritical_gas
185.15,-88.0,300000.0,3.0,5.697538,0.175514,309.633409,3.085292,256.979089,1018.603547,718.422342,supercritical_gas
187.15,-86.0,300000.0,3.0,5.634731,0.177471,311.670143,3.096233,258.428918,1018.133866,718.31182,supercritical_gas
189.15,-84.0,300000.0,3.0,5.57333,0.179426,313.705959,3.107053,259.878174,1017.68573,718.208237,supercritical_gas
191.15,-82.0,300000.0,3.0,5.513286,0.18138,315.740899,3.117755,261.326886,1017.257949,718.111203,supercritical_gas
193.15,-80.0,300000.0,3.0,5.454553,0.183333,317.775003,3.128341,262.775081,1016.849425,718.020357,supercritical_gas
195.15,-78.0,300000.0,3.0,5.397088,0.185285,319.808309,3.138814,264.222782,1016.459139,717.935373,supercritical_gas
197.15,-76.0,300000.0,3.0,5.34085,0.187236,321.840852,3.149177,265.670015,1016.086143,717.85595,supercritical_gas
199.15,-74.0,300000.0,3.0,5.285797,0.189186,323.872665,3.159431,267.116801,1015.729559,717.781812,supercritical_gas
201.15,-72.0,300000.0,3.0,5.231893,0.191135,325.90378,3.169579,268.563162,1015.388572,717.712708,supercritical_gas
203.15,-70.0,300000.0,3.0,5.179101,0.193084,327.934229,3.179623,270.009119,1015.062421,717.648409,supercritical_gas
205.15,-68.0,300000.0,3.0,5.127386,0.195031,329.964039,3.189566,271.454691,1014.750402,717.588703,supercritical_gas
207.15,-66.0,300000.0,3.0,5.076714,0.196978,331.993239,3.199409,272.899896,1014.451857,717.533399,supercritical_gas
209.15,-64.0,300000.0,3.0,5.027054,0.198924,334.021855,3.209155,274.344752,1014.166173,717.482321,supercritical_gas
211.15,-62.0,300000.0,3.0,4.978374,0.200869,336.049912,3.218806,275.789276,1013.892779,717.435308,supercritical_gas
213.15,-60.0,300000.0,3.0,4.930646,0.202813,338.077434,3.228363,277.233484,1013.631144,717.392214,supercritical_gas
215.15,-58.0,300000.0,3.0,4.883842,0.204757,340.104444,3.237828,278.677392,1013.38077,717.352906,supercritical_gas
217.15,-56.0,300000.0,3.0,4.837933,0.2067,342.130965,3.247204,280.121014,1013.141195,717.317263,supercritical_gas
219.15,-54.0,300000.0,3.0,4.792895,0.208642,344.157016,3.256491,281.564366,1012.911986,717.285174,supercritical_gas
221.15,-52.0,300000.0,3.0,4.748702,0.210584,346.182619,3.265692,283.00746,1012.692737,717.256539,supercritical_gas
223.15,-50.0,300000.0,3.0,4.70533,0.212525,348.207793,3.274809,284.45031,1012.483072,717.231268,supercritical_gas
225.15,-48.0,300000.0,3.0,4.662756,0.214465,350.232558,3.283842,285.892929,1012.282636,717.209279,supercritical_gas
227.15,-46.0,300000.0,3.0,4.620958,0.216405,352.25693,3.292793,287.33533,1012.0911,717.190497,supercritical_gas
229.15,-44.0,300000.0,3.0,4.579915,0.218345,354.280928,3.301665,288.777524,1011.908155,717.174857,supercritical_gas
231.15,-42.0,300000.0,3.0,4.539605,0.220283,356.304568,3.310458,290.219522,1011.73351,717.162298,supercritical_gas
233.15,-40.0,300000.0,3.0,4.500009,0.222222,358.327867,3.319173,291.661337,1011.566896,717.152767,supercritical_gas
235.15,-38.0,300000.0,3.0,4.461108,0.22416,360.350841,3.327813,293.10298,1011.408058,717.146218,supercritical_gas
237.15,-36.0,300000.0,3.0,4.422884,0.226097,362.373504,3.336378,294.54446,1011.256759,717.142607,supercritical_gas
239.15,-34.0,300000.0,3.0,4.385318,0.228034,364.395873,3.34487,295.985789,1011.112777,717.141898,supercritical_gas
241.15,-32.0,300000.0,3.0,4.348394,0.22997,366.41796,3.35329,297.426977,1010.975902,717.144059,supercritical_gas
243.15,-30.0,300000.0,3.0,4.312095,0.231906,368.439781,3.36164,298.868033,1010.845941,717.149061,supercritical_gas
245.15,-28.0,300000.0,3.0,4.276405,0.233841,370.461348,3.36992,300.308967,1010.722708,717.156881,supercritical_gas
247.15,-26.0,300000.0,3.0,4.241309,0.235776,372.482676,3.378132,301.749789,1010.606034,717.167498,supercritical_gas
249.15,-24.0,300000.0,3.0,4.206791,0.237711,374.503777,3.386276,303.190508,1010.495756,717.180895,supercritical_gas
251.15,-22.0,300000.0,3.0,4.172837,0.239645,376.524663,3.394355,304.631134,1010.391724,717.197058,supercritical_gas
253.15,-20.0,300000.0,3.0,4.139434,0.241579,378.545348,3.402369,306.071675,1010.293797,717.215976,supercritical_gas
255.15,-18.0,300000.0,3.0,4.106568,0.243512,380.565842,3.410319,307.512139,1010.201841,717.237641,supercritical_gas
257.15,-16.0,300000.0,3.0,4.074226,0.245445,382.586159,3.418206,308.952537,1010.115732,717.262047,supercritical_gas
259.15,-14.0,300000.0,3.0,4.042395,0.247378,384.606309,3.426032,310.392876,1010.035354,717.289189,supercritical_gas
261.15,-12.0,300000.0,3.0,4.011063,0.24931,386.626304,3.433797,311.833165,1009.960596,717.319067,supercritical_gas
263.15,-10.0,300000.0,3.0,3.980219,0.251242,388.646155,3.441502,313.273412,1009.891355,717.351681,supercritical_gas
265.15,-8.0,300000.0,3.0,3.94985,0.253174,390.665873,3.449148,314.713625,1009.827537,717.387032,supercritical_gas
267.15,-6.0,300000.0,3.0,3.919947,0.255106,392.685469,3.456736,316.153813,1009.769049,717.425125,supercritical_gas
269.15,-4.0,300000.0,3.0,3.890497,0.257037,394.704953,3.464267,317.593984,1009.715806,717.465964,supercritical_gas
271.15,-2.0,300000.0,3.0,3.861491,0.258967,396.724336,3.471742,319.034145,1009.667731,717.509555,supercritical_gas
273.15,0.0,300000.0,3.0,3.832919,0.260898,398.743627,3.479162,320.474305,1009.624746,717.555907,supercritical_gas
275.15,2.0,300000.0,3.0,3.804771,0.262828,400.762838,3.486527,321.914472,1009.586783,717.605028,supercritical_gas
277.15,4.0,300000.0,3.0,3.777038,0.264758,402.781978,3.493839,323.354652,1009.553775,717.656927,supercritical_gas
279.15,6.0,300000.0,3.0,3.749709,0.266687,404.801056,3.501098,324.794855,1009.525661,717.711614,supercritical_gas
281.15,8.0,300000.0,3.0,3.722777,0.268617,406.820084,3.508305,326.235087,1009.502382,717.769102,supercritical_gas
283.15,10.0,300000.0,3.0,3.696233,0.270546,408.839069,3.515461,327.675356,1009.483884,717.829402,supercritical_gas
285.15,12.0,300000.0,3.0,3.670068,0.272475,410.858022,3.522566,329.11567,1009.470115,717.892526,supercritical_gas
287.15,14.0,300000.0,3.0,3.644274,0.274403,412.876953,3.529622,330.556037,1009.461028,717.958487,supercritical_gas
289.15,16.0,300000.0,3.0,3.618844,0.276331,414.895869,3.536628,331.996463,1009.456577,718.0273,supercritical_gas
291.15,18.0,300000.0,3.0,3.593769,0.278259,416.914782,3.543586,333.436957,1009.45672,718.098977,supercritical_gas
293.15,20.0,300000.0,3.0,3.569042,0.280187,418.933699,3.550497,334.877526,1009.461417,718.173533,supercritical_gas
295.15,22.0,300000.0,3.0,3.544656,0.282115,420.952631,3.557361,336.318178,1009.470629,718.250982,supercritical_gas
297.15,24.0,300000.0,3.0,3.520603,0.284042,422.971585,3.564178,337.758919,1009.484323,718.331339,supercritical_gas
299.15,26.0,300000.0,3.0,3.496878,0.285969,424.990571,3.57095,339.199757,1009.502464,718.414618,supercritical_gas
301.15,28.0,300000.0,3.0,3.473473,0.287896,427.009598,3.577676,340.6407,1009.525021,718.500835,supercritical_gas
303.15,30.0,300000.0,3.0,3.450381,0.289823,429.028674,3.584359,342.081754,1009.551964,718.590003,supercritical_gas
305.15,32.0,300000.0,3.0,3.427597,0.29175,431.047808,3.590998,343.522928,1009.583265,718.682139,supercritical_gas
307.15,34.0,300000.0,3.0,3.405114,0.293676,433.06701,3.597593,344.964229,1009.618899,718.777256,supercritical_gas
