T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,10000000.0,100.0,305.519477,0.003273,222.696783,1.687175,189.965645,2358.623294,844.034537,supercritical
175.15,-98.0,10000000.0,100.0,295.221329,0.003387,227.330411,1.713783,193.45752,2275.813729,838.641963,supercritical
177.15,-96.0,10000000.0,100.0,285.718533,0.0035,231.803514,1.739178,196.804034,2198.200004,833.464782,supercritical
179.15,-94.0,10000000.0,100.0,276.936062,0.003611,236.126935,1.763447,200.017517,2126.159023,828.528157,supercritical
181.15,-92.0,10000000.0,100.0,268.802874,0.00372,240.311875,1.786679,203.109891,2059.697732,823.842314,supercritical
183.15,-90.0,10000000.0,100.0,261.253587,0.003828,244.369303,1.808955,206.092317,1998.598941,819.407502,supercritical
185.15,-88.0,10000000.0,100.0,254.229115,0.003933,248.309621,1.830353,208.975023,1942.523775,815.217646,supercritical
187.15,-86.0,10000000.0,100.0,247.67666,0.004038,252.142486,1.850944,211.767264,1891.078981,811.262915,supercritical
189.15,-84.0,10000000.0,100.0,241.549357,0.00414,255.876753,1.870791,214.477346,1843.858608,807.531459,supercritical
191.15,-82.0,10000000.0,100.0,235.805768,0.004241,259.520472,1.889954,217.112689,1800.468259,804.010543,supercritical
193.15,-80.0,10000000.0,100.0,230.409301,0.00434,263.080931,1.908485,219.679906,1760.538045,800.687267,supercritical
195.15,-78.0,10000000.0,100.0,225.327655,0.004438,266.564704,1.926429,222.184888,1723.728481,797.549013,supercritical
197.15,-76.0,10000000.0,100.0,220.532281,0.004534,269.97772,1.943829,224.632885,1689.732208,794.583693,supercritical
199.15,-74.0,10000000.0,100.0,215.997915,0.00463,273.325324,1.960724,227.028581,1658.273308,791.779887,supercritical
201.15,-72.0,10000000.0,100.0,211.702148,0.004724,276.61234,1.977147,229.376164,1629.105365,789.126903,supercritical
203.15,-70.0,10000000.0,100.0,207.625059,0.004816,279.843126,1.99313,231.679383,1602.008942,786.614784,supercritical
205.15,-68.0,10000000.0,100.0,203.748895,0.004908,283.021626,2.008699,233.941606,1576.788883,784.234298,supercritical
207.15,-66.0,10000000.0,100.0,200.057794,0.004999,286.151417,2.023882,236.165861,1553.271667,781.976897,supercritical
209.15,-64.0,10000000.0,100.0,196.537546,0.005088,289.235745,2.0387,238.354882,1531.302923,779.83468,supercritical
211.15,-62.0,10000000.0,100.0,193.175385,0.005177,292.277569,2.053175,240.511139,1510.745169,777.800347,supercritical
213.15,-60.0,10000000.0,100.0,189.959818,0.005264,295.279584,2.067325,242.636872,1491.475786,775.867155,supercritical
215.15,-58.0,10000000.0,100.0,186.880467,0.005351,298.244257,2.081169,244.734117,1473.385225,774.028871,supercritical
217.15,-56.0,10000000.0,100.0,183.927937,0.005437,301.173846,2.094723,246.804726,1456.375427,772.279731,supercritical
219.15,-54.0,10000000.0,100.0,181.093709,0.005522,304.070421,2.108001,248.850391,1440.358449,770.614403,supercritical
221.15,-52.0,10000000.0,100.0,178.370031,0.005606,306.935888,2.121017,250.872659,1425.255258,769.027949,supercritical
223.15,-50.0,10000000.0,100.0,175.749841,0.00569,309.772003,2.133784,252.872948,1410.99468,767.515792,supercritical
225.15,-48.0,10000000.0,100.0,173.226688,0.005773,312.580386,2.146313,254.85256,1397.512492,766.073687,supercritical
227.15,-46.0,10000000.0,100.0,170.794665,0.005855,315.362534,2.158616,256.812695,1384.75062,764.697693,supercritical
229.15,-44.0,10000000.0,100.0,168.448357,0.005937,318.119833,2.170701,258.754458,1372.656445,763.384146,supercritical
231.15,-42.0,10000000.0,100.0,166.182787,0.006017,320.853572,2.18258,260.678869,1361.182202,762.129638,supercritical
233.15,-40.0,10000000.0,100.0,163.993371,0.006098,323.564946,2.194259,262.586872,1350.284445,760.930999,supercritical
235.15,-38.0,10000000.0,100.0,161.875884,0.006178,326.255068,2.205748,264.479344,1339.923582,759.785272,supercritical
237.15,-36.0,10000000.0,100.0,159.826419,0.006257,328.924975,2.217054,266.357096,1330.063472,758.689701,supercritical
239.15,-34.0,10000000.0,100.0,157.841363,0.006335,331.575634,2.228185,268.220884,1320.67106,757.641713,supercritical
