T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,400000.0,4.0,8.174685,0.122329,296.751009,2.931766,247.819463,1028.766901,720.61465,supercritical_gas
175.15,-98.0,400000.0,4.0,8.076554,0.123815,298.807676,2.943576,249.2816,1027.906953,720.394345,supercritical_gas
177.15,-96.0,400000.0,4.0,7.980846,0.1253,300.862665,2.955243,250.742668,1027.089694,720.18765,supercritical_gas
179.15,-94.0,400000.0,4.0,7.887471,0.126783,302.916061,2.966769,252.202722,1026.312429,719.993646,supercritical_gas
181.15,-92.0,400000.0,4.0,7.79634,0.128265,304.96794,2.978159,253.661814,1025.572678,719.811492,supercritical_gas
183.15,-90.0,400000.0,4.0,7.707369,0.129746,307.018375,2.989416,255.119993,1024.868155,719.640422,supercritical_gas
185.15,-88.0,400000.0,4.0,7.62048,0.131225,309.067435,3.000543,256.577305,1024.196754,719.479731,supercritical_gas
187.15,-86.0,400000.0,4.0,7.535598,0.132703,311.115183,3.011544,258.033793,1023.556528,719.328777,supercritical_gas
189.15,-84.0,400000.0,4.0,7.45265,0.13418,313.161681,3.022421,259.489497,1022.945678,719.186969,supercritical_gas
191.15,-82.0,400000.0,4.0,7.37157,0.135656,315.206984,3.033177,260.944456,1022.362543,719.053769,supercritical_gas
193.15,-80.0,400000.0,4.0,7.292291,0.137131,317.251148,3.043816,262.398705,1021.805579,718.928681,supercritical_gas
195.15,-78.0,400000.0,4.0,7.214754,0.138605,319.294223,3.054339,263.852279,1021.273361,718.81125,supercritical_gas
197.15,-76.0,400000.0,4.0,7.138899,0.140078,321.336257,3.06475,265.305209,1020.764562,718.70106,supercritical_gas
199.15,-74.0,400000.0,4.0,7.06467,0.141549,323.377296,3.07505,266.757525,1020.277953,718.597728,supercritical_gas
201.15,-72.0,400000.0,4.0,6.992014,0.14302,325.417383,3.085243,268.209258,1019.812391,718.500904,supercritical_gas
203.15,-70.0,400000.0,4.0,6.920879,0.14449,327.456559,3.09533,269.660433,1019.366814,718.410266,supercritical_gas
205.15,-68.0,400000.0,4.0,6.851217,0.145959,329.494863,3.105315,271.111077,1018.940231,718.325517,supercritical_gas
207.15,-66.0,400000.0,4.0,6.782982,0.147428,331.532332,3.115198,272.561215,1018.531723,718.246386,supercritical_gas
209.15,-64.0,400000.0,4.0,6.716127,0.148895,333.569001,3.124983,274.01087,1018.14043,718.172624,supercritical_gas
211.15,-62.0,400000.0,4.0,6.650612,0.150362,335.604905,3.134671,275.460065,1017.765552,718.104002,supercritical_gas
213.15,-60.0,400000.0,4.0,6.586395,0.151828,337.640074,3.144264,276.90882,1017.406342,718.040311,supercritical_gas
215.15,-58.0,400000.0,4.0,6.523436,0.153293,339.67454,3.153764,278.357157,1017.062103,717.981358,supercritical_gas
217.15,-56.0,400000.0,4.0,6.461698,0.154758,341.708332,3.163174,279.805094,1016.732183,717.926967,supercritical_gas
219.15,-54.0,400000.0,4.0,6.401144,0.156222,343.741478,3.172494,281.252652,1016.415973,717.876976,supercritical_gas
221.15,-52.0,400000.0,4.0,6.341741,0.157685,345.774005,3.181726,282.699847,1016.112903,717.831237,supercritical_gas
223.15,-50.0,400000.0,4.0,6.283455,0.159148,347.805938,3.190873,284.146697,1015.82244,717.789615,supercritical_gas
225.15,-48.0,400000.0,4.0,6.226254,0.16061,349.837302,3.199936,285.593218,1015.544084,717.751987,supercritical_gas
227.15,-46.0,400000.0,4.0,6.170107,0.162072,351.868122,3.208916,287.039428,1015.277369,717.718238,supercritical_gas
229.15,-44.0,400000.0,4.0,6.114985,0.163533,353.898419,3.217815,288.48534,1015.021856,717.688267,supercritical_gas
231.15,-42.0,400000.0,4.0,6.060859,0.164993,355.928217,3.226634,289.93097,1014.777134,717.66198,supercritical_gas
233.15,-40.0,400000.0,4.0,6.007702,0.166453,357.957535,3.235376,291.376333,1014.542819,717.639291,supercritical_gas
235.15,-38.0,400000.0,4.0,5.955487,0.167912,359.986395,3.24404,292.821442,1014.318547,717.620122,supercritical_gas
237.15,-36.0,400000.0,4.0,5.904189,0.169371,362.014815,3.25263,294.26631,1014.103982,717.604405,supercritical_gas
239.15,-34.0,400000.0,4.0,5.853784,0.17083,364.042817,3.261146,295.710952,1013.898803,717.592074,supercritical_gas
241.15,-32.0,400000.0,4.0,5.804248,0.172288,366.070417,3.269589,297.15538,1013.702711,717.583075,supercritical_gas
243.15,-30.0,400000.0,4.0,5.755559,0.173745,368.097633,3.277961,298.599605,1013.515425,717.577353,supercritical_gas
245.15,-28.0,400000.0,4.0,5.707694,0.175202,370.124484,3.286262,300.043641,1013.336681,717.574865,supercritical_gas
247.15,-26.0,400000.0,4.0,5.660632,0.176659,372.150986,3.294495,301.487498,1013.166231,717.575569,supercritical_gas
249.15,-24.0,400000.0,4.0,5.614353,0.178115,374.177154,3.30266,302.931189,1013.00384,717.579429,supercritical_gas
251.15,-22.0,400000.0,4.0,5.568837,0.179571,376.203006,3.310759,304.374724,1012.849288,717.586412,supercritical_gas
253.15,-20.0,400000.0,4.0,5.524065,0.181026,378.228557,3.318792,305.818115,1012.702369,717.596489,supercritical_gas
255.15,-18.0,400000.0,4.0,5.480019,0.182481,380.253821,3.326761,307.261372,1012.562888,717.609638,supercritical_gas
257.15,-16.0,400000.0,4.0,5.43668,0.183936,382.278813,3.334666,308.704506,1012.430661,717.625836,supercritical_gas
259.15,-14.0,400000.0,4.0,5.394033,0.18539,384.303548,3.34251,310.147526,1012.305516,717.645064,supercritical_gas
261.15,-12.0,400000.0,4.0,5.352059,0.186844,386.32804,3.350292,311.590444,1012.18729,717.667309,supercritical_gas
263.15,-10.0,400000.0,4.0,5.310743,0.188298,388.352302,3.358014,313.033269,1012.075829,717.692557,supercritical_gas
265.15,-8.0,400000.0,4.0,5.270069,0.189751,390.376347,3.365676,314.47601,1011.970989,717.720798,supercritical_gas
267.15,-6.0,400000.0,4.0,5.230022,0.191204,392.40019,3.37328,315.918678,1011.872634,717.752025,supercritical_gas
269.15,-4.0,400000.0,4.0,5.190588,0.192656,394.423842,3.380827,317.361281,1011.780635,717.786231,supercritical_gas
271.15,-2.0,400000.0,4.0,5.151752,0.194109,396.447317,3.388317,318.80383,1011.69487,717.823412,supercritical_gas
273.15,0.0,400000.0,4.0,5.113501,0.195561,398.470626,3.395752,320.246333,1011.615226,717.863566,supercritical_gas
275.15,2.0,400000.0,4.0,5.075821,0.197012,400.493782,3.403132,321.6888,1011.541595,717.906693,supercritical_gas
277.15,4.0,400000.0,4.0,5.0387,0.198464,402.516796,3.410457,323.131239,1011.473874,717.952793,supercritical_gas
279.15,6.0,400000.0,4.0,5.002125,0.199915,404.539681,3.41773,324.57366,1011.411968,718.001868,supercritical_gas
281.15,8.0,400000.0,4.0,4.966083,0.201366,406.562448,3.42495,326.01607,1011.355785,718.053922,supercritical_gas
283.15,10.0,400000.0,4.0,4.930564,0.202817,408.585108,3.432119,327.45848,1011.305239,718.108959,supercritical_gas
285.15,12.0,400000.0,4.0,4.895555,0.204267,410.607672,3.439237,328.900897,1011.260251,718.166985,supercritical_gas
287.15,14.0,400000.0,4.0,4.861046,0.205717,412.630153,3.446305,330.34333,1011.220741,718.228006,supercritical_gas
289.15,16.0,400000.0,4.0,4.827025,0.207167,414.652559,3.453324,331.785787,1011.186639,718.292028,supercritical_gas
291.15,18.0,400000.0,4.0,4.793483,0.208617,416.674903,3.460294,333.228278,1011.157874,718.35906,supercritical_gas
293.15,20.0,400000.0,4.0,4.76041,0.210066,418.697194,3.467216,334.67081,1011.134383,718.42911,supercritical_gas
295.15,22.0,400000.0,4.0,4.727794,0.211515,420.719444,3.474091,336.113391,1011.116104,718.502186,supercritical_gas
297.15,24.0,400000.0,4.0,4.695628,0.212964,422.741662,3.480919,337.556031,1011.102977,718.578299,supercritical_gas
299.15,26.0,400000.0,4.0,4.663901,0.214413,424.763859,3.487702,338.998736,1011.094948,718.657457,supercritical_gas
301.15,28.0,400000.0,4.0,4.632604,0.215861,426.786045,3.494439,340.441516,1011.091964,718.739671,supercritical_gas
303.15,30.0,400000.0,4.0,4.601729,0.21731,428.80823,3.501132,341.884378,1011.093975,718.82495,supercritical_gas
305.15,32.0,400000.0,4.0,4.571267,0.218758,430.830424,3.50778,343.32733,1011.100933,718.913307,supercritical_gas
307.15,34.0,400000.0,4.0,4.54121,0.220206,432.852637,3.514386,344.770381,1011.112794,719.00475,supercritical_gas
309.15,36.0,400000.0,4.0,4.511549,0.221653,434.874879,3.520948,346.213538,1011.129514,719.099291,supercritical_gas
311.15,38.0,400000.0,4.0,4.482277,0.223101,436.897158,3.527469,347.65681,1011.151053,719.196941,supercritical_gas
313.15,40.0,400000.0,4.0,4.453387,0.224548,438.919486,3.533947,349.100204,1011.177371,719.297709,supercritical_gas
315.15,42.0,400000.0,4.0,4.42487,0.225995,440.941871,3.540385,350.543728,1011.208432,719.401608,supercritical_gas
317.15,44.0,400000.0,4.0,4.396719,0.227442,442.964323,3.546782,351.98739,1011.244198,719.508647,supercritical_gas
319.15,46.0,400000.0,4.0,4.368927,0.228889,444.986851,3.553139,353.431199,1011.284638,719.618837,supercritical_gas
321.15,48.0,400000.0,4.0,4.341488,0.230336,447.009465,3.559457,354.875161,1011.329717,719.732188,supercritical_gas
323.15,50.0,400000.0,4.0,4.314395,0.231782,449.032173,3.565736,356.319285,1011.379404,719.848711,supercritical_gas
325.15,52.0,400000.0,4.0,4.28764,0.233229,451.054985,3.571976,357.763578,1011.43367,719.968415,supercritical_gas
327.15,54.0,400000.0,4.0,4.261219,0.234675,453.077911,3.578179,359.208048,1011.492485,720.09131,supercritical_gas
329.15,56.0,400000.0,4.0,4.235123,0.236121,455.100958,3.584344,360.652704,1011.555821,720.217405,supercritical_gas
331.15,58.0,400000.0,4.0,4.209348,0.237566,457.124137,3.590472,362.097552,1011.623652,720.346709,supercritical_gas
333.15,60.0,400000.0,4.0,4.183888,0.239012,459.147456,3.596563,363.5426,1011.69595,720.479231,supercritical_gas
335.15,62.0,400000.0,4.0,4.158736,0.240458,461.170924,3.602619,364.987857,1011.772692,720.61498,supercritical_gas
337.15,64.0,400000.0,4.0,4.133888,0.241903,463.194549,3.608639,366.433329,1011.853853,720.753962,supercritical_gas
339.15,66.0,400000.0,4.0,4.109336,0.243348,465.218342,3.614624,367.879025,1011.939408,720.896187,supercritical_gas
341.15,68.0,400000.0,4.0,4.085078,0.244793,467.24231,3.620574,369.324952,1012.029334,721.04166,supercritical_gas
343.15,70.0,400000.0,4.0,4.061106,0.246238,469.266462,3.62649,370.771117,1012.12361,721.19039,supercritical_gas
345.15,72.0,400000.0,4.0,4.037416,0.247683,471.290807,3.632372,372.217529,1012.222212,721.342381,supercritical_gas
347.15,74.0,400000.0,4.0,4.014002,0.249128,473.315354,3.638221,373.664195,1012.325119,721.497639,supercritical_gas
349.15,76.0,400000.0,4.0,3.990861,0.250572,475.340111,3.644037,375.111122,1012.43231,721.656171,supercritical_gas
351.15,78.0,400000.0,4.0,3.967988,0.252017,477.365086,3.64982,376.558319,1012.543764,721.817981,supercritical_gas
353.15,80.0,400000.0,4.0,3.945376,0.253461,479.390289,3.655571,378.005791,1012.65946,721.983073,supercritical_gas
355.15,82.0,400000.0,4.0,3.923023,0.254905,481.415727,3.66129,379.453548,1012.779378,722.15145,supercritical_gas
357.15,84.0,400000.0,4.0,3.900924,0.25635,483.441409,3.666978,380.901597,1012.903499,722.323117,supercritical_gas
359.15,86.0,400000.0,4.0,3.879074,0.257793,485.467343,3.672635,382.349945,1013.031801,722.498077,supercritical_gas
361.15,88.0,400000.0,4.0,3.857469,0.259237,487.493539,3.678261,383.798599,1013.164265,722.67633,supercritical_gas
