T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,1500000.0,15.0,32.063216,0.031188,289.476931,2.522651,242.69435,1113.412321,736.082891,supercritical_gas
175.15,-98.0,1500000.0,15.0,31.619143,0.031626,291.699569,2.535414,244.259954,1109.267615,735.175801,supercritical_gas
177.15,-96.0,1500000.0,15.0,31.189029,0.032063,293.914161,2.547987,245.820326,1105.362379,734.325573,supercritical_gas
179.15,-94.0,1500000.0,15.0,30.772141,0.032497,296.121166,2.560375,247.375777,1101.678013,733.527871,supercritical_gas
181.15,-92.0,1500000.0,15.0,30.367805,0.03293,298.321009,2.572587,248.926592,1098.197749,732.778765,supercritical_gas
183.15,-90.0,1500000.0,15.0,29.975392,0.033361,300.514083,2.584627,250.473037,1094.906431,732.07469,supercritical_gas
185.15,-88.0,1500000.0,15.0,29.594323,0.03379,302.700752,2.596501,252.015355,1091.79033,731.412399,supercritical_gas
187.15,-86.0,1500000.0,15.0,29.224054,0.034218,304.881353,2.608216,253.553772,1088.836982,730.788936,supercritical_gas
189.15,-84.0,1500000.0,15.0,28.864082,0.034645,307.056201,2.619775,255.088499,1086.035045,730.201604,supercritical_gas
191.15,-82.0,1500000.0,15.0,28.513936,0.035071,309.225587,2.631184,256.619731,1083.37418,729.647937,supercritical_gas
193.15,-80.0,1500000.0,15.0,28.173175,0.035495,311.389785,2.642447,258.14765,1080.844944,729.125679,supercritical_gas
195.15,-78.0,1500000.0,15.0,27.841388,0.035918,313.549049,2.653569,259.672425,1078.438696,728.632761,supercritical_gas
197.15,-76.0,1500000.0,15.0,27.518189,0.03634,315.703616,2.664553,261.194215,1076.147516,728.167288,supercritical_gas
199.15,-74.0,1500000.0,15.0,27.203214,0.03676,317.853711,2.675404,262.713168,1073.964134,727.727517,supercritical_gas
201.15,-72.0,1500000.0,15.0,26.896124,0.03718,319.99954,2.686125,264.229422,1071.881864,727.311847,supercritical_gas
203.15,-70.0,1500000.0,15.0,26.596597,0.037599,322.141301,2.69672,265.743108,1069.894548,726.918803,supercritical_gas
205.15,-68.0,1500000.0,15.0,26.30433,0.038017,324.279178,2.707193,267.254347,1067.996512,726.547028,supercritical_gas
207.15,-66.0,1500000.0,15.0,26.01904,0.038433,326.413344,2.717545,268.763253,1066.182511,726.195269,supercritical_gas
209.15,-64.0,1500000.0,15.0,25.740456,0.038849,328.543961,2.727781,270.269935,1064.447699,725.86237,supercritical_gas
211.15,-62.0,1500000.0,15.0,25.468324,0.039264,330.671184,2.737904,271.774494,1062.787587,725.547265,supercritical_gas
213.15,-60.0,1500000.0,15.0,25.202404,0.039679,332.795158,2.747916,273.277026,1061.198017,725.248966,supercritical_gas
215.15,-58.0,1500000.0,15.0,24.942466,0.040092,334.916021,2.757819,274.777621,1059.675129,724.966562,supercritical_gas
217.15,-56.0,1500000.0,15.0,24.688295,0.040505,337.033901,2.767618,276.276364,1058.215335,724.699207,supercritical_gas
219.15,-54.0,1500000.0,15.0,24.439685,0.040917,339.148922,2.777313,277.773335,1056.815301,724.446119,supercritical_gas
221.15,-52.0,1500000.0,15.0,24.196441,0.041328,341.2612,2.786908,279.268613,1055.471922,724.206573,supercritical_gas
223.15,-50.0,1500000.0,15.0,23.958379,0.041739,343.370845,2.796404,280.762268,1054.182305,723.979896,supercritical_gas
225.15,-48.0,1500000.0,15.0,23.72532,0.042149,345.477963,2.805805,282.25437,1052.943748,723.765465,supercritical_gas
227.15,-46.0,1500000.0,15.0,23.497099,0.042558,347.582653,2.815111,283.744984,1051.753734,723.562701,supercritical_gas
229.15,-44.0,1500000.0,15.0,23.273553,0.042967,349.685009,2.824326,285.234171,1050.609904,723.371064,supercritical_gas
231.15,-42.0,1500000.0,15.0,23.054532,0.043375,351.785122,2.833451,286.721992,1049.510057,723.190056,supercritical_gas
233.15,-40.0,1500000.0,15.0,22.839889,0.043783,353.883077,2.842488,288.208502,1048.45213,723.019212,supercritical_gas
235.15,-38.0,1500000.0,15.0,22.629485,0.04419,355.978957,2.85144,289.693755,1047.43419,722.858099,supercritical_gas
237.15,-36.0,1500000.0,15.0,22.423188,0.044597,358.072839,2.860306,291.177802,1046.454424,722.706316,supercritical_gas
239.15,-34.0,1500000.0,15.0,22.22087,0.045003,360.164799,2.869091,292.660692,1045.511132,722.563487,supercritical_gas
241.15,-32.0,1500000.0,15.0,22.02241,0.045408,362.254907,2.877794,294.142471,1044.602716,722.429265,supercritical_gas
243.15,-30.0,1500000.0,15.0,21.827692,0.045813,364.343232,2.886418,295.623185,1043.727676,722.303326,supercritical_gas
245.15,-28.0,1500000.0,15.0,21.636603,0.046218,366.429839,2.894965,297.102875,1042.884599,722.185366,supercritical_gas
247.15,-26.0,1500000.0,15.0,21.449038,0.046622,368.514791,2.903435,298.581584,1042.072157,722.075104,supercritical_gas
249.15,-24.0,1500000.0,15.0,21.264893,0.047026,370.598147,2.911831,300.05935,1041.289098,721.972277,supercritical_gas
251.15,-22.0,1500000.0,15.0,21.084071,0.047429,372.679966,2.920153,301.536212,1040.534242,721.876641,supercritical_gas
253.15,-20.0,1500000.0,15.0,20.906478,0.047832,374.760302,2.928403,303.012205,1039.806479,721.787968,supercritical_gas
255.15,-18.0,1500000.0,15.0,20.732021,0.048235,376.839209,2.936583,304.487364,1039.104757,721.706045,supercritical_gas
257.15,-16.0,1500000.0,15.0,20.560616,0.048637,378.916738,2.944694,305.961724,1038.428086,721.630672,supercritical_gas
259.15,-14.0,1500000.0,15.0,20.392176,0.049038,380.992938,2.952736,307.435316,1037.77553,721.561665,supercritical_gas
261.15,-12.0,1500000.0,15.0,20.226623,0.04944,383.067856,2.960712,308.908172,1037.146204,721.498852,supercritical_gas
263.15,-10.0,1500000.0,15.0,20.063879,0.049841,385.141537,2.968623,310.380322,1036.53927,721.44207,supercritical_gas
265.15,-8.0,1500000.0,15.0,19.903869,0.050241,387.214027,2.976469,311.851794,1035.953936,721.39117,supercritical_gas
