T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,20000.0,0.2,0.402705,2.483206,299.165609,3.80141,249.501491,1003.565383,715.505776,supercritical_gas
175.15,-98.0,20000.0,0.2,0.398095,2.511961,301.172705,3.812935,250.933494,1003.531035,715.50037,supercritical_gas
177.15,-96.0,20000.0,0.2,0.39359,2.540714,303.179735,3.824329,252.365459,1003.49892,715.495975,supercritical_gas
179.15,-94.0,20000.0,0.2,0.389186,2.569466,305.186703,3.835595,253.797388,1003.468949,715.492572,supercritical_gas
181.15,-92.0,20000.0,0.2,0.384879,2.598216,307.193612,3.846735,255.229286,1003.441044,715.490147,supercritical_gas
183.15,-90.0,20000.0,0.2,0.380667,2.626966,309.200468,3.857753,256.661155,1003.415136,715.488689,supercritical_gas
185.15,-88.0,20000.0,0.2,0.376547,2.655714,311.207274,3.868651,258.092998,1003.391163,715.488192,supercritical_gas
187.15,-86.0,20000.0,0.2,0.372514,2.684461,313.214034,3.879431,259.524817,1003.36907,715.488652,supercritical_gas
189.15,-84.0,20000.0,0.2,0.368568,2.713207,315.220752,3.890097,260.956617,1003.34881,715.490069,supercritical_gas
191.15,-82.0,20000.0,0.2,0.364704,2.741952,317.22743,3.90065,262.388399,1003.33034,715.492448,supercritical_gas
193.15,-80.0,20000.0,0.2,0.36092,2.770695,319.234074,3.911093,263.820166,1003.313626,715.495794,supercritical_gas
195.15,-78.0,20000.0,0.2,0.357215,2.799438,321.240686,3.921429,265.251922,1003.298636,715.500116,supercritical_gas
197.15,-76.0,20000.0,0.2,0.353584,2.82818,323.24727,3.931659,266.683667,1003.285344,715.505427,supercritical_gas
199.15,-74.0,20000.0,0.2,0.350027,2.856921,325.253829,3.941785,268.115407,1003.273731,715.511738,supercritical_gas
201.15,-72.0,20000.0,0.2,0.346541,2.885661,327.260366,3.95181,269.547142,1003.263778,715.519067,supercritical_gas
203.15,-70.0,20000.0,0.2,0.343124,2.9144,329.266885,3.961736,270.978876,1003.255473,715.527431,supercritical_gas
205.15,-68.0,20000.0,0.2,0.339773,2.943139,331.273389,3.971565,272.410611,1003.248808,715.53685,supercritical_gas
207.15,-66.0,20000.0,0.2,0.336488,2.971877,333.279881,3.981298,273.842351,1003.243775,715.547345,supercritical_gas
209.15,-64.0,20000.0,0.2,0.333265,3.000613,335.286365,3.990938,275.274097,1003.240373,715.55894,supercritical_gas
211.15,-62.0,20000.0,0.2,0.330104,3.02935,337.292844,4.000486,276.705853,1003.238601,715.571657,supercritical_gas
213.15,-60.0,20000.0,0.2,0.327002,3.058085,339.29932,4.009944,278.137621,1003.238462,715.585524,supercritical_gas
215.15,-58.0,20000.0,0.2,0.323958,3.08682,341.305799,4.019313,279.569404,1003.239963,715.600566,supercritical_gas
217.15,-56.0,20000.0,0.2,0.32097,3.115554,343.312281,4.028596,281.001205,1003.24311,715.616812,supercritical_gas
