T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,30000000.0,300.0,600.459286,0.001665,188.652028,1.250534,138.690273,1750.305727,853.536368,supercritical
175.15,-98.0,30000000.0,300.0,593.579312,0.001685,192.149514,1.270617,141.608669,1747.13278,851.119044,supercritical
177.15,-96.0,30000000.0,300.0,586.748339,0.001704,195.640366,1.290435,144.511121,1743.670312,848.756342,supercritical
179.15,-94.0,30000000.0,300.0,579.969889,0.001724,199.123999,1.30999,147.397176,1739.912813,846.445902,supercritical
181.15,-92.0,30000000.0,300.0,573.247425,0.001744,202.599818,1.329284,150.266395,1735.856204,844.18554,supercritical
183.15,-90.0,30000000.0,300.0,566.584336,0.001765,206.067223,1.34832,153.118353,1731.497999,841.973248,supercritical
185.15,-88.0,30000000.0,300.0,559.98392,0.001786,209.525609,1.367101,155.952642,1726.837457,839.807193,supercritical
187.15,-86.0,30000000.0,300.0,553.449361,0.001807,212.974372,1.385628,158.768871,1721.875705,837.685702,supercritical
189.15,-84.0,30000000.0,300.0,546.983719,0.001828,216.412913,1.403904,161.566673,1716.615828,835.607261,supercritical
191.15,-82.0,30000000.0,300.0,540.589903,0.00185,219.84064,1.42193,164.345707,1711.062918,833.570506,supercritical
193.15,-80.0,30000000.0,300.0,534.270665,0.001872,223.256974,1.43971,167.105659,1705.22408,831.57421,supercritical
195.15,-78.0,30000000.0,300.0,528.028576,0.001894,226.661351,1.457245,169.846244,1699.108387,829.617276,supercritical
197.15,-76.0,30000000.0,300.0,521.866018,0.001916,230.05323,1.474538,172.56721,1692.726788,827.698722,supercritical
199.15,-74.0,30000000.0,300.0,515.78517,0.001939,233.43209,1.49159,175.268339,1686.091981,825.817677,supercritical
201.15,-72.0,30000000.0,300.0,509.788002,0.001962,236.797438,1.508404,177.949447,1679.218235,823.973361,supercritical
203.15,-70.0,30000000.0,300.0,503.876262,0.001985,240.148814,1.524983,180.610387,1672.121195,822.165082,supercritical
205.15,-68.0,30000000.0,300.0,498.051477,0.002008,243.485786,1.541329,183.251048,1664.817653,820.39222,supercritical
207.15,-66.0,30000000.0,300.0,492.314949,0.002031,246.807958,1.557444,185.871357,1657.325313,818.654219,supercritical
209.15,-64.0,30000000.0,300.0,486.667755,0.002055,250.114973,1.573332,188.471276,1649.662545,816.950577,supercritical
211.15,-62.0,30000000.0,300.0,481.11075,0.002079,253.406508,1.588995,191.050803,1641.848145,815.280834,supercritical
213.15,-60.0,30000000.0,300.0,475.644573,0.002102,256.682277,1.604436,193.609972,1633.901106,813.64457,supercritical
215.15,-58.0,30000000.0,300.0,470.269649,0.002126,259.942036,1.619658,196.148849,1625.840394,812.04139,supercritical
217.15,-56.0,30000000.0,300.0,464.986204,0.002151,263.185576,1.634664,198.667533,1617.684759,810.470923,supercritical
219.15,-54.0,30000000.0,300.0,459.794269,0.002175,266.412724,1.649458,201.166152,1609.452554,808.93281,supercritical
221.15,-52.0,30000000.0,300.0,454.693694,0.002199,269.623347,1.664042,203.644864,1601.161585,807.426705,supercritical
223.15,-50.0,30000000.0,300.0,449.684158,0.002224,272.817343,1.678419,206.103852,1592.828991,805.952266,supercritical
225.15,-48.0,30000000.0,300.0,444.765182,0.002248,275.994646,1.692594,208.543323,1584.471129,804.509151,supercritical
227.15,-46.0,30000000.0,300.0,439.936139,0.002273,279.155221,1.70657,210.963505,1576.103516,803.09702,supercritical
229.15,-44.0,30000000.0,300.0,435.19627,0.002298,282.299063,1.72035,213.364649,1567.74075,801.715524,supercritical
231.15,-42.0,30000000.0,300.0,430.544695,0.002323,285.426196,1.733938,215.747019,1559.396483,800.364312,supercritical
233.15,-40.0,30000000.0,300.0,425.980425,0.002348,288.53667,1.747336,218.110898,1551.083402,799.043023,supercritical
235.15,-38.0,30000000.0,300.0,421.502372,0.002372,291.630558,1.76055,220.456582,1542.813217,797.751289,supercritical
237.15,-36.0,30000000.0,300.0,417.109366,0.002397,294.707958,1.773581,222.784376,1534.596675,796.488732,supercritical
239.15,-34.0,30000000.0,300.0,412.80016,0.002422,297.768987,1.786435,225.094597,1526.443572,795.254966,supercritical
241.15,-32.0,30000000.0,300.0,408.573443,0.002448,300.813781,1.799114,227.38757,1518.362782,794.049595,supercritical
