T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
274.15,1.0,40000000.0,400.0,1019.157663,0.000981,43.610499,0.014588,4.362401,,4058.02517,4054.332536,supercritical_liquid
275.15,2.0,40000000.0,400.0,1019.071304,0.000981,47.669097,0.029365,8.417672,,4059.165236,4054.234492,supercritical_liquid
276.15,3.0,40000000.0,400.0,1018.973081,0.000981,51.728822,0.044093,12.473614,,4060.28158,4053.960567,supercritical_liquid
277.15,4.0,40000000.0,400.0,1018.863316,0.000981,55.789652,0.058771,16.530216,,4061.376017,4053.520469,supercritical_liquid
278.15,5.0,40000000.0,400.0,1018.742315,0.000982,59.851567,0.073401,20.587467,,4062.450194,4052.923111,supercritical_liquid
279.15,6.0,40000000.0,400.0,1018.610367,0.000982,63.914547,0.087982,24.645361,,4063.505602,4052.176686,supercritical_liquid
280.15,7.0,40000000.0,400.0,1018.467747,0.000982,67.978573,0.102515,28.703888,,4064.543573,4051.288718,supercritical_liquid
281.15,8.0,40000000.0,400.0,1018.314716,0.000982,72.043628,0.116999,32.763041,,4065.565299,4050.266132,supercritical_liquid
282.15,9.0,40000000.0,400.0,1018.151525,0.000982,76.109698,0.131436,36.822815,,4066.571835,4049.115297,supercritical_liquid
283.15,10.0,40000000.0,400.0,1017.978409,0.000982,80.176767,0.145825,40.883203,,4067.56411,4047.84208,supercritical_liquid
284.15,11.0,40000000.0,400.0,1017.795595,0.000983,84.244822,0.160167,44.9442,,4068.542938,4046.451892,supercritical_liquid
285.15,12.0,40000000.0,400.0,1017.603298,0.000983,88.313849,0.174461,49.0058,,4069.509029,4044.949725,supercritical_liquid
286.15,13.0,40000000.0,400.0,1017.401725,0.000983,92.383836,0.18871,53.067999,,4070.462996,4043.340193,supercritical_liquid
287.15,14.0,40000000.0,400.0,1017.191071,0.000983,96.454771,0.202911,57.130792,,4071.405368,4041.627568,supercritical_liquid
288.15,15.0,40000000.0,400.0,1016.971526,0.000983,100.526643,0.217067,61.194175,,4072.336597,4039.815808,supercritical_liquid
289.15,16.0,40000000.0,400.0,1016.743268,0.000984,104.599441,0.231177,65.258142,,4073.25707,4037.908588,supercritical_liquid
290.15,17.0,40000000.0,400.0,1016.50647,0.000984,108.673154,0.245241,69.322691,,4074.167113,4035.909329,supercritical_liquid
291.15,18.0,40000000.0,400.0,1016.261298,0.000984,112.747771,0.25926,73.387815,,4075.067001,4033.821219,supercritical_liquid
292.15,19.0,40000000.0,400.0,1016.007909,0.000984,116.823284,0.273234,77.453512,,4075.956968,4031.647237,supercritical_liquid
293.15,20.0,40000000.0,400.0,1015.746456,0.000984,120.899682,0.287163,81.519776,,4076.837208,4029.390172,supercritical_liquid
294.15,21.0,40000000.0,400.0,1015.477083,0.000985,124.976955,0.301048,85.586603,,4077.707887,4027.052643,supercritical_liquid
295.15,22.0,40000000.0,400.0,1015.199931,0.000985,129.055095,0.314889,89.653989,,4078.569145,4024.637114,supercritical_liquid
296.15,23.0,40000000.0,400.0,1014.915135,0.000985,133.134091,0.328686,93.721928,,4079.421102,4022.145911,supercritical_liquid
297.15,24.0,40000000.0,400.0,1014.622823,0.000986,137.213934,0.342439,97.790417,,4080.263863,4019.581233,supercritical_liquid
298.15,25.0,40000000.0,400.0,1014.323122,0.000986,141.294615,0.356148,101.85945,,4081.097523,4016.945167,supercritical_liquid
299.15,26.0,40000000.0,400.0,1014.016149,0.000986,145.376126,0.369815,105.929022,,4081.922168,4014.239698,supercritical_liquid
300.15,27.0,40000000.0,400.0,1013.702022,0.000986,149.458457,0.383439,109.999129,,4082.737881,4011.46672,supercritical_liquid
301.15,28.0,40000000.0,400.0,1013.380851,0.000987,153.541599,0.39702,114.069765,,4083.544746,4008.628045,supercritical_liquid
302.15,29.0,40000000.0,400.0,1013.052743,0.000987,157.625543,0.410558,118.140926,,4084.342845,4005.725409,supercritical_liquid
303.15,30.0,40000000.0,400.0,1012.717803,0.000987,161.710282,0.424055,122.212605,,4085.132267,4002.760482,supercritical_liquid
304.15,31.0,40000000.0,400.0,1012.37613,0.000988,165.795805,0.43751,126.284798,,4085.913105,3999.734875,supercritical_liquid
305.15,32.0,40000000.0,400.0,1012.027822,0.000988,169.882105,0.450923,130.3575,,4086.68546,3996.650143,supercritical_liquid
306.15,33.0,40000000.0,400.0,1011.67297,0.000988,173.969173,0.464294,134.430704,,4087.449441,3993.507794,supercritical_liquid
307.15,34.0,40000000.0,400.0,1011.311667,0.000989,178.057001,0.477625,138.504407,,4088.205167,3990.309289,supercritical_liquid
308.15,35.0,40000000.0,400.0,1010.943998,0.000989,182.145581,0.490915,142.578602,,4088.95277,3987.056052,supercritical_liquid
309.15,36.0,40000000.0,400.0,1010.570049,0.00099,186.234904,0.504164,146.653284,,4089.69239,3983.749469,supercritical_liquid
310.15,37.0,40000000.0,400.0,1010.189902,0.00099,190.324963,0.517373,150.728447,,4090.424181,3980.390894,supercritical_liquid
311.15,38.0,40000000.0,400.0,1009.803635,0.00099,194.41575,0.530541,154.804088,,4091.148309,3976.98165,supercritical_liquid
312.15,39.0,40000000.0,400.0,1009.411325,0.000991,198.507257,0.54367,158.8802,,4091.864951,3973.523033,supercritical_liquid
313.15,40.0,40000000.0,400.0,1009.013047,0.000991,202.599477,0.556758,162.956779,,4092.574299,3970.016314,supercritical_liquid
314.15,41.0,40000000.0,400.0,1008.608873,0.000991,206.692403,0.569808,167.033819,,4093.276556,3966.462742,supercritical_liquid
315.15,42.0,40000000.0,400.0,1008.198873,0.000992,210.786028,0.582818,171.111316,,4093.971938,3962.863542,supercritical_liquid
316.15,43.0,40000000.0,400.0,1007.783115,0.000992,214.880345,0.595789,175.189265,,4094.660673,3959.219921,supercritical_liquid
317.15,44.0,40000000.0,400.0,1007.361664,0.000993,218.975347,0.608721,179.267662,,4095.343001,3955.533067,supercritical_liquid
318.15,45.0,40000000.0,400.0,1006.934586,0.000993,223.071029,0.621615,183.346502,,4096.019174,3951.804151,supercritical_liquid
319.15,46.0,40000000.0,400.0,1006.501941,0.000994,227.167384,0.63447,187.425781,,4096.689454,3948.034325,supercritical_liquid
320.15,47.0,40000000.0,400.0,1006.063791,0.000994,231.264406,0.647287,191.505496,,4097.354115,3944.224729,supercritical_liquid
321.15,48.0,40000000.0,400.0,1005.620194,0.000994,235.36209,0.660067,195.585641,,4098.013441,3940.376484,supercritical_liquid
322.15,49.0,40000000.0,400.0,1005.171207,0.000995,239.460431,0.672808,199.666215,,4098.667726,3936.4907,supercritical_liquid
