T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
274.15,1.0,700000.0,7.0,1000.203981,0.001,4.885419,0.015295,4.185561,,4213.235092,4211.999908,liquid
275.15,2.0,700000.0,7.0,1000.243015,0.001,9.097133,0.030629,8.397303,,4210.231908,4209.721573,liquid
276.15,3.0,700000.0,7.0,1000.265136,0.001,13.305955,0.045898,12.606141,,4207.447519,4207.34108,liquid
277.15,4.0,700000.0,7.0,1000.270889,0.001,17.512096,0.061102,16.812285,,4204.865719,4204.862862,liquid
278.15,5.0,700000.0,7.0,1000.260786,0.001,21.715749,0.076242,21.015932,,4202.471811,4202.291039,liquid
279.15,6.0,700000.0,7.0,1000.235309,0.001,25.917098,0.09132,25.217262,,4200.252429,4199.629439,liquid
280.15,7.0,700000.0,7.0,1000.194914,0.001,30.116308,0.106336,29.416445,,4198.195386,4196.881614,liquid
281.15,8.0,700000.0,7.0,1000.140031,0.001,34.313539,0.121291,33.613637,,4196.289539,4194.050863,liquid
282.15,9.0,700000.0,7.0,1000.07107,0.001,38.508934,0.136187,37.808984,,4194.524678,4191.14025,liquid
283.15,10.0,700000.0,7.0,999.988415,0.001,42.702632,0.151024,42.002624,,4192.891421,4188.152625,liquid
284.15,11.0,700000.0,7.0,999.892435,0.001,46.894758,0.165803,46.194683,,4191.381133,4185.090635,liquid
285.15,12.0,700000.0,7.0,999.783477,0.001,51.085433,0.180525,50.385281,,4189.985848,4181.956748,liquid
286.15,13.0,700000.0,7.0,999.661873,0.001,55.274766,0.195191,54.574529,,4188.698202,4178.753264,liquid
287.15,14.0,700000.0,7.0,999.527937,0.001,59.462863,0.209802,58.762532,,4187.511382,4175.482333,liquid
288.15,15.0,700000.0,7.0,999.381969,0.001001,63.64982,0.224358,62.949387,,4186.419069,4172.145965,liquid
289.15,16.0,700000.0,7.0,999.224257,0.001001,67.83573,0.238859,67.135187,,4185.415396,4168.746048,liquid
290.15,17.0,700000.0,7.0,999.055071,0.001001,72.020679,0.253308,71.320017,,4184.494911,4165.284356,liquid
291.15,18.0,700000.0,7.0,998.874673,0.001001,76.204746,0.267703,75.503957,,4183.652538,4161.762563,liquid
292.15,19.0,700000.0,7.0,998.683311,0.001001,80.388008,0.282047,79.687085,,4182.883554,4158.182251,liquid
293.15,20.0,700000.0,7.0,998.481224,0.001002,84.570536,0.296339,83.869471,,4182.183551,4154.544922,liquid
294.15,21.0,700000.0,7.0,998.268638,0.001002,88.752397,0.31058,88.051183,,4181.548423,4150.852003,liquid
295.15,22.0,700000.0,7.0,998.045773,0.001002,92.933653,0.32477,92.232283,,4180.974333,4147.104859,liquid
296.15,23.0,700000.0,7.0,997.812837,0.001002,97.114365,0.338911,96.41283,,4180.457704,4143.304795,liquid
297.15,24.0,700000.0,7.0,997.570029,0.001002,101.294587,0.353002,100.592882,,4179.995193,4139.453068,liquid
298.15,25.0,700000.0,7.0,997.317543,0.001003,105.474372,0.367045,104.772489,,4179.583679,4135.550886,liquid
299.15,26.0,700000.0,7.0,997.055563,0.001003,109.65377,0.381039,108.951703,,4179.220246,4131.599421,liquid
300.15,27.0,700000.0,7.0,996.784266,0.001003,113.832828,0.394986,113.130569,,4178.902173,4127.599809,liquid
301.15,28.0,700000.0,7.0,996.503821,0.001004,118.011589,0.408885,117.309133,,4178.626918,4123.553155,liquid
302.15,29.0,700000.0,7.0,996.214394,0.001004,122.190095,0.422737,121.487435,,4178.39211,4119.460538,liquid
303.15,30.0,700000.0,7.0,995.91614,0.001004,126.368386,0.436543,125.665515,,4178.195535,4115.323013,liquid
304.15,31.0,700000.0,7.0,995.609213,0.001004,130.546498,0.450302,129.843411,,4178.03513,4111.141617,liquid
305.15,32.0,700000.0,7.0,995.293757,0.001005,134.724467,0.464016,134.021157,,4177.908973,4106.917367,liquid
306.15,33.0,700000.0,7.0,994.969913,0.001005,138.902327,0.477685,138.198788,,4177.815273,4102.651266,liquid
307.15,34.0,700000.0,7.0,994.637818,0.001005,143.080108,0.491309,142.376334,,4177.752365,4098.344303,liquid
308.15,35.0,700000.0,7.0,994.297601,0.001006,147.257841,0.504889,146.553827,,4177.718702,4093.997456,liquid
309.15,36.0,700000.0,7.0,993.949389,0.001006,151.435555,0.518424,150.731294,,4177.712846,4089.611694,liquid
310.15,37.0,700000.0,7.0,993.593303,0.001006,155.613276,0.531916,154.908762,,4177.733467,4085.187975,liquid
311.15,38.0,700000.0,7.0,993.229461,0.001007,159.79103,0.545364,159.086259,,4177.77933,4080.727252,liquid
312.15,39.0,700000.0,7.0,992.857977,0.001007,163.968843,0.55877,163.263807,,4177.849295,4076.230468,liquid
313.15,40.0,700000.0,7.0,992.47896,0.001008,168.146737,0.572133,167.441432,,4177.942312,4071.698563,liquid
314.15,41.0,700000.0,7.0,992.092515,0.001008,172.324735,0.585453,171.619155,,4178.057411,4067.132469,liquid
315.15,42.0,700000.0,7.0,991.698747,0.001008,176.502858,0.598732,175.796999,,4178.193702,4062.533115,liquid
316.15,43.0,700000.0,7.0,991.297752,0.001009,180.681129,0.611969,179.974984,,4178.35037,4057.901423,liquid
317.15,44.0,700000.0,7.0,990.889629,0.001009,184.859566,0.625165,184.15313,,4178.526667,4053.238312,liquid
318.15,45.0,700000.0,7.0,990.474468,0.00101,189.038188,0.638319,188.331456,,4178.721915,4048.544696,liquid
319.15,46.0,700000.0,7.0,990.05236,0.00101,193.217016,0.651434,192.509982,,4178.935496,4043.821484,liquid
320.15,47.0,700000.0,7.0,989.623393,0.00101,197.396065,0.664508,196.688726,,4179.166851,4039.06958,liquid
321.15,48.0,700000.0,7.0,989.187649,0.001011,201.575355,0.677541,200.867704,,4179.415476,4034.289886,liquid
322.15,49.0,700000.0,7.0,988.745211,0.001011,205.754902,0.690535,205.046934,,4179.680922,4029.483295,liquid
323.15,50.0,700000.0,7.0,988.296159,0.001012,209.934722,0.70349,209.226433,,4179.962785,4024.650699,liquid
324.15,51.0,700000.0,7.0,987.840567,0.001012,214.114833,0.716406,213.406216,,4180.26071,4019.792983,liquid
325.15,52.0,700000.0,7.0,987.378512,0.001013,218.295249,0.729282,217.586301,,4180.574387,4014.911025,liquid
326.15,53.0,700000.0,7.0,986.910064,0.001013,222.475987,0.74212,221.766702,,4180.903545,4010.005701,liquid
327.15,54.0,700000.0,7.0,986.435294,0.001014,226.657061,0.75492,225.947435,,4181.247951,4005.077877,liquid
328.15,55.0,700000.0,7.0,985.95427,0.001014,230.838488,0.767682,230.128516,,4181.60741,4000.128416,liquid
