T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
274.15,1.0,2500000.0,25.0,1001.1099,0.000999,6.706127,0.015374,4.208898,,4204.687369,4203.76437,liquid
275.15,2.0,2500000.0,25.0,1001.142563,0.000999,10.909421,0.030679,8.412274,,4201.936709,4201.612877,liquid
276.15,3.0,2500000.0,25.0,1001.158591,0.000999,15.110068,0.045918,12.612961,,4199.389286,4199.35467,liquid
277.15,4.0,2500000.0,25.0,1001.158513,0.000999,19.308262,0.061093,16.811155,,4197.030128,4196.994505,liquid
278.15,5.0,2500000.0,25.0,1001.142828,0.000999,23.504186,0.076205,21.00704,,4194.845649,4194.536793,liquid
279.15,6.0,2500000.0,25.0,1001.112006,0.000999,27.698008,0.091256,25.200785,,4192.823488,4191.98563,liquid
280.15,7.0,2500000.0,25.0,1001.066494,0.000999,31.889884,0.106245,29.392547,,4190.952366,4189.34481,liquid
281.15,8.0,2500000.0,25.0,1001.006712,0.000999,36.079959,0.121175,33.582474,,4189.221964,4186.617855,liquid
282.15,9.0,2500000.0,25.0,1000.933059,0.000999,40.268371,0.136046,37.770702,,4187.622819,4183.808032,liquid
283.15,10.0,2500000.0,25.0,1000.845912,0.000999,44.455246,0.150859,41.957359,,4186.146231,4180.918375,liquid
284.15,11.0,2500000.0,25.0,1000.74563,0.000999,48.640702,0.165615,46.142565,,4184.784184,4177.951702,liquid
285.15,12.0,2500000.0,25.0,1000.632554,0.000999,52.82485,0.180314,50.32643,,4183.529278,4174.910636,liquid
286.15,13.0,2500000.0,25.0,1000.507007,0.000999,57.007794,0.194958,54.509061,,4182.374669,4171.797621,liquid
287.15,14.0,2500000.0,25.0,1000.369298,0.001,61.189631,0.209547,58.690554,,4181.314016,4168.614935,liquid
288.15,15.0,2500000.0,25.0,1000.219721,0.001,65.370451,0.224081,62.871,,4180.341434,4165.364712,liquid
289.15,16.0,2500000.0,25.0,1000.058555,0.001,69.550341,0.238562,67.050487,,4179.451458,4162.048949,liquid
290.15,17.0,2500000.0,25.0,999.886068,0.001,73.72938,0.25299,71.229095,,4178.639002,4158.669523,liquid
291.15,18.0,2500000.0,25.0,999.702514,0.001,77.907643,0.267365,75.406899,,4177.89933,4155.228202,liquid
292.15,19.0,2500000.0,25.0,999.508138,0.001,82.085201,0.281689,79.583971,,4177.22803,4151.726655,liquid
293.15,20.0,2500000.0,25.0,999.303173,0.001001,86.262121,0.295962,83.760377,,4176.620985,4148.166463,liquid
294.15,21.0,2500000.0,25.0,999.087842,0.001001,90.438464,0.310184,87.936181,,4176.074353,4144.549131,liquid
295.15,22.0,2500000.0,25.0,998.862358,0.001001,94.614288,0.324356,92.111441,,4175.584547,4140.876089,liquid
296.15,23.0,2500000.0,25.0,998.626927,0.001001,98.78965,0.338479,96.286213,,4175.148218,4137.148709,liquid
297.15,24.0,2500000.0,25.0,998.381745,0.001002,102.964602,0.352553,100.460549,,4174.762237,4133.368305,liquid
298.15,25.0,2500000.0,25.0,998.127,0.001002,107.139191,0.366578,104.634499,,4174.423681,4129.536144,liquid
299.15,26.0,2500000.0,25.0,997.862874,0.001002,111.313464,0.380555,108.80811,,4174.129818,4125.653447,liquid
300.15,27.0,2500000.0,25.0,997.58954,0.001002,115.487464,0.394485,112.981424,,4173.878099,4121.721398,liquid
301.15,28.0,2500000.0,25.0,997.307165,0.001003,119.661233,0.408367,117.154483,,4173.666141,4117.741149,liquid
302.15,29.0,2500000.0,25.0,997.01591,0.001003,123.834809,0.422203,121.327327,,4173.491724,4113.713819,liquid
303.15,30.0,2500000.0,25.0,996.71593,0.001003,128.008229,0.435992,125.499991,,4173.352772,4109.640504,liquid
304.15,31.0,2500000.0,25.0,996.407374,0.001004,132.181526,0.449736,129.672512,,4173.247355,4105.522276,liquid
305.15,32.0,2500000.0,25.0,996.090384,0.001004,136.354734,0.463435,133.844921,,4173.17367,4101.360188,liquid
306.15,33.0,2500000.0,25.0,995.7651,0.001004,140.527883,0.477088,138.017251,,4173.130044,4097.155274,liquid
307.15,34.0,2500000.0,25.0,995.431654,0.001005,144.701003,0.490697,142.18953,,4173.114917,4092.908557,liquid
308.15,35.0,2500000.0,25.0,995.090175,0.001005,148.874122,0.504261,146.361787,,4173.126843,4088.621041,liquid
309.15,36.0,2500000.0,25.0,994.740787,0.001005,153.047266,0.517782,150.534048,,4173.164479,4084.293722,liquid
310.15,37.0,2500000.0,25.0,994.383609,0.001006,157.220459,0.531259,154.706339,,4173.226583,4079.927586,liquid
311.15,38.0,2500000.0,25.0,994.018757,0.001006,161.393727,0.544693,158.878684,,4173.312004,4075.523608,liquid
312.15,39.0,2500000.0,25.0,993.646342,0.001006,165.567091,0.558084,163.051105,,4173.419682,4071.082755,liquid
313.15,40.0,2500000.0,25.0,993.266473,0.001007,169.740573,0.571433,167.223625,,4173.548638,4066.60599,liquid
314.15,41.0,2500000.0,25.0,992.879254,0.001007,173.914195,0.58474,171.396265,,4173.697974,4062.094265,liquid
315.15,42.0,2500000.0,25.0,992.484785,0.001008,178.087976,0.598004,175.569045,,4173.866865,4057.548527,liquid
316.15,43.0,2500000.0,25.0,992.083164,0.001008,182.261935,0.611228,179.741985,,4174.054557,4052.96972,liquid
317.15,44.0,2500000.0,25.0,991.674486,0.001008,186.436091,0.62441,183.915102,,4174.260363,4048.358778,liquid
318.15,45.0,2500000.0,25.0,991.258841,0.001009,190.610461,0.637552,188.088416,,4174.483656,4043.716633,liquid
319.15,46.0,2500000.0,25.0,990.836319,0.001009,194.785064,0.650652,192.261943,,4174.723873,4039.044211,liquid
320.15,47.0,2500000.0,25.0,990.407004,0.00101,198.959915,0.663713,196.4357,,4174.980504,4034.342431,liquid
321.15,48.0,2500000.0,25.0,989.97098,0.00101,203.13503,0.676734,200.609703,,4175.25309,4029.612208,liquid
322.15,49.0,2500000.0,25.0,989.528326,0.001011,207.310426,0.689715,204.78397,,4175.541226,4024.854453,liquid
323.15,50.0,2500000.0,25.0,989.079122,0.001011,211.486118,0.702657,208.958514,,4175.844551,4020.070069,liquid
324.15,51.0,2500000.0,25.0,988.623443,0.001012,215.66212,0.71556,213.133351,,4176.162749,4015.259954,liquid
