T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
208.564878,-64.585122,50000.0,0.5,2.358214,0.42405,352.438039,1.8,331.23555,0.653123,899.456766,674.773578,twophase
211.735178,-61.414822,60000.0,0.6,2.78549,0.359003,356.33445,1.8,334.794251,0.655758,923.515567,690.555668,twophase
214.503709,-58.646291,70000.0,0.7,3.206919,0.311826,359.677033,1.8,337.84923,0.657982,945.482187,704.711508,twophase
216.970202,-56.179798,80000.0,0.8,3.623516,0.275975,362.608426,1.8,340.530424,0.659906,965.776749,717.568695,twophase
219.200551,-53.949449,90000.0,0.9,4.036028,0.247768,365.221861,1.8,342.922712,0.661599,984.698129,729.359776,twophase
221.240713,-51.909287,100000.0,1.0,4.445028,0.22497,367.581737,1.8,345.084691,0.663111,1002.468199,740.257038,twophase
223.124088,-50.025912,110000.0,1.1,4.850967,0.206144,369.734459,1.8,347.058569,0.664476,1019.257125,750.392364,twophase
224.875765,-48.274235,120000.0,1.2,5.254211,0.190324,371.714611,1.8,348.875788,0.66572,1035.198833,759.869359,twophase
226.515097,-46.634903,130000.0,1.3,5.65506,0.176833,373.548677,1.8,350.560417,0.666862,1050.400954,768.771136,twophase
228.057344,-45.092656,140000.0,1.4,6.053767,0.165186,375.257401,1.8,352.131305,0.667917,1064.951511,777.165541,twophase
229.514767,-43.635233,150000.0,1.5,6.450545,0.155026,376.857347,1.8,353.603498,0.668897,1078.92355,785.108778,twophase
230.897376,-42.252624,160000.0,1.6,6.845577,0.14608,378.361957,1.8,354.989201,0.669812,1092.378459,792.647996,twophase
232.213453,-40.936547,170000.0,1.7,7.239023,0.13814,379.782291,1.8,356.298458,0.670671,1105.368392,799.82318,twophase
233.469935,-39.680065,180000.0,1.8,7.63102,0.131044,381.127568,1.8,357.539635,0.671479,1117.938082,806.668565,twophase
234.672696,-38.477304,190000.0,1.9,8.021693,0.124662,382.40555,1.8,358.719778,0.672242,1130.126223,813.213707,twophase
235.826752,-37.323248,200000.0,2.0,8.41115,0.11889,383.622838,1.8,359.844876,0.672965,1141.966535,819.484321,twophase
236.936428,-36.213572,210000.0,2.1,8.799487,0.113643,384.785096,1.8,360.920067,0.673652,1153.488602,825.502925,twophase
238.005476,-35.144524,220000.0,2.2,9.186792,0.108852,385.897216,1.8,361.949791,0.674306,1164.71854,831.289357,twophase
239.037177,-34.112823,230000.0,2.3,9.573143,0.104459,386.96346,1.8,362.937913,0.67493,1175.679529,836.861196,twophase
240.034416,-33.115584,240000.0,2.4,9.958612,0.100416,387.987559,1.8,363.887816,0.675527,1186.392245,842.234091,twophase
240.999746,-32.150254,250000.0,2.5,10.343264,0.096681,388.972801,1.8,364.802481,0.6761,1196.875217,847.422038,twophase
241.935435,-31.214565,260000.0,2.6,10.727158,0.093221,389.922099,1.8,365.684551,0.676649,1207.145122,852.437609,twophase
242.84351,-30.30649,270000.0,2.7,11.110348,0.090006,390.838044,1.8,366.536374,0.677177,1217.217027,857.292142,twophase
243.72579,-29.42421,280000.0,2.8,11.492884,0.08701,391.722953,1.8,367.360052,0.677686,1227.104593,861.995894,twophase
244.583912,-28.566088,290000.0,2.9,11.874813,0.084212,392.578908,1.8,368.157471,0.678177,1236.82025,866.55818,twophase
245.419358,-27.730642,300000.0,3.0,12.256177,0.081592,393.407784,1.8,368.93033,0.678651,1246.375343,870.987482,twophase
246.233472,-26.916528,310000.0,3.1,12.637015,0.079133,394.211276,1.8,369.680167,0.679109,1255.780256,875.291548,twophase
247.027478,-26.122522,320000.0,3.2,13.017365,0.07682,394.990925,1.8,370.408377,0.679553,1265.044521,879.477474,twophase
247.802493,-25.347507,330000.0,3.3,13.397261,0.074642,395.748132,1.8,371.11623,0.679983,1274.176911,883.551777,twophase
248.55954,-24.59046,340000.0,3.4,13.776734,0.072586,396.484175,1.8,371.804886,0.680401,1283.185518,887.520453,twophase
249.29956,-23.85044,350000.0,3.5,14.155815,0.070642,397.200228,1.8,372.475407,0.680806,1292.077825,891.389035,twophase
250.023417,-23.126583,360000.0,3.6,14.534533,0.068802,397.897366,1.8,373.128768,0.6812,1300.860766,895.162636,twophase
250.731909,-22.418091,370000.0,3.7,14.912912,0.067056,398.576578,1.8,373.765864,0.681583,1309.540781,898.845994,twophase
251.425775,-21.724225,380000.0,3.8,15.290979,0.065398,399.238778,1.8,374.387525,0.681957,1318.123862,902.443505,twophase
252.1057,-21.0443,390000.0,3.9,15.668757,0.063821,399.884809,1.8,374.994513,0.682321,1326.615593,905.959256,twophase
252.772318,-20.377682,400000.0,4.0,16.046268,0.06232,400.515454,1.8,375.587539,0.682676,1335.02119,909.397054,twophase
253.426221,-19.723779,410000.0,4.1,16.423532,0.060888,401.131438,1.8,376.167258,0.683023,1343.345532,912.760449,twophase
254.06796,-19.08204,420000.0,4.2,16.800569,0.059522,401.733436,1.8,376.734283,0.683361,1351.593191,916.052759,twophase
254.69805,-18.45195,430000.0,4.3,17.177399,0.058216,402.322076,1.8,377.289183,0.683692,1359.768456,919.277088,twophase
255.316973,-17.833027,440000.0,4.4,17.554039,0.056967,402.897945,1.8,377.832489,0.684016,1367.875361,922.436344,twophase
255.925179,-17.224821,450000.0,4.5,17.930506,0.055771,403.461592,1.8,378.364699,0.684333,1375.917699,925.533255,twophase
256.523091,-16.626909,460000.0,4.6,18.306816,0.054624,404.013528,1.8,378.886276,0.684644,1383.899048,928.570386,twophase
257.111107,-16.038893,470000.0,4.7,18.682985,0.053525,404.554236,1.8,379.397656,0.684948,1391.822784,931.550147,twophase
257.689602,-15.460398,480000.0,4.8,19.059026,0.052469,405.084167,1.8,379.89925,0.685247,1399.692096,934.474809,twophase
258.258926,-14.891074,490000.0,4.9,19.434955,0.051454,405.603745,1.8,380.39144,0.685539,1407.510003,937.346513,twophase
258.819414,-14.330586,500000.0,5.0,19.810783,0.050478,406.11337,1.8,380.87459,0.685827,1415.279365,940.16728,twophase
259.371378,-13.778622,510000.0,5.1,20.186525,0.049538,406.613418,1.8,381.34904,0.686109,1423.002893,942.939018,twophase
259.915115,-13.234885,520000.0,5.2,20.562192,0.048633,407.104245,1.8,381.815112,0.686386,1430.683162,945.663534,twophase
260.450906,-12.699094,530000.0,5.3,20.937796,0.047761,407.586186,1.8,382.273111,0.686659,1438.322619,948.342536,twophase
260.979018,-12.170982,540000.0,5.4,21.313348,0.046919,408.059558,1.8,382.723323,0.686927,1445.923595,950.977645,twophase
261.499702,-11.650298,550000.0,5.5,21.688858,0.046107,408.524662,1.8,383.16602,0.687191,1453.488305,953.570397,twophase
262.013199,-11.136801,560000.0,5.6,22.064338,0.045322,408.981783,1.8,383.601461,0.687451,1461.018867,956.12225,twophase
262.519735,-10.630265,570000.0,5.7,22.439797,0.044564,409.43119,1.8,384.029891,0.687707,1468.517299,958.634589,twophase
263.019528,-10.130472,580000.0,5.8,22.815244,0.04383,409.87314,1.8,384.451541,0.687959,1475.985528,961.108732,twophase
263.512785,-9.637215,590000.0,5.9,23.190689,0.043121,410.307876,1.8,384.866631,0.688207,1483.4254,963.545933,twophase
263.9997,-9.1503,600000.0,6.0,23.566141,0.042434,410.73563,1.8,385.275373,0.688453,1490.838679,965.947386,twophase
264.480462,-8.669538,610000.0,6.1,23.941607,0.041768,411.156623,1.8,385.677966,0.688694,1498.227056,968.314228,twophase
264.955251,-8.194749,620000.0,6.2,24.317097,0.041123,411.571064,1.8,386.0746,0.688933,1505.592152,970.647544,twophase
265.424235,-7.725765,630000.0,6.3,24.692618,0.040498,411.979155,1.8,386.465457,0.689168,1512.935522,972.948371,twophase
265.88758,-7.26242,640000.0,6.4,25.068178,0.039891,412.381085,1.8,386.850709,0.689401,1520.258661,975.217696,twophase
266.34544,-6.80456,650000.0,6.5,25.443783,0.039302,412.777039,1.8,387.230523,0.68963,1527.563004,977.456466,twophase
266.797966,-6.352034,660000.0,6.6,25.819442,0.038731,413.167189,1.8,387.605057,0.689857,1534.849932,979.665584,twophase
267.245301,-5.904699,670000.0,6.7,26.195162,0.038175,413.551703,1.8,387.97446,0.690081,1542.120776,981.845915,twophase
267.687581,-5.462419,680000.0,6.8,26.570947,0.037635,413.930741,1.8,388.338879,0.690303,1549.376816,983.998286,twophase
268.12494,-5.02506,690000.0,6.9,26.946807,0.03711,414.304455,1.8,388.698452,0.690522,1556.619286,986.123491,twophase
268.557502,-4.592498,700000.0,7.0,27.322745,0.0366,414.672991,1.8,389.053311,0.690739,1563.84938,988.22229,twophase
268.98539,-4.16461,710000.0,7.1,27.69877,0.036103,415.036491,1.8,389.403584,0.690954,1571.068248,990.295411,twophase
269.40872,-3.74128,720000.0,7.2,28.074885,0.035619,415.395089,1.8,389.749392,0.691167,1578.277002,992.343556,twophase
269.827604,-3.322396,730000.0,7.3,28.451098,0.035148,415.748914,1.8,390.090853,0.691377,1585.476716,994.367393,twophase
270.242149,-2.907851,740000.0,7.4,28.827414,0.034689,416.09809,1.8,390.42808,0.691586,1592.668432,996.36757,twophase
270.652461,-2.497539,750000.0,7.5,29.203837,0.034242,416.442737,1.8,390.76118,0.691792,1599.853157,998.344706,twophase
271.058637,-2.091363,760000.0,7.6,29.580374,0.033806,416.782969,1.8,391.090258,0.691997,1607.031867,1000.299396,twophase
271.460776,-1.689224,770000.0,7.7,29.957029,0.033381,417.118897,1.8,391.415413,0.6922,1614.205508,1002.232213,twophase
271.858969,-1.291031,780000.0,7.8,30.333807,0.032967,417.450627,1.8,391.736743,0.692401,1621.374999,1004.143711,twophase
272.253306,-0.896694,790000.0,7.9,30.710713,0.032562,417.778261,1.8,392.054339,0.692601,1628.541231,1006.034418,twophase
272.643873,-0.506127,800000.0,8.0,31.087752,0.032167,418.101898,1.8,392.368291,0.692799,1635.70507,1007.904848,twophase
273.030754,-0.119246,810000.0,8.1,31.464928,0.031781,418.421632,1.8,392.678685,0.692995,1642.867359,1009.755493,twophase
273.414029,0.264029,820000.0,8.2,31.842246,0.031405,418.737556,1.8,392.985604,0.69319,1650.028916,1011.586827,twophase
273.793777,0.643777,830000.0,8.3,32.219709,0.031037,419.049758,1.8,393.289128,0.693383,1657.190538,1013.39931,twophase
274.170071,1.020071,840000.0,8.4,32.597323,0.030677,419.358322,1.8,393.589335,0.693576,1664.353002,1015.193383,twophase
274.542984,1.392984,850000.0,8.5,32.975091,0.030326,419.663332,1.8,393.886299,0.693766,1671.517064,1016.969473,twophase
274.912588,1.762588,860000.0,8.6,33.353017,0.029982,419.964866,1.8,394.180093,0.693956,1678.683463,1018.727991,twophase
275.27895,2.12895,870000.0,8.7,33.731105,0.029646,420.263003,1.8,394.470785,0.694144,1685.852916,1020.469336,twophase
275.642135,2.492135,880000.0,8.8,34.109359,0.029317,420.557815,1.8,394.758444,0.694331,1693.026128,1022.193893,twophase
276.002208,2.852208,890000.0,8.9,34.487782,0.028996,420.849376,1.8,395.043135,0.694517,1700.203783,1023.902031,twophase
276.35923,3.20923,900000.0,9.0,34.866379,0.028681,421.137754,1.8,395.324921,0.694702,1707.386553,1025.594112,twophase
276.713261,3.563261,910000.0,9.1,35.245152,0.028373,421.423016,1.8,395.603862,0.694886,1714.575094,1027.270481,twophase
277.06436,3.91436,920000.0,9.2,35.624105,0.028071,421.705229,1.8,395.880019,0.695069,1721.770047,1028.931476,twophase
277.412582,4.262582,930000.0,9.3,36.003242,0.027775,421.984455,1.8,396.153447,0.69525,1728.972039,1030.577421,twophase
277.757982,4.607982,940000.0,9.4,36.382565,0.027486,422.260755,1.8,396.424204,0.695431,1736.181686,1032.208631,twophase
278.100613,4.950613,950000.0,9.5,36.762079,0.027202,422.534188,1.8,396.692342,0.695611,1743.399592,1033.825412,twophase
