T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
243.15,-30.0,10000.0,0.1,0.14329,6.978844,369.432784,4.341138,299.644339,1003.178036,715.909147,supercritical_gas
243.15,-30.0,20000.0,0.2,0.286611,3.489045,369.398523,4.142061,299.617623,1003.440621,715.951844,supercritical_gas
243.15,-30.0,30000.0,0.3,0.429964,2.325779,369.364263,4.025563,299.590903,1003.703338,715.994546,supercritical_gas
243.15,-30.0,40000.0,0.4,0.573347,1.744146,369.330006,3.942874,299.56418,1003.966184,716.037253,supercritical_gas
243.15,-30.0,50000.0,0.5,0.716761,1.395166,369.295749,3.878711,299.537453,1004.229161,716.079963,supercritical_gas
243.15,-30.0,60000.0,0.6,0.860206,1.162513,369.261494,3.826266,299.510722,1004.492269,716.122678,supercritical_gas
243.15,-30.0,70000.0,0.7,1.003681,0.996332,369.22724,3.781907,299.483987,1004.755506,716.165398,supercritical_gas
243.15,-30.0,80000.0,0.8,1.147188,0.871697,369.192987,3.743467,299.457248,1005.018875,716.208121,supercritical_gas
243.15,-30.0,90000.0,0.9,1.290725,0.774758,369.158736,3.709548,299.430505,1005.282373,716.250849,supercritical_gas
243.15,-30.0,100000.0,1.0,1.434294,0.697207,369.124487,3.679194,299.403759,1005.546002,716.293581,supercritical_gas
243.15,-30.0,110000.0,1.1,1.577893,0.633757,369.090238,3.651726,299.377009,1005.809762,716.336317,supercritical_gas
243.15,-30.0,120000.0,1.2,1.721523,0.580881,369.055991,3.626639,299.350255,1006.073651,716.379058,supercritical_gas
243.15,-30.0,130000.0,1.3,1.865183,0.53614,369.021746,3.603553,299.323497,1006.337671,716.421802,supercritical_gas
243.15,-30.0,140000.0,1.4,2.008874,0.497791,368.987502,3.582171,299.296735,1006.601822,716.464551,supercritical_gas
243.15,-30.0,150000.0,1.5,2.152596,0.464555,368.953259,3.562257,299.26997,1006.866102,716.507304,supercritical_gas
243.15,-30.0,160000.0,1.6,2.296349,0.435474,368.919017,3.543621,299.2432,1007.130513,716.55006,supercritical_gas
243.15,-30.0,170000.0,1.7,2.440132,0.409814,368.884777,3.526109,299.216427,1007.395055,716.592821,supercritical_gas
243.15,-30.0,180000.0,1.8,2.583946,0.387005,368.850539,3.509591,299.18965,1007.659726,716.635586,supercritical_gas
243.15,-30.0,190000.0,1.9,2.727791,0.366597,368.816301,3.493962,299.16287,1007.924528,716.678355,supercritical_gas
243.15,-30.0,200000.0,2.0,2.871666,0.34823,368.782065,3.479128,299.136085,1008.18946,716.721127,supercritical_gas
243.15,-30.0,210000.0,2.1,3.015572,0.331612,368.747831,3.465013,299.109297,1008.454522,716.763904,supercritical_gas
243.15,-30.0,220000.0,2.2,3.159508,0.316505,368.713597,3.451549,299.082505,1008.719715,716.806684,supercritical_gas
243.15,-30.0,230000.0,2.3,3.303475,0.302712,368.679366,3.43868,299.055709,1008.985038,716.849468,supercritical_gas
243.15,-30.0,240000.0,2.4,3.447472,0.290068,368.645135,3.426353,299.028909,1009.250491,716.892256,supercritical_gas
243.15,-30.0,250000.0,2.5,3.5915,0.278435,368.610906,3.414525,299.002106,1009.516074,716.935048,supercritical_gas
243.15,-30.0,260000.0,2.6,3.735558,0.267698,368.576678,3.403157,298.975299,1009.781787,716.977843,supercritical_gas
243.15,-30.0,270000.0,2.7,3.879647,0.257755,368.542452,3.392213,298.948488,1010.04763,717.020642,supercritical_gas
243.15,-30.0,280000.0,2.8,4.023766,0.248523,368.508227,3.381664,298.921673,1010.313604,717.063445,supercritical_gas
243.15,-30.0,290000.0,2.9,4.167915,0.239928,368.474003,3.371481,298.894855,1010.579707,717.106251,supercritical_gas
243.15,-30.0,300000.0,3.0,4.312095,0.231906,368.439781,3.36164,298.868033,1010.845941,717.149061,supercritical_gas
243.15,-30.0,310000.0,3.1,4.456305,0.224401,368.40556,3.352117,298.841207,1011.112304,717.191875,supercritical_gas
243.15,-30.0,320000.0,3.2,4.600546,0.217366,368.37134,3.342894,298.814377,1011.378798,717.234692,supercritical_gas
