T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
393.15,120.0,10000.0,0.1,0.088609,11.285521,520.419068,4.824638,407.563853,1012.581095,725.461553,supercritical_gas
393.15,120.0,20000.0,0.2,0.177215,5.642853,520.407081,4.625635,407.550012,1012.664717,725.474771,supercritical_gas
393.15,120.0,30000.0,0.3,0.265819,3.761964,520.395098,4.509212,407.536172,1012.748328,725.487987,supercritical_gas
393.15,120.0,40000.0,0.4,0.354419,2.82152,520.383119,4.426598,407.522332,1012.831927,725.501202,supercritical_gas
393.15,120.0,50000.0,0.5,0.443016,2.257253,520.371145,4.362509,407.508494,1012.915515,725.514415,supercritical_gas
393.15,120.0,60000.0,0.6,0.531611,1.881075,520.359175,4.310139,407.494657,1012.999092,725.527627,supercritical_gas
393.15,120.0,70000.0,0.7,0.620202,1.612377,520.347209,4.265855,407.48082,1013.082656,725.540838,supercritical_gas
393.15,120.0,80000.0,0.8,0.708791,1.410853,520.335248,4.22749,407.466985,1013.16621,725.554048,supercritical_gas
393.15,120.0,90000.0,0.9,0.797377,1.254113,520.323291,4.193645,407.453151,1013.249752,725.567256,supercritical_gas
393.15,120.0,100000.0,1.0,0.885959,1.12872,520.311339,4.163366,407.439318,1013.333282,725.580463,supercritical_gas
393.15,120.0,110000.0,1.1,0.974539,1.026126,520.299391,4.135972,407.425485,1013.416801,725.593669,supercritical_gas
393.15,120.0,120000.0,1.2,1.063115,0.940632,520.287447,4.110961,407.411654,1013.500309,725.606874,supercritical_gas
393.15,120.0,130000.0,1.3,1.151689,0.86829,520.275508,4.087949,407.397824,1013.583805,725.620077,supercritical_gas
393.15,120.0,140000.0,1.4,1.24026,0.806283,520.263573,4.066642,407.383995,1013.667289,725.633279,supercritical_gas
393.15,120.0,150000.0,1.5,1.328827,0.752543,520.251642,4.046802,407.370166,1013.750763,725.646479,supercritical_gas
393.15,120.0,160000.0,1.6,1.417392,0.705521,520.239716,4.028241,407.356339,1013.834225,725.659679,supercritical_gas
393.15,120.0,170000.0,1.7,1.505954,0.664031,520.227794,4.010804,407.342513,1013.917675,725.672877,supercritical_gas
393.15,120.0,180000.0,1.8,1.594512,0.627151,520.215877,3.994362,407.328688,1014.001114,725.686073,supercritical_gas
393.15,120.0,190000.0,1.9,1.683068,0.594153,520.203964,3.978807,407.314863,1014.084541,725.699269,supercritical_gas
393.15,120.0,200000.0,2.0,1.77162,0.564455,520.192055,3.964048,407.30104,1014.167957,725.712463,supercritical_gas
393.15,120.0,210000.0,2.1,1.86017,0.537585,520.18015,3.950008,407.287218,1014.251362,725.725656,supercritical_gas
393.15,120.0,220000.0,2.2,1.948716,0.513158,520.16825,3.936619,407.273397,1014.334755,725.738847,supercritical_gas
393.15,120.0,230000.0,2.3,2.037259,0.490856,520.156354,3.923824,407.259577,1014.418137,725.752037,supercritical_gas
393.15,120.0,240000.0,2.4,2.125799,0.470411,520.144463,3.911572,407.245758,1014.501508,725.765226,supercritical_gas
393.15,120.0,250000.0,2.5,2.214337,0.451603,520.132576,3.899819,407.23194,1014.584867,725.778414,supercritical_gas
393.15,120.0,260000.0,2.6,2.302871,0.434241,520.120693,3.888526,407.218123,1014.668214,725.7916,supercritical_gas
393.15,120.0,270000.0,2.7,2.391401,0.418165,520.108815,3.877658,407.204307,1014.751551,725.804785,supercritical_gas
393.15,120.0,280000.0,2.8,2.479929,0.403237,520.09694,3.867183,407.190491,1014.834876,725.817968,supercritical_gas
393.15,120.0,290000.0,2.9,2.568454,0.389339,520.085071,3.857076,407.176677,1014.918189,725.831151,supercritical_gas
393.15,120.0,300000.0,3.0,2.656975,0.376368,520.073205,3.847309,407.162864,1015.001491,725.844332,supercritical_gas
393.15,120.0,310000.0,3.1,2.745494,0.364233,520.061344,3.837862,407.149052,1015.084782,725.857511,supercritical_gas
393.15,120.0,320000.0,3.2,2.834009,0.352857,520.049487,3.828713,407.135241,1015.168061,725.87069,supercritical_gas
393.15,120.0,330000.0,3.3,2.922521,0.34217,520.037635,3.819845,407.121431,1015.251329,725.883866,supercritical_gas
393.15,120.0,340000.0,3.4,3.01103,0.332112,520.025786,3.811241,407.107622,1015.334586,725.897042,supercritical_gas
393.15,120.0,350000.0,3.5,3.099536,0.322629,520.013943,3.802885,407.093815,1015.417831,725.910216,supercritical_gas
393.15,120.0,360000.0,3.6,3.188039,0.313672,520.002103,3.794764,407.080008,1015.501065,725.923389,supercritical_gas
393.15,120.0,370000.0,3.7,3.276538,0.3052,519.990268,3.786864,407.066202,1015.584287,725.936561,supercritical_gas
393.15,120.0,380000.0,3.8,3.365034,0.297174,519.978437,3.779174,407.052397,1015.667499,725.949731,supercritical_gas
393.15,120.0,390000.0,3.9,3.453527,0.289559,519.96661,3.771683,407.038593,1015.750698,725.9629,supercritical_gas
393.15,120.0,400000.0,4.0,3.542017,0.282325,519.954787,3.76438,407.02479,1015.833887,725.976068,supercritical_gas
393.15,120.0,410000.0,4.1,3.630504,0.275444,519.942969,3.757258,407.010988,1015.917064,725.989234,supercritical_gas
393.15,120.0,420000.0,4.2,3.718987,0.26889,519.931156,3.750305,406.997188,1016.00023,726.002399,supercritical_gas
393.15,120.0,430000.0,4.3,3.807468,0.262642,519.919346,3.743516,406.983388,1016.083384,726.015563,supercritical_gas
393.15,120.0,440000.0,4.4,3.895945,0.256677,519.907541,3.736882,406.969589,1016.166527,726.028725,supercritical_gas
393.15,120.0,450000.0,4.5,3.984418,0.250978,519.89574,3.730396,406.955791,1016.249659,726.041886,supercritical_gas
