T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
1473.15,1200.0,10000.0,0.1,0.023648,42.28762,1729.823454,6.2736,1306.947254,1208.242893,921.191934,supercritical_gas
1473.15,1200.0,20000.0,0.2,0.047294,21.144299,1729.831884,6.074632,1306.945904,1208.246406,921.193615,supercritical_gas
1473.15,1200.0,30000.0,0.3,0.070939,14.096525,1729.840315,5.958243,1306.944554,1208.249919,921.195296,supercritical_gas
1473.15,1200.0,40000.0,0.4,0.094584,10.572639,1729.848746,5.875663,1306.943204,1208.253431,921.196977,supercritical_gas
1473.15,1200.0,50000.0,0.5,0.118227,8.458306,1729.857177,5.811609,1306.941855,1208.256943,921.198658,supercritical_gas
1473.15,1200.0,60000.0,0.6,0.141869,7.048752,1729.865609,5.759273,1306.940505,1208.260454,921.200338,supercritical_gas
1473.15,1200.0,70000.0,0.7,0.16551,6.041927,1729.874041,5.715023,1306.939156,1208.263964,921.202019,supercritical_gas
1473.15,1200.0,80000.0,0.8,0.18915,5.286808,1729.882473,5.676692,1306.937807,1208.267474,921.203699,supercritical_gas
1473.15,1200.0,90000.0,0.9,0.212789,4.699494,1729.890906,5.642881,1306.936457,1208.270984,921.20538,supercritical_gas
1473.15,1200.0,100000.0,1.0,0.236427,4.229642,1729.899339,5.612637,1306.935108,1208.274493,921.20706,supercritical_gas
1473.15,1200.0,110000.0,1.1,0.260063,3.845218,1729.907773,5.585277,1306.933759,1208.278001,921.20874,supercritical_gas
1473.15,1200.0,120000.0,1.2,0.283699,3.524865,1729.916207,5.5603,1306.93241,1208.281509,921.210421,supercritical_gas
1473.15,1200.0,130000.0,1.3,0.307333,3.253797,1729.924641,5.537323,1306.931061,1208.285017,921.212101,supercritical_gas
1473.15,1200.0,140000.0,1.4,0.330967,3.021453,1729.933076,5.516049,1306.929713,1208.288524,921.213781,supercritical_gas
1473.15,1200.0,150000.0,1.5,0.354599,2.820088,1729.941511,5.496244,1306.928364,1208.29203,921.215461,supercritical_gas
1473.15,1200.0,160000.0,1.6,0.37823,2.643893,1729.949947,5.477717,1306.927015,1208.295536,921.21714,supercritical_gas
1473.15,1200.0,170000.0,1.7,0.40186,2.488428,1729.958382,5.460314,1306.925667,1208.299042,921.21882,supercritical_gas
1473.15,1200.0,180000.0,1.8,0.425489,2.350236,1729.966819,5.443906,1306.924318,1208.302547,921.2205,supercritical_gas
1473.15,1200.0,190000.0,1.9,0.449117,2.226591,1729.975255,5.428385,1306.92297,1208.306052,921.222179,supercritical_gas
1473.15,1200.0,200000.0,2.0,0.472744,2.11531,1729.983693,5.41366,1306.921621,1208.309556,921.223859,supercritical_gas
1473.15,1200.0,210000.0,2.1,0.49637,2.014628,1729.99213,5.399654,1306.920273,1208.313059,921.225538,supercritical_gas
1473.15,1200.0,220000.0,2.2,0.519994,1.923098,1730.000568,5.3863,1306.918925,1208.316562,921.227218,supercritical_gas
1473.15,1200.0,230000.0,2.3,0.543618,1.839528,1730.009006,5.373539,1306.917577,1208.320065,921.228897,supercritical_gas
1473.15,1200.0,240000.0,2.4,0.56724,1.762922,1730.017445,5.361322,1306.916229,1208.323567,921.230576,supercritical_gas
