T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
673.15,400.0,10000.0,0.1,0.051751,19.323418,810.933147,5.381261,617.698963,1068.29091,781.222879,supercritical_gas
673.15,400.0,20000.0,0.2,0.103498,9.662062,810.93385,5.182284,617.6926,1068.31502,781.228091,supercritical_gas
673.15,400.0,30000.0,0.3,0.155241,6.441611,810.934555,5.065886,617.686239,1068.339124,781.233301,supercritical_gas
673.15,400.0,40000.0,0.4,0.20698,4.831385,810.935261,4.983298,617.679877,1068.363223,781.238511,supercritical_gas
673.15,400.0,50000.0,0.5,0.258716,3.865249,810.93597,4.919235,617.673517,1068.387317,781.243721,supercritical_gas
673.15,400.0,60000.0,0.6,0.310447,3.221159,810.93668,4.86689,617.667157,1068.411406,781.24893,supercritical_gas
673.15,400.0,70000.0,0.7,0.362175,2.761094,810.937393,4.822632,617.660797,1068.435489,781.254138,supercritical_gas
673.15,400.0,80000.0,0.8,0.413899,2.416046,810.938107,4.784293,617.654439,1068.459567,781.259346,supercritical_gas
673.15,400.0,90000.0,0.9,0.46562,2.147675,810.938823,4.750474,617.64808,1068.483639,781.264554,supercritical_gas
673.15,400.0,100000.0,1.0,0.517336,1.932978,810.939541,4.720221,617.641723,1068.507707,781.269761,supercritical_gas
673.15,400.0,110000.0,1.1,0.569049,1.757317,810.940261,4.692853,617.635366,1068.531769,781.274967,supercritical_gas
673.15,400.0,120000.0,1.2,0.620758,1.610933,810.940982,4.667867,617.629009,1068.555825,781.280173,supercritical_gas
673.15,400.0,130000.0,1.3,0.672463,1.48707,810.941706,4.644881,617.622654,1068.579877,781.285379,supercritical_gas
673.15,400.0,140000.0,1.4,0.724165,1.380901,810.942431,4.623599,617.616298,1068.603923,781.290584,supercritical_gas
673.15,400.0,150000.0,1.5,0.775863,1.288888,810.943158,4.603785,617.609944,1068.627964,781.295788,supercritical_gas
673.15,400.0,160000.0,1.6,0.827556,1.208377,810.943887,4.58525,617.60359,1068.651999,781.300992,supercritical_gas
673.15,400.0,170000.0,1.7,0.879246,1.137338,810.944618,4.567838,617.597236,1068.67603,781.306195,supercritical_gas
673.15,400.0,180000.0,1.8,0.930933,1.074191,810.945351,4.551422,617.590884,1068.700055,781.311398,supercritical_gas
673.15,400.0,190000.0,1.9,0.982615,1.017692,810.946086,4.535892,617.584531,1068.724074,781.316601,supercritical_gas
673.15,400.0,200000.0,2.0,1.034294,0.966843,810.946822,4.521159,617.57818,1068.748089,781.321803,supercritical_gas
673.15,400.0,210000.0,2.1,1.085969,0.920837,810.94756,4.507145,617.571829,1068.772098,781.327004,supercritical_gas
673.15,400.0,220000.0,2.2,1.13764,0.879013,810.948301,4.493782,617.565478,1068.796102,781.332205,supercritical_gas
673.15,400.0,230000.0,2.3,1.189307,0.840826,810.949043,4.481012,617.559129,1068.8201,781.337406,supercritical_gas
673.15,400.0,240000.0,2.4,1.240971,0.805821,810.949786,4.468786,617.552779,1068.844094,781.342606,supercritical_gas
673.15,400.0,250000.0,2.5,1.29263,0.773616,810.950532,4.457059,617.546431,1068.868082,781.347805,supercritical_gas
673.15,400.0,260000.0,2.6,1.344286,0.743889,810.95128,4.445791,617.540083,1068.892065,781.353004,supercritical_gas
673.15,400.0,270000.0,2.7,1.395938,0.716364,810.952029,4.434949,617.533735,1068.916043,781.358203,supercritical_gas
673.15,400.0,280000.0,2.8,1.447587,0.690805,810.95278,4.4245,617.527389,1068.940015,781.363401,supercritical_gas
673.15,400.0,290000.0,2.9,1.499231,0.667009,810.953533,4.414417,617.521042,1068.963982,781.368598,supercritical_gas
673.15,400.0,300000.0,3.0,1.550872,0.644799,810.954288,4.404677,617.514697,1068.987944,781.373795,supercritical_gas
673.15,400.0,310000.0,3.1,1.602509,0.624022,810.955045,4.395255,617.508352,1069.011901,781.378991,supercritical_gas
673.15,400.0,320000.0,3.2,1.654142,0.604543,810.955803,4.386132,617.502007,1069.035852,781.384187,supercritical_gas
673.15,400.0,330000.0,3.3,1.705771,0.586245,810.956564,4.37729,617.495664,1069.059799,781.389383,supercritical_gas
673.15,400.0,340000.0,3.4,1.757397,0.569024,810.957326,4.368711,617.48932,1069.08374,781.394578,supercritical_gas
673.15,400.0,350000.0,3.5,1.809018,0.552786,810.95809,4.360381,617.482978,1069.107675,781.399772,supercritical_gas
673.15,400.0,360000.0,3.6,1.860636,0.537451,810.958856,4.352285,617.476636,1069.131606,781.404966,supercritical_gas
673.15,400.0,370000.0,3.7,1.91225,0.522944,810.959623,4.344411,617.470294,1069.155531,781.41016,supercritical_gas
673.15,400.0,380000.0,3.8,1.96386,0.509201,810.960393,4.336746,617.463953,1069.179452,781.415353,supercritical_gas
673.15,400.0,390000.0,3.9,2.015467,0.496163,810.961164,4.329281,617.457613,1069.203367,781.420545,supercritical_gas
673.15,400.0,400000.0,4.0,2.06707,0.483777,810.961938,4.322004,617.451274,1069.227277,781.425737,supercritical_gas
673.15,400.0,410000.0,4.1,2.118668,0.471995,810.962713,4.314907,617.444935,1069.251181,781.430928,supercritical_gas
673.15,400.0,420000.0,4.2,2.170263,0.460774,810.963489,4.30798,617.438596,1069.275081,781.436119,supercritical_gas
673.15,400.0,430000.0,4.3,2.221855,0.450074,810.964268,4.301216,617.432258,1069.298975,781.44131,supercritical_gas
673.15,400.0,440000.0,4.4,2.273442,0.439862,810.965049,4.294608,617.425921,1069.322864,781.4465,supercritical_gas
673.15,400.0,450000.0,4.5,2.325026,0.430103,810.965831,4.288147,617.419584,1069.346748,781.451689,supercritical_gas
673.15,400.0,460000.0,4.6,2.376606,0.420768,810.966615,4.281829,617.413248,1069.370626,781.456878,supercritical_gas
673.15,400.0,470000.0,4.7,2.428182,0.411831,810.967401,4.275646,617.406913,1069.3945,781.462066,supercritical_gas
673.15,400.0,480000.0,4.8,2.479754,0.403266,810.968189,4.269594,617.400578,1069.418368,781.467254,supercritical_gas
673.15,400.0,490000.0,4.9,2.531322,0.39505,810.968978,4.263666,617.394244,1069.442232,781.472442,supercritical_gas
673.15,400.0,500000.0,5.0,2.582887,0.387164,810.96977,4.257857,617.38791,1069.46609,781.477629,supercritical_gas
673.15,400.0,510000.0,5.1,2.634447,0.379586,810.970563,4.252163,617.381577,1069.489942,781.482815,supercritical_gas
673.15,400.0,520000.0,5.2,2.686004,0.3723,810.971358,4.24658,617.375245,1069.51379,781.488001,supercritical_gas
673.15,400.0,530000.0,5.3,2.737557,0.365289,810.972155,4.241103,617.368913,1069.537633,781.493186,supercritical_gas
673.15,400.0,540000.0,5.4,2.789107,0.358538,810.972953,4.235728,617.362581,1069.56147,781.498371,supercritical_gas
673.15,400.0,550000.0,5.5,2.840652,0.352032,810.973754,4.230452,617.356251,1069.585302,781.503556,supercritical_gas
673.15,400.0,560000.0,5.6,2.892194,0.345758,810.974556,4.22527,617.349921,1069.60913,781.50874,supercritical_gas
673.15,400.0,570000.0,5.7,2.943732,0.339705,810.97536,4.22018,617.343591,1069.632952,781.513923,supercritical_gas
673.15,400.0,580000.0,5.8,2.995266,0.33386,810.976166,4.215178,617.337262,1069.656768,781.519106,supercritical_gas
673.15,400.0,590000.0,5.9,3.046796,0.328214,810.976973,4.210262,617.330934,1069.68058,781.524288,supercritical_gas
673.15,400.0,600000.0,6.0,3.098323,0.322755,810.977783,4.205428,617.324606,1069.704387,781.52947,supercritical_gas
673.15,400.0,610000.0,6.1,3.149845,0.317476,810.978594,4.200674,617.318279,1069.728188,781.534652,supercritical_gas
673.15,400.0,620000.0,6.2,3.201364,0.312367,810.979407,4.195997,617.311953,1069.751984,781.539833,supercritical_gas
673.15,400.0,630000.0,6.3,3.252879,0.30742,810.980222,4.191395,617.305627,1069.775776,781.545013,supercritical_gas
