T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
233.15,-40.0,10000.0,0.1,0.149439,6.69168,359.401741,4.299012,292.484942,1003.037492,715.745349,supercritical_gas
233.15,-40.0,20000.0,0.2,0.298917,3.345405,359.364713,4.099923,292.456615,1003.329118,715.793787,supercritical_gas
233.15,-40.0,30000.0,0.3,0.448434,2.22998,359.327685,3.983413,292.428282,1003.620922,715.842233,supercritical_gas
233.15,-40.0,40000.0,0.4,0.59799,1.672268,359.290656,3.900712,292.399944,1003.912903,715.890685,supercritical_gas
233.15,-40.0,50000.0,0.5,0.747585,1.337641,359.253628,3.836538,292.371601,1004.205062,715.939144,supercritical_gas
233.15,-40.0,60000.0,0.6,0.897218,1.114556,359.216599,3.784081,292.343252,1004.497399,715.98761,supercritical_gas
233.15,-40.0,70000.0,0.7,1.046891,0.95521,359.179571,3.739711,292.314899,1004.789914,716.036083,supercritical_gas
233.15,-40.0,80000.0,0.8,1.196602,0.8357,359.142542,3.701259,292.28654,1005.082606,716.084563,supercritical_gas
233.15,-40.0,90000.0,0.9,1.346351,0.742748,359.105513,3.667328,292.258176,1005.375477,716.13305,supercritical_gas
233.15,-40.0,100000.0,1.0,1.49614,0.668387,359.068484,3.636963,292.229807,1005.668526,716.181543,supercritical_gas
233.15,-40.0,110000.0,1.1,1.645967,0.607546,359.031454,3.609482,292.201432,1005.961752,716.230043,supercritical_gas
233.15,-40.0,120000.0,1.2,1.795833,0.556845,358.994425,3.584384,292.173053,1006.255157,716.27855,supercritical_gas
233.15,-40.0,130000.0,1.3,1.945737,0.513944,358.957395,3.561287,292.144668,1006.548739,716.327063,supercritical_gas
233.15,-40.0,140000.0,1.4,2.09568,0.477172,358.920365,3.539892,292.116278,1006.8425,716.375583,supercritical_gas
233.15,-40.0,150000.0,1.5,2.245662,0.445303,358.883335,3.519966,292.087883,1007.136438,716.424109,supercritical_gas
233.15,-40.0,160000.0,1.6,2.395682,0.417418,358.846305,3.501319,292.059483,1007.430555,716.472642,supercritical_gas
233.15,-40.0,170000.0,1.7,2.545741,0.392813,358.809275,3.483795,292.031077,1007.72485,716.521182,supercritical_gas
233.15,-40.0,180000.0,1.8,2.695839,0.370942,358.772245,3.467266,292.002667,1008.019323,716.569728,supercritical_gas
233.15,-40.0,190000.0,1.9,2.845975,0.351373,358.735214,3.451624,291.974251,1008.313974,716.61828,supercritical_gas
233.15,-40.0,200000.0,2.0,2.996149,0.333762,358.698183,3.436779,291.94583,1008.608803,716.666839,supercritical_gas
233.15,-40.0,210000.0,2.1,3.146362,0.317827,358.661152,3.422652,291.917404,1008.90381,716.715404,supercritical_gas
233.15,-40.0,220000.0,2.2,3.296614,0.303342,358.624121,3.409177,291.888973,1009.198996,716.763975,supercritical_gas
233.15,-40.0,230000.0,2.3,3.446904,0.290115,358.58709,3.396295,291.860536,1009.494359,716.812553,supercritical_gas
233.15,-40.0,240000.0,2.4,3.597232,0.277992,358.550059,3.383957,291.832095,1009.789901,716.861136,supercritical_gas
