T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
250.0,-23.15,10000.0,0.1,0.139362,7.175546,376.304957,4.369011,304.549497,1003.299358,716.044571,supercritical_gas
250.0,-23.15,60000.0,0.6,0.83657,1.195357,376.142364,3.854174,304.420937,1004.526064,716.241443,supercritical_gas
250.0,-23.15,110000.0,1.1,1.534437,0.651705,375.979826,3.679669,304.2923,1005.755399,716.438391,supercritical_gas
250.0,-23.15,160000.0,1.6,2.23296,0.447836,375.817343,3.571599,304.163586,1006.987359,716.635412,supercritical_gas
250.0,-23.15,210000.0,2.1,2.932137,0.341048,375.654914,3.493027,304.034797,1008.221942,716.832501,supercritical_gas
250.0,-23.15,260000.0,2.6,3.631964,0.275333,375.49254,3.431206,303.905932,1009.459143,717.029657,supercritical_gas
250.0,-23.15,310000.0,3.1,4.332439,0.230817,375.330219,3.380203,303.776991,1010.69896,717.226876,supercritical_gas
250.0,-23.15,360000.0,3.6,5.033559,0.198667,375.167953,3.336765,303.647976,1011.941389,717.424154,supercritical_gas
250.0,-23.15,410000.0,4.1,5.73532,0.174358,375.005741,3.298919,303.518886,1013.186425,717.621488,supercritical_gas
250.0,-23.15,460000.0,4.6,6.437721,0.155334,374.843583,3.265374,303.389722,1014.434065,717.818874,supercritical_gas
250.0,-23.15,510000.0,5.1,7.140757,0.140041,374.68148,3.235241,303.260485,1015.684303,718.016311,supercritical_gas
250.0,-23.15,560000.0,5.6,7.844428,0.127479,374.51943,3.20788,303.131175,1016.937135,718.213793,supercritical_gas
250.0,-23.15,610000.0,6.1,8.548728,0.116976,374.357435,3.182816,303.001792,1018.192555,718.411318,supercritical_gas
250.0,-23.15,660000.0,6.6,9.253657,0.108065,374.195494,3.159688,302.872337,1019.450559,718.608883,supercritical_gas
250.0,-23.15,710000.0,7.1,9.95921,0.10041,374.033608,3.138211,302.74281,1020.711141,718.806484,supercritical_gas
250.0,-23.15,760000.0,7.6,10.665385,0.093761,373.871775,3.118162,302.613212,1021.974294,719.004118,supercritical_gas
250.0,-23.15,810000.0,8.1,11.372179,0.087934,373.709997,3.099358,302.483544,1023.240012,719.201782,supercritical_gas
250.0,-23.15,860000.0,8.6,12.07959,0.082784,373.548274,3.081649,302.353804,1024.50829,719.399472,supercritical_gas
250.0,-23.15,910000.0,9.1,12.787614,0.078201,373.386606,3.064913,302.223995,1025.779119,719.597184,supercritical_gas
250.0,-23.15,960000.0,9.6,13.496249,0.074095,373.224992,3.049044,302.094116,1027.052494,719.794917,supercritical_gas
250.0,-23.15,1010000.0,10.1,14.205492,0.070395,373.063433,3.033955,301.964169,1028.328407,719.992665,supercritical_gas
250.0,-23.15,1060000.0,10.6,14.915339,0.067045,372.901929,3.019571,301.834152,1029.606849,720.190427,supercritical_gas
250.0,-23.15,1110000.0,11.1,15.625789,0.063997,372.740481,3.005825,301.704068,1030.887814,720.388198,supercritical_gas
250.0,-23.15,1160000.0,11.6,16.336838,0.061211,372.579088,2.992663,301.573916,1032.171292,720.585975,supercritical_gas
250.0,-23.15,1210000.0,12.1,17.048484,0.058656,372.417751,2.980035,301.443697,1033.457275,720.783755,supercritical_gas
250.0,-23.15,1260000.0,12.6,17.760723,0.056304,372.25647,2.967897,301.313411,1034.745755,720.981535,supercritical_gas
250.0,-23.15,1310000.0,13.1,18.473553,0.054131,372.095244,2.956211,301.183059,1036.036722,721.179311,supercritical_gas
250.0,-23.15,1360000.0,13.6,19.186971,0.052119,371.934075,2.944944,301.052641,1037.330166,721.37708,supercritical_gas
250.0,-23.15,1410000.0,14.1,19.900973,0.050249,371.772963,2.934065,300.922157,1038.626077,721.574839,supercritical_gas
250.0,-23.15,1460000.0,14.6,20.615558,0.048507,371.611908,2.923547,300.791609,1039.924446,721.772583,supercritical_gas
250.0,-23.15,1510000.0,15.1,21.330723,0.046881,371.45091,2.913366,300.660997,1041.225262,721.970311,supercritical_gas
250.0,-23.15,1560000.0,15.6,22.046464,0.045359,371.289969,2.9035,300.530321,1042.528514,722.168018,supercritical_gas
250.0,-23.15,1610000.0,16.1,22.762778,0.043931,371.129086,2.893929,300.399582,1043.834191,722.365701,supercritical_gas
250.0,-23.15,1660000.0,16.6,23.479663,0.04259,370.968262,2.884635,300.268779,1045.142281,722.563357,supercritical_gas
250.0,-23.15,1710000.0,17.1,24.197115,0.041327,370.807496,2.875601,300.137915,1046.452773,722.760982,supercritical_gas
250.0,-23.15,1760000.0,17.6,24.915133,0.040136,370.646788,2.866813,300.006988,1047.765653,722.958574,supercritical_gas
250.0,-23.15,1810000.0,18.1,25.633712,0.039011,370.48614,2.858257,299.876,1049.080911,723.156128,supercritical_gas
250.0,-23.15,1860000.0,18.6,26.35285,0.037947,370.325552,2.84992,299.744952,1050.398532,723.353641,supercritical_gas
250.0,-23.15,1910000.0,19.1,27.072545,0.036938,370.165024,2.84179,299.613843,1051.718503,723.551111,supercritical_gas
