T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
473.15,200.0,10000.0,0.1,0.073626,13.582141,601.869843,5.013184,466.048437,1024.467994,737.373657,supercritical_gas
473.15,200.0,20000.0,0.2,0.147248,6.791276,601.863261,4.814194,466.037742,1024.522512,737.382975,supercritical_gas
473.15,200.0,30000.0,0.3,0.220865,4.527655,601.856683,4.697783,466.027047,1024.57702,737.392293,supercritical_gas
473.15,200.0,40000.0,0.4,0.294478,3.395844,601.850109,4.615182,466.016354,1024.631516,737.401609,supercritical_gas
473.15,200.0,50000.0,0.5,0.368086,2.716758,601.843538,4.551106,466.005662,1024.686002,737.410925,supercritical_gas
473.15,200.0,60000.0,0.6,0.44169,2.264033,601.83697,4.498748,465.99497,1024.740476,737.420239,supercritical_gas
473.15,200.0,70000.0,0.7,0.515289,1.940659,601.830406,4.454477,465.98428,1024.79494,737.429552,supercritical_gas
473.15,200.0,80000.0,0.8,0.588884,1.698128,601.823845,4.416124,465.973591,1024.849392,737.438865,supercritical_gas
473.15,200.0,90000.0,0.9,0.662474,1.509493,601.817288,4.382292,465.962902,1024.903834,737.448176,supercritical_gas
473.15,200.0,100000.0,1.0,0.73606,1.358585,601.810734,4.352026,465.952215,1024.958265,737.457487,supercritical_gas
473.15,200.0,110000.0,1.1,0.809641,1.235115,601.804184,4.324645,465.941529,1025.012684,737.466796,supercritical_gas
473.15,200.0,120000.0,1.2,0.883218,1.132223,601.797637,4.299645,465.930843,1025.067093,737.476105,supercritical_gas
473.15,200.0,130000.0,1.3,0.95679,1.045161,601.791094,4.276647,465.920159,1025.121491,737.485412,supercritical_gas
473.15,200.0,140000.0,1.4,1.030358,0.970536,601.784554,4.255352,465.909475,1025.175878,737.494719,supercritical_gas
473.15,200.0,150000.0,1.5,1.103922,0.905861,601.778017,4.235525,465.898793,1025.230254,737.504024,supercritical_gas
473.15,200.0,160000.0,1.6,1.17748,0.849271,601.771484,4.216976,465.888111,1025.284619,737.513329,supercritical_gas
473.15,200.0,170000.0,1.7,1.251035,0.799338,601.764954,4.199552,465.877431,1025.338973,737.522632,supercritical_gas
473.15,200.0,180000.0,1.8,1.324584,0.754954,601.758428,4.183122,465.866752,1025.393316,737.531935,supercritical_gas
473.15,200.0,190000.0,1.9,1.39813,0.715241,601.751905,4.167579,465.856073,1025.447649,737.541236,supercritical_gas
473.15,200.0,200000.0,2.0,1.47167,0.6795,601.745386,4.152833,465.845396,1025.50197,737.550536,supercritical_gas
473.15,200.0,210000.0,2.1,1.545207,0.647163,601.738869,4.138805,465.834719,1025.556281,737.559836,supercritical_gas
473.15,200.0,220000.0,2.2,1.618738,0.617765,601.732357,4.125429,465.824044,1025.610581,737.569134,supercritical_gas
473.15,200.0,230000.0,2.3,1.692266,0.590924,601.725848,4.112647,465.813369,1025.664869,737.578432,supercritical_gas
473.15,200.0,240000.0,2.4,1.765788,0.566319,601.719342,4.100408,465.802696,1025.719147,737.587728,supercritical_gas
473.15,200.0,250000.0,2.5,1.839306,0.543683,601.712839,4.088667,465.792023,1025.773415,737.597024,supercritical_gas
473.15,200.0,260000.0,2.6,1.91282,0.522788,601.70634,4.077387,465.781351,1025.827671,737.606318,supercritical_gas
473.15,200.0,270000.0,2.7,1.986329,0.503441,601.699845,4.066531,465.770681,1025.881916,737.615611,supercritical_gas
473.15,200.0,280000.0,2.8,2.059833,0.485476,601.693353,4.056069,465.760011,1025.936151,737.624904,supercritical_gas
473.15,200.0,290000.0,2.9,2.133333,0.46875,601.686864,4.045974,465.749343,1025.990375,737.634195,supercritical_gas
473.15,200.0,300000.0,3.0,2.206828,0.453139,601.680378,4.03622,465.738675,1026.044588,737.643485,supercritical_gas
473.15,200.0,310000.0,3.1,2.280319,0.438535,601.673896,4.026785,465.728008,1026.09879,737.652775,supercritical_gas
473.15,200.0,320000.0,3.2,2.353805,0.424844,601.667418,4.017649,465.717343,1026.152981,737.662063,supercritical_gas
473.15,200.0,330000.0,3.3,2.427287,0.411983,601.660943,4.008794,465.706678,1026.207161,737.67135,supercritical_gas
473.15,200.0,340000.0,3.4,2.500764,0.399878,601.654471,4.000202,465.696015,1026.261331,737.680637,supercritical_gas
473.15,200.0,350000.0,3.5,2.574236,0.388465,601.648002,3.991859,465.685352,1026.31549,737.689922,supercritical_gas
473.15,200.0,360000.0,3.6,2.647704,0.377686,601.641537,3.98375,465.67469,1026.369638,737.699206,supercritical_gas
473.15,200.0,370000.0,3.7,2.721168,0.367489,601.635076,3.975863,465.66403,1026.423775,737.70849,supercritical_gas
473.15,200.0,380000.0,3.8,2.794626,0.35783,601.628617,3.968185,465.65337,1026.477902,737.717772,supercritical_gas
473.15,200.0,390000.0,3.9,2.86808,0.348665,601.622162,3.960706,465.642711,1026.532018,737.727053,supercritical_gas
473.15,200.0,400000.0,4.0,2.94153,0.339959,601.615711,3.953416,465.632053,1026.586123,737.736333,supercritical_gas
473.15,200.0,410000.0,4.1,3.014975,0.331678,601.609263,3.946306,465.621397,1026.640217,737.745613,supercritical_gas
473.15,200.0,420000.0,4.2,3.088415,0.323791,601.602818,3.939366,465.610741,1026.694301,737.754891,supercritical_gas
473.15,200.0,430000.0,4.3,3.161851,0.31627,601.596377,3.93259,465.600086,1026.748373,737.764168,supercritical_gas
473.15,200.0,440000.0,4.4,3.235282,0.309092,601.589939,3.925968,465.589432,1026.802435,737.773444,supercritical_gas
473.15,200.0,450000.0,4.5,3.308709,0.302233,601.583504,3.919495,465.57878,1026.856487,737.78272,supercritical_gas
473.15,200.0,460000.0,4.6,3.38213,0.295672,601.577073,3.913164,465.568128,1026.910527,737.791994,supercritical_gas
473.15,200.0,470000.0,4.7,3.455548,0.28939,601.570645,3.906968,465.557477,1026.964557,737.801267,supercritical_gas
473.15,200.0,480000.0,4.8,3.52896,0.28337,601.56422,3.900902,465.546827,1027.018576,737.810539,supercritical_gas
473.15,200.0,490000.0,4.9,3.602368,0.277595,601.557799,3.894961,465.536178,1027.072585,737.81981,supercritical_gas
473.15,200.0,500000.0,5.0,3.675772,0.272052,601.551381,3.889139,465.525531,1027.126583,737.82908,supercritical_gas
473.15,200.0,510000.0,5.1,3.749171,0.266726,601.544967,3.883433,465.514884,1027.18057,737.838349,supercritical_gas
