T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
1000.0,726.85,10000.0,0.1,0.034836,28.705804,1172.465697,5.818091,885.407652,1140.914239,853.858614,supercritical_gas
1000.0,726.85,60000.0,0.6,0.208984,4.785044,1172.49405,5.303752,885.391408,1140.961205,853.87311,supercritical_gas
1000.0,726.85,110000.0,1.1,0.383079,2.61043,1172.522425,5.129745,885.375171,1141.008127,853.8876,supercritical_gas
1000.0,726.85,160000.0,1.6,0.557119,1.794949,1172.550821,5.022173,885.358939,1141.055007,853.902086,supercritical_gas
1000.0,726.85,210000.0,2.1,0.731105,1.367793,1172.579238,4.944099,885.342714,1141.101844,853.916566,supercritical_gas
1000.0,726.85,260000.0,2.6,0.905037,1.104928,1172.607676,4.882776,885.326496,1141.148638,853.931041,supercritical_gas
1000.0,726.85,310000.0,3.1,1.078914,0.926858,1172.636134,4.832271,885.310283,1141.195389,853.945511,supercritical_gas
1000.0,726.85,360000.0,3.6,1.252738,0.798251,1172.664614,4.789332,885.294077,1141.242098,853.959976,supercritical_gas
1000.0,726.85,410000.0,4.1,1.426508,0.701013,1172.693114,4.751984,885.277877,1141.288765,853.974435,supercritical_gas
1000.0,726.85,460000.0,4.6,1.600223,0.624913,1172.721634,4.718937,885.261683,1141.335389,853.98889,supercritical_gas
1000.0,726.85,510000.0,5.1,1.773884,0.563735,1172.750175,4.689302,885.245495,1141.381972,854.003339,supercritical_gas
1000.0,726.85,560000.0,5.6,1.947491,0.513481,1172.778737,4.662439,885.229314,1141.428512,854.017783,supercritical_gas
1000.0,726.85,610000.0,6.1,2.121044,0.471466,1172.807319,4.637874,885.213138,1141.475011,854.032221,supercritical_gas
1000.0,726.85,660000.0,6.6,2.294543,0.435817,1172.835922,4.615244,885.196969,1141.521468,854.046655,supercritical_gas
