T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
278.15,5.0,10000.0,0.1,0.125253,7.983844,404.557319,4.476098,324.718876,1004.042783,716.83404,supercritical_gas
278.15,5.0,20000.0,0.2,0.250519,3.991709,404.530855,4.277051,324.696679,1004.231746,716.863345,supercritical_gas
278.15,5.0,30000.0,0.3,0.375799,2.660997,404.504394,4.160582,324.67448,1004.420749,716.892651,supercritical_gas
278.15,5.0,40000.0,0.4,0.501092,1.995641,404.477938,4.077924,324.652281,1004.609793,716.921957,supercritical_gas
278.15,5.0,50000.0,0.5,0.626398,1.596428,404.451487,4.013791,324.630081,1004.798877,716.951263,supercritical_gas
278.15,5.0,60000.0,0.6,0.751718,1.330286,404.425039,3.961376,324.607879,1004.988002,716.980569,supercritical_gas
278.15,5.0,70000.0,0.7,0.877051,1.140185,404.398595,3.917047,324.585677,1005.177168,717.009875,supercritical_gas
278.15,5.0,80000.0,0.8,1.002397,0.997609,404.372156,3.878637,324.563473,1005.366374,717.039182,supercritical_gas
278.15,5.0,90000.0,0.9,1.127757,0.886716,404.34572,3.844748,324.541269,1005.555621,717.068488,supercritical_gas
278.15,5.0,100000.0,1.0,1.253129,0.798002,404.319289,3.814425,324.519063,1005.744909,717.097795,supercritical_gas
278.15,5.0,110000.0,1.1,1.378515,0.725418,404.292862,3.786986,324.496857,1005.934236,717.127102,supercritical_gas
278.15,5.0,120000.0,1.2,1.503914,0.664932,404.266439,3.76193,324.47465,1006.123605,717.156408,supercritical_gas
278.15,5.0,130000.0,1.3,1.629326,0.613751,404.24002,3.738874,324.452441,1006.313013,717.185715,supercritical_gas
278.15,5.0,140000.0,1.4,1.754752,0.569881,404.213605,3.717522,324.430232,1006.502462,717.215022,supercritical_gas
278.15,5.0,150000.0,1.5,1.88019,0.531861,404.187194,3.697638,324.408022,1006.691951,717.244329,supercritical_gas
278.15,5.0,160000.0,1.6,2.005641,0.498594,404.160788,3.679032,324.38581,1006.881481,717.273635,supercritical_gas
278.15,5.0,170000.0,1.7,2.131106,0.46924,404.134385,3.66155,324.363598,1007.071051,717.302942,supercritical_gas
278.15,5.0,180000.0,1.8,2.256584,0.443148,404.107987,3.645063,324.341385,1007.260661,717.332249,supercritical_gas
278.15,5.0,190000.0,1.9,2.382074,0.419802,404.081592,3.629464,324.31917,1007.450311,717.361555,supercritical_gas
278.15,5.0,200000.0,2.0,2.507578,0.398791,404.055202,3.61466,324.296955,1007.640002,717.390862,supercritical_gas
278.15,5.0,210000.0,2.1,2.633094,0.379781,404.028816,3.600575,324.274739,1007.829733,717.420169,supercritical_gas
278.15,5.0,220000.0,2.2,2.758624,0.3625,404.002434,3.587142,324.252522,1008.019503,717.449475,supercritical_gas
278.15,5.0,230000.0,2.3,2.884166,0.346721,403.976056,3.574303,324.230304,1008.209314,717.478781,supercritical_gas
278.15,5.0,240000.0,2.4,3.009722,0.332257,403.949682,3.562006,324.208085,1008.399165,717.508087,supercritical_gas
278.15,5.0,250000.0,2.5,3.13529,0.31895,403.923312,3.550209,324.185865,1008.589056,717.537394,supercritical_gas
278.15,5.0,260000.0,2.6,3.260871,0.306667,403.896946,3.538871,324.163644,1008.778987,717.566699,supercritical_gas
278.15,5.0,270000.0,2.7,3.386465,0.295293,403.870585,3.527958,324.141422,1008.968958,717.596005,supercritical_gas
278.15,5.0,280000.0,2.8,3.512072,0.284732,403.844227,3.517439,324.119199,1009.158969,717.625311,supercritical_gas
278.15,5.0,290000.0,2.9,3.637691,0.2749,403.817873,3.507286,324.096975,1009.349019,717.654616,supercritical_gas
278.15,5.0,300000.0,3.0,3.763323,0.265723,403.791524,3.497475,324.07475,1009.53911,717.683921,supercritical_gas
278.15,5.0,310000.0,3.1,3.888968,0.257138,403.765179,3.487983,324.052524,1009.72924,717.713226,supercritical_gas
278.15,5.0,320000.0,3.2,4.014626,0.249089,403.738837,3.47879,324.030298,1009.919411,717.742531,supercritical_gas
278.15,5.0,330000.0,3.3,4.140297,0.241529,403.7125,3.469878,324.00807,1010.10962,717.771835,supercritical_gas
278.15,5.0,340000.0,3.4,4.26598,0.234413,403.686167,3.461229,323.985842,1010.29987,717.801139,supercritical_gas
278.15,5.0,350000.0,3.5,4.391676,0.227704,403.659838,3.452828,323.963612,1010.490159,717.830443,supercritical_gas
278.15,5.0,360000.0,3.6,4.517385,0.221367,403.633513,3.444662,323.941382,1010.680488,717.859747,supercritical_gas
278.15,5.0,370000.0,3.7,4.643106,0.215373,403.607192,3.436718,323.91915,1010.870857,717.88905,supercritical_gas
278.15,5.0,380000.0,3.8,4.768839,0.209695,403.580875,3.428983,323.896918,1011.061265,717.918353,supercritical_gas
278.15,5.0,390000.0,3.9,4.894586,0.204307,403.554563,3.421447,323.874685,1011.251713,717.947656,supercritical_gas
278.15,5.0,400000.0,4.0,5.020345,0.19919,403.528254,3.4141,323.852451,1011.4422,717.976958,supercritical_gas
278.15,5.0,410000.0,4.1,5.146116,0.194321,403.501949,3.406933,323.830216,1011.632727,718.00626,supercritical_gas
278.15,5.0,420000.0,4.2,5.2719,0.189685,403.475649,3.399936,323.80798,1011.823293,718.035562,supercritical_gas
