T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
1023.15,750.0,10000.0,0.1,0.034048,29.37033,1198.928218,5.844252,905.224913,1145.244254,858.189047,supercritical_gas
1023.15,750.0,20000.0,0.2,0.068094,14.685615,1198.934099,5.645281,905.221803,1145.253139,858.191853,supercritical_gas
1023.15,750.0,30000.0,0.3,0.102138,9.79071,1198.93998,5.52889,905.218693,1145.262022,858.194659,supercritical_gas
1023.15,750.0,40000.0,0.4,0.136179,7.343257,1198.945862,5.446308,905.215583,1145.270904,858.197465,supercritical_gas
1023.15,750.0,50000.0,0.5,0.170219,5.874785,1198.951745,5.382252,905.212473,1145.279784,858.200271,supercritical_gas
1023.15,750.0,60000.0,0.6,0.204257,4.895804,1198.957629,5.329914,905.209363,1145.288663,858.203076,supercritical_gas
1023.15,750.0,70000.0,0.7,0.238292,4.196532,1198.963514,5.285662,905.206254,1145.297539,858.205881,supercritical_gas
1023.15,750.0,80000.0,0.8,0.272325,3.672078,1198.969399,5.247329,905.203145,1145.306415,858.208686,supercritical_gas
1023.15,750.0,90000.0,0.9,0.306357,3.264169,1198.975286,5.213516,905.200036,1145.315288,858.211491,supercritical_gas
1023.15,750.0,100000.0,1.0,0.340386,2.937842,1198.981173,5.183269,905.196928,1145.32416,858.214296,supercritical_gas
1023.15,750.0,110000.0,1.1,0.374413,2.670848,1198.98706,5.155908,905.193819,1145.333031,858.2171,supercritical_gas
1023.15,750.0,120000.0,1.2,0.408438,2.448352,1198.992949,5.130928,905.190711,1145.3419,858.219904,supercritical_gas
1023.15,750.0,130000.0,1.3,0.442461,2.260086,1198.998839,5.107949,905.187603,1145.350767,858.222708,supercritical_gas
1023.15,750.0,140000.0,1.4,0.476482,2.098716,1199.004729,5.086673,905.184496,1145.359632,858.225512,supercritical_gas
1023.15,750.0,150000.0,1.5,0.510501,1.958862,1199.01062,5.066866,905.181388,1145.368496,858.228315,supercritical_gas
1023.15,750.0,160000.0,1.6,0.544517,1.836489,1199.016512,5.048337,905.178281,1145.377359,858.231119,supercritical_gas
1023.15,750.0,170000.0,1.7,0.578532,1.728513,1199.022404,5.030932,905.175174,1145.38622,858.233922,supercritical_gas
1023.15,750.0,180000.0,1.8,0.612544,1.632535,1199.028298,5.014521,905.172068,1145.395079,858.236725,supercritical_gas
1023.15,750.0,190000.0,1.9,0.646555,1.546659,1199.034192,4.998998,905.168961,1145.403937,858.239528,supercritical_gas
1023.15,750.0,200000.0,2.0,0.680563,1.469371,1199.040087,4.984272,905.165855,1145.412793,858.24233,supercritical_gas
