T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
873.15,600.0,10000.0,0.1,0.039897,25.064536,1029.344765,5.665083,778.699403,1115.020044,827.961399,supercritical_gas
873.15,600.0,20000.0,0.2,0.079791,12.532689,1029.349028,5.466111,778.695247,1115.033087,827.964928,supercritical_gas
873.15,600.0,30000.0,0.3,0.119683,8.355407,1029.353292,5.349718,778.691093,1115.046128,827.968455,supercritical_gas
873.15,600.0,40000.0,0.4,0.159572,6.266765,1029.357557,5.267135,778.686938,1115.059166,827.971983,supercritical_gas
873.15,600.0,50000.0,0.5,0.199458,5.013581,1029.361823,5.203077,778.682784,1115.072202,827.975511,supercritical_gas
873.15,600.0,60000.0,0.6,0.239342,4.178124,1029.366091,5.150737,778.678631,1115.085235,827.979038,supercritical_gas
873.15,600.0,70000.0,0.7,0.279223,3.58137,1029.370359,5.106483,778.674477,1115.098266,827.982565,supercritical_gas
873.15,600.0,80000.0,0.8,0.319101,3.133804,1029.374629,5.068148,778.670324,1115.111294,827.986091,supercritical_gas
873.15,600.0,90000.0,0.9,0.358977,2.785697,1029.378899,5.034334,778.666171,1115.124319,827.989617,supercritical_gas
873.15,600.0,100000.0,1.0,0.398849,2.507212,1029.383171,5.004086,778.662019,1115.137342,827.993143,supercritical_gas
873.15,600.0,110000.0,1.1,0.43872,2.27936,1029.387444,4.976722,778.657867,1115.150362,827.996669,supercritical_gas
873.15,600.0,120000.0,1.2,0.478587,2.089483,1029.391718,4.951741,778.653716,1115.16338,828.000195,supercritical_gas
873.15,600.0,130000.0,1.3,0.518452,1.928819,1029.395993,4.92876,778.649564,1115.176395,828.00372,supercritical_gas
873.15,600.0,140000.0,1.4,0.558314,1.791106,1029.400269,4.907483,778.645413,1115.189407,828.007245,supercritical_gas
873.15,600.0,150000.0,1.5,0.598174,1.671755,1029.404547,4.887673,778.641263,1115.202417,828.010769,supercritical_gas
873.15,600.0,160000.0,1.6,0.63803,1.567323,1029.408825,4.869143,778.637113,1115.215424,828.014293,supercritical_gas
