T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
313.15,40.0,10000.0,0.1,0.11125,8.988759,439.724106,4.595182,349.836515,1005.620224,718.450482,supercritical_gas
313.15,40.0,20000.0,0.2,0.222505,4.494288,439.703383,4.396155,349.81763,1005.762592,718.472227,supercritical_gas
313.15,40.0,30000.0,0.3,0.333764,2.996131,439.682665,4.279706,349.798746,1005.904967,718.493971,supercritical_gas
313.15,40.0,40000.0,0.4,0.445027,2.247052,439.661951,4.197067,349.779862,1006.047349,718.515714,supercritical_gas
313.15,40.0,50000.0,0.5,0.556296,1.797605,439.641243,4.132953,349.760978,1006.189737,718.537456,supercritical_gas
313.15,40.0,60000.0,0.6,0.667568,1.497974,439.620539,4.080558,349.742095,1006.332132,718.559197,supercritical_gas
313.15,40.0,70000.0,0.7,0.778845,1.283952,439.599841,4.036249,349.723212,1006.474533,718.580937,supercritical_gas
313.15,40.0,80000.0,0.8,0.890127,1.123435,439.579147,3.997859,349.704329,1006.616941,718.602676,supercritical_gas
313.15,40.0,90000.0,0.9,1.001413,0.998589,439.558458,3.963989,349.685446,1006.759355,718.624413,supercritical_gas
313.15,40.0,100000.0,1.0,1.112703,0.898712,439.537773,3.933685,349.666563,1006.901776,718.64615,supercritical_gas
313.15,40.0,110000.0,1.1,1.223998,0.816995,439.517094,3.906266,349.647681,1007.044204,718.667885,supercritical_gas
313.15,40.0,120000.0,1.2,1.335297,0.748897,439.49642,3.881229,349.628799,1007.186638,718.68962,supercritical_gas
313.15,40.0,130000.0,1.3,1.446601,0.691276,439.47575,3.858193,349.609917,1007.329078,718.711353,supercritical_gas
313.15,40.0,140000.0,1.4,1.557909,0.641886,439.455085,3.83686,349.591035,1007.471526,718.733085,supercritical_gas
313.15,40.0,150000.0,1.5,1.669221,0.599082,439.434425,3.816996,349.572154,1007.613979,718.754816,supercritical_gas
313.15,40.0,160000.0,1.6,1.780538,0.561628,439.41377,3.79841,349.553273,1007.756439,718.776546,supercritical_gas
313.15,40.0,170000.0,1.7,1.891859,0.528581,439.393119,3.780947,349.534392,1007.898905,718.798275,supercritical_gas
313.15,40.0,180000.0,1.8,2.003184,0.499205,439.372474,3.76448,349.515511,1008.041378,718.820003,supercritical_gas
313.15,40.0,190000.0,1.9,2.114513,0.472922,439.351833,3.7489,349.496631,1008.183857,718.841729,supercritical_gas
313.15,40.0,200000.0,2.0,2.225847,0.449267,439.331197,3.734116,349.477751,1008.326343,718.863455,supercritical_gas
313.15,40.0,210000.0,2.1,2.337185,0.427865,439.310566,3.720051,349.458871,1008.468835,718.885179,supercritical_gas
313.15,40.0,220000.0,2.2,2.448527,0.408409,439.28994,3.706637,349.439991,1008.611333,718.906902,supercritical_gas
313.15,40.0,230000.0,2.3,2.559873,0.390644,439.269318,3.693817,349.421112,1008.753838,718.928624,supercritical_gas
313.15,40.0,240000.0,2.4,2.671224,0.37436,439.248701,3.68154,349.402233,1008.896349,718.950345,supercritical_gas
313.15,40.0,250000.0,2.5,2.782578,0.359379,439.228089,3.669762,349.383354,1009.038866,718.972064,supercritical_gas
313.15,40.0,260000.0,2.6,2.893937,0.34555,439.207482,3.658444,349.364475,1009.18139,718.993783,supercritical_gas
313.15,40.0,270000.0,2.7,3.0053,0.332745,439.18688,3.64755,349.345597,1009.32392,719.0155,supercritical_gas
313.15,40.0,280000.0,2.8,3.116667,0.320856,439.166283,3.637051,349.326719,1009.466456,719.037216,supercritical_gas
313.15,40.0,290000.0,2.9,3.228038,0.309786,439.14569,3.626918,349.307841,1009.608998,719.05893,supercritical_gas
313.15,40.0,300000.0,3.0,3.339413,0.299454,439.125102,3.617126,349.288964,1009.751547,719.080644,supercritical_gas
313.15,40.0,310000.0,3.1,3.450793,0.289788,439.104519,3.607654,349.270086,1009.894102,719.102356,supercritical_gas
313.15,40.0,320000.0,3.2,3.562176,0.280727,439.083941,3.598481,349.251209,1010.036663,719.124067,supercritical_gas
313.15,40.0,330000.0,3.3,3.673563,0.272215,439.063367,3.589588,349.232333,1010.17923,719.145777,supercritical_gas
313.15,40.0,340000.0,3.4,3.784955,0.264204,439.042798,3.580958,349.213456,1010.321803,719.167485,supercritical_gas
313.15,40.0,350000.0,3.5,3.89635,0.25665,439.022234,3.572577,349.19458,1010.464383,719.189192,supercritical_gas
313.15,40.0,360000.0,3.6,4.00775,0.249517,439.001675,3.564431,349.175704,1010.606968,719.210898,supercritical_gas
313.15,40.0,370000.0,3.7,4.119153,0.242768,438.981121,3.556506,349.156829,1010.74956,719.232603,supercritical_gas
313.15,40.0,380000.0,3.8,4.23056,0.236375,438.960571,3.548791,349.137953,1010.892158,719.254306,supercritical_gas
313.15,40.0,390000.0,3.9,4.341972,0.23031,438.940026,3.541275,349.119078,1011.034761,719.276009,supercritical_gas
313.15,40.0,400000.0,4.0,4.453387,0.224548,438.919486,3.533947,349.100204,1011.177371,719.297709,supercritical_gas
313.15,40.0,410000.0,4.1,4.564806,0.219067,438.898951,3.526799,349.081329,1011.319987,719.319409,supercritical_gas
313.15,40.0,420000.0,4.2,4.676229,0.213848,438.87842,3.519822,349.062455,1011.462609,719.341107,supercritical_gas
313.15,40.0,430000.0,4.3,4.787656,0.20887,438.857894,3.513008,349.043581,1011.605237,719.362804,supercritical_gas
313.15,40.0,440000.0,4.4,4.899086,0.20412,438.837373,3.506349,349.024708,1011.747871,719.3845,supercritical_gas
313.15,40.0,450000.0,4.5,5.010521,0.19958,438.816857,3.499838,349.005834,1011.890511,719.406194,supercritical_gas
313.15,40.0,460000.0,4.6,5.121959,0.195238,438.796346,3.493469,348.986961,1012.033157,719.427887,supercritical_gas
313.15,40.0,470000.0,4.7,5.233401,0.19108,438.775839,3.487236,348.968089,1012.175808,719.449578,supercritical_gas
313.15,40.0,480000.0,4.8,5.344847,0.187096,438.755337,3.481132,348.949216,1012.318466,719.471269,supercritical_gas
313.15,40.0,490000.0,4.9,5.456297,0.183274,438.73484,3.475154,348.930344,1012.461129,719.492957,supercritical_gas
313.15,40.0,500000.0,5.0,5.56775,0.179606,438.714347,3.469295,348.911472,1012.603799,719.514645,supercritical_gas
313.15,40.0,510000.0,5.1,5.679208,0.176081,438.693859,3.46355,348.892601,1012.746474,719.536331,supercritical_gas
313.15,40.0,520000.0,5.2,5.790669,0.172692,438.673376,3.457917,348.87373,1012.889155,719.558016,supercritical_gas
313.15,40.0,530000.0,5.3,5.902133,0.16943,438.652898,3.452389,348.854859,1013.031842,719.579699,supercritical_gas
313.15,40.0,540000.0,5.4,6.013602,0.16629,438.632425,3.446964,348.835988,1013.174534,719.601381,supercritical_gas
313.15,40.0,550000.0,5.5,6.125074,0.163263,438.611956,3.441637,348.817118,1013.317233,719.623062,supercritical_gas
313.15,40.0,560000.0,5.6,6.236549,0.160345,438.591492,3.436404,348.798248,1013.459937,719.644741,supercritical_gas
313.15,40.0,570000.0,5.7,6.348029,0.157529,438.571032,3.431264,348.779378,1013.602647,719.666418,supercritical_gas
313.15,40.0,580000.0,5.8,6.459512,0.15481,438.550578,3.426212,348.760509,1013.745363,719.688095,supercritical_gas
313.15,40.0,590000.0,5.9,6.570998,0.152184,438.530128,3.421245,348.74164,1013.888084,719.70977,supercritical_gas
313.15,40.0,600000.0,6.0,6.682488,0.149645,438.509683,3.416361,348.722771,1014.030811,719.731443,supercritical_gas
313.15,40.0,610000.0,6.1,6.793982,0.147189,438.489243,3.411556,348.703903,1014.173543,719.753115,supercritical_gas
313.15,40.0,620000.0,6.2,6.90548,0.144813,438.468807,3.406829,348.685035,1014.316282,719.774786,supercritical_gas
313.15,40.0,630000.0,6.3,7.01698,0.142511,438.448376,3.402176,348.666167,1014.459026,719.796455,supercritical_gas
313.15,40.0,640000.0,6.4,7.128485,0.140282,438.42795,3.397596,348.6473,1014.601775,719.818122,supercritical_gas
313.15,40.0,650000.0,6.5,7.239993,0.138122,438.407528,3.393086,348.628433,1014.74453,719.839788,supercritical_gas
313.15,40.0,660000.0,6.6,7.351504,0.136027,438.387112,3.388643,348.609566,1014.887291,719.861453,supercritical_gas
313.15,40.0,670000.0,6.7,7.463019,0.133994,438.3667,3.384267,348.5907,1015.030057,719.883116,supercritical_gas
313.15,40.0,680000.0,6.8,7.574537,0.132021,438.346292,3.379954,348.571833,1015.172828,719.904778,supercritical_gas
313.15,40.0,690000.0,6.9,7.686059,0.130106,438.32589,3.375704,348.552968,1015.315605,719.926438,supercritical_gas
313.15,40.0,700000.0,7.0,7.797585,0.128245,438.305492,3.371514,348.534102,1015.458388,719.948097,supercritical_gas
313.15,40.0,710000.0,7.1,7.909113,0.126436,438.285099,3.367383,348.515237,1015.601176,719.969754,supercritical_gas
313.15,40.0,720000.0,7.2,8.020645,0.124678,438.26471,3.363308,348.496372,1015.74397,719.99141,supercritical_gas
313.15,40.0,730000.0,7.3,8.132181,0.122968,438.244326,3.359289,348.477508,1015.886768,720.013064,supercritical_gas
313.15,40.0,740000.0,7.4,8.24372,0.121304,438.223947,3.355324,348.458644,1016.029573,720.034717,supercritical_gas
313.15,40.0,750000.0,7.5,8.355262,0.119685,438.203573,3.351411,348.43978,1016.172382,720.056368,supercritical_gas
313.15,40.0,760000.0,7.6,8.466808,0.118108,438.183203,3.347549,348.420917,1016.315197,720.078017,supercritical_gas
313.15,40.0,770000.0,7.7,8.578356,0.116572,438.162838,3.343737,348.402054,1016.458018,720.099665,supercritical_gas
313.15,40.0,780000.0,7.8,8.689909,0.115076,438.142478,3.339974,348.383191,1016.600843,720.121312,supercritical_gas
313.15,40.0,790000.0,7.9,8.801464,0.113617,438.122122,3.336257,348.364329,1016.743674,720.142957,supercritical_gas
313.15,40.0,800000.0,8.0,8.913023,0.112195,438.101772,3.332587,348.345467,1016.88651,720.1646,supercritical_gas
313.15,40.0,810000.0,8.1,9.024585,0.110808,438.081425,3.328961,348.326605,1017.029352,720.186242,supercritical_gas
313.15,40.0,820000.0,8.2,9.13615,0.109455,438.061084,3.32538,348.307744,1017.172198,720.207882,supercritical_gas
313.15,40.0,830000.0,8.3,9.247719,0.108135,438.040747,3.321841,348.288883,1017.31505,720.22952,supercritical_gas
313.15,40.0,840000.0,8.4,9.359291,0.106846,438.020415,3.318343,348.270022,1017.457907,720.251157,supercritical_gas
313.15,40.0,850000.0,8.5,9.470865,0.105587,438.000087,3.314887,348.251162,1017.600769,720.272793,supercritical_gas
313.15,40.0,860000.0,8.6,9.582444,0.104358,437.979765,3.31147,348.232302,1017.743636,720.294426,supercritical_gas
313.15,40.0,870000.0,8.7,9.694025,0.103156,437.959447,3.308091,348.213443,1017.886508,720.316058,supercritical_gas
313.15,40.0,880000.0,8.8,9.805609,0.101982,437.939133,3.304751,348.194584,1018.029386,720.337689,supercritical_gas
313.15,40.0,890000.0,8.9,9.917197,0.100835,437.918825,3.301448,348.175725,1018.172268,720.359318,supercritical_gas
313.15,40.0,900000.0,9.0,10.028788,0.099713,437.898521,3.298181,348.156867,1018.315156,720.380945,supercritical_gas
313.15,40.0,910000.0,9.1,10.140382,0.098616,437.878221,3.29495,348.138009,1018.458048,720.40257,supercritical_gas
313.15,40.0,920000.0,9.2,10.251979,0.097542,437.857927,3.291753,348.119151,1018.600946,720.424194,supercritical_gas
313.15,40.0,930000.0,9.3,10.363579,0.096492,437.837637,3.28859,348.100294,1018.743848,720.445816,supercritical_gas
313.15,40.0,940000.0,9.4,10.475182,0.095464,437.817351,3.285461,348.081437,1018.886756,720.467437,supercritical_gas
313.15,40.0,950000.0,9.5,10.586788,0.094457,437.79707,3.282363,348.06258,1019.029668,720.489056,supercritical_gas
313.15,40.0,960000.0,9.6,10.698397,0.093472,437.776794,3.279298,348.043724,1019.172585,720.510673,supercritical_gas
313.15,40.0,970000.0,9.7,10.810009,0.092507,437.756523,3.276264,348.024868,1019.315507,720.532289,supercritical_gas
313.15,40.0,980000.0,9.8,10.921624,0.091561,437.736256,3.27326,348.006013,1019.458434,720.553902,supercritical_gas
313.15,40.0,990000.0,9.9,11.033242,0.090635,437.715994,3.270287,347.987158,1019.601366,720.575515,supercritical_gas
313.15,40.0,1000000.0,10.0,11.144863,0.089727,437.695737,3.267342,347.968303,1019.744303,720.597125,supercritical_gas
313.15,40.0,1010000.0,10.1,11.256488,0.088838,437.675484,3.264426,347.949449,1019.887244,720.618734,supercritical_gas
313.15,40.0,1020000.0,10.2,11.368115,0.087965,437.655236,3.261539,347.930595,1020.03019,720.640341,supercritical_gas
313.15,40.0,1030000.0,10.3,11.479744,0.08711,437.634993,3.258679,347.911741,1020.173141,720.661946,supercritical_gas
313.15,40.0,1040000.0,10.4,11.591377,0.086271,437.614754,3.255846,347.892888,1020.316097,720.68355,supercritical_gas
313.15,40.0,1050000.0,10.5,11.703013,0.085448,437.59452,3.253039,347.874036,1020.459057,720.705151,supercritical_gas
313.15,40.0,1060000.0,10.6,11.814652,0.084641,437.574291,3.250259,347.855183,1020.602022,720.726751,supercritical_gas
313.15,40.0,1070000.0,10.7,11.926293,0.083848,437.554066,3.247504,347.836331,1020.744992,720.74835,supercritical_gas
