T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
423.15,150.0,10000.0,0.1,0.082326,12.146766,550.853316,4.899236,429.385659,1016.485076,729.376846,supercritical_gas
423.15,150.0,20000.0,0.2,0.164649,6.073524,550.843633,4.700239,429.373155,1016.555617,729.388294,supercritical_gas
423.15,150.0,30000.0,0.3,0.246968,4.04911,550.833954,4.583821,429.360652,1016.626145,729.39974,supercritical_gas
423.15,150.0,40000.0,0.4,0.329283,3.036903,550.824279,4.501213,429.348149,1016.696662,729.411186,supercritical_gas
423.15,150.0,50000.0,0.5,0.411594,2.429579,550.814608,4.43713,429.335648,1016.767167,729.42263,supercritical_gas
423.15,150.0,60000.0,0.6,0.493901,2.024697,550.804941,4.384765,429.323148,1016.837659,729.434073,supercritical_gas
423.15,150.0,70000.0,0.7,0.576205,1.735495,550.795278,4.340487,429.310648,1016.90814,729.445516,supercritical_gas
423.15,150.0,80000.0,0.8,0.658504,1.518593,550.785619,4.302127,429.29815,1016.978609,729.456956,supercritical_gas
423.15,150.0,90000.0,0.9,0.7408,1.349892,550.775964,4.268288,429.285653,1017.049066,729.468396,supercritical_gas
423.15,150.0,100000.0,1.0,0.823092,1.214932,550.766313,4.238015,429.273157,1017.119511,729.479834,supercritical_gas
423.15,150.0,110000.0,1.1,0.90538,1.104509,550.756666,4.210627,429.260662,1017.189944,729.491272,supercritical_gas
423.15,150.0,120000.0,1.2,0.987664,1.01249,550.747023,4.185621,429.248168,1017.260365,729.502708,supercritical_gas
423.15,150.0,130000.0,1.3,1.069944,0.934629,550.737385,4.162615,429.235675,1017.330775,729.514143,supercritical_gas
423.15,150.0,140000.0,1.4,1.15222,0.86789,550.72775,4.141313,429.223183,1017.401172,729.525577,supercritical_gas
423.15,150.0,150000.0,1.5,1.234492,0.81005,550.718119,4.121479,429.210692,1017.471557,729.537009,supercritical_gas
423.15,150.0,160000.0,1.6,1.316761,0.759439,550.708492,4.102924,429.198202,1017.541931,729.54844,supercritical_gas
423.15,150.0,170000.0,1.7,1.399025,0.714783,550.698869,4.085493,429.185713,1017.612293,729.559871,supercritical_gas
423.15,150.0,180000.0,1.8,1.481286,0.675089,550.689251,4.069056,429.173225,1017.682642,729.571299,supercritical_gas
423.15,150.0,190000.0,1.9,1.563543,0.639573,550.679636,4.053506,429.160739,1017.75298,729.582727,supercritical_gas
423.15,150.0,200000.0,2.0,1.645796,0.607609,550.670025,4.038753,429.148253,1017.823306,729.594154,supercritical_gas
423.15,150.0,210000.0,2.1,1.728044,0.578689,550.660418,4.024719,429.135768,1017.893621,729.605579,supercritical_gas
423.15,150.0,220000.0,2.2,1.810289,0.552398,550.650815,4.011336,429.123285,1017.963923,729.617003,supercritical_gas
423.15,150.0,230000.0,2.3,1.89253,0.528393,550.641216,3.998547,429.110802,1018.034213,729.628426,supercritical_gas
423.15,150.0,240000.0,2.4,1.974767,0.506389,550.631622,3.9863,429.09832,1018.104492,729.639848,supercritical_gas
423.15,150.0,250000.0,2.5,2.057,0.486145,550.622031,3.974553,429.08584,1018.174759,729.651269,supercritical_gas
423.15,150.0,260000.0,2.6,2.13923,0.467458,550.612444,3.963265,429.07336,1018.245013,729.662688,supercritical_gas
423.15,150.0,270000.0,2.7,2.221455,0.450155,550.602861,3.952403,429.060882,1018.315256,729.674106,supercritical_gas
423.15,150.0,280000.0,2.8,2.303676,0.434089,550.593282,3.941934,429.048404,1018.385488,729.685523,supercritical_gas
423.15,150.0,290000.0,2.9,2.385893,0.41913,550.583707,3.931832,429.035928,1018.455707,729.696939,supercritical_gas
423.15,150.0,300000.0,3.0,2.468106,0.405169,550.574136,3.922071,429.023453,1018.525915,729.708353,supercritical_gas
423.15,150.0,310000.0,3.1,2.550315,0.392108,550.564569,3.912629,429.010978,1018.59611,729.719767,supercritical_gas
423.15,150.0,320000.0,3.2,2.632521,0.379864,550.555006,3.903486,428.998505,1018.666294,729.731179,supercritical_gas
