T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
662.90392,389.75392,10000.0,0.1,0.052551,19.029296,800.0,5.364894,609.707043,1065.823098,778.754314,supercritical_gas
662.902858,389.752858,35000.0,0.35,0.18391,5.437431,800.0,5.005263,609.689929,1065.885302,778.767398,supercritical_gas
662.901784,389.751784,60000.0,0.6,0.315247,3.17212,800.0,4.850519,609.67281,1065.94747,778.780477,supercritical_gas
662.9007,389.7507,85000.0,0.85,0.446559,2.239345,800.0,4.750511,609.655686,1066.009601,778.793549,supercritical_gas
662.899604,389.749604,110000.0,1.1,0.577848,1.730559,800.0,4.676475,609.638557,1066.071695,778.806616,supercritical_gas
662.898497,389.748497,135000.0,1.35,0.709113,1.410212,800.0,4.617663,609.621423,1066.133752,778.819676,supercritical_gas
662.897379,389.747379,160000.0,1.6,0.840355,1.189973,800.0,4.568867,609.604285,1066.195773,778.832731,supercritical_gas
662.89625,389.74625,185000.0,1.85,0.971573,1.029259,800.0,4.527167,609.587141,1066.257758,778.84578,supercritical_gas
662.89511,389.74511,210000.0,2.1,1.102767,0.90681,800.0,4.490756,609.569993,1066.319706,778.858824,supercritical_gas
662.893959,389.743959,235000.0,2.35,1.233938,0.810413,800.0,4.458443,609.55284,1066.381618,778.871861,supercritical_gas
662.892797,389.742797,260000.0,2.6,1.365085,0.732555,800.0,4.429397,609.535682,1066.443494,778.884893,supercritical_gas
662.891624,389.741624,285000.0,2.85,1.496208,0.668356,800.0,4.403018,609.51852,1066.505333,778.897919,supercritical_gas
662.89044,389.74044,310000.0,3.1,1.627308,0.614512,800.0,4.378855,609.501352,1066.567136,778.910939,supercritical_gas
662.889245,389.739245,335000.0,3.35,1.758384,0.568704,800.0,4.356566,609.48418,1066.628904,778.923953,supercritical_gas
662.88804,389.73804,360000.0,3.6,1.889437,0.529258,800.0,4.33588,609.467003,1066.690635,778.936961,supercritical_gas
662.886823,389.736823,385000.0,3.85,2.020465,0.494936,800.0,4.316581,609.449822,1066.75233,778.949964,supercritical_gas
662.885595,389.735595,410000.0,4.1,2.15147,0.464798,800.0,4.298495,609.432635,1066.81399,778.962961,supercritical_gas
662.884357,389.734357,435000.0,4.35,2.282451,0.438125,800.0,4.281479,609.415444,1066.875613,778.975952,supercritical_gas
662.883108,389.733108,460000.0,4.6,2.413409,0.414352,800.0,4.265412,609.398248,1066.937201,778.988937,supercritical_gas
662.881848,389.731848,485000.0,4.85,2.544343,0.393029,800.0,4.250194,609.381048,1066.998754,779.001917,supercritical_gas
662.880577,389.730577,510000.0,5.1,2.675253,0.373796,800.0,4.23574,609.363843,1067.060271,779.014891,supercritical_gas
