T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
471.324529,198.174529,10000.0,0.1,0.073911,13.529736,600.0,5.009225,464.702635,1024.146573,737.051813,supercritical_gas
471.34083,198.19083,35000.0,0.35,0.258661,3.866064,600.0,4.649598,464.687769,1024.286919,737.078132,supercritical_gas
471.357106,198.207106,60000.0,0.6,0.44337,2.255452,600.0,4.494858,464.672893,1024.427169,737.104437,supercritical_gas
471.373355,198.223355,85000.0,0.85,0.628039,1.592259,600.0,4.394856,464.658007,1024.567324,737.130729,supercritical_gas
471.38958,198.23958,110000.0,1.1,0.812666,1.230517,600.0,4.320824,464.64311,1024.707384,737.157007,supercritical_gas
471.405778,198.255778,135000.0,1.35,0.997254,1.002754,600.0,4.262017,464.628204,1024.847349,737.183272,supercritical_gas
471.421952,198.271952,160000.0,1.6,1.1818,0.846167,600.0,4.213226,464.613288,1024.98722,737.209523,supercritical_gas
471.4381,198.2881,185000.0,1.85,1.366305,0.731901,600.0,4.171529,464.598362,1025.126996,737.235761,supercritical_gas
471.454222,198.304222,210000.0,2.1,1.55077,0.644841,600.0,4.135124,464.583426,1025.266679,737.261985,supercritical_gas
471.47032,198.32032,235000.0,2.35,1.735194,0.576304,600.0,4.102815,464.56848,1025.406267,737.288196,supercritical_gas
471.486392,198.336392,260000.0,2.6,1.919577,0.520948,600.0,4.073774,464.553525,1025.545761,737.314394,supercritical_gas
471.502439,198.352439,285000.0,2.85,2.10392,0.475303,600.0,4.047399,464.53856,1025.685162,737.340578,supercritical_gas
471.518461,198.368461,310000.0,3.1,2.288221,0.437021,600.0,4.023241,464.523585,1025.824469,737.366748,supercritical_gas
471.534457,198.384457,335000.0,3.35,2.472482,0.404452,600.0,4.000956,464.5086,1025.963683,737.392906,supercritical_gas
471.550429,198.400429,360000.0,3.6,2.656701,0.376407,600.0,3.980275,464.493606,1026.102803,737.419049,supercritical_gas
471.566376,198.416376,385000.0,3.85,2.84088,0.352004,600.0,3.96098,464.478602,1026.241831,737.44518,supercritical_gas
471.582298,198.432298,410000.0,4.1,3.025017,0.330577,600.0,3.942899,464.463588,1026.380766,737.471297,supercritical_gas
471.598194,198.448194,435000.0,4.35,3.209114,0.311612,600.0,3.925887,464.448565,1026.519608,737.497401,supercritical_gas
471.614066,198.464066,460000.0,4.6,3.393169,0.29471,600.0,3.909825,464.433532,1026.658358,737.523491,supercritical_gas
471.629913,198.479913,485000.0,4.85,3.577184,0.27955,600.0,3.894612,464.41849,1026.797015,737.549568,supercritical_gas
471.645736,198.495736,510000.0,5.1,3.761157,0.265876,600.0,3.880162,464.403438,1026.93558,737.575632,supercritical_gas
471.661533,198.511533,535000.0,5.35,3.94509,0.25348,600.0,3.866403,464.388376,1027.074053,737.601682,supercritical_gas
471.677306,198.527306,560000.0,5.6,4.128981,0.242191,600.0,3.853272,464.373306,1027.212435,737.627719,supercritical_gas
471.693055,198.543055,585000.0,5.85,4.312831,0.231866,600.0,3.840713,464.358225,1027.350724,737.653743,supercritical_gas
471.708778,198.558778,610000.0,6.1,4.496639,0.222388,600.0,3.828679,464.343135,1027.488922,737.679753,supercritical_gas
471.724477,198.574477,635000.0,6.35,4.680407,0.213657,600.0,3.817127,464.328036,1027.627029,737.70575,supercritical_gas
471.740152,198.590152,660000.0,6.6,4.864133,0.205586,600.0,3.806021,464.312928,1027.765044,737.731734,supercritical_gas
471.755802,198.605802,685000.0,6.85,5.047818,0.198105,600.0,3.795326,464.29781,1027.902969,737.757704,supercritical_gas
471.771428,198.621428,710000.0,7.1,5.231462,0.191151,600.0,3.785015,464.282683,1028.040802,737.783662,supercritical_gas
471.787029,198.637029,735000.0,7.35,5.415065,0.18467,600.0,3.775059,464.267546,1028.178545,737.809606,supercritical_gas
471.802606,198.652606,760000.0,7.6,5.598626,0.178615,600.0,3.765436,464.252401,1028.316197,737.835536,supercritical_gas
471.818159,198.668159,785000.0,7.85,5.782146,0.172946,600.0,3.756123,464.237246,1028.453759,737.861454,supercritical_gas
471.833688,198.683688,810000.0,8.1,5.965624,0.167627,600.0,3.747102,464.222082,1028.59123,737.887358,supercritical_gas
471.849192,198.699192,835000.0,8.35,6.149061,0.162626,600.0,3.738354,464.206908,1028.728612,737.913249,supercritical_gas
471.864672,198.714672,860000.0,8.6,6.332457,0.157917,600.0,3.729864,464.191726,1028.865903,737.939127,supercritical_gas
471.880128,198.730128,885000.0,8.85,6.515811,0.153473,600.0,3.721616,464.176534,1029.003105,737.964991,supercritical_gas
471.89556,198.74556,910000.0,9.1,6.699123,0.149273,600.0,3.713598,464.161334,1029.140216,737.990842,supercritical_gas
471.910968,198.760968,935000.0,9.35,6.882395,0.145298,600.0,3.705796,464.146124,1029.277239,738.016681,supercritical_gas
471.926352,198.776352,960000.0,9.6,7.065624,0.14153,600.0,3.6982,464.130905,1029.414172,738.042505,supercritical_gas
471.941712,198.791712,985000.0,9.85,7.248813,0.137954,600.0,3.690798,464.115677,1029.551015,738.068317,supercritical_gas
471.957048,198.807048,1010000.0,10.1,7.431959,0.134554,600.0,3.683581,464.10044,1029.68777,738.094116,supercritical_gas
471.972361,198.822361,1035000.0,10.35,7.615064,0.131319,600.0,3.67654,464.085194,1029.824436,738.119901,supercritical_gas
471.987649,198.837649,1060000.0,10.6,7.798128,0.128236,600.0,3.669666,464.069939,1029.961013,738.145673,supercritical_gas
472.002914,198.852914,1085000.0,10.85,7.98115,0.125295,600.0,3.662953,464.054675,1030.097501,738.171433,supercritical_gas
472.018155,198.868155,1110000.0,11.1,8.16413,0.122487,600.0,3.656391,464.039403,1030.2339,738.197179,supercritical_gas
472.033372,198.883372,1135000.0,11.35,8.347069,0.119803,600.0,3.649976,464.024121,1030.370212,738.222911,supercritical_gas
472.048566,198.898566,1160000.0,11.6,8.529966,0.117234,600.0,3.643699,464.00883,1030.506435,738.248631,supercritical_gas
472.063736,198.913736,1185000.0,11.85,8.712821,0.114773,600.0,3.637556,463.993531,1030.64257,738.274338,supercritical_gas
472.078882,198.928882,1210000.0,12.1,8.895634,0.112415,600.0,3.631541,463.978223,1030.778617,738.300031,supercritical_gas
472.094005,198.944005,1235000.0,12.35,9.078406,0.110151,600.0,3.625648,463.962906,1030.914576,738.325712,supercritical_gas
472.109104,198.959104,1260000.0,12.6,9.261136,0.107978,600.0,3.619873,463.94758,1031.050448,738.351379,supercritical_gas
472.12418,198.97418,1285000.0,12.85,9.443825,0.105889,600.0,3.614211,463.932246,1031.186232,738.377033,supercritical_gas
472.139233,198.989233,1310000.0,13.1,9.626471,0.10388,600.0,3.608658,463.916903,1031.321929,738.402675,supercritical_gas
472.154262,199.004262,1335000.0,13.35,9.809076,0.101946,600.0,3.603209,463.901551,1031.457538,738.428303,supercritical_gas
472.169268,199.019268,1360000.0,13.6,9.991639,0.100084,600.0,3.59786,463.88619,1031.593061,738.453918,supercritical_gas
472.18425,199.03425,1385000.0,13.85,10.17416,0.098288,600.0,3.592609,463.870821,1031.728496,738.47952,supercritical_gas
472.19921,199.04921,1410000.0,14.1,10.356639,0.096556,600.0,3.587451,463.855443,1031.863844,738.505109,supercritical_gas
472.214146,199.064146,1435000.0,14.35,10.539076,0.094885,600.0,3.582384,463.840056,1031.999106,738.530685,supercritical_gas
472.229059,199.079059,1460000.0,14.6,10.721471,0.093271,600.0,3.577404,463.824661,1032.134281,738.556248,supercritical_gas
472.243949,199.093949,1485000.0,14.85,10.903825,0.091711,600.0,3.572507,463.809258,1032.26937,738.581798,supercritical_gas
472.258815,199.108815,1510000.0,15.1,11.086136,0.090203,600.0,3.567693,463.793845,1032.404373,738.607335,supercritical_gas
472.273659,199.123659,1535000.0,15.35,11.268406,0.088744,600.0,3.562956,463.778425,1032.539289,738.632859,supercritical_gas
472.28848,199.13848,1560000.0,15.6,11.450633,0.087331,600.0,3.558296,463.762996,1032.674119,738.65837,supercritical_gas
472.303277,199.153277,1585000.0,15.85,11.632819,0.085964,600.0,3.55371,463.747558,1032.808863,738.683868,supercritical_gas
472.318052,199.168052,1610000.0,16.1,11.814963,0.084638,600.0,3.549195,463.732112,1032.943522,738.709353,supercritical_gas
472.332804,199.182804,1635000.0,16.35,11.997064,0.083354,600.0,3.544749,463.716657,1033.078095,738.734825,supercritical_gas
472.347533,199.197533,1660000.0,16.6,12.179124,0.082108,600.0,3.540371,463.701194,1033.212582,738.760284,supercritical_gas
472.362239,199.212239,1685000.0,16.85,12.361141,0.080899,600.0,3.536057,463.685723,1033.346984,738.78573,supercritical_gas
472.376923,199.226923,1710000.0,17.1,12.543116,0.079725,600.0,3.531807,463.670243,1033.4813,738.811164,supercritical_gas
472.391583,199.241583,1735000.0,17.35,12.72505,0.078585,600.0,3.527618,463.654755,1033.615531,738.836584,supercritical_gas
472.406221,199.256221,1760000.0,17.6,12.906941,0.077478,600.0,3.523489,463.639259,1033.749678,738.861992,supercritical_gas
472.420836,199.270836,1785000.0,17.85,13.08879,0.076401,600.0,3.519417,463.623754,1033.883739,738.887386,supercritical_gas
472.435429,199.285429,1810000.0,18.1,13.270597,0.075355,600.0,3.515402,463.608241,1034.017716,738.912768,supercritical_gas
472.449999,199.299999,1835000.0,18.35,13.452361,0.074336,600.0,3.511442,463.59272,1034.151607,738.938137,supercritical_gas
472.464547,199.314547,1860000.0,18.6,13.634084,0.073346,600.0,3.507534,463.57719,1034.285415,738.963493,supercritical_gas
472.479072,199.329072,1885000.0,18.85,13.815764,0.072381,600.0,3.503679,463.561653,1034.419138,738.988836,supercritical_gas
472.493574,199.343574,1910000.0,19.1,13.997402,0.071442,600.0,3.499874,463.546107,1034.552776,739.014166,supercritical_gas
472.508054,199.358054,1935000.0,19.35,14.178998,0.070527,600.0,3.496119,463.530553,1034.68633,739.039483,supercritical_gas
472.522512,199.372512,1960000.0,19.6,14.360551,0.069635,600.0,3.492411,463.514991,1034.819801,739.064788,supercritical_gas
472.536947,199.386947,1985000.0,19.85,14.542063,0.068766,600.0,3.48875,463.49942,1034.953187,739.090079,supercritical_gas
472.55136,199.40136,2010000.0,20.1,14.723532,0.067918,600.0,3.485134,463.483842,1035.086489,739.115358,supercritical_gas
472.565751,199.415751,2035000.0,20.35,14.904959,0.067092,600.0,3.481563,463.468255,1035.219708,739.140624,supercritical_gas
