T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
372.961877,99.811877,10000.0,0.1,0.093406,10.705947,500.0,4.77132,392.940525,1010.35215,723.223228,supercritical_gas
372.995963,99.845963,35000.0,0.35,0.326883,3.0592,500.0,4.411708,392.927985,1010.591839,723.263527,supercritical_gas
373.030004,99.880004,60000.0,0.6,0.560305,1.784743,500.0,4.256983,392.915429,1010.831361,723.3038,supercritical_gas
373.064001,99.914001,85000.0,0.85,0.793672,1.259966,500.0,4.156994,392.902855,1011.070715,723.344047,supercritical_gas
373.097954,99.947954,110000.0,1.1,1.026984,0.973725,500.0,4.082977,392.890264,1011.309903,723.384268,supercritical_gas
373.131862,99.981862,135000.0,1.35,1.260241,0.793499,500.0,4.024183,392.877657,1011.548924,723.424463,supercritical_gas
373.165726,100.015726,160000.0,1.6,1.493443,0.669594,500.0,3.975406,392.865033,1011.787778,723.464632,supercritical_gas
373.199546,100.049546,185000.0,1.85,1.72659,0.579176,500.0,3.933724,392.852393,1012.026466,723.504775,supercritical_gas
373.233323,100.083323,210000.0,2.1,1.959682,0.510287,500.0,3.897333,392.839736,1012.264988,723.544893,supercritical_gas
373.267055,100.117055,235000.0,2.35,2.192718,0.456055,500.0,3.865039,392.827062,1012.503345,723.584984,supercritical_gas
373.300743,100.150743,260000.0,2.6,2.425698,0.412252,500.0,3.836011,392.814371,1012.741536,723.62505,supercritical_gas
373.334387,100.184387,285000.0,2.85,2.658623,0.376135,500.0,3.80965,392.801665,1012.979561,723.665089,supercritical_gas
373.367988,100.217988,310000.0,3.1,2.891493,0.345842,500.0,3.785506,392.788942,1013.217421,723.705103,supercritical_gas
373.401545,100.251545,335000.0,3.35,3.124306,0.320071,500.0,3.763236,392.776202,1013.455116,723.745091,supercritical_gas
373.435059,100.285059,360000.0,3.6,3.357064,0.297879,500.0,3.742568,392.763446,1013.692647,723.785052,supercritical_gas
373.468529,100.318529,385000.0,3.85,3.589766,0.27857,500.0,3.723288,392.750674,1013.930012,723.824988,supercritical_gas
