T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
64.196525,-208.953475,10000.0,0.1,1.460324,0.68478,50.0,0.824574,43.152204,1061.310558,742.96386,twophase
71.578543,-201.571457,35000.0,0.35,5.45638,0.183272,50.0,0.70631,43.585491,1210.936718,811.883018,twophase
75.399838,-197.750162,60000.0,0.6,9.890556,0.101107,50.0,0.662523,43.933607,1418.250607,903.505822,twophase
78.127949,-195.022051,85000.0,0.85,14.741018,0.067838,50.0,0.636951,44.233777,1713.828247,1022.35768,twophase
80.296034,-192.853966,110000.0,1.1,20.009699,0.049976,50.0,0.619546,44.502666,2148.698529,1172.373831,twophase
82.116972,-191.033028,135000.0,1.35,25.709287,0.038896,50.0,0.606715,44.748979,2829.247065,1358.186846,twophase
83.699053,-189.450947,160000.0,1.6,31.859462,0.031388,50.0,0.596779,44.977944,4025.815409,1585.351833,twophase
85.105475,-188.044525,185000.0,1.85,38.485525,0.025984,50.0,0.588822,45.192998,6697.459074,1860.488128,twophase
86.37659,-186.77341,210000.0,2.1,45.617956,0.021921,50.0,0.582293,45.39655,18633.254429,2191.416108,twophase
87.539858,-185.610142,235000.0,2.35,53.292414,0.018764,50.0,0.576837,45.590367,-23250.33294,2587.290378,twophase
88.614879,-184.535121,260000.0,2.6,61.550038,0.016247,50.0,0.572214,45.775795,-6734.73215,3058.710012,twophase
89.616171,-183.533829,285000.0,2.85,70.437948,0.014197,50.0,0.568251,45.953886,-3601.124907,3617.768707,twophase
90.554815,-182.595185,310000.0,3.1,80.009957,0.012498,50.0,0.564824,46.125482,-2148.987511,4277.981881,twophase
91.439471,-181.710529,335000.0,3.35,90.327474,0.011071,50.0,0.561839,46.291272,-1218.909947,5053.988028,twophase
92.277053,-180.872947,360000.0,3.6,101.460642,0.009856,50.0,0.559221,46.451826,-504.924921,5960.861224,twophase
93.07317,-180.07683,385000.0,3.85,113.489739,0.008811,50.0,0.556916,46.607623,104.9316,7012.782954,twophase
93.832447,-179.317553,410000.0,4.1,126.506901,0.007905,50.0,0.554877,46.75907,653.175269,8220.698157,twophase
94.558739,-178.591261,435000.0,4.35,140.61825,0.007111,50.0,0.553067,46.906518,1143.114575,9588.423951,twophase
95.255303,-177.894697,460000.0,4.6,155.946521,0.006412,50.0,0.551457,47.050271,1537.778505,11106.516244,twophase
95.924912,-177.225088,485000.0,4.85,172.634327,0.005793,50.0,0.550022,47.190594,1729.987477,12743.115562,twophase
96.569954,-176.580046,510000.0,5.1,190.848253,0.00524,50.0,0.54874,47.32772,1438.313205,14431.204706,twophase
97.192496,-175.957504,535000.0,5.35,210.784015,0.004744,50.0,0.547594,47.461857,-235.804591,16052.675048,twophase
97.794343,-175.355657,560000.0,5.6,232.673032,0.004298,50.0,0.54657,47.593189,-8405.632134,17422.143016,twophase
98.377081,-174.772919,585000.0,5.85,256.79087,0.003894,50.0,0.545654,47.721882,95047.205018,18278.743797,twophase
98.942112,-174.207888,610000.0,6.1,283.468223,0.003528,50.0,0.544836,47.848083,22269.192717,18302.861356,twophase
99.490679,-173.659321,635000.0,6.35,313.105337,0.003194,50.0,0.544105,47.971929,17254.423776,17184.338696,twophase
100.023897,-173.126103,660000.0,6.6,346.191246,0.002889,50.0,0.543454,48.093539,15819.674493,14766.879458,twophase
103.380542,-169.769458,835000.0,8.35,748.585406,0.001336,50.0,0.540596,48.884563,2197.16905,951.920469,liquid
103.378793,-169.771207,860000.0,8.6,748.748782,0.001336,50.0,0.540273,48.851417,2195.889692,951.943081,liquid
103.377022,-169.772978,885000.0,8.85,748.91197,0.001335,50.0,0.53995,48.818286,2194.615762,951.965953,liquid
103.37523,-169.77477,910000.0,9.1,749.074969,0.001335,50.0,0.539627,48.785168,2193.347223,951.989084,liquid
103.373417,-169.776583,935000.0,9.35,749.23778,0.001335,50.0,0.539304,48.752065,2192.084042,952.012473,liquid
103.371582,-169.778418,960000.0,9.6,749.400404,0.001334,50.0,0.538981,48.718976,2190.826182,952.036119,liquid
103.369726,-169.780274,985000.0,9.85,749.562841,0.001334,50.0,0.538659,48.685901,2189.57361,952.060019,liquid
103.367849,-169.782151,1010000.0,10.1,749.725093,0.001334,50.0,0.538336,48.65284,2188.326291,952.084174,liquid
103.36595,-169.78405,1035000.0,10.35,749.887159,0.001334,50.0,0.538013,48.619792,2187.08419,952.10858,liquid
103.364031,-169.785969,1060000.0,10.6,750.049041,0.001333,50.0,0.537691,48.586759,2185.847275,952.133237,liquid
103.36209,-169.78791,1085000.0,10.85,750.210738,0.001333,50.0,0.537369,48.55374,2184.615512,952.158143,liquid
103.360128,-169.789872,1110000.0,11.1,750.372253,0.001333,50.0,0.537046,48.520734,2183.388868,952.183297,liquid
103.358146,-169.791854,1135000.0,11.35,750.533584,0.001332,50.0,0.536724,48.487743,2182.16731,952.208697,liquid
103.356143,-169.793857,1160000.0,11.6,750.694733,0.001332,50.0,0.536402,48.454765,2180.950806,952.234343,liquid
103.354119,-169.795881,1185000.0,11.85,750.8557,0.001332,50.0,0.536079,48.421801,2179.739323,952.260233,liquid
103.352074,-169.797926,1210000.0,12.1,751.016486,0.001332,50.0,0.535757,48.38885,2178.532829,952.286365,liquid
103.350009,-169.799991,1235000.0,12.35,751.177091,0.001331,50.0,0.535435,48.355914,2177.331293,952.312738,liquid
103.347923,-169.802077,1260000.0,12.6,751.337517,0.001331,50.0,0.535113,48.322991,2176.134684,952.339351,liquid
103.345817,-169.804183,1285000.0,12.85,751.497763,0.001331,50.0,0.534791,48.290081,2174.942969,952.366203,liquid
103.34369,-169.80631,1310000.0,13.1,751.657831,0.00133,50.0,0.534469,48.257186,2173.75612,952.393292,liquid
103.341543,-169.808457,1335000.0,13.35,751.81772,0.00133,50.0,0.534148,48.224304,2172.574104,952.420617,liquid
103.339376,-169.810624,1360000.0,13.6,751.977431,0.00133,50.0,0.533826,48.191435,2171.396892,952.448176,liquid
103.337188,-169.812812,1385000.0,13.85,752.136966,0.00133,50.0,0.533504,48.15858,2170.224454,952.475969,liquid
103.334981,-169.815019,1410000.0,14.1,752.296324,0.001329,50.0,0.533183,48.125739,2169.05676,952.503993,liquid
103.332753,-169.817247,1435000.0,14.35,752.455506,0.001329,50.0,0.532861,48.09291,2167.89378,952.532249,liquid
103.330505,-169.819495,1460000.0,14.6,752.614512,0.001329,50.0,0.53254,48.060096,2166.735485,952.560734,liquid
103.328238,-169.821762,1485000.0,14.85,752.773344,0.001328,50.0,0.532218,48.027295,2165.581846,952.589447,liquid
103.32595,-169.82405,1510000.0,15.1,752.932001,0.001328,50.0,0.531897,47.994507,2164.432835,952.618388,liquid
103.323643,-169.826357,1535000.0,15.35,753.090485,0.001328,50.0,0.531575,47.961732,2163.288422,952.647554,liquid
103.321316,-169.828684,1560000.0,15.6,753.248795,0.001328,50.0,0.531254,47.928971,2162.14858,952.676945,liquid
103.318969,-169.831031,1585000.0,15.85,753.406933,0.001327,50.0,0.530933,47.896223,2161.013281,952.706559,liquid
103.316603,-169.833397,1610000.0,16.1,753.564898,0.001327,50.0,0.530612,47.863489,2159.882497,952.736396,liquid
103.314217,-169.835783,1635000.0,16.35,753.722692,0.001327,50.0,0.530291,47.830767,2158.7562,952.766454,liquid
103.311811,-169.838189,1660000.0,16.6,753.880315,0.001326,50.0,0.52997,47.798059,2157.634363,952.796731,liquid
103.309386,-169.840614,1685000.0,16.85,754.037768,0.001326,50.0,0.529649,47.765364,2156.516959,952.827227,liquid
103.306942,-169.843058,1710000.0,17.1,754.19505,0.001326,50.0,0.529328,47.732682,2155.403961,952.857941,liquid
103.304479,-169.845521,1735000.0,17.35,754.352163,0.001326,50.0,0.529007,47.700013,2154.295343,952.888871,liquid
103.301996,-169.848004,1760000.0,17.6,754.509107,0.001325,50.0,0.528686,47.667358,2153.191077,952.920016,liquid
103.299494,-169.850506,1785000.0,17.85,754.665882,0.001325,50.0,0.528366,47.634715,2152.091139,952.951375,liquid
103.296973,-169.853027,1810000.0,18.1,754.82249,0.001325,50.0,0.528045,47.602085,2150.995501,952.982947,liquid
103.294433,-169.855567,1835000.0,18.35,754.97893,0.001325,50.0,0.527724,47.569469,2149.904138,953.014731,liquid
103.291873,-169.858127,1860000.0,18.6,755.135204,0.001324,50.0,0.527404,47.536865,2148.817026,953.046726,liquid
103.289295,-169.860705,1885000.0,18.85,755.29131,0.001324,50.0,0.527083,47.504274,2147.734137,953.07893,liquid
103.286698,-169.863302,1910000.0,19.1,755.447251,0.001324,50.0,0.526763,47.471696,2146.655448,953.111342,liquid
103.284082,-169.865918,1935000.0,19.35,755.603027,0.001323,50.0,0.526442,47.439131,2145.580932,953.143962,liquid
103.281448,-169.868552,1960000.0,19.6,755.758638,0.001323,50.0,0.526122,47.406579,2144.510567,953.176788,liquid
103.278794,-169.871206,1985000.0,19.85,755.914084,0.001323,50.0,0.525802,47.37404,2143.444327,953.20982,liquid
103.276123,-169.873877,2010000.0,20.1,756.069367,0.001323,50.0,0.525482,47.341514,2142.382187,953.243055,liquid
103.273432,-169.876568,2035000.0,20.35,756.224486,0.001322,50.0,0.525162,47.309,2141.324124,953.276494,liquid
103.270723,-169.879277,2060000.0,20.6,756.379442,0.001322,50.0,0.524841,47.276499,2140.270114,953.310134,liquid
103.267995,-169.882005,2085000.0,20.85,756.534236,0.001322,50.0,0.524521,47.244011,2139.220133,953.343975,liquid
103.265249,-169.884751,2110000.0,21.1,756.688868,0.001322,50.0,0.524201,47.211536,2138.174157,953.378017,liquid
103.262485,-169.887515,2135000.0,21.35,756.843339,0.001321,50.0,0.523882,47.179073,2137.132164,953.412257,liquid
103.259702,-169.890298,2160000.0,21.6,756.997648,0.001321,50.0,0.523562,47.146623,2136.09413,953.446695,liquid
103.256901,-169.893099,2185000.0,21.85,757.151797,0.001321,50.0,0.523242,47.114185,2135.060032,953.481329,liquid
103.254082,-169.895918,2210000.0,22.1,757.305787,0.00132,50.0,0.522922,47.08176,2134.029848,953.51616,liquid
103.251245,-169.898755,2235000.0,22.35,757.459616,0.00132,50.0,0.522602,47.049348,2133.003554,953.551185,liquid
103.24839,-169.90161,2260000.0,22.6,757.613287,0.00132,50.0,0.522283,47.016948,2131.981129,953.586404,liquid
103.245516,-169.904484,2285000.0,22.85,757.766799,0.00132,50.0,0.521963,46.98456,2130.96255,953.621815,liquid
103.242625,-169.907375,2310000.0,23.1,757.920153,0.001319,50.0,0.521644,46.952186,2129.947795,953.657419,liquid
103.239716,-169.910284,2335000.0,23.35,758.073349,0.001319,50.0,0.521324,46.919823,2128.936843,953.693213,liquid
103.236789,-169.913211,2360000.0,23.6,758.226388,0.001319,50.0,0.521005,46.887473,2127.929671,953.729197,liquid
103.233844,-169.916156,2385000.0,23.85,758.379271,0.001319,50.0,0.520686,46.855136,2126.926258,953.76537,liquid
103.230881,-169.919119,2410000.0,24.1,758.531997,0.001318,50.0,0.520366,46.82281,2125.926583,953.80173,liquid
103.227901,-169.922099,2435000.0,24.35,758.684567,0.001318,50.0,0.520047,46.790498,2124.930624,953.838278,liquid
103.224903,-169.925097,2460000.0,24.6,758.836982,0.001318,50.0,0.519728,46.758197,2123.938361,953.875011,liquid
103.221887,-169.928113,2485000.0,24.85,758.989242,0.001318,50.0,0.519409,46.725909,2122.949772,953.91193,liquid
103.218854,-169.931146,2510000.0,25.1,759.141348,0.001317,50.0,0.51909,46.693633,2121.964838,953.949032,liquid
103.215803,-169.934197,2535000.0,25.35,759.2933,0.001317,50.0,0.518771,46.661369,2120.983537,953.986318,liquid
103.212735,-169.937265,2560000.0,25.6,759.445098,0.001317,50.0,0.518452,46.629118,2120.005849,954.023785,liquid
103.20965,-169.94035,2585000.0,25.85,759.596743,0.001316,50.0,0.518133,46.596879,2119.031754,954.061434,liquid
103.206547,-169.943453,2610000.0,26.1,759.748235,0.001316,50.0,0.517814,46.564651,2118.061231,954.099264,liquid
103.203427,-169.946573,2635000.0,26.35,759.899575,0.001316,50.0,0.517495,46.532437,2117.094262,954.137273,liquid
103.200289,-169.949711,2660000.0,26.6,760.050764,0.001316,50.0,0.517176,46.500234,2116.130826,954.17546,liquid
103.197135,-169.952865,2685000.0,26.85,760.201801,0.001315,50.0,0.516858,46.468043,2115.170903,954.213825,liquid
103.193963,-169.956037,2710000.0,27.1,760.352687,0.001315,50.0,0.516539,46.435865,2114.214475,954.252366,liquid
103.190775,-169.959225,2735000.0,27.35,760.503422,0.001315,50.0,0.51622,46.403698,2113.261521,954.291084,liquid
103.187569,-169.962431,2760000.0,27.6,760.654008,0.001315,50.0,0.515902,46.371543,2112.312023,954.329976,liquid
103.184346,-169.965654,2785000.0,27.85,760.804444,0.001314,50.0,0.515583,46.339401,2111.365962,954.369043,liquid
103.181107,-169.968893,2810000.0,28.1,760.95473,0.001314,50.0,0.515265,46.30727,2110.423318,954.408283,liquid
103.17785,-169.97215,2835000.0,28.35,761.104868,0.001314,50.0,0.514947,46.275152,2109.484074,954.447695,liquid
103.174577,-169.975423,2860000.0,28.6,761.254858,0.001314,50.0,0.514628,46.243045,2108.54821,954.487279,liquid
103.171287,-169.978713,2885000.0,28.85,761.404699,0.001313,50.0,0.51431,46.210951,2107.615708,954.527033,liquid
103.16798,-169.98202,2910000.0,29.1,761.554393,0.001313,50.0,0.513992,46.178868,2106.686551,954.566957,liquid
103.164657,-169.985343,2935000.0,29.35,761.70394,0.001313,50.0,0.513674,46.146797,2105.760719,954.60705,liquid
103.161317,-169.988683,2960000.0,29.6,761.853341,0.001313,50.0,0.513355,46.114738,2104.838194,954.647311,liquid
103.15796,-169.99204,2985000.0,29.85,762.002595,0.001312,50.0,0.513037,46.082691,2103.918959,954.68774,liquid
103.154587,-169.995413,3010000.0,30.1,762.151703,0.001312,50.0,0.512719,46.050655,2103.002997,954.728335,liquid
103.151197,-169.998803,3035000.0,30.35,762.300665,0.001312,50.0,0.512401,46.018631,2102.090289,954.769095,liquid
103.147791,-170.002209,3060000.0,30.6,762.449483,0.001312,50.0,0.512083,45.986619,2101.180818,954.810021,liquid
103.144369,-170.005631,3085000.0,30.85,762.598156,0.001311,50.0,0.511766,45.954619,2100.274566,954.85111,liquid
103.14093,-170.00907,3110000.0,31.1,762.746684,0.001311,50.0,0.511448,45.922631,2099.371517,954.892362,liquid
103.137475,-170.012525,3135000.0,31.35,762.895069,0.001311,50.0,0.51113,45.890654,2098.471653,954.933777,liquid
103.134004,-170.015996,3160000.0,31.6,763.04331,0.001311,50.0,0.510812,45.858689,2097.574958,954.975354,liquid
103.130516,-170.019484,3185000.0,31.85,763.191409,0.00131,50.0,0.510495,45.826735,2096.681414,955.017091,liquid
103.127013,-170.022987,3210000.0,32.1,763.339364,0.00131,50.0,0.510177,45.794793,2095.791005,955.058989,liquid
103.123493,-170.026507,3235000.0,32.35,763.487177,0.00131,50.0,0.50986,45.762863,2094.903713,955.101045,liquid
103.119957,-170.030043,3260000.0,32.6,763.634849,0.00131,50.0,0.509542,45.730944,2094.019524,955.14326,liquid
103.116405,-170.033595,3285000.0,32.85,763.782378,0.001309,50.0,0.509225,45.699037,2093.13842,955.185633,liquid
103.112837,-170.037163,3310000.0,33.1,763.929767,0.001309,50.0,0.508907,45.667141,2092.260385,955.228163,liquid
103.109254,-170.040746,3335000.0,33.35,764.077015,0.001309,50.0,0.50859,45.635257,2091.385404,955.270849,liquid
103.105654,-170.044346,3360000.0,33.6,764.224123,0.001309,50.0,0.508272,45.603384,2090.513459,955.31369,liquid
103.102039,-170.047961,3385000.0,33.85,764.371091,0.001308,50.0,0.507955,45.571523,2089.644535,955.356686,liquid
103.098408,-170.051592,3410000.0,34.1,764.517919,0.001308,50.0,0.507638,45.539673,2088.778617,955.399836,liquid
103.094761,-170.055239,3435000.0,34.35,764.664607,0.001308,50.0,0.507321,45.507834,2087.915689,955.443139,liquid
103.091098,-170.058902,3460000.0,34.6,764.811158,0.001308,50.0,0.507004,45.476007,2087.055734,955.486594,liquid
