T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,246143.432537,2.461434,5.0,0.2,297.734376,3.075111,248.50569,1018.339079,718.531246,supercritical_gas
175.15,-98.0,249048.841085,2.490488,5.0,0.2,299.752425,3.083362,249.942657,1018.016801,718.436756,supercritical_gas
177.15,-96.0,251953.885842,2.519539,5.0,0.2,301.770217,3.091519,251.37944,1017.707471,718.347545,supercritical_gas
179.15,-94.0,254858.581656,2.548586,5.0,0.2,303.787767,3.099583,252.81605,1017.410435,718.263341,supercritical_gas
181.15,-92.0,257762.942529,2.577629,5.0,0.2,305.805085,3.107557,254.252497,1017.125087,718.183893,supercritical_gas
183.15,-90.0,260666.981676,2.60667,5.0,0.2,307.822185,3.115442,255.688789,1016.850863,718.108972,supercritical_gas
185.15,-88.0,263570.711578,2.635707,5.0,0.2,309.839078,3.123241,257.124935,1016.58724,718.038368,supercritical_gas
187.15,-86.0,266474.144033,2.664741,5.0,0.2,311.855774,3.130955,258.560945,1016.33373,717.971885,supercritical_gas
189.15,-84.0,269377.290202,2.693773,5.0,0.2,313.872284,3.138587,259.996826,1016.08988,717.909348,supercritical_gas
191.15,-82.0,272280.160647,2.722802,5.0,0.2,315.888617,3.146137,261.432585,1015.855269,717.850593,supercritical_gas
193.15,-80.0,275182.765376,2.751828,5.0,0.2,317.904784,3.153609,262.86823,1015.629502,717.795472,supercritical_gas
195.15,-78.0,278085.113874,2.780851,5.0,0.2,319.920792,3.161003,264.303769,1015.412215,717.743849,supercritical_gas
197.15,-76.0,280987.215139,2.809872,5.0,0.2,321.936651,3.168321,265.739208,1015.203065,717.695599,supercritical_gas
199.15,-74.0,283889.077713,2.838891,5.0,0.2,323.952369,3.175565,267.174554,1015.001736,717.650609,supercritical_gas
201.15,-72.0,286790.709707,2.867907,5.0,0.2,325.967955,3.182736,268.609813,1014.807931,717.608775,supercritical_gas
203.15,-70.0,289692.118834,2.896921,5.0,0.2,327.983415,3.189836,270.044991,1014.621374,717.570005,supercritical_gas
205.15,-68.0,292593.312427,2.925933,5.0,0.2,329.998757,3.196865,271.480095,1014.441808,717.534211,supercritical_gas
207.15,-66.0,295494.297464,2.954943,5.0,0.2,332.013989,3.203826,272.91513,1014.268991,717.501318,supercritical_gas
209.15,-64.0,298395.080591,2.983951,5.0,0.2,334.029118,3.21072,274.350102,1014.102701,717.471256,supercritical_gas
211.15,-62.0,301295.668141,3.012957,5.0,0.2,336.04415,3.217549,275.785017,1013.942728,717.443962,supercritical_gas
213.15,-60.0,304196.066151,3.041961,5.0,0.2,338.059093,3.224312,277.219879,1013.788878,717.41938,supercritical_gas
215.15,-58.0,307096.280379,3.070963,5.0,0.2,340.073952,3.231012,278.654696,1013.640968,717.397459,supercritical_gas
217.15,-56.0,309996.316323,3.099963,5.0,0.2,342.088734,3.23765,280.089471,1013.49883,717.378156,supercritical_gas
219.15,-54.0,312896.179231,3.128962,5.0,0.2,344.103446,3.244227,281.52421,1013.362306,717.361431,supercritical_gas
221.15,-52.0,315795.874119,3.157959,5.0,0.2,346.118093,3.250744,282.958918,1013.231249,717.34725,supercritical_gas
223.15,-50.0,318695.405785,3.186954,5.0,0.2,348.132682,3.257202,284.393601,1013.105521,717.335583,supercritical_gas
225.15,-48.0,321594.778814,3.215948,5.0,0.2,350.147218,3.263603,285.828262,1012.984995,717.326404,supercritical_gas
