T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,6211.327484,0.062113,0.125,8.0,299.252342,4.137421,249.561722,1002.685191,715.322729,supercritical_gas
175.15,-98.0,6283.111561,0.062831,0.125,8.0,301.257263,4.145636,250.99237,1002.682859,715.325832,supercritical_gas
177.15,-96.0,6354.895409,0.063549,0.125,8.0,303.262189,4.153758,252.423026,1002.681203,715.329434,supercritical_gas
179.15,-94.0,6426.679039,0.064267,0.125,8.0,305.267121,4.161789,253.853689,1002.680234,715.333553,supercritical_gas
181.15,-92.0,6498.462459,0.064985,0.125,8.0,307.27206,4.16973,255.28436,1002.679962,715.338208,supercritical_gas
183.15,-90.0,6570.245676,0.065702,0.125,8.0,309.277007,4.177585,256.715042,1002.6804,715.343419,supercritical_gas
185.15,-88.0,6642.0287,0.06642,0.125,8.0,311.281964,4.185354,258.145734,1002.681563,715.349209,supercritical_gas
187.15,-86.0,6713.811538,0.067138,0.125,8.0,313.286931,4.19304,259.576439,1002.683468,715.3556,supercritical_gas
189.15,-84.0,6785.594196,0.067856,0.125,8.0,315.291911,4.200644,261.007157,1002.686132,715.362618,supercritical_gas
191.15,-82.0,6857.37668,0.068574,0.125,8.0,317.296903,4.208168,262.43789,1002.689577,715.370288,supercritical_gas
193.15,-80.0,6929.158999,0.069292,0.125,8.0,319.301911,4.215614,263.868639,1002.693823,715.378637,supercritical_gas
195.15,-78.0,7000.941156,0.070009,0.125,8.0,321.306934,4.222984,265.299405,1002.698893,715.387693,supercritical_gas
197.15,-76.0,7072.723158,0.070727,0.125,8.0,323.311975,4.230278,266.73019,1002.704811,715.397485,supercritical_gas
199.15,-74.0,7144.505011,0.071445,0.125,8.0,325.317035,4.237499,268.160995,1002.711602,715.408044,supercritical_gas
201.15,-72.0,7216.286719,0.072163,0.125,8.0,327.322116,4.244648,269.591823,1002.719293,715.419399,supercritical_gas
203.15,-70.0,7288.068287,0.072881,0.125,8.0,329.32722,4.251726,271.022674,1002.727912,715.431583,supercritical_gas
205.15,-68.0,7359.84972,0.073598,0.125,8.0,331.332347,4.258735,272.45355,1002.737486,715.444629,supercritical_gas
207.15,-66.0,7431.631022,0.074316,0.125,8.0,333.337501,4.265676,273.884453,1002.748046,715.458569,supercritical_gas
209.15,-64.0,7503.412198,0.075034,0.125,8.0,335.342682,4.272551,275.315384,1002.759621,715.473438,supercritical_gas
211.15,-62.0,7575.193251,0.075752,0.125,8.0,337.347893,4.27936,276.746347,1002.772244,715.48927,supercritical_gas
213.15,-60.0,7646.974184,0.07647,0.125,8.0,339.353136,4.286105,278.177342,1002.785946,715.5061,supercritical_gas
215.15,-58.0,7718.755003,0.077188,0.125,8.0,341.358412,4.292788,279.608372,1002.80076,715.523966,supercritical_gas
217.15,-56.0,7790.535709,0.077905,0.125,8.0,343.363724,4.299409,281.039439,1002.81672,715.542901,supercritical_gas
219.15,-54.0,7862.316308,0.078623,0.125,8.0,345.369075,4.305969,282.470544,1002.833859,715.562945,supercritical_gas
221.15,-52.0,7934.0968,0.079341,0.125,8.0,347.374466,4.31247,283.901691,1002.852212,715.584133,supercritical_gas
223.15,-50.0,8005.87719,0.080059,0.125,8.0,349.379899,4.318912,285.332882,1002.871814,715.606504,supercritical_gas
225.15,-48.0,8077.657481,0.080777,0.125,8.0,351.385378,4.325297,286.764118,1002.892702,715.630094,supercritical_gas
227.15,-46.0,8149.437675,0.081494,0.125,8.0,353.390904,4.331626,288.195403,1002.914909,715.654944,supercritical_gas
229.15,-44.0,8221.217775,0.082212,0.125,8.0,355.396481,4.3379,289.626739,1002.938474,715.68109,supercritical_gas
231.15,-42.0,8292.997783,0.08293,0.125,8.0,357.402111,4.344119,291.058128,1002.963433,715.708572,supercritical_gas
233.15,-40.0,8364.777702,0.083648,0.125,8.0,359.407796,4.350286,292.489574,1002.989822,715.737429,supercritical_gas
235.15,-38.0,8436.557534,0.084366,0.125,8.0,361.413539,4.356399,293.921079,1003.017679,715.767699,supercritical_gas
237.15,-36.0,8508.337281,0.085083,0.125,8.0,363.419344,4.362461,295.352646,1003.047041,715.799422,supercritical_gas
239.15,-34.0,8580.116946,0.085801,0.125,8.0,365.425213,4.368473,296.784278,1003.077945,715.832636,supercritical_gas
241.15,-32.0,8651.89653,0.086519,0.125,8.0,367.43115,4.374435,298.215977,1003.110429,715.867382,supercritical_gas
243.15,-30.0,8723.676036,0.087237,0.125,8.0,369.437156,4.380347,299.647748,1003.144531,715.903698,supercritical_gas
245.15,-28.0,8795.455466,0.087955,0.125,8.0,371.443237,4.386212,301.079593,1003.180288,715.941623,supercritical_gas
247.15,-26.0,8867.23482,0.088672,0.125,8.0,373.449394,4.392029,302.511516,1003.217738,715.981196,supercritical_gas
249.15,-24.0,8939.014102,0.08939,0.125,8.0,375.455632,4.3978,303.943519,1003.256919,716.022458,supercritical_gas
251.15,-22.0,9010.793312,0.090108,0.125,8.0,377.461953,4.403525,305.375607,1003.297868,716.065445,supercritical_gas
253.15,-20.0,9082.572453,0.090826,0.125,8.0,379.468362,4.409205,306.807782,1003.340622,716.110198,supercritical_gas
255.15,-18.0,9154.351525,0.091544,0.125,8.0,381.474861,4.41484,308.240049,1003.38522,716.156754,supercritical_gas
257.15,-16.0,9226.130531,0.092261,0.125,8.0,383.481455,4.420432,309.67241,1003.431698,716.205153,supercritical_gas
259.15,-14.0,9297.909471,0.092979,0.125,8.0,385.488146,4.425981,311.104871,1003.480093,716.255432,supercritical_gas
261.15,-12.0,9369.688348,0.093697,0.125,8.0,387.49494,4.431488,312.537433,1003.530443,716.307629,supercritical_gas
263.15,-10.0,9441.467163,0.094415,0.125,8.0,389.50184,4.436953,313.970102,1003.582783,716.361782,supercritical_gas
265.15,-8.0,9513.245916,0.095132,0.125,8.0,391.508849,4.442377,315.402882,1003.63715,716.417928,supercritical_gas
