T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,16556.912058,0.165569,0.333333,3.0,299.187273,3.855729,249.516536,1003.345378,715.460053,supercritical_gas
175.15,-98.0,16748.433139,0.167484,0.333333,3.0,301.192755,3.863945,250.947455,1003.329783,715.458982,supercritical_gas
177.15,-96.0,16939.952597,0.1694,0.333333,3.0,303.198231,3.872069,252.378373,1003.315367,715.458615,supercritical_gas
179.15,-94.0,17131.470499,0.171315,0.333333,3.0,305.203702,3.880101,253.80929,1003.302113,715.458956,supercritical_gas
181.15,-92.0,17322.986908,0.17323,0.333333,3.0,307.20917,3.888044,255.240209,1003.290006,715.460013,supercritical_gas
183.15,-90.0,17514.501882,0.175145,0.333333,3.0,309.214636,3.8959,256.671131,1003.279038,715.461796,supercritical_gas
185.15,-88.0,17706.015477,0.17706,0.333333,3.0,311.220103,3.90367,258.102057,1003.2692,715.464318,supercritical_gas
187.15,-86.0,17897.527746,0.178975,0.333333,3.0,313.225572,3.911357,259.532989,1003.260488,715.467592,supercritical_gas
189.15,-84.0,18089.038738,0.18089,0.333333,3.0,315.231044,3.918963,260.963928,1003.252902,715.471634,supercritical_gas
191.15,-82.0,18280.5485,0.182805,0.333333,3.0,317.236521,3.926488,262.394876,1003.246444,715.476462,supercritical_gas
193.15,-80.0,18472.057077,0.184721,0.333333,3.0,319.242005,3.933935,263.825834,1003.241118,715.482096,supercritical_gas
195.15,-78.0,18663.564512,0.186636,0.333333,3.0,321.247498,3.941306,265.256805,1003.236931,715.488556,supercritical_gas
197.15,-76.0,18855.070844,0.188551,0.333333,3.0,323.253001,3.948601,266.687789,1003.233891,715.495864,supercritical_gas
199.15,-74.0,19046.576111,0.190466,0.333333,3.0,325.258517,3.955823,268.118789,1003.232011,715.504046,supercritical_gas
201.15,-72.0,19238.080349,0.192381,0.333333,3.0,327.264047,3.962973,269.549806,1003.231304,715.513126,supercritical_gas
203.15,-70.0,19429.583594,0.194296,0.333333,3.0,329.269592,3.970052,270.980842,1003.231785,715.52313,supercritical_gas
205.15,-68.0,19621.085877,0.196211,0.333333,3.0,331.275156,3.977062,272.411899,1003.23347,715.534085,supercritical_gas
207.15,-66.0,19812.58723,0.198126,0.333333,3.0,333.28074,3.984004,273.842979,1003.236378,715.546021,supercritical_gas
209.15,-64.0,20004.087682,0.200041,0.333333,3.0,335.286347,3.990879,275.274084,1003.24053,715.558968,supercritical_gas
211.15,-62.0,20195.587262,0.201956,0.333333,3.0,337.291977,3.997689,276.705215,1003.245946,715.572954,supercritical_gas
213.15,-60.0,20387.085996,0.203871,0.333333,3.0,339.297634,4.004435,278.136376,1003.25265,715.588013,supercritical_gas
215.15,-58.0,20578.58391,0.205786,0.333333,3.0,341.30332,4.011119,279.567568,1003.260666,715.604175,supercritical_gas
217.15,-56.0,20770.081029,0.207701,0.333333,3.0,343.309037,4.01774,280.998793,1003.270018,715.621475,supercritical_gas
219.15,-54.0,20961.577376,0.209616,0.333333,3.0,345.314787,4.024301,282.430055,1003.280732,715.639945,supercritical_gas
221.15,-52.0,21153.072974,0.211531,0.333333,3.0,347.320573,4.030802,283.861354,1003.292837,715.659619,supercritical_gas
223.15,-50.0,21344.567843,0.213446,0.333333,3.0,349.326398,4.037246,285.292694,1003.30636,715.680533,supercritical_gas
225.15,-48.0,21536.062004,0.215361,0.333333,3.0,351.332263,4.043631,286.724077,1003.321329,715.702721,supercritical_gas
227.15,-46.0,21727.555478,0.217276,0.333333,3.0,353.338172,4.049961,288.155506,1003.337775,715.72622,supercritical_gas
229.15,-44.0,21919.048281,0.21919,0.333333,3.0,355.344128,4.056235,289.586983,1003.355727,715.751065,supercritical_gas
