T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,70809.166841,0.708092,1.428571,0.7,298.845488,3.437222,249.279071,1006.828898,716.181696,supercritical_gas
175.15,-98.0,71632.154938,0.716322,1.428571,0.7,300.85392,3.445446,250.711411,1006.742983,716.158686,supercritical_gas
177.15,-96.0,72455.113263,0.724551,1.428571,0.7,302.862286,3.453578,252.143707,1006.660922,716.137453,supercritical_gas
179.15,-94.0,73278.043031,0.73278,1.428571,0.7,304.870592,3.461617,253.575962,1006.582552,716.117937,supercritical_gas
181.15,-92.0,74100.945387,0.741009,1.428571,0.7,306.878842,3.469567,255.00818,1006.507728,716.100086,supercritical_gas
183.15,-90.0,74923.821411,0.749238,1.428571,0.7,308.887039,3.47743,256.440364,1006.436312,716.083853,supercritical_gas
185.15,-88.0,75746.672126,0.757467,1.428571,0.7,310.895187,3.485207,257.872517,1006.368182,716.069199,supercritical_gas
187.15,-86.0,76569.498495,0.765695,1.428571,0.7,312.90329,3.492901,259.304642,1006.303224,716.056088,supercritical_gas
189.15,-84.0,77392.301431,0.773923,1.428571,0.7,314.911353,3.500512,260.736742,1006.241336,716.044491,supercritical_gas
191.15,-82.0,78215.081798,0.782151,1.428571,0.7,316.919378,3.508044,262.168821,1006.182423,716.034384,supercritical_gas
193.15,-80.0,79037.840416,0.790378,1.428571,0.7,318.927369,3.515497,263.60088,1006.126399,716.025746,supercritical_gas
195.15,-78.0,79860.57806,0.798606,1.428571,0.7,320.935329,3.522873,265.032924,1006.073188,716.018562,supercritical_gas
197.15,-76.0,80683.295465,0.806833,1.428571,0.7,322.943262,3.530173,266.464956,1006.022719,716.01282,supercritical_gas
199.15,-74.0,81505.993332,0.81506,1.428571,0.7,324.951172,3.537401,267.896977,1005.974929,716.008511,supercritical_gas
201.15,-72.0,82328.672323,0.823287,1.428571,0.7,326.959061,3.544555,269.328991,1005.929761,716.00563,supercritical_gas
203.15,-70.0,83151.333069,0.831513,1.428571,0.7,328.966933,3.551639,270.761,1005.887164,716.004176,supercritical_gas
205.15,-68.0,83973.976171,0.83974,1.428571,0.7,330.974792,3.558654,272.193008,1005.847092,716.004149,supercritical_gas
207.15,-66.0,84796.602199,0.847966,1.428571,0.7,332.982639,3.5656,273.625018,1005.809506,716.005553,supercritical_gas
209.15,-64.0,85619.211698,0.856192,1.428571,0.7,334.99048,3.57248,275.057031,1005.774371,716.008395,supercritical_gas
