T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,9936.69205,0.099367,0.2,5.0,299.228915,4.002454,249.545455,1002.922769,715.372168,supercritical_gas
175.15,-98.0,10051.567497,0.100516,0.2,5.0,301.234038,4.01067,250.9762,1002.915666,715.373768,supercritical_gas
177.15,-96.0,10166.44236,0.101664,0.2,5.0,303.239162,4.018792,252.40695,1002.909421,715.375941,supercritical_gas
179.15,-94.0,10281.316663,0.102813,0.2,5.0,305.244288,4.026824,253.837705,1002.904032,715.3787,supercritical_gas
181.15,-92.0,10396.190428,0.103962,0.2,5.0,307.249417,4.034766,255.268465,1002.899503,715.38206,supercritical_gas
183.15,-90.0,10511.063677,0.105111,0.2,5.0,309.254552,4.042621,256.699233,1002.895838,715.386037,supercritical_gas
185.15,-88.0,10625.936429,0.106259,0.2,5.0,311.259692,4.05039,258.13001,1002.893044,715.39065,supercritical_gas
187.15,-86.0,10740.808704,0.107408,0.2,5.0,313.26484,4.058077,259.560796,1002.89113,715.395919,supercritical_gas
189.15,-84.0,10855.680519,0.108557,0.2,5.0,315.269997,4.065681,260.991594,1002.890108,715.401865,supercritical_gas
191.15,-82.0,10970.551891,0.109706,0.2,5.0,317.275164,4.073206,262.422404,1002.88999,715.408512,supercritical_gas
193.15,-80.0,11085.422836,0.110854,0.2,5.0,319.280343,4.080652,263.853228,1002.890793,715.415884,supercritical_gas
195.15,-78.0,11200.293371,0.112003,0.2,5.0,321.285535,4.088022,265.284068,1002.892533,715.424005,supercritical_gas
197.15,-76.0,11315.163508,0.113152,0.2,5.0,323.290743,4.095317,266.714925,1002.895228,715.432904,supercritical_gas
199.15,-74.0,11430.033262,0.1143,0.2,5.0,325.295967,4.102538,268.1458,1002.8989,715.442606,supercritical_gas
201.15,-72.0,11544.902645,0.115449,0.2,5.0,327.301209,4.109687,269.576696,1002.90357,715.453142,supercritical_gas
203.15,-70.0,11659.771671,0.116598,0.2,5.0,329.306472,4.116766,271.007614,1002.909261,715.464542,supercritical_gas
205.15,-68.0,11774.64035,0.117746,0.2,5.0,331.311757,4.123775,272.438555,1002.915997,715.476835,supercritical_gas
207.15,-66.0,11889.508695,0.118895,0.2,5.0,333.317065,4.130717,273.869521,1002.923804,715.490053,supercritical_gas
209.15,-64.0,12004.376715,0.120044,0.2,5.0,335.322399,4.137592,275.300516,1002.932709,715.50423,supercritical_gas
211.15,-62.0,12119.244421,0.121192,0.2,5.0,337.327761,4.144401,276.731539,1002.942739,715.519398,supercritical_gas
213.15,-60.0,12234.111823,0.122341,0.2,5.0,339.333153,4.151147,278.162594,1002.953924,715.53559,supercritical_gas
215.15,-58.0,12348.978929,0.12349,0.2,5.0,341.338577,4.157829,279.593682,1002.966292,715.552842,supercritical_gas
217.15,-56.0,12463.84575,0.124638,0.2,5.0,343.344035,4.16445,281.024806,1002.979874,715.571189,supercritical_gas
219.15,-54.0,12578.712292,0.125787,0.2,5.0,345.349529,4.171011,282.455968,1002.994702,715.590666,supercritical_gas
221.15,-52.0,12693.578564,0.126936,0.2,5.0,347.355062,4.177512,283.887169,1003.010807,715.611309,supercritical_gas
223.15,-50.0,12808.444575,0.128084,0.2,5.0,349.360637,4.183955,285.318414,1003.028222,715.633156,supercritical_gas
225.15,-48.0,12923.31033,0.129233,0.2,5.0,351.366255,4.19034,286.749703,1003.04698,715.656242,supercritical_gas
227.15,-46.0,13038.175838,0.130382,0.2,5.0,353.371919,4.196669,288.18104,1003.067115,715.680605,supercritical_gas
229.15,-44.0,13153.041104,0.13153,0.2,5.0,355.377632,4.202943,289.612426,1003.08866,715.706282,supercritical_gas
231.15,-42.0,13267.906136,0.132679,0.2,5.0,357.383396,4.209163,291.043866,1003.111651,715.733313,supercritical_gas
233.15,-40.0,13382.77094,0.133828,0.2,5.0,359.389215,4.215329,292.47536,1003.136123,715.761734,supercritical_gas
235.15,-38.0,13497.635521,0.134976,0.2,5.0,361.395091,4.221443,293.906913,1003.16211,715.791584,supercritical_gas
237.15,-36.0,13612.499886,0.136125,0.2,5.0,363.401027,4.227505,295.338528,1003.189648,715.822901,supercritical_gas
239.15,-34.0,13727.364039,0.137274,0.2,5.0,365.407026,4.233517,296.770206,1003.218773,715.855724,supercritical_gas
241.15,-32.0,13842.227987,0.138422,0.2,5.0,367.413092,4.239479,298.201952,1003.249521,715.890092,supercritical_gas
243.15,-30.0,13957.091733,0.139571,0.2,5.0,369.419226,4.245392,299.633767,1003.281928,715.926042,supercritical_gas
245.15,-28.0,14071.955284,0.14072,0.2,5.0,371.425433,4.251257,301.065657,1003.31603,715.963614,supercritical_gas
247.15,-26.0,14186.818643,0.141868,0.2,5.0,373.431716,4.257074,302.497623,1003.351863,716.002847,supercritical_gas
249.15,-24.0,14301.681815,0.143017,0.2,5.0,375.438078,4.262845,303.929669,1003.389465,716.043778,supercritical_gas
251.15,-22.0,14416.544805,0.144165,0.2,5.0,377.444523,4.26857,305.361799,1003.42887,716.086446,supercritical_gas
253.15,-20.0,14531.407616,0.145314,0.2,5.0,379.451054,4.27425,306.794016,1003.470116,716.13089,supercritical_gas
255.15,-18.0,14646.270253,0.146463,0.2,5.0,381.457675,4.279886,308.226324,1003.513238,716.177148,supercritical_gas
257.15,-16.0,14761.132719,0.147611,0.2,5.0,383.46439,4.285478,309.658726,1003.558273,716.225257,supercritical_gas
259.15,-14.0,14875.995019,0.14876,0.2,5.0,385.471201,4.291027,311.091226,1003.605256,716.275255,supercritical_gas
261.15,-12.0,14990.857155,0.149909,0.2,5.0,387.478114,4.296534,312.523828,1003.654224,716.32718,supercritical_gas
263.15,-10.0,15105.719132,0.151057,0.2,5.0,389.485132,4.301999,313.956536,1003.705212,716.38107,supercritical_gas
265.15,-8.0,15220.580952,0.152206,0.2,5.0,391.492259,4.307424,315.389354,1003.758255,716.43696,supercritical_gas
267.15,-6.0,15335.442619,0.153354,0.2,5.0,393.499499,4.312808,316.822286,1003.813389,716.494889,supercritical_gas
269.15,-4.0,15450.304136,0.154503,0.2,5.0,395.506856,4.318152,318.255335,1003.870648,716.554891,supercritical_gas
271.15,-2.0,15565.165506,0.155652,0.2,5.0,397.514334,4.323457,319.688507,1003.930067,716.617004,supercritical_gas
