T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,59387.289072,0.593873,1.197605,0.835,298.917523,3.488005,249.329137,1006.092489,716.029556,supercritical_gas
175.15,-98.0,60076.83311,0.600768,1.197605,0.835,300.925333,3.496228,250.761178,1006.021486,716.011171,supercritical_gas
177.15,-96.0,60766.356223,0.607664,1.197605,0.835,302.93309,3.504358,252.193183,1005.953769,715.994337,supercritical_gas
179.15,-94.0,61455.859262,0.614559,1.197605,0.835,304.940798,3.512396,253.625156,1005.889206,715.979008,supercritical_gas
181.15,-92.0,62145.343034,0.621453,1.197605,0.835,306.948461,3.520345,255.0571,1005.827678,715.965144,supercritical_gas
183.15,-90.0,62834.808298,0.628348,1.197605,0.835,308.956082,3.528206,256.489017,1005.769077,715.95271,supercritical_gas
185.15,-88.0,63524.255772,0.635243,1.197605,0.835,310.963665,3.535982,257.920912,1005.713304,715.941677,supercritical_gas
187.15,-86.0,64213.686133,0.642137,1.197605,0.835,312.971213,3.543674,259.352785,1005.660269,715.932021,supercritical_gas
189.15,-84.0,64903.100023,0.649031,1.197605,0.835,314.978729,3.551284,260.784641,1005.60989,715.923721,supercritical_gas
191.15,-82.0,65592.49805,0.655925,1.197605,0.835,316.986217,3.558814,262.216481,1005.562094,715.916763,supercritical_gas
193.15,-80.0,66281.880789,0.662819,1.197605,0.835,318.993679,3.566266,263.648308,1005.516814,715.911135,supercritical_gas
195.15,-78.0,66971.248785,0.669712,1.197605,0.835,321.001119,3.573641,265.080126,1005.473991,715.906827,supercritical_gas
197.15,-76.0,67660.602556,0.676606,1.197605,0.835,323.00854,3.58094,266.511937,1005.433572,715.903837,supercritical_gas
199.15,-74.0,68349.942592,0.683499,1.197605,0.835,325.015944,3.588166,267.943742,1005.395509,715.902161,supercritical_gas
201.15,-72.0,69039.269361,0.690393,1.197605,0.835,327.023336,3.59532,269.375546,1005.35976,715.901802,supercritical_gas
203.15,-70.0,69728.583306,0.697286,1.197605,0.835,329.030718,3.602403,270.807351,1005.326289,715.902764,supercritical_gas
205.15,-68.0,70417.884848,0.704179,1.197605,0.835,331.038092,3.609416,272.239158,1005.295063,715.905052,supercritical_gas
207.15,-66.0,71107.17439,0.711072,1.197605,0.835,333.045462,3.616362,273.670972,1005.266054,715.908677,supercritical_gas
209.15,-64.0,71796.452312,0.717965,1.197605,0.835,335.052831,3.623241,275.102794,1005.23924,715.913649,supercritical_gas
211.15,-62.0,72485.71898,0.724857,1.197605,0.835,337.060202,3.630054,276.534627,1005.2146,715.919982,supercritical_gas
213.15,-60.0,73174.97474,0.73175,1.197605,0.835,339.067578,3.636804,277.966475,1005.192118,715.927691,supercritical_gas
215.15,-58.0,73864.219924,0.738642,1.197605,0.835,341.074962,3.64349,279.398339,1005.171781,715.936793,supercritical_gas
217.15,-56.0,74553.454848,0.745535,1.197605,0.835,343.082357,3.650114,280.830223,1005.15358,715.947306,supercritical_gas
219.15,-54.0,75242.679814,0.752427,1.197605,0.835,345.089767,3.656678,282.262129,1005.137508,715.95925,supercritical_gas
221.15,-52.0,75931.89511,0.759319,1.197605,0.835,347.097193,3.663183,283.694061,1005.123561,715.972647,supercritical_gas
223.15,-50.0,76621.101013,0.766211,1.197605,0.835,349.10464,3.669629,285.126021,1005.111737,715.987519,supercritical_gas
225.15,-48.0,77310.297786,0.773103,1.197605,0.835,351.11211,3.676017,286.558012,1005.102037,716.003891,supercritical_gas
227.15,-46.0,77999.485682,0.779995,1.197605,0.835,353.119608,3.682349,287.990037,1005.094464,716.021788,supercritical_gas
229.15,-44.0,78688.664942,0.786887,1.197605,0.835,355.127135,3.688626,289.4221,1005.089024,716.041234,supercritical_gas
231.15,-42.0,79377.835799,0.793778,1.197605,0.835,357.134696,3.694849,290.854203,1005.085722,716.062259,supercritical_gas
