T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,33092.632758,0.330926,0.666667,1.5,299.083199,3.656528,249.44425,1004.403297,715.679736,supercritical_gas
175.15,-98.0,33475.984968,0.33476,0.666667,1.5,301.089579,3.664747,250.875601,1004.366406,715.671987,supercritical_gas
177.15,-96.0,33859.330692,0.338593,0.666667,1.5,303.095934,3.672872,252.306938,1004.331502,715.665268,supercritical_gas
179.15,-94.0,34242.670193,0.342427,0.666667,1.5,305.102268,3.680907,253.738263,1004.298525,715.659565,supercritical_gas
181.15,-92.0,34626.003722,0.34626,0.666667,1.5,307.108583,3.688852,255.169577,1004.267421,715.654866,supercritical_gas
183.15,-90.0,35009.331513,0.350093,0.666667,1.5,309.11488,3.69671,256.600883,1004.238141,715.651166,supercritical_gas
185.15,-88.0,35392.65379,0.353927,0.666667,1.5,311.121163,3.704483,258.032183,1004.210643,715.648459,supercritical_gas
187.15,-86.0,35775.970762,0.35776,0.666667,1.5,313.127434,3.712172,259.463478,1004.184891,715.646745,supercritical_gas
189.15,-84.0,36159.282628,0.361593,0.666667,1.5,315.133694,3.719779,260.89477,1004.160852,715.646027,supercritical_gas
191.15,-82.0,36542.589577,0.365426,0.666667,1.5,317.139947,3.727306,262.326062,1004.138499,715.646309,supercritical_gas
193.15,-80.0,36925.891786,0.369259,0.666667,1.5,319.146194,3.734755,263.757356,1004.11781,715.647598,supercritical_gas
195.15,-78.0,37309.189426,0.373092,0.666667,1.5,321.152438,3.742127,265.188654,1004.098766,715.649905,supercritical_gas
197.15,-76.0,37692.482655,0.376925,0.666667,1.5,323.158681,3.749424,266.619957,1004.081352,715.653241,supercritical_gas
199.15,-74.0,38075.771627,0.380758,0.666667,1.5,325.164925,3.756648,268.051267,1004.065558,715.657621,supercritical_gas
201.15,-72.0,38459.056486,0.384591,0.666667,1.5,327.171172,3.763799,269.482588,1004.051374,715.663059,supercritical_gas
203.15,-70.0,38842.33737,0.388423,0.666667,1.5,329.177426,3.77088,270.91392,1004.038797,715.669575,supercritical_gas
205.15,-68.0,39225.614409,0.392256,0.666667,1.5,331.183688,3.777891,272.345267,1004.027824,715.677188,supercritical_gas
207.15,-66.0,39608.887728,0.396089,0.666667,1.5,333.189961,3.784834,273.77663,1004.018456,715.685918,supercritical_gas
209.15,-64.0,39992.157444,0.399922,0.666667,1.5,335.196247,3.791711,275.208011,1004.010697,715.695788,supercritical_gas
211.15,-62.0,40375.423672,0.403754,0.666667,1.5,337.202549,3.798522,276.639414,1004.004551,715.706823,supercritical_gas
213.15,-60.0,40758.686519,0.407587,0.666667,1.5,339.208869,3.80527,278.070839,1004.000028,715.719046,supercritical_gas
215.15,-58.0,41141.946087,0.411419,0.666667,1.5,341.21521,3.811954,279.502291,1003.997137,715.732485,supercritical_gas
217.15,-56.0,41525.202474,0.415252,0.666667,1.5,343.221574,3.818577,280.93377,1003.995889,715.747167,supercritical_gas
219.15,-54.0,41908.455774,0.419085,0.666667,1.5,345.227964,3.825139,282.36528,1003.996299,715.763119,supercritical_gas
221.15,-52.0,42291.706077,0.422917,0.666667,1.5,347.234382,3.831641,283.796823,1003.99838,715.780372,supercritical_gas
223.15,-50.0,42674.953467,0.42675,0.666667,1.5,349.240833,3.838086,285.228402,1004.002151,715.798956,supercritical_gas
225.15,-48.0,43058.198028,0.430582,0.666667,1.5,351.247317,3.844473,286.66002,1004.007629,715.818901,supercritical_gas
227.15,-46.0,43441.439836,0.434414,0.666667,1.5,353.253839,3.850803,288.091679,1004.014833,715.840238,supercritical_gas
229.15,-44.0,43824.678967,0.438247,0.666667,1.5,355.2604,3.857079,289.523382,1004.023784,715.863001,supercritical_gas
231.15,-42.0,44207.915494,0.442079,0.666667,1.5,357.267005,3.8633,290.955132,1004.034504,715.887221,supercritical_gas
233.15,-40.0,44591.149484,0.445911,0.666667,1.5,359.273656,3.869467,292.386932,1004.047015,715.912932,supercritical_gas
235.15,-38.0,44974.381003,0.449744,0.666667,1.5,361.280356,3.875582,293.818785,1004.061342,715.940168,supercritical_gas
237.15,-36.0,45357.610116,0.453576,0.666667,1.5,363.287109,3.881646,295.250694,1004.077507,715.968963,supercritical_gas
239.15,-34.0,45740.836883,0.457408,0.666667,1.5,365.293917,3.887659,296.682662,1004.095537,715.999351,supercritical_gas
241.15,-32.0,46124.061361,0.461241,0.666667,1.5,367.300784,3.893622,298.114692,1004.115458,716.031367,supercritical_gas
243.15,-30.0,46507.283609,0.465073,0.666667,1.5,369.307714,3.899536,299.546788,1004.137296,716.065045,supercritical_gas
245.15,-28.0,46890.503679,0.468905,0.666667,1.5,371.314709,3.905402,300.978953,1004.161078,716.100422,supercritical_gas
247.15,-26.0,47273.721623,0.472737,0.666667,1.5,373.321773,3.911221,302.411191,1004.186831,716.137531,supercritical_gas
249.15,-24.0,47656.937491,0.476569,0.666667,1.5,375.328911,3.916993,303.843505,1004.214584,716.176409,supercritical_gas
251.15,-22.0,48040.151332,0.480402,0.666667,1.5,377.336125,3.922719,305.275898,1004.244365,716.217092,supercritical_gas
253.15,-20.0,48423.363191,0.484234,0.666667,1.5,379.343419,3.9284,306.708374,1004.276203,716.259614,supercritical_gas
255.15,-18.0,48806.573113,0.488066,0.666667,1.5,381.350797,3.934036,308.140938,1004.310126,716.304011,supercritical_gas
257.15,-16.0,49189.781142,0.491898,0.666667,1.5,383.358263,3.93963,309.573592,1004.346164,716.350318,supercritical_gas
