T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,956982.105641,9.569821,20.0,0.05,293.122896,2.666629,245.27379,1069.279396,728.323494,supercritical_gas
175.15,-98.0,969024.304646,9.690243,20.0,0.05,295.181256,2.674991,246.73004,1067.836935,727.929974,supercritical_gas
177.15,-96.0,981060.764618,9.810608,20.0,0.05,297.238562,2.683254,248.185524,1066.452864,727.556477,supercritical_gas
179.15,-94.0,993091.720929,9.930917,20.0,0.05,299.294865,2.69142,249.640279,1065.123947,727.201825,supercritical_gas
181.15,-92.0,1005117.395419,10.051174,20.0,0.05,301.350212,2.699491,251.094343,1063.847179,726.864928,supercritical_gas
183.15,-90.0,1017137.997353,10.17138,20.0,0.05,303.40465,2.707471,252.54775,1062.619765,726.544778,supercritical_gas
185.15,-88.0,1029153.724291,10.291537,20.0,0.05,305.458219,2.71536,254.000532,1061.439108,726.24044,supercritical_gas
187.15,-86.0,1041164.762894,10.411648,20.0,0.05,307.51096,2.723161,255.452721,1060.302787,725.951048,supercritical_gas
189.15,-84.0,1053171.289655,10.531713,20.0,0.05,309.56291,2.730877,256.904346,1059.208545,725.675799,supercritical_gas
191.15,-82.0,1065173.471586,10.651735,20.0,0.05,311.614107,2.738508,258.355434,1058.154277,725.413948,supercritical_gas
193.15,-80.0,1077171.466838,10.771715,20.0,0.05,313.664584,2.746057,259.80601,1057.138016,725.164803,supercritical_gas
195.15,-78.0,1089165.425282,10.891654,20.0,0.05,315.714372,2.753526,261.256101,1056.157925,724.92772,supercritical_gas
197.15,-76.0,1101155.489041,11.011555,20.0,0.05,317.763503,2.760917,262.705729,1055.212284,724.702102,supercritical_gas
199.15,-74.0,1113141.792984,11.131418,20.0,0.05,319.812006,2.76823,264.154916,1054.299485,724.487394,supercritical_gas
201.15,-72.0,1125124.465183,11.251245,20.0,0.05,321.859908,2.775469,265.603685,1053.418019,724.283077,supercritical_gas
203.15,-70.0,1137103.627336,11.371036,20.0,0.05,323.907237,2.782634,267.052055,1052.566473,724.088672,supercritical_gas
205.15,-68.0,1149079.395159,11.490794,20.0,0.05,325.954016,2.789726,268.500046,1051.743521,723.90373,supercritical_gas
207.15,-66.0,1161051.878748,11.610519,20.0,0.05,328.00027,2.796749,269.947676,1050.947918,723.727834,supercritical_gas
209.15,-64.0,1173021.182923,11.730212,20.0,0.05,330.046022,2.803702,271.394963,1050.178495,723.560595,supercritical_gas
211.15,-62.0,1184987.407535,11.849874,20.0,0.05,332.091295,2.810587,272.841924,1049.434153,723.401653,supercritical_gas
213.15,-60.0,1196950.647763,11.969506,20.0,0.05,334.136108,2.817406,274.288575,1048.713857,723.25067,supercritical_gas
215.15,-58.0,1208910.994386,12.08911,20.0,0.05,336.180482,2.82416,275.734932,1048.016634,723.107332,supercritical_gas
217.15,-56.0,1220868.534034,12.208685,20.0,0.05,338.224436,2.830851,277.181009,1047.341569,722.971345,supercritical_gas
219.15,-54.0,1232823.349428,12.328233,20.0,0.05,340.26799,2.837478,278.626822,1046.687796,722.842438,supercritical_gas
221.15,-52.0,1244775.519596,12.447755,20.0,0.05,342.31116,2.844045,280.072384,1046.054504,722.720355,supercritical_gas
223.15,-50.0,1256725.120086,12.567251,20.0,0.05,344.353964,2.850551,281.517708,1045.440923,722.60486,supercritical_gas
225.15,-48.0,1268672.223152,12.686722,20.0,0.05,346.396419,2.856998,282.962807,1044.846329,722.495732,supercritical_gas
227.15,-46.0,1280616.897936,12.806169,20.0,0.05,348.43854,2.863387,284.407695,1044.270037,722.392764,supercritical_gas
229.15,-44.0,1292559.210639,12.925592,20.0,0.05,350.480343,2.869719,285.852383,1043.711402,722.295765,supercritical_gas
231.15,-42.0,1304499.224676,13.044992,20.0,0.05,352.521843,2.875995,287.296882,1043.169813,722.204556,supercritical_gas
233.15,-40.0,1316437.000825,13.16437,20.0,0.05,354.563055,2.882217,288.741204,1042.644692,722.11897,supercritical_gas
235.15,-38.0,1328372.597365,13.283726,20.0,0.05,356.603991,2.888385,290.185361,1042.135492,722.038852,supercritical_gas
237.15,-36.0,1340306.070206,13.403061,20.0,0.05,358.644667,2.894499,291.629363,1041.641696,721.964057,supercritical_gas
239.15,-34.0,1352237.473012,13.522375,20.0,0.05,360.685095,2.900562,293.073221,1041.162815,721.89445,supercritical_gas
241.15,-32.0,1364166.857314,13.641669,20.0,0.05,362.725287,2.906574,294.516945,1040.698385,721.829907,supercritical_gas
243.15,-30.0,1376094.272621,13.760943,20.0,0.05,364.765258,2.912536,295.960544,1040.247966,721.77031,supercritical_gas
245.15,-28.0,1388019.766515,13.880198,20.0,0.05,366.805017,2.918448,297.404029,1039.811142,721.715552,supercritical_gas
247.15,-26.0,1399943.384754,13.999434,20.0,0.05,368.844579,2.924312,298.847409,1039.387517,721.665531,supercritical_gas
249.15,-24.0,1411865.171356,14.118652,20.0,0.05,370.883953,2.930128,300.290694,1038.976716,721.620153,supercritical_gas
251.15,-22.0,1423785.168685,14.237852,20.0,0.05,372.923151,2.935897,301.733893,1038.578383,721.579333,supercritical_gas
253.15,-20.0,1435703.417533,14.357034,20.0,0.05,374.962185,2.941621,303.177015,1038.192181,721.542988,supercritical_gas
255.15,-18.0,1447619.957191,14.4762,20.0,0.05,377.001066,2.947299,304.620068,1037.817788,721.511045,supercritical_gas
