T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,cp_J_kgK,cv_J_kgK,phase
173.15,-100.0,24827.419263,0.248274,0.5,2.0,299.13523,3.739223,249.480391,1003.874088,715.5699,supercritical_gas
175.15,-98.0,25114.817147,0.251148,0.5,2.0,301.141161,3.747441,250.911527,1003.847856,715.56549,supercritical_gas
177.15,-96.0,25402.211381,0.254022,0.5,2.0,303.147077,3.755566,252.342654,1003.823208,715.561947,supercritical_gas
179.15,-94.0,25689.602115,0.256896,0.5,2.0,305.152979,3.763599,253.773775,1003.800103,715.559265,supercritical_gas
181.15,-92.0,25976.989489,0.25977,0.5,2.0,307.158871,3.771543,255.204892,1003.778507,715.557445,supercritical_gas
183.15,-90.0,26264.373635,0.262644,0.5,2.0,309.164753,3.7794,256.636005,1003.758392,715.556486,supercritical_gas
185.15,-88.0,26551.754679,0.265518,0.5,2.0,311.170628,3.787172,258.067118,1003.739733,715.556393,supercritical_gas
187.15,-86.0,26839.132739,0.268391,0.5,2.0,313.176497,3.79486,259.498232,1003.722509,715.557173,supercritical_gas
189.15,-84.0,27126.507927,0.271265,0.5,2.0,315.182363,3.802466,260.929347,1003.706705,715.558835,supercritical_gas
191.15,-82.0,27413.880348,0.274139,0.5,2.0,317.188228,3.809992,262.360468,1003.692307,715.56139,supercritical_gas
193.15,-80.0,27701.250103,0.277013,0.5,2.0,319.194094,3.81744,263.791594,1003.679307,715.564852,supercritical_gas
195.15,-78.0,27988.617287,0.279886,0.5,2.0,321.199962,3.824812,265.222728,1003.667698,715.569235,supercritical_gas
197.15,-76.0,28275.98199,0.28276,0.5,2.0,323.205835,3.832108,266.653871,1003.657478,715.574557,supercritical_gas
199.15,-74.0,28563.344298,0.285633,0.5,2.0,325.211715,3.839331,268.085026,1003.648647,715.580838,supercritical_gas
201.15,-72.0,28850.704292,0.288507,0.5,2.0,327.217604,3.846481,269.516195,1003.641208,715.588097,supercritical_gas
203.15,-70.0,29138.06205,0.291381,0.5,2.0,329.223504,3.853561,270.947379,1003.635165,715.596357,supercritical_gas
205.15,-68.0,29425.417645,0.294254,0.5,2.0,331.229417,3.860572,272.378581,1003.630527,715.605641,supercritical_gas
207.15,-66.0,29712.771147,0.297128,0.5,2.0,333.235345,3.867514,273.809803,1003.627302,715.615974,supercritical_gas
209.15,-64.0,30000.122623,0.300001,0.5,2.0,335.241291,3.87439,275.241046,1003.625504,715.627382,supercritical_gas
211.15,-62.0,30287.472136,0.302875,0.5,2.0,337.247257,3.881201,276.672313,1003.625144,715.639893,supercritical_gas
213.15,-60.0,30574.819746,0.305748,0.5,2.0,339.253246,3.887948,278.103606,1003.626239,715.653534,supercritical_gas
215.15,-58.0,30862.165513,0.308622,0.5,2.0,341.259259,3.894632,279.534928,1003.628805,715.668334,supercritical_gas
217.15,-56.0,31149.50949,0.311495,0.5,2.0,343.265299,3.901254,280.96628,1003.632862,715.684325,supercritical_gas
219.15,-54.0,31436.85173,0.314369,0.5,2.0,345.271369,3.907815,282.397666,1003.638428,715.701536,supercritical_gas
221.15,-52.0,31724.192284,0.317242,0.5,2.0,347.277472,3.914317,283.829087,1003.645525,715.72,supercritical_gas
223.15,-50.0,32011.531199,0.320115,0.5,2.0,349.283609,3.920761,285.260547,1003.654175,715.739748,supercritical_gas
225.15,-48.0,32298.868523,0.322989,0.5,2.0,351.289784,3.927147,286.692047,1003.664403,715.760815,supercritical_gas
227.15,-46.0,32586.204298,0.325862,0.5,2.0,353.296,3.933477,288.123591,1003.676231,715.783233,supercritical_gas
229.15,-44.0,32873.538567,0.328735,0.5,2.0,355.302258,3.939752,289.555181,1003.689686,715.807036,supercritical_gas
231.15,-42.0,33160.871371,0.331609,0.5,2.0,357.308563,3.945973,290.98682,1003.704794,715.83226,supercritical_gas
233.15,-40.0,33448.202748,0.334482,0.5,2.0,359.314917,3.95214,292.418511,1003.721583,715.858939,supercritical_gas
235.15,-38.0,33735.532735,0.337355,0.5,2.0,361.321322,3.958255,293.850257,1003.740079,715.887109,supercritical_gas
237.15,-36.0,34022.861368,0.340229,0.5,2.0,363.327783,3.964318,295.282061,1003.760311,715.916804,supercritical_gas
239.15,-34.0,34310.188681,0.343102,0.5,2.0,365.334303,3.97033,296.713925,1003.782308,715.948062,supercritical_gas
241.15,-32.0,34597.514707,0.345975,0.5,2.0,367.340883,3.976293,298.145854,1003.806101,715.980917,supercritical_gas
243.15,-30.0,34884.839478,0.348848,0.5,2.0,369.347529,3.982207,299.57785,1003.831718,716.015407,supercritical_gas
245.15,-28.0,35172.163024,0.351722,0.5,2.0,371.354243,3.988072,301.009917,1003.85919,716.051568,supercritical_gas
247.15,-26.0,35459.485374,0.354595,0.5,2.0,373.361028,3.99389,302.442057,1003.888547,716.089435,supercritical_gas
249.15,-24.0,35746.806556,0.357468,0.5,2.0,375.367889,3.999662,303.874275,1003.919821,716.129047,supercritical_gas
