T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
218.15,-55.0,553965.487952,5.539655,1000.0,0.001,83.85332,0.53873,83.299354,0.00219,-11398.711839,928.855379,twophase
219.15,-54.0,578047.501901,5.780475,1000.0,0.001,85.832272,0.547671,85.254225,0.002241,-34235.189413,928.074845,twophase
220.15,-53.0,602910.254946,6.029103,1000.0,0.001,87.81342,0.556577,87.21051,0.002292,53915.921798,927.556499,twophase
221.15,-52.0,628569.567092,6.285696,1000.0,0.001,89.796838,0.56545,89.168268,0.002342,17149.632468,927.266462,twophase
222.15,-51.0,655041.35182,6.550414,1000.0,0.001,91.7826,0.574289,91.127558,0.00239,10873.578562,927.172729,twophase
223.15,-50.0,682341.614757,6.823416,1000.0,0.001,93.77078,0.583096,93.088438,0.002437,8275.141518,927.243876,twophase
224.15,-49.0,710486.452496,7.104865,1000.0,0.001,95.761453,0.591871,95.050966,0.002483,6853.705249,927.44796,twophase
225.15,-48.0,739492.051537,7.394921,1000.0,0.001,97.754692,0.600615,97.0152,0.002527,5957.027077,927.751802,twophase
226.15,-47.0,769374.687392,7.693747,1000.0,0.001,99.750574,0.609327,98.981199,0.002569,5339.734181,928.120819,twophase
227.15,-46.0,800150.723823,8.001507,1000.0,0.001,101.749172,0.61801,100.949021,0.002609,4888.802846,928.519526,twophase
228.15,-45.0,831836.61225,8.318366,1000.0,0.001,103.750562,0.626662,102.918725,0.002647,4544.858667,928.912754,twophase
229.15,-44.0,864448.891306,8.644489,1000.0,0.001,105.754817,0.635285,104.890368,0.002682,4273.653999,929.267481,twophase
230.15,-43.0,898004.186561,8.980042,1000.0,0.001,107.762015,0.643879,106.86401,0.002714,4053.98976,929.555099,twophase
231.15,-42.0,932519.210409,9.325192,1000.0,0.001,109.772229,0.652445,108.83971,0.002742,3871.99689,929.753782,twophase
232.15,-41.0,968010.762117,9.680108,1000.0,0.001,111.785537,0.660983,110.817526,0.002768,3718.192269,929.850593,twophase
233.15,-40.0,1004495.728044,10.044957,1000.0,0.001,113.802013,0.669493,112.797518,0.002789,3585.861471,929.84296,twophase
234.15,-39.0,1041991.08202,10.419911,1000.0,0.001,115.821736,0.677977,114.779745,0.002807,3470.123107,929.73919,twophase
235.15,-38.0,1080513.885892,10.805139,1000.0,0.001,117.844782,0.686435,116.764268,0.002819,3367.363271,929.557861,twophase
236.15,-37.0,1120081.290228,11.200813,1000.0,0.001,119.871228,0.694866,118.751146,0.002827,3274.879486,929.326049,twophase
