T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
333.15,60.0,20000.0,0.2,0.319094,3.133868,693.717086,3.349252,631.039726,,1823.376091,1633.009734,gas
333.15,60.0,30000.0,0.3,0.479178,2.086907,693.49638,3.272347,630.889156,,1824.784857,1633.50312,gas
333.15,60.0,40000.0,0.4,0.639622,1.563424,693.275211,3.217649,630.738245,,1826.20205,1633.998203,gas
333.15,60.0,50000.0,0.5,0.800428,1.249332,693.053577,3.175119,630.586991,,1827.627751,1634.494993,gas
333.15,60.0,60000.0,0.6,0.961599,1.039935,692.831474,3.140286,630.435393,,1829.062042,1634.993499,gas
333.15,60.0,70000.0,0.7,1.123137,0.890364,692.6089,3.110762,630.283448,,1830.505005,1635.493732,gas
333.15,60.0,80000.0,0.8,1.285044,0.778184,692.385852,3.085126,630.131155,,1831.956724,1635.9957,gas
333.15,60.0,90000.0,0.9,1.447322,0.690931,692.162328,3.062457,629.97851,,1833.417285,1636.499414,gas
333.15,60.0,100000.0,1.0,1.609974,0.621128,691.938324,3.04213,629.825513,,1834.886775,1637.004884,gas
333.15,60.0,110000.0,1.1,1.773002,0.564015,691.713837,3.023697,629.67216,,1836.365281,1637.512121,gas
333.15,60.0,120000.0,1.2,1.936408,0.51642,691.488865,3.006826,629.51845,,1837.852893,1638.021134,gas
333.15,60.0,130000.0,1.3,2.100195,0.476146,691.263405,2.991269,629.364381,,1839.349701,1638.531935,gas
333.15,60.0,140000.0,1.4,2.264364,0.441625,691.037454,2.97683,629.209951,,1840.855797,1639.044535,gas
333.15,60.0,150000.0,1.5,2.42892,0.411706,690.811008,2.963353,629.055156,,1842.371275,1639.558945,gas
333.15,60.0,160000.0,1.6,2.593863,0.385525,690.584064,2.950715,628.899996,,1843.89623,1640.075175,gas
333.15,60.0,170000.0,1.7,2.759196,0.362424,690.35662,2.938814,628.744467,,1845.430757,1640.593238,gas
