T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
383.15,110.0,10000.0,0.1,0.056624,17.660326,2706.521321,8.499276,2529.918061,,1907.340879,1441.348554,gas
383.15,110.0,20000.0,0.2,0.113395,8.818705,2705.433297,8.177131,2529.0592,,1920.844992,1450.263175,gas
383.15,110.0,30000.0,0.3,0.170316,5.871438,2704.334984,7.987732,2528.191845,,1934.649509,1459.359892,gas
383.15,110.0,40000.0,0.4,0.227389,4.397759,2703.22625,7.852667,2527.315884,,1948.76549,1468.646242,gas
383.15,110.0,50000.0,0.5,0.284615,3.513515,2702.106935,7.747362,2526.431178,,1963.207594,1478.132535,gas
383.15,110.0,60000.0,0.6,0.341999,2.923988,2700.976839,7.660872,2525.537551,,1977.996682,1487.833903,gas
383.15,110.0,70000.0,0.7,0.399541,2.50287,2699.835692,7.587357,2524.634766,,1993.1633,1497.773006,gas
383.15,110.0,80000.0,0.8,0.457246,2.187008,2698.683127,7.52333,2523.722501,,2008.752062,1507.983443,gas
383.15,110.0,90000.0,0.9,0.515115,1.941315,2697.518647,7.466544,2522.800313,,2024.82703,1518.513892,gas
383.15,110.0,100000.0,1.0,0.573151,1.74474,2696.341577,7.415459,2521.867606,,2041.478147,1529.433047,gas
383.15,110.0,110000.0,1.1,0.631359,1.583886,2695.151016,7.368981,2520.923577,,2058.828819,1540.835386,gas
383.15,110.0,120000.0,1.2,0.68974,1.449822,2693.945779,7.326297,2519.967175,,2077.044723,1552.847835,gas
383.15,110.0,130000.0,1.3,0.748299,1.336364,2692.72433,7.28679,2518.997029,,2096.343972,1565.637381,gas
383.15,110.0,140000.0,1.4,0.807041,1.239095,2691.484704,7.249977,2518.011392,,2117.008761,1579.419722,gas
383.15,110.0,150000.0,1.5,950.951209,0.001052,461.420007,1.418821,461.26227,,4228.312958,3716.641163,liquid
383.15,110.0,160000.0,1.6,950.956051,0.001052,461.427283,1.418812,461.259032,,4228.288775,3716.627179,liquid
383.15,110.0,170000.0,1.7,950.960892,0.001052,461.434559,1.418804,461.255793,,4228.264593,3716.613195,liquid
383.15,110.0,180000.0,1.8,950.965733,0.001052,461.441836,1.418795,461.252554,,4228.240413,3716.599211,liquid
383.15,110.0,190000.0,1.9,950.970574,0.001052,461.449112,1.418787,461.249316,,4228.216234,3716.585228,liquid
383.15,110.0,200000.0,2.0,950.975414,0.001052,461.456388,1.418778,461.246078,,4228.192057,3716.571245,liquid
383.15,110.0,210000.0,2.1,950.980255,0.001052,461.463664,1.41877,461.24284,,4228.167881,3716.557263,liquid
383.15,110.0,220000.0,2.2,950.985095,0.001052,461.470941,1.418761,461.239602,,4228.143708,3716.543281,liquid
383.15,110.0,230000.0,2.3,950.989936,0.001052,461.478217,1.418753,461.236364,,4228.119535,3716.529299,liquid
383.15,110.0,240000.0,2.4,950.994776,0.001052,461.485494,1.418745,461.233126,,4228.095365,3716.515318,liquid
383.15,110.0,250000.0,2.5,950.999616,0.001052,461.49277,1.418736,461.229889,,4228.071196,3716.501337,liquid
383.15,110.0,260000.0,2.6,951.004456,0.001052,461.500047,1.418728,461.226652,,4228.047028,3716.487357,liquid
383.15,110.0,270000.0,2.7,951.009295,0.001052,461.507323,1.418719,461.223414,,4228.022862,3716.473377,liquid
383.15,110.0,280000.0,2.8,951.014135,0.001052,461.5146,1.418711,461.220177,,4227.998698,3716.459398,liquid
383.15,110.0,290000.0,2.9,951.018974,0.001052,461.521877,1.418702,461.216941,,4227.974535,3716.445419,liquid
383.15,110.0,300000.0,3.0,951.023813,0.001051,461.529153,1.418694,461.213704,,4227.950374,3716.43144,liquid
383.15,110.0,310000.0,3.1,951.028652,0.001051,461.53643,1.418685,461.210467,,4227.926214,3716.417462,liquid
383.15,110.0,320000.0,3.2,951.033491,0.001051,461.543707,1.418677,461.207231,,4227.902056,3716.403485,liquid
383.15,110.0,330000.0,3.3,951.03833,0.001051,461.550984,1.418669,461.203995,,4227.877899,3716.389507,liquid
383.15,110.0,340000.0,3.4,951.043169,0.001051,461.558261,1.41866,461.200759,,4227.853744,3716.375531,liquid
383.15,110.0,350000.0,3.5,951.048007,0.001051,461.565538,1.418652,461.197523,,4227.829591,3716.361554,liquid
383.15,110.0,360000.0,3.6,951.052845,0.001051,461.572815,1.418643,461.194287,,4227.805439,3716.347578,liquid
383.15,110.0,370000.0,3.7,951.057684,0.001051,461.580092,1.418635,461.191051,,4227.781289,3716.333603,liquid
383.15,110.0,380000.0,3.8,951.062522,0.001051,461.587369,1.418626,461.187816,,4227.757141,3716.319628,liquid
383.15,110.0,390000.0,3.9,951.067359,0.001051,461.594646,1.418618,461.18458,,4227.732994,3716.305653,liquid
383.15,110.0,400000.0,4.0,951.072197,0.001051,461.601923,1.418609,461.181345,,4227.708848,3716.291679,liquid
383.15,110.0,410000.0,4.1,951.077035,0.001051,461.6092,1.418601,461.17811,,4227.684704,3716.277705,liquid
383.15,110.0,420000.0,4.2,951.081872,0.001051,461.616478,1.418592,461.174875,,4227.660562,3716.263732,liquid
383.15,110.0,430000.0,4.3,951.086709,0.001051,461.623755,1.418584,461.171641,,4227.636421,3716.249759,liquid
383.15,110.0,440000.0,4.4,951.091546,0.001051,461.631032,1.418576,461.168406,,4227.612282,3716.235786,liquid
383.15,110.0,450000.0,4.5,951.096383,0.001051,461.63831,1.418567,461.165172,,4227.588144,3716.221814,liquid
383.15,110.0,460000.0,4.6,951.10122,0.001051,461.645587,1.418559,461.161937,,4227.564008,3716.207842,liquid
383.15,110.0,470000.0,4.7,951.106057,0.001051,461.652865,1.41855,461.158703,,4227.539874,3716.193871,liquid
383.15,110.0,480000.0,4.8,951.110893,0.001051,461.660142,1.418542,461.155469,,4227.515741,3716.1799,liquid
383.15,110.0,490000.0,4.9,951.11573,0.001051,461.66742,1.418533,461.152235,,4227.49161,3716.16593,liquid
383.15,110.0,500000.0,5.0,951.120566,0.001051,461.674698,1.418525,461.149002,,4227.46748,3716.15196,liquid
383.15,110.0,510000.0,5.1,951.125402,0.001051,461.681975,1.418516,461.145768,,4227.443352,3716.13799,liquid
383.15,110.0,520000.0,5.2,951.130238,0.001051,461.689253,1.418508,461.142535,,4227.419226,3716.124021,liquid
383.15,110.0,530000.0,5.3,951.135074,0.001051,461.696531,1.4185,461.139302,,4227.395101,3716.110053,liquid
383.15,110.0,540000.0,5.4,951.139909,0.001051,461.703809,1.418491,461.136069,,4227.370977,3716.096085,liquid
383.15,110.0,550000.0,5.5,951.144745,0.001051,461.711086,1.418483,461.132836,,4227.346855,3716.082117,liquid
383.15,110.0,560000.0,5.6,951.14958,0.001051,461.718364,1.418474,461.129603,,4227.322735,3716.068149,liquid
383.15,110.0,570000.0,5.7,951.154415,0.001051,461.725642,1.418466,461.126371,,4227.298617,3716.054182,liquid
383.15,110.0,580000.0,5.8,951.15925,0.001051,461.73292,1.418457,461.123138,,4227.274499,3716.040216,liquid
