T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
206.293754,-66.856246,10000.0,0.1,1.735583,0.576175,198.599678,1.05,192.837925,0.345443,718.018324,617.713223,twophase
216.740148,-56.409852,20000.0,0.2,3.616334,0.276523,202.522478,1.05,196.992015,0.31701,792.552297,672.562343,twophase
223.467642,-49.682358,30000.0,0.3,5.650909,0.176963,204.722517,1.05,199.413637,0.296201,872.861262,727.005053,twophase
228.55455,-44.59545,40000.0,0.4,7.841509,0.127526,206.221014,1.05,201.119956,0.279101,967.081497,786.528164,twophase
232.695919,-40.454081,50000.0,0.5,10.193277,0.098104,207.338039,1.05,202.432845,0.264278,1081.545583,853.644207,twophase
236.215398,-36.934602,60000.0,0.6,12.713582,0.078656,208.215796,1.05,203.496433,0.25102,1224.12231,930.293164,twophase
239.291717,-33.858283,70000.0,0.7,15.411679,0.064886,208.92987,1.05,204.38786,0.23892,1406.360638,1018.382502,twophase
242.034662,-31.115338,80000.0,0.8,18.298593,0.054649,209.525192,1.05,205.153271,0.227715,1646.897413,1119.995679,twophase
244.516814,-28.633186,90000.0,0.9,21.387128,0.046757,210.030616,1.05,205.822478,0.217229,1978.640796,1237.517056,twophase
246.788812,-26.361188,100000.0,1.0,24.691966,0.040499,210.465753,1.05,206.415852,0.207333,2466.555303,1373.738101,twophase
248.887481,-24.262519,110000.0,1.1,28.229841,0.035424,210.844522,1.05,206.947936,0.197933,3260.816165,1531.968924,twophase
250.84049,-22.30951,120000.0,1.2,32.019763,0.031231,211.177155,1.05,207.42947,0.188957,4808.700213,1716.16822,twophase
252.669192,-20.480808,130000.0,1.3,36.083318,0.027714,211.471382,1.05,207.868609,0.180348,9328.034043,1931.102138,twophase
254.39043,-18.75957,140000.0,1.4,40.445027,0.024725,211.733185,1.05,208.271696,0.172059,1191154.746217,2182.54351,twophase
256.017741,-17.132259,150000.0,1.5,45.1328,0.022157,211.96728,1.05,208.643755,0.164053,-8508.594659,2477.525749,twophase
257.562179,-15.587821,160000.0,1.6,50.178479,0.019929,212.177453,1.05,208.988835,0.1563,-3841.589606,2824.670885,twophase
259.032895,-14.117105,170000.0,1.7,55.61851,0.01798,212.366785,1.05,209.310248,0.148774,-2197.439532,3234.61944,twophase
