T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
203.15,-70.0,10896.088868,0.108961,666.666667,0.0015,33.09278,0.16597,33.076436,1.3e-05,4935.522945,2907.998636,twophase
204.15,-69.0,11721.633966,0.117216,666.666667,0.0015,37.423905,0.187231,37.406323,1.4e-05,4922.468604,2912.630537,twophase
205.15,-68.0,12599.491896,0.125995,666.666667,0.0015,41.758484,0.208405,41.739585,1.5e-05,4909.971594,2916.942285,twophase
206.15,-67.0,13532.273368,0.135323,666.666667,0.0015,46.096585,0.229493,46.076287,1.5e-05,4897.97852,2920.93121,twophase
207.15,-66.0,14522.679007,0.145227,666.666667,0.0015,50.43827,0.250496,50.416486,1.6e-05,4886.440032,2924.596409,twophase
208.15,-65.0,15573.500623,0.155735,666.666667,0.0015,54.783595,0.271414,54.760234,1.7e-05,4875.310628,2927.93863,twophase
209.15,-64.0,16687.622419,0.166876,666.666667,0.0015,59.132607,0.29225,59.107575,1.8e-05,4864.548459,2930.960146,twophase
210.15,-63.0,17868.022162,0.17868,666.666667,0.0015,63.485349,0.313003,63.458547,1.8e-05,4854.115136,2933.664631,twophase
211.15,-62.0,19117.77231,0.191178,666.666667,0.0015,67.841858,0.333676,67.813181,1.9e-05,4843.975537,2936.057048,twophase
212.15,-61.0,20440.041078,0.2044,666.666667,0.0015,72.202165,0.354268,72.171505,2e-05,4834.097625,2938.143518,twophase
213.15,-60.0,21838.093464,0.218381,666.666667,0.0015,76.566296,0.374781,76.533539,2.1e-05,4824.452266,2939.931211,twophase
214.15,-59.0,23315.292227,0.233153,666.666667,0.0015,80.934274,0.395215,80.899301,2.2e-05,4815.013051,2941.428233,twophase
215.15,-58.0,24875.098803,0.248751,666.666667,0.0015,85.306116,0.415571,85.268804,2.2e-05,4805.756126,2942.643507,twophase
216.15,-57.0,26521.074183,0.265211,666.666667,0.0015,89.681836,0.435851,89.642054,2.3e-05,4796.660028,2943.586677,twophase
217.15,-56.0,28256.879727,0.282569,666.666667,0.0015,94.061442,0.456054,94.019057,2.4e-05,4787.705522,2944.267999,twophase
218.15,-55.0,30086.277937,0.300863,666.666667,0.0015,98.444943,0.476181,98.399813,2.5e-05,4778.875449,2944.698247,twophase
219.15,-54.0,32013.133171,0.320131,666.666667,0.0015,102.83234,0.496234,102.784321,2.6e-05,4770.154578,2944.888619,twophase
220.15,-53.0,34041.412304,0.340414,666.666667,0.0015,107.223637,0.516212,107.172574,2.6e-05,4761.529462,2944.850652,twophase
221.15,-52.0,36175.185345,0.361752,666.666667,0.0015,111.61883,0.536117,111.564567,2.7e-05,4752.988306,2944.596135,twophase
222.15,-51.0,38418.62599,0.384186,666.666667,0.0015,116.017916,0.555949,115.960288,2.8e-05,4744.520837,2944.137037,twophase
223.15,-50.0,40776.012133,0.40776,666.666667,0.0015,120.420889,0.575709,120.359725,2.9e-05,4736.118176,2943.485431,twophase
224.15,-49.0,43251.726321,0.432517,666.666667,0.0015,124.827743,0.595396,124.762866,2.9e-05,4727.772731,2942.653431,twophase
225.15,-48.0,45850.256156,0.458503,666.666667,0.0015,129.238469,0.615013,129.169694,3e-05,4719.478075,2941.653129,twophase
226.15,-47.0,48576.194651,0.485762,666.666667,0.0015,133.653057,0.634558,133.580193,3e-05,4711.228852,2940.496538,twophase
227.15,-46.0,51434.240533,0.514342,666.666667,0.0015,138.071497,0.654034,137.994346,3.1e-05,4703.020671,2939.19554,twophase
228.15,-45.0,54429.198496,0.544292,666.666667,0.0015,142.493777,0.67344,142.412133,3.1e-05,4694.850016,2937.761843,twophase
229.15,-44.0,57565.979407,0.57566,666.666667,0.0015,146.919885,0.692777,146.833536,3.2e-05,4686.714159,2936.206935,twophase
230.15,-43.0,60849.600461,0.608496,666.666667,0.0015,151.34981,0.712046,151.258535,3.2e-05,4678.61108,2934.54205,twophase
231.15,-42.0,64285.185293,0.642852,666.666667,0.0015,155.783538,0.731246,155.68711,3.2e-05,4670.539386,2932.77813,twophase
232.15,-41.0,67877.96404,0.67878,666.666667,0.0015,160.221058,0.750379,160.119241,3.2e-05,4662.498245,2930.925804,twophase
233.15,-40.0,71633.273361,0.716333,666.666667,0.0015,164.662357,0.769445,164.554907,3.2e-05,4654.487317,2928.995354,twophase
234.15,-39.0,75556.556407,0.755566,666.666667,0.0015,169.107424,0.788444,168.994089,3.2e-05,4646.506693,2926.9967,twophase
235.15,-38.0,79653.36276,0.796534,666.666667,0.0015,173.556246,0.807377,173.436766,3.2e-05,4638.556838,2924.939382,twophase
236.15,-37.0,83929.348313,0.839293,666.666667,0.0015,178.008814,0.826245,177.88292,3.2e-05,4630.63854,2922.83254,twophase
237.15,-36.0,88390.275123,0.883903,666.666667,0.0015,182.465116,0.845048,182.33253,3.1e-05,4622.752858,2920.68491,twophase
238.15,-35.0,93042.011222,0.93042,666.666667,0.0015,186.925143,0.863785,186.78558,3.1e-05,4614.901083,2918.50481,twophase
239.15,-34.0,97890.530383,0.978905,666.666667,0.0015,191.388887,0.882459,191.242051,3e-05,4607.084692,2916.300135,twophase
240.15,-33.0,102941.911855,1.029419,666.666667,0.0015,195.856339,0.901069,195.701926,2.9e-05,4599.305313,2914.078357,twophase
241.15,-32.0,108202.340061,1.082023,666.666667,0.0015,200.327494,0.919616,200.16519,2.8e-05,4591.564692,2911.84652,twophase
242.15,-31.0,113678.104265,1.136781,666.666667,0.0015,204.802344,0.9381,204.631827,2.7e-05,4583.864662,2909.611241,twophase
243.15,-30.0,119375.598198,1.193756,666.666667,0.0015,209.280887,0.956521,209.101823,2.5e-05,4576.207112,2907.378717,twophase
244.15,-29.0,125301.319657,1.253013,666.666667,0.0015,213.763118,0.974881,213.575166,2.3e-05,4568.593968,2905.154724,twophase
245.15,-28.0,131461.870079,1.314619,666.666667,0.0015,218.249035,0.993179,218.051842,2.1e-05,4561.027166,2902.944628,twophase
246.15,-27.0,137863.954075,1.37864,666.666667,0.0015,222.738638,1.011417,222.531842,1.9e-05,4553.508632,2900.753387,twophase
247.15,-26.0,144514.37895,1.445144,666.666667,0.0015,227.231927,1.029594,227.015156,1.6e-05,4546.040269,2898.585564,twophase
248.15,-25.0,151420.05418,1.514201,666.666667,0.0015,231.728905,1.04771,231.501775,1.3e-05,4538.623936,2896.445337,twophase
249.15,-24.0,158587.990884,1.58588,666.666667,0.0015,236.229573,1.065768,235.991691,1e-05,4531.261439,2894.336506,twophase
250.15,-23.0,166025.301257,1.660253,666.666667,0.0015,240.733938,1.083766,240.4849,7e-06,4523.954516,2892.262505,twophase
251.15,-22.0,173739.197989,1.737392,666.666667,0.0015,245.242005,1.101705,244.981396,3e-06,4516.704827,2890.226418,twophase
252.15,-21.0,933390.444957,9.333904,666.666667,0.0015,250.339794,1.117437,248.939708,,4509.51395,2888.230988,liquid
253.15,-20.0,3178873.148307,31.788731,666.666667,0.0015,256.595269,1.128865,251.826959,,4502.383368,2886.27863,liquid
254.15,-19.0,5423138.498331,54.231385,666.666667,0.0015,262.846988,1.14024,254.71228,,4495.314467,2884.371447,liquid
255.15,-18.0,7666123.230191,76.661232,666.666667,0.0015,269.094902,1.151564,257.595718,,4488.308532,2882.511241,liquid
256.15,-17.0,9907765.970009,99.07766,666.666667,0.0015,275.338968,1.162835,260.477319,,4481.366741,2880.699527,liquid
257.15,-16.0,12148007.293834,121.480073,666.666667,0.0015,281.579144,1.174056,263.357133,,4474.490163,2878.937551,supercritical_liquid
258.15,-15.0,14386789.777897,143.867898,666.666667,0.0015,287.815396,1.185227,266.235211,,4467.67976,2877.226298,supercritical_liquid
259.15,-14.0,16624058.040586,166.24058,666.666667,0.0015,294.04769,1.196347,269.111603,,4460.936381,2875.56651,supercritical_liquid
260.15,-13.0,18859758.776571,188.597588,666.666667,0.0015,300.275999,1.207419,271.986361,,4454.260766,2873.958699,supercritical_liquid
261.15,-12.0,21093840.783489,210.938408,666.666667,0.0015,306.500299,1.218442,274.859538,,4447.653546,2872.403159,supercritical_liquid
262.15,-11.0,23326254.981628,233.26255,666.666667,0.0015,312.720567,1.229417,277.731185,,4441.115243,2870.899983,supercritical_liquid
263.15,-10.0,25556954.426998,255.569544,666.666667,0.0015,318.936787,1.240345,280.601355,,4434.646273,2869.449072,supercritical_liquid
264.15,-9.0,27785894.318199,277.858943,666.666667,0.0015,325.148942,1.251226,283.4701,,4428.246948,2868.050151,supercritical_liquid
265.15,-8.0,30013031.997489,300.13032,666.666667,0.0015,331.357021,1.262061,286.337473,,4421.917477,2866.702782,supercritical_liquid
266.15,-7.0,32238326.946421,322.383269,666.666667,0.0015,337.561013,1.272849,289.203523,,4415.657974,2865.406373,supercritical_liquid
267.15,-6.0,34461740.776439,344.617408,666.666667,0.0015,343.760913,1.283593,292.068302,,4409.468455,2864.160194,supercritical_liquid
268.15,-5.0,36683237.214772,366.832372,666.666667,0.0015,349.956716,1.294292,294.93186,,4403.348844,2862.963387,supercritical_liquid
269.15,-4.0,38902782.086003,389.027821,666.666667,0.0015,356.148418,1.304947,297.794245,,4397.298979,2861.814975,supercritical_liquid
270.15,-3.0,41120343.289639,411.203433,666.666667,0.0015,362.336021,1.315558,300.655506,,4391.318614,2860.713878,supercritical_liquid
271.15,-2.0,43335890.774001,433.358908,666.666667,0.0015,368.519524,1.326125,303.515688,,4385.407421,2859.658917,supercritical_liquid
272.15,-1.0,45549396.506765,455.493965,666.666667,0.0015,374.698933,1.336651,306.374838,,4379.564997,2858.648831,supercritical_liquid
273.15,0.0,47760834.442442,477.608344,666.666667,0.0015,380.874252,1.347134,309.233,,4373.790869,2857.682281,supercritical_liquid
274.15,1.0,49970180.487093,499.701805,666.666667,0.0015,387.045488,1.357575,312.090217,,4368.084493,2856.75786,supercritical_liquid
275.15,2.0,52177412.460545,521.774125,666.666667,0.0015,393.212648,1.367975,314.94653,,4362.445266,2855.874105,supercritical_liquid
276.15,3.0,54382510.056387,543.825101,666.666667,0.0015,399.375743,1.378334,317.801978,,4356.872522,2855.029504,supercritical_liquid
277.15,4.0,56585454.799985,565.854548,666.666667,0.0015,405.534783,1.388652,320.656601,,4351.365543,2854.2225,supercritical_liquid
278.15,5.0,58786230.004746,587.8623,666.666667,0.0015,411.68978,1.398931,323.510435,,4345.923557,2853.451504,supercritical_liquid
279.15,6.0,60984820.726882,609.848207,666.666667,0.0015,417.840747,1.40917,326.363516,,4340.545749,2852.714899,supercritical_liquid
280.15,7.0,63181213.718862,631.812137,666.666667,0.0015,423.987697,1.419369,329.215876,,4335.23126,2852.011047,supercritical_liquid
281.15,8.0,65375397.381765,653.753974,666.666667,0.0015,430.130644,1.42953,332.067548,,4329.979189,2851.338296,supercritical_liquid
282.15,9.0,67567361.716726,675.673617,666.666667,0.0015,436.269605,1.439653,334.918562,,4324.788605,2850.694985,supercritical_liquid
283.15,10.0,69757098.275652,697.570983,666.666667,0.0015,442.404595,1.449737,337.768947,,4319.658543,2850.07945,supercritical_liquid
284.15,11.0,71944600.111363,719.446001,666.666667,0.0015,448.53563,1.459784,340.61873,,4314.58801,2849.490029,supercritical_liquid
285.15,12.0,74129861.727347,741.298617,666.666667,0.0015,454.662728,1.469794,343.467936,,4309.575989,2848.925067,supercritical_liquid
286.15,13.0,76312879.027233,763.12879,666.666667,0.0015,460.785906,1.479766,346.316588,,4304.621444,2848.382921,supercritical_liquid
287.15,14.0,78493649.264163,784.936493,666.666667,0.0015,466.905182,1.489702,349.164708,,4299.723318,2847.861961,supercritical_liquid
288.15,15.0,80672170.990152,806.72171,666.666667,0.0015,473.020575,1.499602,352.012318,,4294.880541,2847.360578,supercritical_liquid
289.15,16.0,82848444.005583,828.48444,666.666667,0.0015,479.132102,1.509465,354.859436,,4290.092032,2846.877185,supercritical_liquid
290.15,17.0,85022469.308928,850.224693,666.666667,0.0015,485.239782,1.519293,357.706078,,4285.356701,2846.41022,supercritical_liquid
291.15,18.0,87194249.046807,871.94249,666.666667,0.0015,491.343635,1.529086,360.552261,,4280.67345,2845.95815,supercritical_liquid
292.15,19.0,89363786.464471,893.637865,666.666667,0.0015,497.443678,1.538843,363.397999,,4276.041178,2845.519474,supercritical_liquid
293.15,20.0,91531085.856798,915.310859,666.666667,0.0015,503.539933,1.548566,366.243304,,4271.458783,2845.092723,supercritical_liquid
294.15,21.0,93696152.519875,936.961525,666.666667,0.0015,509.632417,1.558254,369.088188,,4266.925166,2844.676464,supercritical_liquid
295.15,22.0,95858992.703245,958.589927,666.666667,0.0015,515.721149,1.567907,371.93266,,4262.439227,2844.269302,supercritical_liquid
296.15,23.0,98019613.562874,980.196136,666.666667,0.0015,521.806149,1.577527,374.776729,,4257.999873,2843.869879,supercritical_liquid
297.15,24.0,100178023.114894,1001.780231,666.666667,0.0015,527.887436,1.587113,377.620402,,4253.606019,2843.47688,supercritical_liquid
298.15,25.0,102334230.190189,1023.342302,666.666667,0.0015,533.96503,1.596665,380.463684,,4249.256587,2843.089031,supercritical_liquid
299.15,26.0,104488244.389853,1044.882444,666.666667,0.0015,540.038948,1.606185,383.306581,,4244.950509,2842.705098,supercritical_liquid
300.15,27.0,106640076.041562,1066.40076,666.666667,0.0015,546.10921,1.615671,386.149095,,4240.686732,2842.323895,supercritical_liquid
301.15,28.0,108789736.156908,1087.897362,666.666667,0.0015,552.175834,1.625124,388.991229,,4236.464212,2841.944276,supercritical_liquid
302.15,29.0,110937236.389712,1109.372364,666.666667,0.0015,558.238839,1.634545,391.832984,,4232.281921,2841.565142,supercritical_liquid
303.15,30.0,113082588.995349,1130.82589,666.666667,0.0015,564.298243,1.643933,394.67436,,4228.138848,2841.185438,supercritical_liquid
304.15,31.0,115225806.7911,1152.258068,666.666667,0.0015,570.354065,1.653289,397.515355,,4224.033997,2840.804155,supercritical_liquid
305.15,32.0,117366903.117561,1173.669031,666.666667,0.0015,576.406322,1.662613,400.355967,,4219.96639,2840.420329,supercritical_liquid
306.15,33.0,119505891.801107,1195.058918,666.666667,0.0015,582.455032,1.671906,403.196194,,4215.935068,2840.033041,supercritical_liquid
307.15,34.0,121642787.117439,1216.427871,666.666667,0.0015,588.500212,1.681167,406.036032,,4211.939089,2839.641418,supercritical_liquid
308.15,35.0,123777603.756202,1237.776038,666.666667,0.0015,594.541881,1.690396,408.875475,,4207.977535,2839.244632,supercritical_liquid
309.15,36.0,125910356.786698,1259.103568,666.666667,0.0015,600.580054,1.699594,411.714519,,4204.049504,2838.841898,supercritical_liquid
310.15,37.0,128041061.62468,1280.410616,666.666667,0.0015,606.614749,1.708762,414.553157,,4200.154119,2838.432477,supercritical_liquid
311.15,38.0,130169734.000234,1301.69734,666.666667,0.0015,612.645982,1.717898,417.391381,,4196.290522,2838.015673,supercritical_liquid
312.15,39.0,132296389.926748,1322.963899,666.666667,0.0015,618.67377,1.727004,420.229185,,4192.457878,2837.590832,supercritical_liquid
313.15,40.0,134421045.670951,1344.210457,666.666667,0.0015,624.698129,1.736079,423.06656,,4188.655372,2837.157346,supercritical_liquid
314.15,41.0,136543717.724028,1365.437177,666.666667,0.0015,630.719074,1.745124,425.903497,,4184.882214,2836.714645,supercritical_liquid
315.15,42.0,138664422.773793,1386.644228,666.666667,0.0015,636.73662,1.754139,428.739986,,4181.137636,2836.262203,supercritical_liquid
316.15,43.0,140783177.677912,1407.831777,666.666667,0.0015,642.750785,1.763124,431.576018,,4177.420892,2835.799531,supercritical_liquid
317.15,44.0,142899999.438162,1428.999994,666.666667,0.0015,648.761581,1.772078,434.411582,,4173.731258,2835.326182,supercritical_liquid
318.15,45.0,145014905.175717,1450.149052,666.666667,0.0015,654.769024,1.781004,437.246667,,4170.068034,2834.841747,supercritical_liquid
319.15,46.0,147127912.107435,1471.279121,666.666667,0.0015,660.77313,1.789899,440.081261,,4166.430542,2834.345854,supercritical_liquid
320.15,47.0,149239037.523146,1492.390375,666.666667,0.0015,666.773911,1.798766,442.915354,,4162.818126,2833.838168,supercritical_liquid
321.15,48.0,151348298.763908,1513.482988,666.666667,0.0015,672.771382,1.807603,445.748934,,4159.230155,2833.318391,supercritical_liquid
322.15,49.0,153455713.201219,1534.557132,666.666667,0.0015,678.765557,1.81641,448.581987,,4155.666018,2832.786257,supercritical_liquid
323.15,50.0,155561298.217172,1555.612982,666.666667,0.0015,684.756449,1.825189,451.414502,,4152.125125,2832.241535,supercritical_liquid
324.15,51.0,157665071.185521,1576.650712,666.666667,0.0015,690.744073,1.833939,454.246466,,4148.606912,2831.684028,supercritical_liquid
325.15,52.0,159767049.453655,1597.670495,666.666667,0.0015,696.72844,1.842661,457.077866,,4145.110831,2831.113569,supercritical_liquid
326.15,53.0,161867250.32544,1618.672503,666.666667,0.0015,702.709564,1.851354,459.908689,,4141.636361,2830.530021,supercritical_liquid
327.15,54.0,163965691.044923,1639.65691,666.666667,0.0015,708.687458,1.860018,462.738921,,4138.182998,2829.933279,supercritical_liquid
328.15,55.0,166062388.780866,1660.623888,666.666667,0.0015,714.662134,1.868654,465.568551,,4134.750259,2829.323265,supercritical_liquid
329.15,56.0,168157360.612105,1681.573606,666.666667,0.0015,720.633604,1.877262,468.397564,,4131.337685,2828.699928,supercritical_liquid
330.15,57.0,170250623.513687,1702.506235,666.666667,0.0015,726.601882,1.885842,471.225946,,4127.944832,2828.063244,supercritical_liquid
331.15,58.0,172342194.343788,1723.421943,666.666667,0.0015,732.566977,1.894394,474.053686,,4124.571278,2827.413215,supercritical_liquid
332.15,59.0,174432089.831375,1744.320898,666.666667,0.0015,738.528903,1.902919,476.880768,,4121.216621,2826.749867,supercritical_liquid
333.15,60.0,176520326.564597,1765.203266,666.666667,0.0015,744.487671,1.911415,479.707181,,4117.880476,2826.073249,supercritical_liquid
334.15,61.0,178606920.979876,1786.06921,666.666667,0.0015,750.443292,1.919884,482.53291,,4114.562476,2825.383432,supercritical_liquid
335.15,62.0,180691889.351689,1806.918894,666.666667,0.0015,756.395777,1.928326,485.357943,,4111.262273,2824.68051,supercritical_liquid
336.15,63.0,182775247.783005,1827.752478,666.666667,0.0015,762.345139,1.936741,488.182267,,4107.979538,2823.964595,supercritical_liquid
337.15,64.0,184857012.196365,1848.570122,666.666667,0.0015,768.291387,1.945128,491.005868,,4104.713955,2823.235822,supercritical_liquid
338.15,65.0,186937198.325579,1869.371983,666.666667,0.0015,774.234532,1.953488,493.828734,,4101.465227,2822.49434,supercritical_liquid
