T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
293.15,20.0,50000.0,0.5,1.074179,0.930944,557.093437,2.729003,510.546255,,829.888941,664.390833,gas
293.15,20.0,55000.0,0.55,1.182373,0.845757,556.980404,2.713489,510.463773,,831.086444,665.007476,gas
293.15,20.0,60000.0,0.6,1.29071,0.774768,556.867251,2.6993,510.381199,,832.28719,665.624932,gas
293.15,20.0,65000.0,0.65,1.39919,0.714699,556.753977,2.686225,510.298532,,833.491202,666.243208,gas
293.15,20.0,70000.0,0.7,1.507814,0.663212,556.640583,2.674099,510.215771,,834.698502,666.862313,gas
293.15,20.0,75000.0,0.75,1.616583,0.618589,556.527067,2.662789,510.132916,,835.909114,667.482253,gas
293.15,20.0,80000.0,0.8,1.725497,0.579543,556.413428,2.652191,510.049967,,837.123061,668.103036,gas
293.15,20.0,85000.0,0.85,1.834556,0.545091,556.299668,2.642218,509.966924,,838.340367,668.72467,gas
293.15,20.0,90000.0,0.9,1.943761,0.514467,556.185784,2.632798,509.883786,,839.561054,669.347162,gas
293.15,20.0,95000.0,0.95,2.053112,0.487066,556.071778,2.623872,509.800553,,840.785146,669.970521,gas
293.15,20.0,100000.0,1.0,2.16261,0.462404,555.957647,2.615389,509.717223,,842.012669,670.594755,gas
293.15,20.0,105000.0,1.05,2.272255,0.440091,555.843392,2.607306,509.633798,,843.243645,671.21987,gas
293.15,20.0,110000.0,1.1,2.382049,0.419807,555.729012,2.599585,509.550277,,844.4781,671.845876,gas
293.15,20.0,115000.0,1.15,2.491991,0.401286,555.614507,2.592195,509.466659,,845.716058,672.47278,gas
293.15,20.0,120000.0,1.2,2.602081,0.384308,555.499877,2.585106,509.382944,,846.957544,673.10059,gas
293.15,20.0,125000.0,1.25,2.712321,0.368688,555.38512,2.578295,509.299131,,848.202582,673.729315,gas
293.15,20.0,130000.0,1.3,2.822711,0.354269,555.270236,2.571739,509.21522,,849.451199,674.358963,gas
293.15,20.0,135000.0,1.35,2.933251,0.340919,555.155225,2.56542,509.131211,,850.703419,674.989542,gas
293.15,20.0,140000.0,1.4,3.043943,0.328521,555.040086,2.559319,509.047103,,851.959269,675.62106,gas
293.15,20.0,145000.0,1.45,3.154785,0.316979,554.92482,2.553422,508.962896,,853.218775,676.253526,gas
293.15,20.0,150000.0,1.5,3.26578,0.306206,554.809424,2.547715,508.87859,,854.481961,676.886949,gas
293.15,20.0,155000.0,1.55,3.376927,0.296127,554.6939,2.542185,508.794184,,855.748856,677.521336,gas
293.15,20.0,160000.0,1.6,3.488228,0.286679,554.578245,2.536822,508.709678,,857.019485,678.156697,gas
293.15,20.0,165000.0,1.65,3.599681,0.277802,554.46246,2.531613,508.62507,,858.293876,678.793041,gas
293.15,20.0,170000.0,1.7,3.711289,0.269448,554.346545,2.526552,508.540362,,859.572055,679.430375,gas
293.15,20.0,175000.0,1.75,3.823052,0.261571,554.230498,2.521628,508.455552,,860.85405,680.06871,gas
293.15,20.0,180000.0,1.8,3.93497,0.254132,554.11432,2.516834,508.370641,,862.139889,680.708053,gas
293.15,20.0,185000.0,1.85,4.047043,0.247094,553.998009,2.512164,508.285627,,863.429599,681.348414,gas
293.15,20.0,190000.0,1.9,4.159273,0.240427,553.881566,2.507609,508.20051,,864.723207,681.989802,gas
293.15,20.0,195000.0,1.95,4.27166,0.234101,553.764989,2.503165,508.11529,,866.020744,682.632226,gas
293.15,20.0,200000.0,2.0,4.384204,0.228092,553.648278,2.498826,508.029967,,867.322237,683.275696,gas
293.15,20.0,205000.0,2.05,4.496906,0.222375,553.531433,2.494586,507.944539,,868.627714,683.92022,gas
293.15,20.0,210000.0,2.1,4.609767,0.216931,553.414453,2.490441,507.859007,,869.937206,684.565807,gas
293.15,20.0,215000.0,2.15,4.722787,0.211739,553.297337,2.486386,507.77337,,871.250741,685.212468,gas
293.15,20.0,220000.0,2.2,4.835966,0.206784,553.180086,2.482417,507.687628,,872.568349,685.860212,gas
293.15,20.0,225000.0,2.25,4.949306,0.202049,553.062697,2.478531,507.60178,,873.89006,686.509048,gas
