T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
203.15,-70.0,35516.329097,0.355163,833.333333,0.0012,101.457787,0.586957,101.415167,0.000765,-8842208.133368,18692667.088649,twophase
204.15,-69.0,37789.664874,0.377897,833.333333,0.0012,102.821711,0.593641,102.776364,0.000808,-7817320.036833,16526694.528658,twophase
205.15,-68.0,40179.977556,0.4018,833.333333,0.0012,104.186733,0.600297,104.138517,0.000853,-6915253.781273,14620289.206068,twophase
206.15,-67.0,42691.675687,0.426917,833.333333,0.0012,105.5529,0.606925,105.50167,0.0009,-6120804.223232,12941318.89021,twophase
207.15,-66.0,45329.262383,0.453293,833.333333,0.0012,106.92026,0.613527,106.865865,0.000949,-5420708.489469,11461755.592153,twophase
208.15,-65.0,48097.335084,0.480973,833.333333,0.0012,108.288862,0.620102,108.231145,0.001,-4803390.269696,10157135.254064,twophase
209.15,-64.0,51000.585263,0.510006,833.333333,0.0012,109.658755,0.626651,109.597555,0.001053,-4258738.768894,9006090.671475,twophase
210.15,-63.0,54043.798093,0.540438,833.333333,0.0012,111.029989,0.633174,110.965136,0.001108,-3777917.487458,7989947.439657,twophase
211.15,-62.0,57231.852078,0.572319,833.333333,0.0012,112.402612,0.639672,112.333934,0.001166,-3353198.689506,7092374.177557,twophase
212.15,-61.0,60569.718638,0.605697,833.333333,0.0012,113.776675,0.646145,113.703991,0.001225,-2977820.010023,6299079.529999,twophase
213.15,-60.0,64062.461658,0.640625,833.333333,0.0012,115.152227,0.652594,115.075352,0.001287,-2645860.155418,5597549.513553,twophase
214.15,-59.0,67715.237007,0.677152,833.333333,0.0012,116.529319,0.659019,116.44806,0.001352,-2352131.082522,4976819.680927,twophase
215.15,-58.0,71533.292017,0.715333,833.333333,0.0012,117.908001,0.665421,117.822161,0.001418,-2092084.409081,4427277.356299,twophase
216.15,-57.0,75521.964939,0.75522,833.333333,0.0012,119.288324,0.671799,119.197697,0.001487,-1861730.123626,3940489.859211,twophase
217.15,-56.0,79686.68436,0.796867,833.333333,0.0012,120.670339,0.678155,120.574715,0.001559,-1657565.932126,3509055.204125,twophase
218.15,-55.0,84032.968605,0.84033,833.333333,0.0012,122.054096,0.684489,121.953257,0.001633,-1476515.809827,3126472.250726,twophase
219.15,-54.0,88566.425099,0.885664,833.333333,0.0012,123.439648,0.690801,123.333369,0.00171,-1315876.524612,2787027.698385,twophase
220.15,-53.0,93292.749726,0.932927,833.333333,0.0012,124.827046,0.697091,124.715095,0.001789,-1173271.068185,2485697.677198,twophase
