T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
426.192157,153.042157,600000.0,6.0,7.516169,0.133047,620.0,2.720476,540.172099,,973.09912,774.817649,supercritical_gas
426.41971,153.26971,650000.0,6.5,8.14387,0.122792,620.0,2.705489,540.185369,,974.336329,775.269487,supercritical_gas
426.646885,153.496885,700000.0,7.0,8.771767,0.114002,620.0,2.691622,540.19852,,975.573064,775.720042,supercritical_gas
426.873681,153.723681,750000.0,7.5,9.399857,0.106385,620.0,2.678722,540.211552,,976.809318,776.169319,supercritical_gas
427.100101,153.950101,800000.0,8.0,10.028137,0.099719,620.0,2.666663,540.224466,,978.045081,776.617319,supercritical_gas
427.326143,154.176143,850000.0,8.5,10.656605,0.093839,620.0,2.655343,540.237262,,979.280346,777.064045,supercritical_gas
427.551808,154.401808,900000.0,9.0,11.285258,0.088611,620.0,2.644678,540.249939,,980.515103,777.5095,supercritical_gas
427.777096,154.627096,950000.0,9.5,11.914093,0.083934,620.0,2.634596,540.262499,,981.749345,777.953687,supercritical_gas
428.002008,154.852008,1000000.0,10.0,12.543108,0.079725,620.0,2.625039,540.27494,,982.983062,778.396607,supercritical_gas
428.226544,155.076544,1050000.0,10.5,13.172299,0.075917,620.0,2.615953,540.287264,,984.216247,778.838265,supercritical_gas
428.450705,155.300705,1100000.0,11.0,13.801665,0.072455,620.0,2.607297,540.29947,,985.44889,779.278662,supercritical_gas
428.67449,155.52449,1150000.0,11.5,14.431202,0.069294,620.0,2.599031,540.31156,,986.680984,779.717802,supercritical_gas
428.897899,155.747899,1200000.0,12.0,15.060909,0.066397,620.0,2.591122,540.323532,,987.912519,780.155686,supercritical_gas
429.120934,155.970934,1250000.0,12.5,15.690781,0.063732,620.0,2.583541,540.335387,,989.143487,780.592318,supercritical_gas
429.343595,156.193595,1300000.0,13.0,16.320817,0.061271,620.0,2.576262,540.347125,,990.37388,781.027701,supercritical_gas
429.565881,156.415881,1350000.0,13.5,16.951014,0.058994,620.0,2.569263,540.358747,,991.603688,781.461836,supercritical_gas
429.787794,156.637794,1400000.0,14.0,17.581369,0.056878,620.0,2.562522,540.370253,,992.832903,781.894727,supercritical_gas
430.009333,156.859333,1450000.0,14.5,18.21188,0.054909,620.0,2.556023,540.381642,,994.061516,782.326376,supercritical_gas
430.230498,157.080498,1500000.0,15.0,18.842544,0.053071,620.0,2.549748,540.392915,,995.289519,782.756786,supercritical_gas
430.451291,157.301291,1550000.0,15.5,19.473358,0.051352,620.0,2.543683,540.404072,,996.516902,783.185959,supercritical_gas
430.671711,157.521711,1600000.0,16.0,20.10432,0.049741,620.0,2.537814,540.415114,,997.743658,783.613899,supercritical_gas
430.891759,157.741759,1650000.0,16.5,20.735426,0.048227,620.0,2.532129,540.42604,,998.969776,784.040608,supercritical_gas
431.111435,157.961435,1700000.0,17.0,21.366675,0.046802,620.0,2.526618,540.43685,,1000.195249,784.466089,supercritical_gas
431.330739,158.180739,1750000.0,17.5,21.998064,0.045459,620.0,2.52127,540.447546,,1001.420068,784.890343,supercritical_gas
431.549672,158.399672,1800000.0,18.0,22.62959,0.04419,620.0,2.516076,540.458126,,1002.644223,785.313375,supercritical_gas
431.768234,158.618234,1850000.0,18.5,23.26125,0.04299,620.0,2.511027,540.468592,,1003.867707,785.735186,supercritical_gas
431.986425,158.836425,1900000.0,19.0,23.893043,0.041853,620.0,2.506117,540.478943,,1005.090509,786.155779,supercritical_gas
432.204245,159.054245,1950000.0,19.5,24.524964,0.040775,620.0,2.501336,540.489179,,1006.312621,786.575157,supercritical_gas
432.421696,159.271696,2000000.0,20.0,25.157012,0.03975,620.0,2.49668,540.499302,,1007.534035,786.993323,supercritical_gas
432.638776,159.488776,2050000.0,20.5,25.789183,0.038776,620.0,2.492142,540.50931,,1008.754741,787.410279,supercritical_gas
432.855487,159.705487,2100000.0,21.0,26.421477,0.037848,620.0,2.487716,540.519204,,1009.97473,787.826028,supercritical_gas
433.071829,159.921829,2150000.0,21.5,27.053888,0.036963,620.0,2.483397,540.528984,,1011.193993,788.240572,supercritical_gas
433.287802,160.137802,2200000.0,22.0,27.686416,0.036119,620.0,2.479179,540.538651,,1012.412522,788.653914,supercritical_gas
433.503407,160.353407,2250000.0,22.5,28.319058,0.035312,620.0,2.475059,540.548204,,1013.630308,789.066057,supercritical_gas
433.718643,160.568643,2300000.0,23.0,28.95181,0.03454,620.0,2.471032,540.557644,,1014.84734,789.477003,supercritical_gas
433.933512,160.783512,2350000.0,23.5,29.584671,0.033801,620.0,2.467094,540.566971,,1016.063611,789.886756,supercritical_gas
434.148012,160.998012,2400000.0,24.0,30.217637,0.033093,620.0,2.463241,540.576185,,1017.279112,790.295317,supercritical_gas
434.362146,161.212146,2450000.0,24.5,30.850706,0.032414,620.0,2.45947,540.585286,,1018.493833,790.702689,supercritical_gas
434.575912,161.425912,2500000.0,25.0,31.483876,0.031762,620.0,2.455778,540.594274,,1019.707765,791.108875,supercritical_gas
434.789312,161.639312,2550000.0,25.5,32.117143,0.031136,620.0,2.452161,540.60315,,1020.9209,791.513878,supercritical_gas
435.002346,161.852346,2600000.0,26.0,32.750506,0.030534,620.0,2.448616,540.611914,,1022.133228,791.9177,supercritical_gas
435.215014,162.065014,2650000.0,26.5,33.383962,0.029955,620.0,2.44514,540.620566,,1023.34474,792.320344,supercritical_gas
435.427315,162.277315,2700000.0,27.0,34.017508,0.029397,620.0,2.441732,540.629106,,1024.555426,792.721812,supercritical_gas
435.639252,162.489252,2750000.0,27.5,34.651141,0.028859,620.0,2.438388,540.637534,,1025.765279,793.122107,supercritical_gas
435.850823,162.700823,2800000.0,28.0,35.284859,0.028341,620.0,2.435107,540.645851,,1026.974289,793.521232,supercritical_gas
436.06203,162.91203,2850000.0,28.5,35.91866,0.027841,620.0,2.431885,540.654056,,1028.182447,793.91919,supercritical_gas
436.272873,163.122873,2900000.0,29.0,36.552541,0.027358,620.0,2.428722,540.66215,,1029.389743,794.315982,supercritical_gas
436.483351,163.333351,2950000.0,29.5,37.186499,0.026891,620.0,2.425614,540.670133,,1030.596168,794.711612,supercritical_gas
436.693465,163.543465,3000000.0,30.0,37.820531,0.026441,620.0,2.42256,540.678005,,1031.801715,795.106083,supercritical_gas
436.903216,163.753216,3050000.0,30.5,38.454636,0.026005,620.0,2.419558,540.685767,,1033.006372,795.499396,supercritical_gas
