T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
203.15,-70.0,6000000.0,60.0,1417.511294,0.000705,103.665788,0.577035,99.433018,,1340.149417,856.338394,supercritical_liquid
204.15,-69.0,6000000.0,60.0,1414.612724,0.000707,105.006117,0.583616,100.764674,,1340.514603,855.983681,supercritical_liquid
205.15,-68.0,6000000.0,60.0,1411.709611,0.000708,106.346828,0.590167,102.096662,,1340.911048,855.654631,supercritical_liquid
206.15,-67.0,6000000.0,60.0,1408.80186,0.00071,107.68795,0.596689,103.429012,,1341.339063,855.350854,supercritical_liquid
207.15,-66.0,6000000.0,60.0,1405.889368,0.000711,109.029516,0.603181,104.761755,,1341.798963,855.071974,supercritical_liquid
208.15,-65.0,6000000.0,60.0,1402.972033,0.000713,110.371559,0.609644,106.094923,,1342.291058,854.817622,supercritical_liquid
209.15,-64.0,6000000.0,60.0,1400.049749,0.000714,111.714109,0.616078,107.428547,,1342.815661,854.587439,supercritical_liquid
210.15,-63.0,6000000.0,60.0,1397.122406,0.000716,113.057201,0.622485,108.76266,,1343.373084,854.381075,supercritical_liquid
211.15,-62.0,6000000.0,60.0,1394.18989,0.000717,114.400867,0.628863,110.097292,,1343.96364,854.198189,supercritical_liquid
212.15,-61.0,6000000.0,60.0,1391.252088,0.000719,115.745139,0.635215,111.432477,,1344.587643,854.038447,supercritical_liquid
213.15,-60.0,6000000.0,60.0,1388.308879,0.00072,117.090053,0.641539,112.768248,,1345.245409,853.901527,supercritical_liquid
214.15,-59.0,6000000.0,60.0,1385.360142,0.000722,118.435642,0.647837,114.104638,,1345.937254,853.78711,supercritical_liquid
215.15,-58.0,6000000.0,60.0,1382.405752,0.000723,119.781939,0.654109,115.441679,,1346.663499,853.694888,supercritical_liquid
216.15,-57.0,6000000.0,60.0,1379.445581,0.000725,121.12898,0.660356,116.779407,,1347.424465,853.624561,supercritical_liquid
217.15,-56.0,6000000.0,60.0,1376.479497,0.000726,122.4768,0.666577,118.117854,,1348.220477,853.575834,supercritical_liquid
218.15,-55.0,6000000.0,60.0,1373.507366,0.000728,123.825433,0.672773,119.457054,,1349.051864,853.548421,supercritical_liquid
219.15,-54.0,6000000.0,60.0,1370.529049,0.00073,125.174915,0.678945,120.797044,,1349.918958,853.542042,supercritical_liquid
220.15,-53.0,6000000.0,60.0,1367.544407,0.000731,126.525283,0.685093,122.137857,,1350.822095,853.556426,supercritical_liquid
221.15,-52.0,6000000.0,60.0,1364.553294,0.000733,127.876572,0.691217,123.479528,,1351.761616,853.591305,supercritical_liquid
222.15,-51.0,6000000.0,60.0,1361.555562,0.000734,129.228818,0.697318,124.822094,,1352.737867,853.646422,supercritical_liquid
223.15,-50.0,6000000.0,60.0,1358.55106,0.000736,130.58206,0.703396,126.16559,,1353.751201,853.721522,supercritical_liquid
224.15,-49.0,6000000.0,60.0,1355.539634,0.000738,131.936333,0.709451,127.510052,,1354.801974,853.81636,supercritical_liquid
