T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
280.11957,6.96957,1000.0,0.01,0.015625,64.001374,1260.168697,4.5,1196.167323,0.495446,2016.245683,1532.680932,twophase
354.960934,81.810934,51000.0,0.51,0.599393,1.668354,1550.532471,4.5,1465.446395,0.524401,2253.632016,1688.641947,twophase
373.034313,99.884313,101000.0,1.01,1.127936,0.886575,1610.185448,4.5,1520.641361,0.527984,2528.022563,1877.514425,twophase
384.698898,111.548898,151000.0,1.51,1.637366,0.610737,1646.734132,4.5,1554.512821,0.529677,2854.055773,2102.497978,twophase
393.51783,120.36783,201000.0,2.01,2.135395,0.468297,1673.384563,4.5,1579.256795,0.530652,3209.807079,2343.928152,twophase
400.692977,127.542977,251000.0,2.51,2.625574,0.380869,1694.458445,4.5,1598.860311,0.531259,3583.165461,2591.399302,twophase
406.785932,133.635932,301000.0,3.01,3.109935,0.32155,1711.932731,4.5,1615.146157,0.531648,3966.887729,2838.943982,twophase
412.107386,138.957386,351000.0,3.51,3.58979,0.278568,1726.882828,4.5,1629.105516,0.531896,4356.425239,3083.012612,twophase
416.848383,143.698383,401000.0,4.01,4.066048,0.245939,1739.960723,4.5,1641.339165,0.532045,4748.832069,3321.470977,twophase
421.135305,147.985305,451000.0,4.51,4.539377,0.220295,1751.592442,4.5,1652.239606,0.532125,5142.166342,3553.053165,twophase
425.05636,151.90636,501000.0,5.01,5.010285,0.199589,1762.072112,4.5,1662.077801,0.532151,5535.140459,3777.043362,twophase
428.675709,155.525709,551000.0,5.51,5.47917,0.182509,1771.611573,4.5,1671.04889,0.532138,5926.906541,3993.08192,twophase
432.041565,158.891565,601000.0,6.01,5.946351,0.16817,1780.368592,4.5,1679.298206,0.532093,6316.91962,4201.042898,twophase
435.191138,162.041138,651000.0,6.51,6.412091,0.155955,1788.463916,4.5,1686.936978,0.532023,6704.847607,4400.954566,twophase
438.153778,165.003778,701000.0,7.01,6.876609,0.145421,1795.992067,4.5,1694.052283,0.531933,7090.510474,4592.946676,twophase
440.953075,167.803075,751000.0,7.51,7.340087,0.136238,1803.028465,4.5,1700.713602,0.531826,7473.838278,4777.214888,twophase
443.608288,170.458288,801000.0,8.01,7.802684,0.128161,1809.634273,4.5,1706.977288,0.531707,7854.84164,4953.996462,twophase
446.13536,172.98536,851000.0,8.51,8.264535,0.120999,1815.859796,4.5,1712.889694,0.531576,8233.590669,5123.55351,twophase
448.547647,175.397647,901000.0,9.01,8.725758,0.114603,1821.746923,4.5,1718.489418,0.531435,8610.199727,5286.161378,twophase
450.856454,177.706454,951000.0,9.51,9.186457,0.108856,1827.330913,4.5,1723.808957,0.531287,8984.816286,5442.100595,twophase
453.071444,179.921444,1001000.0,10.01,9.646724,0.103662,1832.641729,4.5,1728.87593,0.531133,9357.612727,5591.651296,twophase
455.200943,182.050943,1051000.0,10.51,10.106639,0.098945,1837.70506,4.5,1733.714014,0.530973,9728.780248,5735.089399,twophase
457.25218,184.10218,1101000.0,11.01,10.566277,0.094641,1842.543095,4.5,1738.343668,0.530808,10098.524341,5872.68403,twophase
459.231473,186.081473,1151000.0,11.51,11.025702,0.090697,1847.175137,4.5,1742.78269,0.530639,10467.061413,6004.695831,twophase
461.144382,187.994382,1201000.0,12.01,11.484973,0.08707,1851.618086,4.5,1747.046665,0.530467,10834.616277,6131.375905,twophase
462.995822,189.845822,1251000.0,12.51,11.944145,0.083723,1855.886823,4.5,1751.149318,0.530292,11201.420293,6252.96522,twophase
464.790164,191.640164,1301000.0,13.01,12.403267,0.080624,1859.994522,4.5,1755.102801,0.530114,11567.710009,6369.694334,twophase
466.531313,193.381313,1351000.0,13.51,12.862382,0.077746,1863.952901,4.5,1758.917925,0.529934,11933.726188,6481.783358,twophase
468.222773,195.072773,1401000.0,14.01,13.321533,0.075066,1867.772433,4.5,1762.604354,0.529753,12299.71313,6589.442072,twophase
469.8677,196.7177,1451000.0,14.51,13.780756,0.072565,1871.462513,4.5,1766.170758,0.52957,12665.918229,6692.870168,twophase
