T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
213.15,-60.0,10000.0,0.1,0.580015,1.724094,361.648503,1.840004,344.407567,,684.537029,598.908287,gas
213.15,-60.0,15000.0,0.15,0.873338,1.145033,361.362892,1.805925,344.187403,,691.123501,603.214408,gas
213.15,-60.0,20000.0,0.2,1474.341191,0.000678,123.365755,0.684615,123.35219,,1223.021726,812.742579,liquid
213.15,-60.0,25000.0,0.25,1474.350418,0.000678,123.367784,0.684609,123.350828,,1223.014165,812.743768,liquid
213.15,-60.0,30000.0,0.3,1474.359645,0.000678,123.369813,0.684602,123.349465,,1223.006604,812.744956,liquid
213.15,-60.0,35000.0,0.35,1474.368871,0.000678,123.371842,0.684596,123.348103,,1222.999045,812.746145,liquid
213.15,-60.0,40000.0,0.4,1474.378096,0.000678,123.373871,0.68459,123.346741,,1222.991487,812.747334,liquid
213.15,-60.0,45000.0,0.45,1474.387321,0.000678,123.3759,0.684583,123.345379,,1222.98393,812.748523,liquid
213.15,-60.0,50000.0,0.5,1474.396545,0.000678,123.37793,0.684577,123.344017,,1222.976375,812.749712,liquid
213.15,-60.0,55000.0,0.55,1474.405768,0.000678,123.379959,0.684571,123.342656,,1222.96882,812.750901,liquid
213.15,-60.0,60000.0,0.6,1474.414991,0.000678,123.381988,0.684564,123.341294,,1222.961267,812.752091,liquid
213.15,-60.0,65000.0,0.65,1474.424214,0.000678,123.384017,0.684558,123.339932,,1222.953715,812.753281,liquid
213.15,-60.0,70000.0,0.7,1474.433435,0.000678,123.386047,0.684551,123.338571,,1222.946165,812.754471,liquid
213.15,-60.0,75000.0,0.75,1474.442657,0.000678,123.388076,0.684545,123.33721,,1222.938615,812.755661,liquid
213.15,-60.0,80000.0,0.8,1474.451877,0.000678,123.390106,0.684539,123.335848,,1222.931067,812.756851,liquid
213.15,-60.0,85000.0,0.85,1474.461097,0.000678,123.392135,0.684532,123.334487,,1222.92352,812.758042,liquid
213.15,-60.0,90000.0,0.9,1474.470317,0.000678,123.394165,0.684526,123.333126,,1222.915974,812.759232,liquid
213.15,-60.0,95000.0,0.95,1474.479536,0.000678,123.396194,0.684519,123.331765,,1222.90843,812.760423,liquid
213.15,-60.0,100000.0,1.0,1474.488754,0.000678,123.398224,0.684513,123.330404,,1222.900886,812.761614,liquid
213.15,-60.0,105000.0,1.05,1474.497972,0.000678,123.400254,0.684507,123.329043,,1222.893344,812.762806,liquid
213.15,-60.0,110000.0,1.1,1474.507189,0.000678,123.402283,0.6845,123.327682,,1222.885803,812.763997,liquid
