T_K,T_C,P_Pa,P_bar,rho_kg_m3,v_m3_kg,h_kJ_kg,s_kJ_kgK,u_kJ_kg,q_quality,cp_J_kgK,cv_J_kgK,phase
213.15,-60.0,1200000.0,12.0,602.161261,0.001661,61.983884,0.425856,59.991062,,2167.61177,1407.513569,liquid
214.15,-59.0,1200000.0,12.0,601.063977,0.001664,64.153326,0.43601,62.156866,,2171.280192,1409.513743,liquid
215.15,-58.0,1200000.0,12.0,599.9643,0.001667,66.326459,0.446134,64.32634,,2174.991969,1411.541534,liquid
216.15,-57.0,1200000.0,12.0,598.862185,0.00167,68.503325,0.456228,66.499525,,2178.747478,1413.596738,liquid
217.15,-56.0,1200000.0,12.0,597.757588,0.001673,70.683968,0.466294,68.676466,,2182.547091,1415.679151,liquid
218.15,-55.0,1200000.0,12.0,596.650465,0.001676,72.868434,0.47633,70.857206,,2186.39118,1417.788568,liquid
219.15,-54.0,1200000.0,12.0,595.540769,0.001679,75.056766,0.486339,73.04179,,2190.280118,1419.924788,liquid
220.15,-53.0,1200000.0,12.0,594.428453,0.001682,77.249009,0.496319,75.230263,,2194.214278,1422.087611,liquid
221.15,-52.0,1200000.0,12.0,593.31347,0.001685,79.445209,0.506273,77.42267,,2198.194036,1424.27684,liquid
222.15,-51.0,1200000.0,12.0,592.195771,0.001689,81.645412,0.516199,79.619055,,2202.219768,1426.492285,liquid
223.15,-50.0,1200000.0,12.0,591.075305,0.001692,83.849664,0.526099,81.819466,,2206.291857,1428.733758,liquid
224.15,-49.0,1200000.0,12.0,589.952023,0.001695,86.058012,0.535973,84.023948,,2210.410689,1431.001081,liquid
225.15,-48.0,1200000.0,12.0,588.825871,0.001698,88.270501,0.545822,86.232547,,2214.576656,1433.294079,liquid
226.15,-47.0,1200000.0,12.0,587.696799,0.001702,90.487181,0.555646,88.445312,,2218.79016,1435.612588,liquid
227.15,-46.0,1200000.0,12.0,586.564751,0.001705,92.708098,0.565444,90.662288,,2223.051607,1437.956449,liquid
228.15,-45.0,1200000.0,12.0,585.429673,0.001708,94.9333,0.575219,92.883524,,2227.361416,1440.325514,liquid
229.15,-44.0,1200000.0,12.0,584.291509,0.001711,97.162837,0.58497,95.109067,,2231.720017,1442.719642,liquid
230.15,-43.0,1200000.0,12.0,583.150202,0.001715,99.396757,0.594697,97.338968,,2236.12785,1445.138703,liquid
231.15,-42.0,1200000.0,12.0,582.005692,0.001718,101.635109,0.604402,99.573274,,2240.585371,1447.582576,liquid
232.15,-41.0,1200000.0,12.0,580.857922,0.001722,103.877944,0.614084,101.812034,,2245.093049,1450.051149,liquid
233.15,-40.0,1200000.0,12.0,579.70683,0.001725,106.125312,0.623744,104.0553,,2249.651369,1452.544319,liquid
234.15,-39.0,1200000.0,12.0,578.552353,0.001728,108.377264,0.633382,106.303121,,2254.260835,1455.061996,liquid
235.15,-38.0,1200000.0,12.0,577.39443,0.001732,110.633851,0.642999,108.555549,,2258.921967,1457.604096,liquid
236.15,-37.0,1200000.0,12.0,576.232995,0.001735,112.895125,0.652595,110.812634,,2263.635308,1460.170545,liquid
